name,address,Availability_availability_of_beds,Availability_oxygen_beds,Availability_non_oxygen_beds,Availability_i_c_u_beds,Availability_ventilators,Allocated_oxygen_beds,Allocated_non_oxygen_beds,Allocated_i_c_u,Allocated_ventilators,Availability_availability_of_oxygen,Availability_antiviral_remdesivir_etc_,Availability_steroids,Availability_anticoagulant,Availability_antipyretic,updated_on,city
SDH GOHANA,"Devi Nagar, Uttam Nagar, Gohana, Haryana 131301",Yes (10),10,0,0,0,10,0,0,0,Yes,Yes,Yes,Yes,Yes,2021-05-12 20:27,21
SITA HOSPITAL SONIPAT,"Railway Rd, Ganaur, Haryana 131101",No (0),0,0,0,0,20,0,0,0,Yes,No,Yes,Yes,Yes,2021-05-13 10:48,21
SUNHERI DEVI HOSPITAL,"Mission Rd, Dev Nagar, Sonipat, Haryana 131001",Yes (1),0,0,1,1,15,0,5,1,Yes,No,Yes,Yes,Yes,2021-05-13 12:10,21
TULIP HOSPITAL,"T. P. Scheme, no.15, Delhi Rd, Vivekanand chowk, Sonipat, Haryana 131001",No (0),0,0,0,3,0,0,20,5,Yes,No,Yes,Yes,Yes,2021-05-12 20:42,21
"AMRITDHARA, Chaura Bazar","Near ITI Chowk, Gahoon Vihar, Karnal, Haryana",Yes (4),4,0,0,0,38,0,26,2,Yes,No,Yes,Yes,Yes,2021-05-13 12:54,11
Arpana Hospital,"G.T. Road, Madhuban, Karnal, Karnal, Haryana",Yes (3),3,0,0,1,16,0,2,1,Yes,No,Yes,Yes,Yes,2021-05-13 16:59,11
CHC Assandh,"Assandh, Assandh Ruralpart, Haryana",Yes (10),10,0,0,0,10,0,0,0,Yes,No,Yes,No,Yes,2021-05-13 16:20,11
CHC Gharaunda,"Balinagar, Gharaunda, Haryana",Yes (10),10,0,0,0,10,0,0,0,Yes,No,Yes,No,Yes,2021-05-13 16:20,11
CHC Nissing,"SH 8, Gondar, Nissing, Haryana",Yes (10),10,0,0,0,10,0,0,0,Yes,No,Yes,No,Yes,2021-05-13 16:20,11
CHC Taraori,CHC Taraori,Yes (6),6,0,0,0,6,0,0,0,Yes,No,Yes,No,Yes,2021-05-13 16:21,11
Dr. Gian Bhushan Hospital,"Kunjpura Rd Old Char Chaman Dyal Singh Colony Karnal  132001 Republic of,",Yes (1),1,0,0,0,6,0,5,0,Yes,No,No,No,No,2021-05-13 17:31,11
Ishwar Kirpa Hospital,"Ishwar Kirpa Hospital, Sector -14",No (0),0,0,0,0,14,0,7,0,Yes,No,Yes,Yes,Yes,2021-05-13 09:20,11
"Kalpana Chawla Government Medical College, Karnal","Model Town, Karnal, Haryana",Yes (2),1,0,1,0,200,0,80,80,Yes,Yes,Yes,Yes,Yes,2021-05-13 11:38,11
Karnal Nursing Home,"26 Duggal Colony, Karnal",Yes (2),2,0,0,0,8,0,10,0,Yes,No,Yes,Yes,Yes,2021-05-13 15:24,11
Park Hospital karnal,"CHD City, NH-1, Sector 45, Karnal, Haryana",No (0),Beds Over Utilized 6,0,Beds Over Utilized 4,0,10,0,20,2,Yes,Yes,Yes,Yes,Yes,2021-05-13 12:01,11
Rama Superspeciality Hospital,Civil Hosp Chowk Karnal,No (0),0,0,0,0,8,0,6,0,Yes,No,Yes,Yes,Yes,2021-05-13 12:51,11
RP Welltar Hospital,"Vill. Bastara, District Karnal",Yes (3),1,2,0,0,10,4,4,1,Yes,No,Yes,Yes,Yes,2021-05-13 16:54,11
"Sanjiv Bansal Cygnus Hospital , Karnal","Railway Rd, Ibrahim Mandi, Karnal, Haryana",No (0),0,0,0,1,20,0,5,2,Yes,Yes,Yes,Yes,Yes,2021-05-13 11:08,11
Sarvodya Hospital Karnal,"Sector 14, Near Tau Devi Lal Chowk",Yes (1),1,0,0,0,12,0,10,0,Yes,Yes,Yes,Yes,Yes,2021-05-13 12:12,11
SDH Nilokheri,SDH Nilokheri,Yes (10),10,0,0,0,10,0,0,0,Yes,No,Yes,No,Yes,2021-05-13 16:20,11
Shri Ram Chand Memorial Hospital,"12, Ashoka colony,Opp Kalpana Chawla hospital, Karnal, Haryana",No (0),0,0,0,0,8,0,7,3,Yes,No,Yes,Yes,Yes,2021-05-13 12:50,11
Shri Sanatan Dharam Mahabir Dal,"Kunjpura Road, Karnal Near Sanatan Dharam Mandir",No (0),0,0,0,0,12,0,0,0,Yes,No,Yes,Yes,Yes,2021-05-13 12:51,11
SS Hospital,"Sector 14, Karnal",Yes (1),1,0,0,0,7,0,7,0,Yes,To Be Updated,Yes,Yes,Yes,2021-05-13 16:04,11
Swastik Hospital,Swastic Hospital Opp DCH,Yes (2),2,0,0,0,10,0,9,0,Yes,No,Yes,Yes,Yes,2021-05-13 15:38,11
Virk Hospital Karnal,"363-364, Randhir lane, near Dyal Singh College, Karnal, Haryana",No (0),0,0,0,0,37,0,8,1,Yes,Yes,Yes,Yes,Yes,2021-05-13 14:36,11
DCHC Barara,,Yes (45),45,0,0,0,50,0,0,0,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-13 08:59,1
DCHC Mullana,,Yes (42),42,0,0,0,50,0,0,0,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-13 08:59,1
DCHC Naraingarh,,Yes (44),44,0,0,0,50,0,0,0,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-13 08:58,1
District Civil Hospital,Ambala City,Yes (36),17,0,19,0,116,0,23,11,Yes,Yes,Yes,Yes,Yes,2021-05-13 08:54,1
District Civil Hospital Ambala Cantt,Ambala Cantt,Yes (14),9,0,5,1,89,0,13,5,Yes,Yes,Yes,Yes,Yes,2021-05-13 08:56,1
Guardian Hospital,AMBALA JAGADHARI ROAD AMBALA CANTT,Yes (4),4,0,0,0,15,3,2,3,Yes,Yes,Yes,Yes,Yes,2021-05-13 08:57,1
Ishwar Hospital,,No (0),0,0,0,0,16,0,0,0,Yes,Yes,Yes,Yes,Yes,2021-05-13 08:58,1
Mehndiratta Hospital,"#106, manali house, near central jail,  ambala city",No (0),0,0,0,0,25,0,4,1,Yes,No,Yes,Yes,Yes,2021-05-13 08:57,1
Military Hospital,Ambala Cantonment,Yes (64),0,64,0,4,60,85,0,15,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-13 08:52,1
MM Medical College Pvt,MMIMSR Mullana Ambala,Yes (120),35,70,15,1,100,70,24,16,Yes,Yes,Yes,Yes,Yes,2021-05-13 08:51,1
Park Healing Touch Hospital,"Sultanpur Chowk, Nr Dhulkot Barrier, Ambala Chandigarh Expy. Ambala",Yes (1),0,0,1,1,30,0,10,10,Yes,Yes,Yes,Yes,Yes,2021-05-13 08:56,1
Philedelphia mission Hospital pvt,"Mission Compound, Ambala City",Yes (23),20,0,3,2,92,0,6,2,Yes,No,Yes,Yes,Yes,2021-05-13 08:50,1
Railways Hospital,"Railway Hospital, railway colony,  Ambala Cantt",Yes (6),6,0,0,0,30,0,5,0,Yes,No,Yes,Yes,Yes,2021-05-13 08:57,1
Rotary Hospital Ambala cantt Pvt,"Rambagh road, Opp Dusshera ground, Ambala Cantt",No (0),0,0,0,2,15,0,3,2,Yes,No,Yes,Yes,Yes,2021-05-13 08:52,1
Sant Hospital,,No (0),0,0,0,0,10,0,2,1,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-12 09:10,1
"Apex Hospital, Sirsa","Circular Road, Sirsa",Yes (1),0,0,1,0,12,2,4,1,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-13 17:02,20
"Astha Hospital, Sirsa",Dabwali Road Sirsa,No (0),0,0,0,0,15,0,5,0,Yes,No,Yes,Yes,Yes,2021-05-13 09:54,20
CIVIL HOSPITAL SIRSA,"Civil Hospital Road, Sirsa",Yes (5),0,0,5,0,69,10,11,11,Yes,Yes,Yes,Yes,Yes,2021-05-13 16:58,20
"Dayal Nursing Home, Sirsa","Dabwali Road, Sirsa",No (0),0,0,0,0,9,3,0,0,Yes,To Be Updated,Yes,Yes,Yes,2021-05-13 16:47,20
"Gupta Hospital, Sirsa","Dabwali Road, Sirsa Near Easy Day",No (0),0,0,0,0,4,3,5,0,Yes,To Be Updated,Yes,Yes,Yes,2021-05-13 14:01,20
"Jagdish Nursing Home, Sirsa","Gandhi Market, Parshuram Chowk, Sirsa",Yes (5),0,4,1,0,0,4,7,1,Yes,No,Yes,Yes,Yes,2021-05-13 17:03,20
"jCD Hospital, Sirsa","JCD Hospital, Barnala Road, Sirsa",Yes (39),0,39,0,0,10,40,0,0,Yes,No,Yes,Yes,Yes,2021-05-13 08:54,20
"Jeevan Jyoti Hospital, Sirsa",Dabwali Road Sirsa,No (0),0,0,0,0,7,1,6,3,Yes,No,Yes,Yes,Yes,2021-05-13 17:01,20
"Khurana Hospital, Sirsa",Dabwali Road Sirsa,Yes (3),2,0,1,0,6,0,4,0,Yes,No,Yes,Yes,Yes,2021-05-13 14:28,20
"Lalgarhia Hospital, Sirsa",Dabwali Road Sirsa,Yes (3),0,0,3,0,15,0,5,1,Yes,Yes,Yes,Yes,Yes,2021-05-13 13:39,20
"Medicare Hospital, Sirsa","Dabwali Road, Sirsa",Yes (2),0,0,2,1,1,6,6,2,Yes,Yes,Yes,Yes,Yes,2021-05-13 17:01,20
"Metro Health Care Hospital, Sirsa","Near Dena Bank, lal Batti Chowk, Sirsa",Yes (1),0,0,1,0,5,0,5,1,Yes,To Be Updated,Yes,Yes,Yes,2021-05-13 13:45,20
"Mittal Hospital, Sirsa","Near Jhunthra Petrol Pump, Dabwali Road Sirsa",Yes (1),1,0,0,0,14,1,4,0,Yes,To Be Updated,Yes,Yes,Yes,2021-05-13 17:10,20
"New Life Care Hospital, Sirsa","Dabwali Road, Sirsa",No (0),0,0,0,0,7,2,3,0,Yes,No,Yes,Yes,Yes,2021-05-13 11:31,20
"Poonia COVID Care Center, Sirsa","Near Ambedkar chowk, opposite Seth tula ram dharamshala, Hisar Road, Sirsa, Haryana 125055",Yes (10),2,7,1,0,14,7,4,1,Yes,Yes,Yes,Yes,Yes,2021-05-13 16:54,20
"Sanjeevni Hospital, Sirsa (Wing -2, 1 &amp; 2nd Floor)","Under over bridge, hisar road, sirsa",Yes (14),0,14,0,0,45,30,16,6,Yes,Yes,Yes,Yes,Yes,2021-05-13 15:39,20
SDCH Dabwali,"Dabwali, District Sirsa",Yes (13),0,13,0,0,10,15,0,0,Yes,No,Yes,Yes,Yes,2021-05-13 17:06,20
"Shah Satnam Dera Hospital (Wing -2, 2nd floor), Sirsa","Begu Road, Sirsa",Yes (10),0,10,0,0,21,30,14,7,Yes,Yes,Yes,Yes,Yes,2021-05-13 16:36,20
"SPS Hospital, Sirsa","Near Sangwan Chowk, Dabwali Road, Sirsa",Yes (5),5,0,0,0,12,0,5,2,Yes,No,Yes,Yes,Yes,2021-05-13 17:27,20
"Suraksha Hospital, Sirsa","Dabwali Rd, opposite Hotel Aroma, Sirsa, Haryana 125055",No (0),0,0,0,0,10,3,11,7,Yes,Yes,Yes,Yes,Yes,2021-05-13 17:02,20
"Swastik Hospital, Sirsa","Ambedkar Chowk, Nandan Vatika, Sirsa,",Yes (1),0,0,1,0,5,5,5,1,Yes,No,Yes,Yes,Yes,2021-05-13 14:11,20
"Talwar Nursing Home, Sirsa","Under Over Bridge, Hisar Road, Sirsa",Yes (1),0,0,1,0,12,2,2,1,Yes,No,Yes,Yes,To Be Updated,2021-05-13 14:09,20
"Tomar Nursing Home, Sirsa","Nandan Vatika, near surkhab Chock, Hathi park, Agrasain Colony, Sirsa, Haryana 125055",Yes (2),0,1,1,0,12,2,4,1,Yes,Yes,Yes,Yes,Yes,2021-05-13 14:25,20
"Vardan Hospital, Sirsa","Near Lal Batti Chowk, Sirsa",Yes (3),0,2,1,0,9,3,6,0,Yes,No,Yes,Yes,Yes,2021-05-13 15:12,20
Civil Hospital Fatehabad,Near Bus Stand Fatehabad,Yes (12),12,0,0,0,46,0,6,6,Yes,Yes,Yes,Yes,Yes,2021-05-13 16:44,5
Civil Hospital Ratia,"Dera Surjanhar, Ratia, Fatehabad",Yes (1),0,0,1,1,18,0,1,1,Yes,No,No,No,Yes,2021-05-13 10:33,5
"Civil Hospital, Tohana",Opposite New Sabzi Mandi Tohana,No (0),0,0,0,1,27,0,0,3,Yes,No,Yes,Yes,Yes,2021-05-13 10:16,5
Community Health Center Bhattu,"Surya Nagar, Bhattu Mandi near Railway Station",Yes (19),1,18,0,0,12,18,0,0,Yes,No,Yes,No,Yes,2021-05-13 15:51,5
Community Health Center Bhuna,CHC Bhuna,Yes (15),0,15,0,0,12,18,0,0,Yes,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-13 11:54,5
Community Health Center JAKHAL,Near SBI Bank Jakhal,Yes (1),1,0,0,0,12,0,0,0,Yes,No,No,No,Yes,2021-05-13 14:25,5
"Gupta Children Hospital, Ratia","Aggarwal Colony, Ratia",Yes (7),5,0,2,1,7,8,2,1,Yes,No,Yes,Yes,No,2021-05-13 08:22,5
Kaushal Hospital,"Near Harvinder Singh Petrol Pump, Hisar Road, Fatehabad",Yes (20),1,18,1,0,12,18,6,2,No,No,Yes,Yes,Yes,2021-05-13 10:19,5
"Manav Sewa Sangam Hospital, Tohana",Near Truck Union,Yes (1),1,0,0,0,15,0,0,0,Yes,No,Yes,No,Yes,2021-05-13 16:25,5
Miglani Hospital,"Employees Colony, Ratia,",Yes (11),9,2,0,0,15,2,7,7,Yes,Yes,Yes,Yes,Yes,2021-05-13 07:59,5
Rajasthan Medical Centre (RMC) Hospital Tohana,Kenchi Chowk Tohana,No (0),0,0,0,0,11,0,2,2,Yes,No,Yes,Yes,Yes,2021-05-13 14:37,5
Sadhbhawdna Hospital Fatehabad,Near Court Complex Hisar Road Fatehabad,Yes (11),0,11,0,Beds Over Utilized 1,5,20,7,2,Yes,No,Yes,Yes,Yes,2021-05-13 15:41,5
Sanjeevani Hospital Fatehabad,"Goshala Road, near Ashirbad Pelace",Yes (18),6,5,7,3,6,15,7,3,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-13 10:23,5
Sanjeevani Hospital Tohana,"Kenchi Chock, Tohana",No (0),0,0,0,0,0,6,12,2,Yes,No,Yes,Yes,Yes,2021-05-13 16:39,5
"Singla Hospital , fatehabad","Bhattu Road, Batra Colony, Fatehabad",Yes (9),5,4,0,0,5,8,0,0,No,No,Yes,Yes,Yes,2021-05-13 08:07,5
WadhwaMaternity and surgical Hospital Fatehabad,"Near Papiha Park, Fatehabad",Yes (4),1,0,3,0,1,0,7,1,Yes,No,Yes,Yes,Yes,2021-05-13 13:42,5
Apollo Rewari/Family Health Edge Hospital,"Garhi Bolni Rd, near Public Health Office, krishna Nagar, Rewari, Haryana",No (0),Beds Over Utilized 3,Beds Over Utilized 2,0,0,4,0,0,0,Yes,No,Yes,Yes,Yes,2021-05-12 21:01,18
Capt. Nand Lal Hospital,"Circular Road near Government Girls Senior Secondary School naiwali, chowk, Rewari",Yes (28),10,10,8,1,10,10,8,1,Yes,No,Yes,Yes,Yes,2021-05-13 12:27,18
Civil Hospital rewari,"Kayasthwara Mohalla, Rewari, Haryana",No (0),Beds Over Utilized 5,0,0,0,44,0,3,8,Yes,Yes,Yes,Yes,Yes,2021-05-11 21:52,18
Cygnus Hospital,"Opposite Civil Hospital Mohola, Sanghi Ka Bass, Rewari, Haryana",Yes (3),Beds Over Utilized 6,Beds Over Utilized 2,3,1,15,0,9,2,Yes,No,Yes,Yes,Yes,2021-05-13 13:04,18
Devjyoti Hospital,"Ambedkar chowk, near Bus Stand, Rewari, Haryana",No (0),0,0,0,Beds Over Utilized 1,7,2,5,1,Yes,No,Yes,Yes,Yes,2021-05-13 09:56,18
Dr. K.K. NAGAR HOSPITAL,"317, Near Shishu Shala School, Model Town, Rewari, Haryana",Yes (2),2,0,Beds Over Utilized 3,1,3,0,5,1,Yes,No,Yes,Yes,Yes,2021-05-13 11:08,18
Kamla Nursing Home/Kalawati Hospital,"201, Model Town, Rewari, Near Bus Stand, Opposite Bal Bhawan, Shivam Chowk",No (0),Beds Over Utilized 10,0,Beds Over Utilized 2,5,5,0,5,6,Yes,No,Yes,Yes,Yes,2021-05-13 10:16,18
Katyal Hospital,"Katyal Hospital, KANOD GATE, CIRCULAR ROAD, Rewari, Haryana, India",Yes (1),0,1,Beds Over Utilized 3,0,12,6,7,1,Yes,No,Yes,Yes,Yes,2021-05-12 14:51,18
Maars Hospital,"Garhi Bolni Rd, near PWD Office, Sector 19, Rewari, Haryana",No (0),Beds Over Utilized 2,0,0,0,11,0,0,0,Yes,No,Yes,Yes,No,2021-05-13 16:37,18
Matrika Hospital,"Matrika Hospital, Ranbir Singh Huda Chowk, Bawal-Rewari Rd, Rewari, Haryana",Yes (1),1,0,Beds Over Utilized 1,0,14,0,14,3,Yes,No,Yes,Yes,Yes,2021-05-12 13:35,18
Mediom Hospital/Medcare Hospital,"Sohna Rd, near Municipal Corporation, Dharuhera, Haryana",Yes (4),3,Beds Over Utilized 1,1,0,8,0,4,1,Yes,No,Yes,Yes,Yes,2021-05-09 16:14,18
Om Hospital,"Om Hospital, Nandrampur Bass Rd, Dharuhera, Haryana",Yes (9),5,2,2,0,10,2,3,0,Yes,No,Yes,Yes,Yes,2021-05-13 12:55,18
Pushpanjli Hospital Rewari,"Rajesh Pilot Chowk, Rewari, Haryana",No (0),0,0,0,0,25,10,10,3,No,No,Yes,Yes,Yes,2021-05-09 18:20,18
R. B. Yadav Hospital,"Dr. R B Yadav Hospital, Circular Rd Jainpuri, Kayasthwara Mohalla, Rewari, Haryana",Yes (2),2,0,0,0,8,6,8,2,Yes,No,Yes,Yes,Yes,2021-05-13 10:17,18
SDH Kosli,"Kosli, Rewari, Haryana",Yes (25),Beds Over Utilized 3,25,0,0,20,25,0,0,Yes,No,No,No,No,2021-05-13 09:52,18
Shanti Yadav Hospital,"Bawal-Rewari Rd Model Town, Rewari, Haryana",Yes (8),0,8,0,0,19,10,4,0,Yes,No,Yes,No,No,2021-05-13 13:07,18
SMCC Hospital,"Sector 5 Rewari, Haryana",No (0),0,0,0,1,0,0,11,1,Yes,Yes,Yes,Yes,Yes,2021-05-13 14:48,18
"Sushma Devi Hospital, Bawal","Rewari Road, Bawal, Rewari, Near Power House & Bharat Petrol Pump",Yes (11),3,8,0,0,8,10,0,0,Yes,No,Yes,Yes,Yes,2021-05-13 13:53,18
Vedanta Hospital,"Circulare Road, Near Nirankari Satsang Bhavan Dharuhera, Chungi, Rewari, Haryana",No (0),Beds Over Utilized 11,Beds Over Utilized 4,0,Beds Over Utilized 4,13,0,0,0,Yes,No,Yes,Yes,Yes,2021-05-10 17:25,18
Virat Hospital,"Circular Rd, Near Oriental Bank of Commerce, Madhu Vihar, Rewari, Haryana",No (0),Beds Over Utilized 27,Beds Over Utilized 3,0,Beds Over Utilized 1,33,0,27,2,Yes,No,Yes,Yes,Yes,2021-05-13 09:31,18
Yaduvanshi Hospital,"Maharana Pratap Chowk, Model Town, Rewari, Haryana",Yes (2),1,0,1,0,15,0,4,0,Yes,No,Yes,Yes,No,2021-05-13 16:26,18
BALAJI HOSPITAL,"Yamuna Nagar, Haryana",Yes (3),3,0,0,0,10,2,0,0,Yes,No,Yes,Yes,Yes,2021-05-13 13:03,22
Ch Lekh Raj Multispeciality Hospital,Vill Gadhauli Yamuna Nagar,Yes (134),54,76,4,0,64,76,10,0,Yes,No,Yes,Yes,Yes,2021-05-13 12:59,22
CHC Bilaspur,CHC Bilaspur,Yes (11),2,9,0,0,8,17,0,0,Yes,No,Yes,No,Yes,2021-05-13 12:26,22
CHC Chhachharuli,CHC Chhachharuli,Yes (10),2,8,0,0,10,20,0,0,Yes,No,Yes,Yes,Yes,2021-05-13 12:27,22
CHC Naharpur,Naharpur Yamuna Nagar,Yes (10),10,0,0,0,10,0,0,0,Yes,No,Yes,Yes,Yes,2021-05-13 13:01,22
CHC Partap Nagar,CHC Partap Nagar,Yes (15),9,6,0,0,10,10,0,0,Yes,No,Yes,No,Yes,2021-05-13 14:52,22
CHC Radaur,Radaur Yamuna Nagar,Yes (10),10,0,0,0,10,0,0,0,Yes,No,Yes,Yes,Yes,2021-05-13 13:00,22
CHC Saraswati Nagar,CHC Saraswati Nagar,Yes (16),5,11,0,0,14,11,0,0,Yes,No,Yes,No,Yes,2021-05-13 12:28,22
DABRA HOSPITAL Yamunanagar,DABRA HOSPITAL,No (0),0,0,0,0,11,8,4,2,No,No,No,No,No,2021-05-13 12:28,22
ESI Hospital,"ESI Hospital, Jagadhri",Yes (19),7,12,0,0,46,12,0,0,Yes,No,Yes,Yes,Yes,2021-05-13 12:22,22
Gaba Hospital,Gaba Hospital Yamunanagar,Yes (18),0,15,3,0,100,25,20,5,Yes,Yes,Yes,Yes,Yes,2021-05-13 12:22,22
GULATI HOSPITAL,GULATI HOSPITAL,No (0),0,0,0,0,28,2,4,0,Yes,No,Yes,Yes,Yes,2021-05-13 12:29,22
Heart Care Center Hospital,Near Lal Dwara Mandir Yamuna Nagar,Yes (13),1,1,11,2,2,1,19,7,Yes,No,Yes,Yes,Yes,2021-05-13 12:24,22
JP Hospital Pvt,"Jagadhri Rd, near Luxmi Theater, Vishwakarma Mohalla, Yamuna Nagar,HARAYANA Haryana",No (0),0,0,0,0,15,15,13,2,Yes,No,Yes,Yes,Yes,2021-05-13 12:23,22
KAPOOR HOSPITAL,"SH 6A Indira Colony Jagadhri, yamunanagart ,Haryana",No (0),0,0,0,0,4,0,8,0,Yes,No,Yes,Yes,Yes,2021-05-13 12:34,22
KESHWANI HOSPITAL,"Jagadhri - Yamuna Nagar Rd, Tagore Garden, Yamuna Nagar, Haryana",No (0),0,0,0,0,10,0,0,0,Yes,No,Yes,Yes,Yes,2021-05-13 13:04,22
Maxxwell Hospital,Jagadhari Yamuna Nagar,Yes (10),7,1,2,0,10,1,6,0,Yes,No,Yes,Yes,Yes,2021-05-13 12:29,22
Mukand Lal District Civil Hospital Yamunanagar,Mukand Lal District Civil Hospital YNR,Yes (8),4,4,0,1,22,5,0,4,Yes,No,Yes,Yes,Yes,2021-05-13 12:31,22
NIRMAL HOSPITAL,"199, Radaur Rd, near nirmal hospital, camp, Garhi Gujran, Haryana",Yes (4),3,1,0,0,13,1,6,0,Yes,No,Yes,Yes,Yes,2021-05-13 12:24,22
RK Gupta,opp DAV Sr Sec School Near Madhu Hotel YNR,No (0),0,0,0,0,15,2,0,0,Yes,Yes,Yes,Yes,Yes,2021-05-13 13:01,22
SABBARWAL HOSPITAL,"Gulab Nagar, Jagadhri, Haryana",No (0),0,0,0,0,6,1,6,0,Yes,No,Yes,Yes,Yes,2021-05-13 12:34,22
