name,address,Availability_availability_of_beds,Availability_oxygen_beds,Availability_non_oxygen_beds,Availability_i_c_u_beds,Availability_ventilators,Allocated_oxygen_beds,Allocated_non_oxygen_beds,Allocated_i_c_u,Allocated_ventilators,Availability_availability_of_oxygen,Availability_antiviral_remdesivir_etc_,Availability_steroids,Availability_anticoagulant,Availability_antipyretic,updated_on,city
CHC Kiloi,"VPO Kiloi, Water Works, Distt. Rohtak",Yes (6),1,5,0,0,5,5,0,0,Yes,No,Yes,No,Yes,2021-05-17 16:09,19
CHC Madina,"VPO Madina, Hisar Road Distt. Rohtak, Haryana",Yes (10),0,10,0,0,0,10,0,0,Yes,No,No,No,Yes,2021-05-17 16:38,19
CHC Meham,"Near ITI, Meham Distt. Rohtak",Yes (4),4,0,0,0,10,0,0,0,Yes,No,Yes,No,Yes,2021-05-17 16:17,19
CHC Sampla,"Gadi Sampla, Rohtak, SH-20, Jhajjar Sampla Road, Sampla, Sampla, Haryana 124501",Yes (9),0,9,0,0,0,10,0,0,No,No,Yes,No,Yes,2021-05-17 16:46,19
"Civil Hospital, Rohtak",Subash Road,Yes (33),Beds Over Utilized 2,33,0,2,31,33,7,5,Yes,Yes,Yes,Yes,Yes,2021-05-17 14:24,19
Holy Heart Super speciality Hospital,Vinay Nagar Delhi Bye pass,No (0),0,0,0,0,54,6,18,6,No,No,No,Yes,Yes,2021-05-17 09:08,19
"Hridaya Nilayam Heart, Lung &amp; vascular Institute","5, Raj Garden, Delhi Bypass, Rohtak",Yes (8),0,0,8,0,0,0,25,2,Yes,No,Yes,Yes,Yes,2021-05-17 09:57,19
Joyline Multispeciality,"Surajmal Colony, Sunarian Road, Opposite Birgadier Muktram Statue Rohtak",Yes (13),12,0,1,1,15,0,5,1,Yes,Yes,Yes,Yes,Yes,2021-05-17 16:04,19
Kainos Hospital,Near Kheri Sadh Village Outer Bye Pass,Yes (8),0,8,0,0,26,10,34,17,Yes,No,Yes,Yes,Yes,2021-05-17 16:38,19
Life Care Hospital,Subash Nagar,Yes (12),8,0,4,2,30,0,14,6,No,No,Yes,Yes,Yes,2021-05-17 07:29,19
Maan Hospital,Bhagwan Colony Near Radio Station,Yes (14),8,0,6,3,29,0,16,6,Yes,No,Yes,Yes,Yes,2021-05-17 16:41,19
Mansarover Hospital,Mansarover Colony Near Park,Yes (9),9,0,0,1,20,0,10,7,Yes,Yes,Yes,Yes,Yes,2021-05-17 16:47,19
Neurocentre Super Speciality Hospital,"Kalawati Bulding, Near Power House Rohtak",Yes (10),1,6,3,2,4,6,13,2,Yes,No,Yes,Yes,Yes,2021-05-17 16:53,19
Noble Heart Super Speciality Hospital,Near Raj Garden Delhi Bye Pass,Yes (3),0,1,2,4,26,1,7,6,Yes,No,Yes,Yes,Yes,2021-05-17 16:38,19
Oscar Super Speciality Trauma Center,"Medical Moad, Daryao Singh Nagar,",Yes (3),3,0,0,0,23,3,15,2,Yes,Yes,Yes,Yes,Yes,2021-05-17 13:43,19
Oxygen Hospital,Islam Pura Daries Hisar Road,Yes (10),5,5,0,1,15,10,5,4,Yes,Yes,Yes,Yes,Yes,2021-05-17 16:35,19
PGIMS Rohtak,"Pt.Bhagwat Dayal PGIMS, Medical Rd, Rohtak, Haryana",Yes (119),112,0,7,7,331,0,112,112,Yes,Yes,Yes,Yes,Yes,2021-05-17 10:26,19
Positron Hospital,Suncity Sector 35,Yes (18),0,16,2,0,0,16,16,4,Yes,No,Yes,Yes,Yes,2021-05-17 16:27,19
Pragati Hospital,"Sukhpura Chowk, Gohana Road, opp. Ladhot Road Rohtak",Yes (5),3,0,2,1,11,0,4,1,Yes,No,Yes,Yes,Yes,2021-05-17 16:39,19
"Sanghi Nursing Home, Rohtak, Haryana","Chotu Ram Chowk, Civil Road, Arya Nagar, Rohtak, Haryana",Yes (3),2,0,1,4,10,0,4,4,Yes,Yes,Yes,Yes,Yes,2021-05-17 16:53,19
Shivam Liver &amp; Gastro Super Speciality Hospital,"CIVIL ROAD NEAR SHANT MAI CHOWK, Rohtak, Haryana - 124001, India",Yes (1),1,0,Beds Over Utilized 2,0,3,0,2,1,Yes,No,Yes,Yes,Yes,2021-05-17 16:13,19
Sunflag Global Hospital,Bharat Colony Near Sheela Bye Pass,Yes (6),6,0,0,0,29,0,12,5,Yes,No,Yes,Yes,Yes,2021-05-17 17:02,19
Amar Hospotal,Assandh,No (0),0,0,0,0,0,0,0,0,Yes,Yes,Yes,Yes,Yes,2021-05-16 17:41,11
"AMRITDHARA, Chaura Bazar","Near ITI Chowk, Gahoon Vihar, Karnal, Haryana",Yes (4),4,0,0,0,38,0,26,2,Yes,No,Yes,Yes,Yes,2021-05-16 17:40,11
Arpana Hospital,"G.T. Road, Madhuban, Karnal, Karnal, Haryana",Yes (7),7,0,0,0,16,0,2,1,Yes,No,Yes,Yes,Yes,2021-05-17 16:45,11
CHC Assandh,"Assandh, Assandh Ruralpart, Haryana",Yes (10),10,0,0,0,10,0,0,0,Yes,No,Yes,No,Yes,2021-05-17 10:42,11
CHC Gharaunda,"Balinagar, Gharaunda, Haryana",Yes (10),10,0,0,0,10,0,0,0,Yes,No,Yes,No,Yes,2021-05-17 10:42,11
CHC Kunjpura,Village Kunjpura,Yes (11),11,0,0,0,11,0,0,0,To Be Updated,Yes,Yes,Yes,Yes,2021-05-17 12:08,11
CHC Nissing,"SH 8, Gondar, Nissing, Haryana",Yes (10),10,0,0,0,10,0,0,0,Yes,No,Yes,No,Yes,2021-05-17 10:42,11
CHC Taraori,CHC Taraori,Yes (6),6,0,0,0,6,0,0,0,Yes,No,Yes,No,Yes,2021-05-17 10:43,11
Dr. Gian Bhushan Hospital,"Kunjpura Rd Old Char Chaman Dyal Singh Colony Karnal  132001 Republic of,",Yes (1),1,0,0,0,6,0,5,0,Yes,No,No,No,No,2021-05-17 08:01,11
Ishwar Kirpa Hospital,"Ishwar Kirpa Hospital, Sector -14",Yes (3),2,0,1,0,14,0,7,0,Yes,No,Yes,Yes,Yes,2021-05-17 12:01,11
"Kalpana Chawla Government Medical College, Karnal","Model Town, Karnal, Haryana",Yes (2),1,0,1,0,200,0,80,80,Yes,Yes,Yes,Yes,Yes,2021-05-16 17:41,11
Karnal Nursing Home,"26 Duggal Colony, Karnal",Yes (2),2,0,0,0,8,0,10,0,Yes,No,Yes,Yes,Yes,2021-05-17 09:03,11
Park Hospital karnal,"CHD City, NH-1, Sector 45, Karnal, Haryana",No (0),Beds Over Utilized 6,0,Beds Over Utilized 4,0,10,0,20,2,Yes,Yes,Yes,Yes,Yes,2021-05-16 17:41,11
Rama Superspeciality Hospital,Civil Hosp Chowk Karnal,No (0),0,0,0,0,8,0,6,0,Yes,No,Yes,Yes,Yes,2021-05-16 17:42,11
RP Welltar Hospital,"Vill. Bastara, District Karnal",Yes (4),2,2,0,1,10,4,4,1,Yes,No,Yes,No,Yes,2021-05-17 17:29,11
"Sanjiv Bansal Cygnus Hospital , Karnal","Railway Rd, Ibrahim Mandi, Karnal, Haryana",No (0),0,0,0,2,20,0,5,2,Yes,Yes,Yes,Yes,Yes,2021-05-17 09:54,11
Sarvodya Hospital Karnal,"Sector 14, Near Tau Devi Lal Chowk",Yes (10),9,0,1,0,12,0,10,0,Yes,Yes,Yes,Yes,Yes,2021-05-17 08:22,11
SDH Nilokheri,SDH Nilokheri,Yes (10),10,0,0,0,10,0,0,0,Yes,No,Yes,No,Yes,2021-05-17 10:42,11
Shri Ram Chand Memorial Hospital,"12, Ashoka colony,Opp Kalpana Chawla hospital, Karnal, Haryana",No (0),0,0,0,0,8,0,7,3,Yes,No,Yes,Yes,Yes,2021-05-16 17:42,11
Shri Sanatan Dharam Mahabir Dal,"Kunjpura Road, Karnal Near Sanatan Dharam Mandir",Yes (4),4,0,0,0,12,0,0,0,Yes,Yes,Yes,Yes,Yes,2021-05-16 17:40,11
SS Hospital,"Sector 14, Karnal",No (0),0,0,0,0,7,0,7,0,Yes,To Be Updated,Yes,Yes,Yes,2021-05-17 15:15,11
Swastik Hospital,Swastic Hospital Opp DCH,Yes (4),3,0,1,0,10,0,9,0,Yes,No,Yes,Yes,Yes,2021-05-17 16:13,11
Virk Hospital Karnal,"363-364, Randhir lane, near Dyal Singh College, Karnal, Haryana",Yes (4),3,0,1,0,37,0,8,1,Yes,Yes,Yes,Yes,Yes,2021-05-17 15:01,11
Adiyogi Arogya Avenue,"232, Subhash Nagar, Near civil hospital back gate, Jhajjar",Yes (6),4,2,0,1,7,2,6,1,To Be Updated,To Be Updated,Yes,Yes,Yes,2021-05-17 08:19,8
"Advanta Hospital, Jhajjar city","Silani Gate, Jhajjar, Haryana",Yes (24),20,2,2,1,24,10,16,1,Yes,To Be Updated,Yes,To Be Updated,Yes,2021-05-16 17:04,8
"Brahm Shakti Sanjivani Hospital, B.garh","Opp. BSNL Exchange, Delhi - Rohtak Road, NH9, Bahadurgarh, Haryana",Yes (48),29,17,2,2,60,20,20,3,Yes,No,Yes,Yes,Yes,2021-05-17 16:44,8
Civil Hospital Jhajjar,"Jhajjar, NH-71, Jhajjar Rohtak Road, Jhajjar, Jhajjar, Haryana",Yes (15),15,0,0,0,53,0,0,0,Yes,To Be Updated,Yes,To Be Updated,Yes,2021-05-17 14:33,8
"Delhi Hospital, Bahadurgarh","Rohtak Rd, near Shyamji Complex, Ram Nagar, Bahadurgarh, Haryana",Yes (34),9,17,8,1,20,20,10,2,Yes,No,Yes,Yes,Yes,2021-05-16 22:53,8
Dr. Sanjay Multi Speciality Hospital,INFRONT OF CIVIL HOSPITAL BAHADURGARH,Yes (40),31,6,3,0,45,10,6,1,Yes,No,No,To Be Updated,To Be Updated,2021-05-17 11:31,8
"Jeewan Jyoti Hospital, Bahadurgarh","Rohtak Rd, MIE Part-B, Bahadurgarh, Haryana",Yes (117),44,68,5,4,77,68,15,4,Yes,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-17 15:06,8
"JK Hospital, Bahadurgarh","Bahadurgarh,, Bahamnoli, Bahadurgarh, Haryana",Yes (40),2,31,7,0,5,31,8,0,Yes,To Be Updated,Yes,Yes,Yes,2021-05-17 17:11,8
"Medicare Super Speciality Hospiatl &amp; Trauma Centre, Jhajjar City","Dadri road Jhajjar, Jhajjar, Haryana",Yes (36),10,23,3,3,15,23,12,3,Yes,To Be Updated,Yes,To Be Updated,Yes,2021-05-17 16:18,8
"Mission Hospital, Bahadurgarh","Near main Bus Stand & City Metro Station, Rohtak Rd, Bahadurgarh, Jhajjar ,Haryana",Yes (23),4,17,2,0,14,29,6,1,To Be Updated,No,Yes,Yes,No,2021-05-17 09:46,8
"Oscar Hospital, JJR city","Civil Road,Opp Civil Hospital, Jhajjar, Haryana",Yes (65),6,58,1,1,8,58,14,1,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-17 14:44,8
Oxymus Hospital,"Opposite Civil Hospital, Near Metro Pollar No. 876 Delhi Rohtak Road, Bahadurgarh",Yes (9),4,0,5,0,4,0,6,0,Yes,No,No,No,No,2021-05-17 12:01,8
"Rana Hospital, Bahadurgarh","OPP. REST HOUSE,OLD BARAHI ROAD, BAHADURGARH",Yes (25),18,0,7,2,18,0,7,2,To Be Updated,To Be Updated,Yes,Yes,Yes,2021-05-15 18:20,8
"RJ Super Speciality Hospital, B.garh","Delhi - Rohtak Rd, Near Rajesh Joon Office, Dalbir Nagar, Bahadurgarh, Haryana",Yes (73),40,27,6,0,80,27,18,5,Yes,No,Yes,Yes,Yes,2021-05-16 17:14,8
RS GAUR GLOBAL MULTISPECIALITY HOSPITAL,"Jhajjar Road Netaji Subhash Vihar, Haryana",Yes (15),10,1,4,1,19,7,7,2,Yes,No,Yes,Yes,Yes,2021-05-16 14:03,8
"SDH, Bahadurgarh","Madhya Marg, Old Industrial Area, Bahadurgarh, Haryana",Yes (11),11,0,0,0,35,0,0,0,Yes,Yes,Yes,No,Yes,2021-05-17 11:33,8
"Shivam Hospital, B.garh","Line Par, Shastri Nagar, Netaji Nagar, Bahadurgarh, Haryana",Yes (64),44,18,2,0,49,31,8,1,Yes,No,Yes,Yes,Yes,2021-05-16 17:39,8
"Swastik Hospital, Bahadurgarh","Jhajjar Rd, Shakti Nagar, Sakti Nagar, Bahadurgarh, Haryana",Yes (9),2,7,0,1,26,14,10,2,Yes,No,Yes,Yes,Yes,2021-05-17 17:15,8
World College Of Medical Sciences And Hospital,"Jhajjar Sampla Road, Gurwar, Jhajjar, Haryana",Yes (210),66,135,9,4,90,135,25,4,Yes,Yes,Yes,Yes,Yes,2021-05-17 09:53,8
Alchemist Hospital panchkula,Sector 21 Panchkula,Yes (2),1,0,1,0,42,0,12,4,Yes,Yes,Yes,Yes,Yes,2021-05-17 10:37,16
Alchemist Ojas Hospital,"H1  SEctor 26, Panchkula Ext, Panchkula",Yes (6),5,0,1,0,54,0,13,4,Yes,Yes,Yes,Yes,Yes,2021-05-17 10:37,16
Civil Hospital Panchkula,sector 6 Panchkula,Yes (17),4,13,0,0,140,31,64,6,Yes,Yes,Yes,Yes,Yes,2021-05-17 10:36,16
JN Shory Hospital,Pinjore,Yes (9),3,6,0,0,18,6,0,0,To Be Updated,To Be Updated,Yes,Yes,Yes,2021-05-17 10:40,16
Kare Partners Hospital,"Sector 2, Panchkula",Yes (10),10,0,0,0,13,0,0,0,Yes,To Be Updated,Yes,Yes,Yes,2021-05-17 10:39,16
Paras Hospital Pvt,"Plot no 2, sec 22, panchkula",Yes (19),14,5,0,2,67,10,23,12,Yes,Yes,Yes,Yes,Yes,2021-05-17 10:36,16
Wings Hospital,Sector 25 Panchkula,Yes (22),8,10,4,0,15,11,5,0,To Be Updated,To Be Updated,To Be Updated,Yes,Yes,2021-05-17 10:38,16
Apollo Rewari/Family Health Edge Hospital,"Garhi Bolni Rd, near Public Health Office, krishna Nagar, Rewari, Haryana",Yes (5),5,0,0,0,9,3,0,0,Yes,No,Yes,Yes,Yes,2021-05-16 17:00,18
Capt. Nand Lal Hospital,"Circular Road near Government Girls Senior Secondary School naiwali, chowk, Rewari",Yes (20),6,10,4,1,11,10,8,1,Yes,No,Yes,Yes,Yes,2021-05-15 23:54,18
Civil Hospital rewari,"Kayasthwara Mohalla, Rewari, Haryana",Yes (22),6,16,0,0,40,16,8,4,Yes,Yes,Yes,Yes,Yes,2021-05-17 14:35,18
Cygnus Hospital,"Opposite Civil Hospital Mohola, Sanghi Ka Bass, Rewari, Haryana",Yes (2),Beds Over Utilized 7,Beds Over Utilized 1,2,1,15,0,9,2,Yes,No,Yes,No,Yes,2021-05-17 09:32,18
Devjyoti Hospital,"Ambedkar chowk, near Bus Stand, Rewari, Haryana",No (0),0,0,0,Beds Over Utilized 1,7,2,5,1,Yes,No,Yes,Yes,Yes,2021-05-17 09:38,18
Dr. K.K. NAGAR HOSPITAL,"317, Near Shishu Shala School, Model Town, Rewari, Haryana",Yes (2),2,0,0,1,3,0,10,1,Yes,No,Yes,Yes,Yes,2021-05-17 16:14,18
Dr. Vijay Pal Yadav Hospital,"Near Ambedker chowk, Rewari",Yes (3),1,1,1,0,3,3,4,0,Yes,No,Yes,Yes,Yes,2021-05-17 12:21,18
Kamla Nursing Home/Kalawati Hospital,"201, Model Town, Rewari, Near Bus Stand, Opposite Bal Bhawan, Shivam Chowk",No (0),Beds Over Utilized 10,0,Beds Over Utilized 2,3,5,0,5,6,Yes,No,Yes,Yes,Yes,2021-05-15 21:28,18
Katyal Hospital,"Katyal Hospital, KANOD GATE, CIRCULAR ROAD, Rewari, Haryana, India",Yes (1),0,1,Beds Over Utilized 3,0,12,6,7,1,Yes,No,Yes,Yes,Yes,2021-05-16 15:11,18
Maars Hospital,"Garhi Bolni Rd, near PWD Office, Sector 19, Rewari, Haryana",No (0),Beds Over Utilized 4,0,0,0,11,0,0,0,Yes,No,Yes,Yes,No,2021-05-17 13:17,18
Matrika Hospital,"Matrika Hospital, Ranbir Singh Huda Chowk, Bawal-Rewari Rd, Rewari, Haryana",Yes (2),2,0,0,1,16,0,14,3,Yes,No,No,Yes,Yes,2021-05-16 14:41,18
Mediom Hospital/Medcare Hospital,"Sohna Rd, near Municipal Corporation, Dharuhera, Haryana",Yes (4),3,Beds Over Utilized 1,1,0,8,0,4,1,Yes,No,Yes,Yes,Yes,2021-05-09 16:14,18
Om Hospital,"Om Hospital, Nandrampur Bass Rd, Dharuhera, Haryana",Yes (16),7,4,5,0,12,4,8,0,Yes,No,Yes,Yes,Yes,2021-05-15 12:10,18
Pushpanjli Hospital Rewari,"Rajesh Pilot Chowk, Rewari, Haryana",No (0),0,0,0,0,25,10,10,3,No,No,Yes,Yes,Yes,2021-05-13 20:04,18
R. B. Yadav Hospital,"Dr. R B Yadav Hospital, Circular Rd Jainpuri, Kayasthwara Mohalla, Rewari, Haryana",Yes (11),6,5,0,2,8,6,8,2,Yes,No,Yes,Yes,Yes,2021-05-17 10:26,18
Samrat Hospital,Near Azad Chowk Rewari,Yes (8),5,0,3,1,5,0,10,1,Yes,No,Yes,Yes,Yes,2021-05-17 17:14,18
SDH Kosli,"Kosli, Rewari, Haryana",Yes (25),Beds Over Utilized 3,25,0,0,20,25,0,0,Yes,No,No,No,No,2021-05-17 09:33,18
Shanti Yadav Hospital,"Bawal-Rewari Rd Model Town, Rewari, Haryana",Yes (13),4,9,0,0,19,10,4,0,Yes,No,Yes,No,No,2021-05-17 10:19,18
Shri Ashwani Sexena Hospital,"343-L, Model town Rewari",Yes (8),5,3,0,0,7,3,0,0,Yes,No,Yes,Yes,Yes,2021-05-17 17:30,18
SMCC Hospital,"Sector 5 Rewari, Haryana",Yes (3),2,0,1,0,2,0,11,1,Yes,Yes,Yes,Yes,Yes,2021-05-17 17:03,18
"Sushma Devi Hospital, Bawal","Rewari Road, Bawal, Rewari, Near Power House & Bharat Petrol Pump",Yes (15),6,9,0,0,9,9,0,0,Yes,No,Yes,Yes,Yes,2021-05-17 15:12,18
Vedanta Hospital,"Circulare Road, Near Nirankari Satsang Bhavan Dharuhera, Chungi, Rewari, Haryana",No (0),Beds Over Utilized 11,Beds Over Utilized 4,0,Beds Over Utilized 4,13,0,0,0,Yes,No,Yes,Yes,Yes,2021-05-10 17:25,18
Virat Hospital,"Circular Rd, Near Oriental Bank of Commerce, Madhu Vihar, Rewari, Haryana",No (0),Beds Over Utilized 11,Beds Over Utilized 4,0,Beds Over Utilized 1,33,0,27,2,Yes,No,Yes,Yes,Yes,2021-05-17 08:26,18
Yaduvanshi Hospital,"Maharana Pratap Chowk, Model Town, Rewari, Haryana",Yes (3),2,0,1,0,15,0,4,0,Yes,No,Yes,Yes,No,2021-05-17 09:29,18
"Ayurvedic Medical College, Patikra",HUDA Sec. 1 Narnaul,Yes (176),19,157,0,0,40,160,0,0,Yes,Yes,Yes,Yes,Yes,2021-05-17 10:17,13
CHC ATELI,CHC ATELI,Yes (15),10,5,0,0,15,5,0,0,Yes,Yes,Yes,Yes,Yes,2021-05-15 14:54,13
CHC Kanina,Kanina,Yes (17),7,10,0,0,13,12,0,0,Yes,Yes,Yes,Yes,Yes,2021-05-17 10:35,13
CHC Nangal Chaudhary,chc nangal choudhary,Yes (10),5,5,0,0,5,5,0,0,No,Yes,Yes,Yes,Yes,2021-05-15 16:35,13
CHC Sehlang,CHC SEHLANG,Yes (9),5,4,0,0,5,4,0,0,Yes,Yes,Yes,Yes,Yes,2021-05-17 16:42,13
Civil Hospital Narnaul,"Housing Board, Narnaul",Yes (8),8,0,0,4,80,0,0,10,Yes,Yes,Yes,Yes,Yes,2021-05-17 08:31,13
Jaipur Heart &amp; Multi Speciality Hospital,"Opp. Sadar Thana, Narnaul",No (0),0,0,0,0,6,3,4,2,Yes,Yes,Yes,Yes,Yes,2021-05-17 16:51,13
LAXMI NARAYANAN,"Laxmi Narayanan Hospital , Narnaul Road Mahendergarh",No (0),0,0,0,1,6,0,4,1,Yes,Yes,Yes,Yes,Yes,2021-05-17 17:09,13
Rainbow Multispecialty hospital and trauma Centre,"Singhana road, Narnaul",Yes (1),1,0,0,0,4,3,6,2,Yes,No,Yes,Yes,Yes,2021-05-17 16:28,13
Sammat Memorial Hospital,"Sastri colony, near bus stand, mahendergarh",Yes (6),0,6,0,2,10,6,3,2,Yes,No,Yes,Yes,Yes,2021-05-17 14:38,13
Sanwedna Hospital Narnaul,"HUDA Sector 1, Narnaul",Yes (9),9,0,0,0,25,0,9,1,Yes,Yes,Yes,Yes,Yes,2021-05-16 10:49,13
SDH Mahendergarh,SDH Mahendergarh,Yes (11),11,0,0,2,20,0,0,5,Yes,Yes,Yes,Yes,Yes,2021-05-17 10:16,13
Shanti Hospital Narnaul,Shanti Hospital Narnaul,Yes (10),3,7,0,0,9,7,7,2,Yes,Yes,Yes,Yes,Yes,2021-05-17 16:38,13
Sheela Multi Superspeciality Hospital,Behind Bus Stand Mahindergarh,No (0),0,0,0,0,6,0,3,1,Yes,No,Yes,Yes,Yes,2021-05-14 14:48,13
Shri Arvind Heart and Multispecialty Hospital,"Rao Tula Ram Chowk, Dadri Road Mahendergarh",Yes (8),3,5,0,3,9,5,3,3,Yes,Yes,Yes,Yes,Yes,2021-05-17 10:36,13
Vijay Hospital Narnaul,"HUDA Sector 1, Narnaul",No (0),0,0,0,0,8,0,15,2,Yes,Yes,Yes,Yes,Yes,2021-05-17 16:54,13
"AAROGYAM HOSPITAL, Kurukshetra","NEAR OLD BUS STAND, THANESAR, KURUSKHETRA",Yes (8),0,8,0,1,40,12,15,27,Yes,Yes,Yes,Yes,Yes,2021-05-17 16:01,12
"ADESH MEDICAL COLLEGE, SHAHBAD MOHRI KURUKSHETRA.","VILL. MOHRI, SHAHBAD, KURUSHETRA",Yes (82),19,63,0,0,30,70,5,11,Yes,Yes,Yes,Yes,Yes,2021-05-17 15:38,12
AGGARWAL NURSING HOME,"SALARPUR ROAD, THANESAR, KURUKSHETRA.",Yes (2),0,0,2,1,20,7,3,7,Yes,Yes,Yes,Yes,Yes,2021-05-17 16:00,12
B.S. HEART CARE,"OPP. NEW BUS STAND, KURUKSHETRA.",No (0),0,0,0,12,18,0,8,20,Yes,Yes,Yes,Yes,Yes,2021-05-17 15:20,12
"CYGNUS HOSPITAL, Kurukshetra","NEAR OLD BUS STAND, THANESAR, KURUSKHETRA",Yes (4),1,3,0,4,7,4,1,4,Yes,Yes,Yes,Yes,Yes,2021-05-17 15:40,12
KURUKSHETRA NURSING HOME,,Yes (11),10,0,1,2,18,0,1,2,Yes,Yes,Yes,Yes,Yes,2021-05-17 16:02,12
