name,address,Availability_availability_of_beds,Availability_oxygen_beds,Availability_non_oxygen_beds,Availability_i_c_u_beds,Availability_ventilators,Allocated_oxygen_beds,Allocated_non_oxygen_beds,Allocated_i_c_u,Allocated_ventilators,Availability_availability_of_oxygen,Availability_antiviral_remdesivir_etc_,Availability_steroids,Availability_anticoagulant,Availability_antipyretic,updated_on,city
ESI Hospital Bhiwani,"Stadium Rd, Housing Board Colony, Bhiwani, Haryana 127021",Yes (40),0,40,0,0,0,40,0,0,No,No,Yes,Yes,Yes,2021-05-18 18:11,2
Ganpatrai Hospital,"SH 17, Bank Colony, Bound Kalan, Krishna Colony, Bhiwani, Haryana 127021",Yes (10),4,4,2,1,4,4,2,1,Yes,No,Yes,Yes,Yes,2021-05-18 18:12,2
Jangra Multispecilaity Hospital,"Bank Colony, Old Bharat Nagar, Bhiwani, Haryana 127021",Yes (5),2,3,0,0,7,3,0,0,Yes,No,Yes,Yes,Yes,2021-05-18 18:15,2
Kadam Hospital,"Bank Colony Near New Bus Stand, Bhiwani",Yes (3),0,0,3,0,11,0,34,1,Yes,Yes,Yes,Yes,Yes,2021-05-18 18:12,2
Krishan Lal Jalan Hospital,"Jalan Nagar, M.C.Colony, Bhiwani, Haryana 127021",Yes (40),20,20,0,0,20,20,0,0,Yes,Yes,Yes,Yes,Yes,2021-05-18 18:12,2
Life Line Hospital,"Circular Rd, M.C.Colony, Bhiwani, Haryana 127021",Yes (11),5,0,6,0,21,0,6,0,Yes,Yes,Yes,Yes,Yes,2021-05-18 18:13,2
RPS HOSPITAL,,Yes (23),3,16,4,0,4,16,4,0,Yes,No,Yes,Yes,Yes,2021-05-18 18:20,2
Shree Ganesha Hospital,"Dadri Gate, Bhiwani",Yes (7),4,3,0,0,6,3,4,0,Yes,Yes,Yes,Yes,Yes,2021-05-18 18:22,2
SMSG Multispeciality Hospital,"Rohtak Gate, Bhiwani",Yes (23),2,17,4,2,2,17,11,2,Yes,Yes,Yes,Yes,Yes,2021-05-18 18:21,2
Spes Hospital,"Circular Rd, Bound Kalan, M.C.Colony, Bhiwani, Haryana 127021",Yes (12),5,3,4,1,7,3,12,1,Yes,Yes,Yes,Yes,Yes,2021-05-18 18:14,2
GH Charkhi Dadri,"Near Loharu Chowk,Charkhi Dadri",Yes (6),5,1,0,0,37,13,1,11,Yes,Yes,Yes,Yes,Yes,2021-05-18 12:54,3
Jaihind Hospital,Charkhi Dadri,Yes (1),0,1,0,0,6,2,5,0,Yes,Yes,Yes,To Be Updated,To Be Updated,2021-05-18 12:58,3
Murari Lal Rasiwasia Ayurvedic Hospital,"Delhi Road,Near Janta College",Yes (36),26,10,0,0,60,10,0,0,Yes,Yes,Yes,Yes,Yes,2021-05-18 12:55,3
Oscar Hospital,Charkhi Dadri,Yes (6),0,0,6,0,0,0,20,0,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-18 12:56,3
Pradhan Medicare Centre,"Loharu Rd, Charkhi Dadri, Haryana",No (0),0,0,0,0,10,2,3,0,To Be Updated,Yes,Yes,Yes,Yes,2021-05-18 12:59,3
Sunflag Hospital,Charkhi Dadri,No (0),0,0,0,0,6,0,6,0,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-18 12:57,3
Civil Hospital Fatehabad,Near Bus Stand Fatehabad,Yes (4),4,0,0,0,20,0,26,6,Yes,Yes,Yes,Yes,Yes,2021-05-18 17:04,5
Civil Hospital Ratia,"Dera Surjanhar, Ratia, Fatehabad",No (0),0,0,0,0,5,0,13,3,Yes,No,No,No,Yes,2021-05-18 11:52,5
"Civil Hospital, Tohana",Opposite New Sabzi Mandi Tohana,Yes (3),0,3,0,0,10,3,14,2,Yes,Yes,Yes,Yes,Yes,2021-05-18 17:05,5
Community Health Center Bhattu,"Surya Nagar, Bhattu Mandi near Railway Station",Yes (1),0,1,0,0,4,2,6,0,Yes,No,Yes,No,Yes,2021-05-18 14:38,5
Community Health Center Bhuna,CHC Bhuna,Yes (17),3,14,0,0,16,14,0,0,Yes,No,Yes,No,Yes,2021-05-18 20:55,5
Community Health Center JAKHAL,Near SBI Bank Jakhal,Yes (1),1,0,0,0,6,0,6,0,Yes,No,Yes,No,Yes,2021-05-18 20:25,5
"Gupta Children Hospital, Ratia","Aggarwal Colony, Ratia",Yes (7),5,0,2,0,6,8,2,1,Yes,No,Yes,Yes,No,2021-05-18 12:51,5
Kaushal Hospital,"Near Harvinder Singh Petrol Pump, Hisar Road, Fatehabad",Yes (29),6,18,5,3,18,18,6,4,No,No,Yes,Yes,Yes,2021-05-18 12:52,5
"Manav Sewa Sangam Hospital, Tohana",Near Truck Union,No (0),0,0,0,0,15,0,0,0,Yes,No,Yes,No,Yes,2021-05-18 16:31,5
Miglani Hospital,"Employees Colony, Ratia,",Yes (4),2,2,0,0,15,2,7,7,Yes,Yes,Yes,Yes,Yes,2021-05-18 17:15,5
Rajasthan Medical Centre (RMC) Hospital Tohana,Kenchi Chowk Tohana,Yes (3),3,0,0,0,11,0,4,2,Yes,No,Yes,Yes,Yes,2021-05-18 17:24,5
Sadhbhawdna Hospital Fatehabad,Near Court Complex Hisar Road Fatehabad,Yes (15),0,15,0,0,15,20,15,5,Yes,No,Yes,Yes,Yes,2021-05-18 16:30,5
Sanjeevani Hospital Fatehabad,"Goshala Road, near Ashirbad Pelace",Yes (6),3,0,3,3,6,0,4,3,No,No,No,Yes,No,2021-05-18 12:52,5
Sanjeevani Hospital Tohana,"Kenchi Chock, Tohana",No (0),0,0,0,0,0,6,12,2,Yes,No,Yes,Yes,Yes,2021-05-18 09:41,5
"Singla Hospital , fatehabad","Bhattu Road, Batra Colony, Fatehabad",Yes (9),3,6,0,0,5,8,0,0,No,No,Yes,Yes,Yes,2021-05-18 18:33,5
WadhwaMaternity and surgical Hospital Fatehabad,"Near Papiha Park, Fatehabad",Yes (3),1,0,2,0,1,0,7,1,Yes,No,Yes,Yes,Yes,2021-05-18 20:39,5
Cygnus Multispecialty Hospital Kaithal,"Huda Bypass Road, Sector 20, Kaithal, Haryana",Yes (21),18,0,3,0,28,0,12,2,Yes,No,Yes,Yes,Yes,2021-05-18 16:03,10
District Civil Hospital Kaithal,"Huda Sec 18, Kaithal",Yes (9),0,9,0,1,80,27,8,5,Yes,Yes,Yes,Yes,Yes,2021-05-18 19:16,10
SDH Guhla,SDH Guhla,Yes (69),23,41,5,5,24,41,5,5,Yes,No,Yes,No,Yes,2021-05-18 16:45,10
Shah Multispecialty Hospital Kaithal,"opp.old, bus stand, Jind - Kaithal Rd, Amar Garh Colony, Kaithal, Haryana",Yes (18),11,3,4,5,51,11,15,10,Yes,No,Yes,Yes,Yes,2021-05-18 12:56,10
"Apex Hospital, Sirsa","Circular Road, Sirsa",Yes (2),2,0,0,0,12,2,4,1,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-18 16:38,20
"Astha Hospital, Sirsa",Dabwali Road Sirsa,Yes (2),2,0,0,0,15,0,5,0,Yes,No,Yes,Yes,Yes,2021-05-18 17:57,20
CIVIL HOSPITAL SIRSA,"Civil Hospital Road, Sirsa",No (0),0,0,0,0,80,15,5,5,Yes,Yes,Yes,Yes,Yes,2021-05-18 10:25,20
"Dayal Nursing Home, Sirsa","Dabwali Road, Sirsa",No (0),0,0,0,0,9,3,0,0,Yes,Yes,Yes,Yes,Yes,2021-05-19 00:46,20
"Gupta Hospital, Sirsa","Dabwali Road, Sirsa Near Easy Day",No (0),0,0,0,0,4,3,5,0,Yes,To Be Updated,Yes,Yes,Yes,2021-05-18 17:20,20
"Jagdish Nursing Home, Sirsa","Gandhi Market, Parshuram Chowk, Sirsa",Yes (6),0,4,2,0,0,4,7,1,Yes,No,Yes,Yes,Yes,2021-05-18 18:13,20
"jCD Hospital, Sirsa","JCD Hospital, Barnala Road, Sirsa",Yes (36),0,36,0,0,10,40,0,0,Yes,No,Yes,Yes,Yes,2021-05-18 16:31,20
"Jeevan Jyoti Hospital, Sirsa",Dabwali Road Sirsa,No (0),0,0,0,0,7,1,6,3,Yes,No,Yes,Yes,Yes,2021-05-18 17:05,20
"Khurana Hospital, Sirsa",Dabwali Road Sirsa,Yes (6),6,0,0,0,6,0,4,0,Yes,No,Yes,Yes,Yes,2021-05-18 16:30,20
"Lalgarhia Hospital, Sirsa",Dabwali Road Sirsa,No (0),0,0,0,0,13,2,3,1,Yes,Yes,Yes,Yes,Yes,2021-05-18 16:58,20
"Medicare Hospital, Sirsa","Dabwali Road, Sirsa",No (0),0,0,0,0,1,6,6,2,Yes,Yes,Yes,Yes,Yes,2021-05-18 16:23,20
"Metro Health Care Hospital, Sirsa","Near Dena Bank, lal Batti Chowk, Sirsa",No (0),0,0,0,1,5,0,5,1,Yes,To Be Updated,Yes,Yes,Yes,2021-05-18 09:34,20
"Mittal Hospital, Sirsa","Near Jhunthra Petrol Pump, Dabwali Road Sirsa",No (0),0,0,0,0,14,1,4,0,Yes,No,Yes,Yes,Yes,2021-05-18 23:05,20
"New Life Care Hospital, Sirsa","Dabwali Road, Sirsa",Yes (1),0,0,1,0,7,2,3,0,Yes,No,Yes,Yes,Yes,2021-05-18 17:27,20
"Poonia COVID Care Center, Sirsa","Near Ambedkar chowk, opposite Seth tula ram dharamshala, Hisar Road, Sirsa, Haryana 125055",Yes (10),3,7,0,0,14,7,3,1,Yes,Yes,Yes,Yes,Yes,2021-05-18 16:10,20
"Sanjeevni Hospital, Sirsa (Wing -2, 1 &amp; 2nd Floor)","Under over bridge, hisar road, sirsa",Yes (30),5,25,0,0,45,30,16,6,Yes,Yes,Yes,Yes,Yes,2021-05-18 17:00,20
SDCH Dabwali,"Dabwali, District Sirsa",Yes (14),0,14,0,0,10,15,0,0,Yes,No,Yes,Yes,Yes,2021-05-18 18:26,20
"Shah Satnam Dera Hospital (Wing -2, 2nd floor), Sirsa","Begu Road, Sirsa",Yes (4),0,4,0,0,21,30,14,7,Yes,Yes,Yes,Yes,Yes,2021-05-18 18:15,20
"Shri Baba Tara Hospital &amp; Research Center, Sirsa","Hisar Road, Sirsa",Yes (3),0,3,0,0,15,5,5,3,Yes,No,Yes,Yes,Yes,2021-05-18 16:36,20
"SPS Hospital, Sirsa","Near Sangwan Chowk, Dabwali Road, Sirsa",Yes (1),1,0,0,0,12,0,3,2,Yes,No,Yes,Yes,Yes,2021-05-18 16:40,20
"Suraksha Hospital, Sirsa","Dabwali Rd, opposite Hotel Aroma, Sirsa, Haryana 125055",No (0),0,0,0,0,10,3,11,7,Yes,Yes,Yes,Yes,Yes,2021-05-18 16:56,20
"Swastik Hospital, Sirsa","Ambedkar Chowk, Nandan Vatika, Sirsa,",Yes (2),1,1,0,0,5,5,5,1,Yes,No,Yes,Yes,Yes,2021-05-18 17:35,20
"Talwar Nursing Home, Sirsa","Under Over Bridge, Hisar Road, Sirsa",No (0),0,0,0,0,12,2,2,1,Yes,Yes,Yes,Yes,Yes,2021-05-18 16:14,20
"Tomar Nursing Home, Sirsa","Nandan Vatika, near surkhab Chock, Hathi park, Agrasain Colony, Sirsa, Haryana 125055",Yes (2),0,2,0,0,12,2,4,1,Yes,Yes,Yes,Yes,Yes,2021-05-18 16:39,20
"Vardan Hospital, Sirsa","Near Lal Batti Chowk, Sirsa",Yes (4),1,2,1,0,9,3,6,0,Yes,No,Yes,Yes,Yes,2021-05-18 16:40,20
Aarti Hospital,"A-628, Near Hanuman Mandir, Dabua Pali Road, NIT Faridabad",Yes (23),5,15,3,0,5,15,3,0,To Be Updated,Yes,Yes,Yes,Yes,2021-05-18 07:03,4
Aastha Hospital,"SCF -2, Ashoka Enclave Main Rd, Sector 35, Faridabad",Yes (9),7,2,0,0,10,4,0,0,Yes,No,Yes,Yes,Yes,2021-05-18 10:02,4
Al-Falah Hospital,"Al Falah university Campus, Dhouj",Yes (54),33,21,0,0,50,25,2,2,Yes,Yes,Yes,Yes,Yes,2021-05-18 15:14,4
Anshu Hospital,"Shiv Colony Sehatpur Road, Palla No. 1, Faridabad",Yes (11),5,6,0,0,10,10,0,0,Yes,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-18 09:46,4
Apurva Hospital,"2N/74, B.P. Near 2-3 Gole ChakKar, NIT Faridabad",Yes (9),7,2,0,1,8,2,0,1,Yes,Yes,To Be Updated,To Be Updated,To Be Updated,2021-05-18 09:32,4
Arise Healthcare,"SCO: C 3185, Near Corporation Bank, Green Field Colony, Faridabad",Yes (13),2,7,4,2,2,7,7,2,Yes,Yes,Yes,No,No,2021-05-18 11:47,4
Arsh Hospital,"Opp. Era Redwood Residency, Tigaon Rd, Sector 78, Faridabad,",Yes (17),10,5,2,2,40,5,20,6,Yes,Yes,Yes,Yes,Yes,2021-05-18 10:19,4
Asian Hospital,"Badkal Flyover Road, Sector  21 A Faridabad",Yes (4),4,0,0,0,82,0,53,14,Yes,Yes,Yes,Yes,Yes,2021-05-18 10:08,4
B.K. Hospital Faridabad,B.K. Hospital Faridabad B K Chowk FBD,Yes (66),41,25,0,0,64,25,11,11,Yes,Yes,Yes,Yes,Yes,2021-05-18 13:55,4
Bhavya Kalyani Hospital,"Mohna Road, Near Aanand Bakery, Ballabgarh, Faridabad",Yes (11),4,7,0,0,5,9,3,0,Yes,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-18 12:27,4
Chugh Hospital,"5L-164, K.C. Road N.I.T. Faridabad",Yes (10),1,9,0,0,4,14,0,0,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-18 16:11,4
D.M. Hospital,"89-A, NH-5, Railway Road, Near Police Thana, NIT, Faridabad",Yes (21),8,7,6,1,10,10,8,1,Yes,Yes,Yes,Yes,Yes,2021-05-18 10:37,4
Doctor Today Multispecialty Hospital,"5-C/2,B.P., Railway Road,, Near Bankey Bihari Mandir,, next to IDBI Bank, Faridabad",Yes (19),19,Beds Over Utilized 1,0,1,35,0,5,2,Yes,No,Yes,Yes,Yes,2021-05-18 10:20,4
Dr. Harish Hospital,"701, Sector 8, YMCA Road, Faridabad",Yes (6),5,0,1,0,5,0,2,0,Yes,No,Yes,Yes,Yes,2021-05-18 10:58,4
Durga Multispeciality Hospital,"Shri Bankey Bihari Mandir Complex, Neelam-Railway Road, NIT 5, Faridabad",Yes (29),21,0,8,0,22,0,8,0,No,No,No,No,Yes,2021-05-18 12:35,4
"ESIC Medical College, Faridabad","NH-3, NIT Behind BK Hospital, Haryana",Yes (384),34,350,0,0,150,350,80,50,Yes,Yes,Yes,Yes,Yes,2021-05-18 09:35,4
Fortis Escort Hospital,"Neelam Bata Rd, opp. Neelam Cinema, AC Nagar, New Industrial Town, Faridabad,",Yes (33),33,0,0,2,55,0,14,7,Yes,Yes,Yes,Yes,Yes,2021-05-18 11:28,4
Gaurav Hospital,"Rajeev Colony, Samaypur Road, Ballabgarh, Faridabad",Yes (11),3,2,6,1,3,2,10,1,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-18 17:43,4
Geeta Hospital,"Opposite Huda Market and Community Centre, Sector 28, Faridabad",Yes (13),8,0,5,1,8,0,10,2,Yes,No,Yes,Yes,Yes,2021-05-18 10:20,4
Geetanjali Multispeciality Hospital,"D-635, 60 Feet Rd, Chawla Colony, Ballabhgarh, Faridabad",Yes (18),15,3,0,0,20,3,0,0,Yes,To Be Updated,Yes,To Be Updated,To Be Updated,2021-05-18 16:41,4
Goyal Hospital,"Plot No. 2 opposite hanuman temple Sec 8, Surdas Park",Yes (9),5,0,4,0,12,0,6,2,No,Yes,Yes,Yes,Yes,2021-05-18 10:27,4
Handa Medical Center,"Site No-1, Sector 16, Opp Sagar Cinema, Faridabad",No (0),0,0,0,0,0,0,0,0,No,No,No,To Be Updated,No,2021-05-18 13:00,4
Heritage Hospital,3C-62B/BP NIT Faridabad,Yes (11),8,0,3,0,11,0,4,1,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-18 15:30,4
IBS Ashwani Hospital,"Plot No 8 D/1, YMCA Rd, Pocket D, Sector 11, Faridabad",Yes (19),10,5,4,2,22,5,8,2,No,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-18 10:45,4
Janak Hospital,Indira complex Neharpar Kheri Road Faridabad,Yes (11),5,4,2,0,15,6,6,0,Yes,No,Yes,Yes,Yes,2021-05-18 13:06,4
Kant Multispeciality Hospital Pvt Ltd,"Plot no. 167, Indra Complex, Kheri Road, Greater, near Kheri Pul Bridge, Sector 87, Neharpar Faridabad, Faridabad, Haryana 121002",Yes (19),17,0,2,0,18,0,5,1,Yes,Yes,To Be Updated,To Be Updated,To Be Updated,2021-05-18 12:52,4
Kedar Hospital,"3B/3, B.P , Near DAV college, NIT., Faridabad,",Yes (33),26,1,6,1,31,6,12,1,Yes,Yes,Yes,Yes,Yes,2021-05-18 07:02,4
Kedar Hospital Multispeciality,Gali 7 Krishna Colony Sec25 Faridabad,Yes (28),10,15,3,0,10,15,5,0,Yes,No,Yes,Yes,Yes,2021-05-18 07:01,4
Krishna Medical Centre,"773, Sector-19, Faridabad",Yes (8),3,0,5,0,5,0,5,0,Yes,No,To Be Updated,To Be Updated,To Be Updated,2021-05-18 08:50,4
Life Hospital,Opp Hanuman Mandir Sec 8 Faridabad,Yes (7),4,0,3,1,4,0,6,1,Yes,Yes,Yes,Yes,Yes,2021-05-18 08:29,4
Lotus Hospital,"Plot-2, Jeevan Nagar, Opp. Lal Kothi, Main Ballabgarh Sohna Road, Faridabad",Yes (15),7,0,8,1,12,0,8,1,Yes,No,Yes,Yes,Yes,2021-05-18 12:13,4
Madhav Hospital,"Building no 16, Block E, and, New Industrial Twp 5, Faridabad, Haryana 121001",Yes (24),0,0,24,2,0,0,28,2,To Be Updated,No,To Be Updated,To Be Updated,To Be Updated,2021-05-17 12:26,4
Manavta Hospital,"Plot No-494, Near Women ITI, Uncha Gaon Prem Nagar, Mohna Road, Ballabgarh, Faridabad",Yes (4),0,4,0,3,10,10,11,3,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-18 08:33,4
Manvi Medical Centre,"New Bharat Colony, Opp. Chaddar Godam, Near Mahaban Farm, Kheri Road, Greater Faridabad",Yes (7),6,Beds Over Utilized 1,1,0,7,0,2,0,Yes,No,Yes,Yes,Yes,2021-05-18 09:24,4
Medicheck Hospital,"Block C, Plot Number 76, Shahid Bhagat Singh Marg, near Bata Flyover, New Industrial Town, Faridabad",Yes (10),10,Beds Over Utilized 8,0,0,52,0,12,3,Yes,No,Yes,Yes,Yes,2021-05-18 11:36,4
Medstar Hospital,"Om Enclave Part 1, Near Toll Tax, Agwanpur Road, Faridabad",Yes (3),1,2,0,0,5,2,0,0,No,No,Yes,Yes,Yes,2021-05-18 10:48,4
Medwin Hospital,"Plot No. 2, Jeevan Nagar, Sohna Road Gounchi, Sector 55, Faridabad",Yes (17),2,12,3,0,2,12,6,0,To Be Updated,No,Yes,Yes,Yes,2021-05-18 12:25,4
Metro Hospital Medicare,"Metro Heart Institute with Multispeciality Sector 16 A, Faridabad",Yes (57),12,45,0,0,137,45,43,11,Yes,No,Yes,Yes,Yes,2021-05-18 15:28,4
National Institute Of Medical Sciences,"Sector -23A,?Faridabad,?",Yes (16),9,3,4,2,15,4,9,2,Yes,Yes,Yes,Yes,Yes,2021-05-18 13:05,4
Ortho 1 Hospital,"1331, Near Community Centre, Sector 55, Faridabad",Yes (30),8,12,10,1,8,12,10,1,Yes,No,Yes,Yes,Yes,2021-05-18 20:44,4
Park Hospital Faridabad,"J Block, Sector 10 HBC, opposite Court, Faridabad",No (0),Beds Over Utilized 5,0,Beds Over Utilized 6,2,10,10,25,5,Yes,Yes,Yes,Yes,Yes,2021-05-18 09:06,4
Pawan Hospital Unit-1,"Samaypur Road Near Sector 56, Ballabhgarh, Faridabad",Yes (36),25,0,11,7,31,0,14,7,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-18 09:38,4
Pawan Hospital Unit-2,"Plot No. 10, Jawahar Colony, Near Disposal Chowk, Faridabad",Yes (10),0,0,10,0,0,0,11,0,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-18 09:28,4
Prachi Hospital,Opp Chimni Bai Dharmshala Faridabad,Yes (13),7,2,4,1,10,2,5,1,Yes,No,Yes,Yes,Yes,2021-05-18 11:16,4
QRG Central,"Plot No, 69, Mathura Rd, Sector 20 A, New Industrial Town, Faridabad",No (0),0,0,0,0,105,0,39,11,Yes,Yes,Yes,Yes,Yes,2021-05-18 11:24,4
QRG Hospital Medicare,"Ambedkar Marg, QRG Healthcity, Sector 16, Faridabad",Yes (9),9,0,Beds Over Utilized 6,Beds Over Utilized 7,104,0,18,7,Yes,Yes,Yes,Yes,Yes,2021-05-18 11:50,4
Raghav Hospital,Kheri Road Sec 87 Greater Faridabad,Yes (15),14,0,1,1,17,3,3,1,Yes,No,Yes,Yes,Yes,2021-05-18 09:45,4
Raj Nursing Home,"CLINIC SITE NO-6, Sector 3, Faridabad",Yes (9),7,Beds Over Utilized 3,2,0,13,0,4,1,Yes,No,Yes,Yes,Yes,2021-05-18 10:18,4
Ronak Hospital,"Dabua Pali Road, Near Ganga Ram Devta Mandir, NIT, Faridabad",Yes (44),20,16,8,3,20,20,10,3,Yes,Yes,Yes,Yes,Yes,2021-05-18 12:45,4
Royalâ€™s Hotel,"3-B-14, Ground Floor NIT Faridabad",Yes (46),46,0,0,0,50,0,0,0,Yes,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-18 09:53,4
Samrat Hospital,"180, Sanjay Colony, Delhi Mathura Road, JCB Chowk, Ballabgarh, Faridabad",No (0),0,Beds Over Utilized 5,0,0,10,0,10,0,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-18 10:19,4
Sanjeevan Multispeciality Hospital,"D-947, 60 Feet Road, Opp. Shiv Mandir, Chawla Colony, Ballabgarh, Faridabad",Yes (16),7,2,7,0,7,2,8,0,No,No,Yes,Yes,Yes,2021-05-18 08:32,4
Santosh Multispeciality Hospital,"Shop No. 3F, 139, Metro Rd, New Industrial Township 2b, Block F, New Industrial Twp 3, New Industrial Town, Faridabad,",Yes (28),28,0,0,1,40,10,10,1,No,No,Yes,Yes,Yes,2021-05-18 11:24,4
Sarvodya Hospital Sector-8,"Sector-8, YMCA Rd, near Escorts Mujesar Metro Station, Sector 7, Faridabad",No (0),0,0,0,0,125,0,40,7,Yes,Yes,Yes,Yes,Yes,2021-05-18 09:47,4
Sarvodya Hospital Sector 19,"Gopi Colony, Old Faridabad, Faridabad",Yes (8),4,0,4,1,28,0,10,4,Yes,Yes,Yes,Yes,To Be Updated,2021-05-18 11:38,4
Sattya Hospital,"376, IP Colony, Sector 32-33 Faridabad",Yes (9),6,0,3,2,6,0,4,2,Yes,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-18 11:51,4
Shankar Medicare Center,Sec 28 Faridabad,Yes (31),13,18,0,0,15,20,0,0,Yes,Yes,Yes,Yes,Yes,2021-05-18 14:36,4
Shanti Devi Memorial Hospital,"Kheri More Near, Piyush Heights, Sector 89, Faridabad",Yes (17),9,8,0,0,14,8,3,2,Yes,No,Yes,Yes,Yes,2021-05-18 10:28,4
Shivalik Hospital Unit 1,Huda Market Sector-37 Faridabad,Yes (4),0,Beds Over Utilized 3,4,0,0,3,4,0,Yes,No,Yes,Yes,Yes,2021-05-18 09:30,4
Shivalik Hospital Unit 2,"Sehatpur, Opp. Sec-91 Faridabad",Yes (2),0,Beds Over Utilized 1,2,0,0,0,2,0,Yes,No,Yes,Yes,Yes,2021-05-18 09:26,4
