name,address,Availability_availability_of_beds,Availability_oxygen_beds,Availability_non_oxygen_beds,Availability_i_c_u_beds,Availability_ventilators,Allocated_oxygen_beds,Allocated_non_oxygen_beds,Allocated_i_c_u,Allocated_ventilators,Availability_availability_of_oxygen,Availability_antiviral_remdesivir_etc_,Availability_steroids,Availability_anticoagulant,Availability_antipyretic,updated_on,city
SINGLA MULTISPECIALITY HOSPITAL,"RISHI NAGAR, GALI NO. 1, NEAR BUS STAND, HISAR",Yes (7),7,0,0,0,17,0,2,1,Yes,Yes,Yes,Yes,Yes,2021-05-22 20:38,7
SL Minda Hospital,VPO Bagla,No (0),0,0,0,2,6,0,2,2,Yes,No,Yes,Yes,Yes,2021-05-22 16:23,7
Sonakshi Children Hospital Hansi,"G T Road, Near Kali Devi Mandir, Opp Bhalla Patrol Pump, Hansi",Yes (7),4,0,3,1,9,0,4,1,Yes,No,Yes,Yes,Yes,2021-05-22 20:39,7
Sukhda Multispeciality Hospital,Dabra Chowk Hisar,Yes (27),19,4,4,0,46,4,18,6,Yes,Yes,Yes,Yes,Yes,2021-05-22 20:33,7
Vardaan Hospital Hisar,Hisar,Yes (5),4,1,0,0,9,1,11,2,Yes,Yes,Yes,Yes,Yes,2021-05-22 18:12,7
Advanta Super Speciality Hospital,Near Power House,Yes (1),Beds Over Utilized 5,0,1,0,25,0,14,4,No,No,Yes,Yes,Yes,2021-05-22 18:00,19
ARS Holy Heart Advanced Cardiac care &amp; Research Centre,"330, Vinay Nagar Rohtak, Near Delhi Bypass Rohtak",Yes (11),0,0,11,2,0,0,20,2,Yes,No,No,No,No,2021-05-22 17:00,19
CHC Chiri,"VOP Chiri, Meham Gohana Road, Distt. Rohtak Haryana",Yes (10),10,0,0,0,10,0,0,0,Yes,Yes,Yes,Yes,Yes,2021-05-22 15:27,19
CHC Kahanaur,"Near Sarva haryana Gramin Bank, Opp. Banquet hall, Nigana Road, Kahanaur",Yes (9),3,6,0,0,4,6,0,0,Yes,No,Yes,No,Yes,2021-05-22 17:31,19
CHC kalanaur,"Police Station, Bhiwani-Rohtak Road , Near Kalanaur kalan, Kalanaur,",Yes (3),3,0,0,0,10,0,0,0,Yes,No,Yes,No,Yes,2021-05-22 16:03,19
CHC Kiloi,"VPO Kiloi, Water Works, Distt. Rohtak",Yes (10),5,5,0,0,5,5,0,0,Yes,No,Yes,No,Yes,2021-05-22 15:57,19
CHC Madina,"VPO Madina, Hisar Road Distt. Rohtak, Haryana",Yes (10),0,10,0,0,0,10,0,0,Yes,No,No,No,Yes,2021-05-22 16:19,19
CHC Meham,"Near ITI, Meham Distt. Rohtak",Yes (5),5,0,0,0,10,0,0,0,Yes,No,Yes,No,Yes,2021-05-22 14:35,19
CHC Sampla,"Gadi Sampla, Rohtak, SH-20, Jhajjar Sampla Road, Sampla, Sampla, Haryana 124501",Yes (9),0,9,0,0,0,10,0,0,No,No,Yes,No,Yes,2021-05-22 16:01,19
"Civil Hospital, Rohtak",Subash Road,Yes (44),15,26,3,2,38,26,7,5,Yes,Yes,Yes,Yes,Yes,2021-05-22 14:41,19
Holy Heart Super speciality Hospital,Vinay Nagar Delhi Bye pass,No (0),0,0,0,0,25,5,27,6,Yes,No,No,Yes,Yes,2021-05-22 22:12,19
"Hridaya Nilayam Heart, Lung &amp; vascular Institute","5, Raj Garden, Delhi Bypass, Rohtak",Yes (10),0,0,10,0,0,0,25,2,Yes,No,Yes,Yes,Yes,2021-05-22 17:32,19
Joyline Multispeciality,"Surajmal Colony, Sunarian Road, Opposite Birgadier Muktram Statue Rohtak",Yes (11),11,0,0,1,15,0,5,1,Yes,Yes,Yes,Yes,Yes,2021-05-22 16:56,19
Kainos Hospital,Near Kheri Sadh Village Outer Bye Pass,Yes (25),13,7,5,5,26,10,34,17,Yes,No,Yes,Yes,Yes,2021-05-22 16:12,19
Life Care Hospital,Subash Nagar,Yes (32),18,0,14,6,30,0,20,6,No,No,Yes,Yes,Yes,2021-05-22 17:01,19
Maan Hospital,Bhagwan Colony Near Radio Station,Yes (23),15,0,8,3,29,0,16,6,Yes,No,Yes,Yes,Yes,2021-05-22 17:05,19
Mansarover Hospital,Mansarover Colony Near Park,Yes (23),20,0,3,5,20,0,10,7,Yes,No,Yes,Yes,Yes,2021-05-22 17:10,19
Neurocentre Super Speciality Hospital,"Kalawati Bulding, Near Power House Rohtak",Yes (18),4,6,8,0,4,6,13,2,Yes,No,Yes,Yes,Yes,2021-05-22 15:44,19
Noble Heart Super Speciality Hospital,Near Raj Garden Delhi Bye Pass,Yes (17),16,1,0,1,26,1,7,6,Yes,No,Yes,Yes,Yes,2021-05-22 17:15,19
Oscar Super Speciality Trauma Center,"Medical Moad, Daryao Singh Nagar,",Yes (3),2,1,0,0,23,3,15,2,Yes,No,Yes,No,Yes,2021-05-22 17:18,19
Oxygen Hospital,Islam Pura Daries Hisar Road,Yes (27),13,10,4,4,15,10,5,4,Yes,Yes,Yes,Yes,Yes,2021-05-22 18:39,19
PGIMS Rohtak,"Pt.Bhagwat Dayal PGIMS, Medical Rd, Rohtak, Haryana",Yes (314),308,0,6,6,451,0,115,115,Yes,Yes,Yes,Yes,Yes,2021-05-22 16:23,19
Positron Hospital,Suncity Sector 35,Yes (21),0,16,5,0,0,16,16,4,Yes,No,Yes,Yes,Yes,2021-05-22 17:30,19
Pragati Hospital,"Sukhpura Chowk, Gohana Road, opp. Ladhot Road Rohtak",Yes (13),10,0,3,1,11,0,4,1,Yes,No,Yes,Yes,Yes,2021-05-22 16:02,19
"Sanghi Nursing Home, Rohtak, Haryana","Chotu Ram Chowk, Civil Road, Arya Nagar, Rohtak, Haryana",Yes (11),7,0,4,4,10,0,4,4,Yes,Yes,Yes,Yes,Yes,2021-05-22 15:04,19
Shivam Liver &amp; Gastro Super Speciality Hospital,"CIVIL ROAD NEAR SHANT MAI CHOWK, Rohtak, Haryana - 124001, India",Yes (6),3,0,3,0,5,0,4,1,Yes,No,Yes,Yes,Yes,2021-05-22 16:15,19
Sunflag Global Hospital,Bharat Colony Near Sheela Bye Pass,Yes (10),10,0,0,0,20,0,15,5,Yes,No,Yes,Yes,Yes,2021-05-22 16:27,19
"AAROGYAM HOSPITAL, Kurukshetra","NEAR OLD BUS STAND, THANESAR, KURUSKHETRA",Yes (6),0,6,0,1,40,12,15,27,Yes,Yes,Yes,Yes,Yes,2021-05-22 15:35,12
"ADESH MEDICAL COLLEGE, SHAHBAD MOHRI KURUKSHETRA.","VILL. MOHRI, SHAHBAD, KURUSHETRA",Yes (90),24,66,0,1,30,70,5,11,Yes,Yes,Yes,Yes,Yes,2021-05-22 15:45,12
AGGARWAL NURSING HOME,"SALARPUR ROAD, THANESAR, KURUKSHETRA.",Yes (1),1,0,0,1,20,7,3,7,Yes,Yes,Yes,Yes,Yes,2021-05-22 15:35,12
B.S. HEART CARE,"OPP. NEW BUS STAND, KURUKSHETRA.",Yes (8),8,0,0,10,18,0,8,20,Yes,Yes,Yes,Yes,Yes,2021-05-22 15:29,12
"CYGNUS HOSPITAL, Kurukshetra","NEAR OLD BUS STAND, THANESAR, KURUSKHETRA",Yes (4),0,4,0,2,7,4,1,4,Yes,Yes,Yes,Yes,Yes,2021-05-22 15:37,12
KURUKSHETRA NURSING HOME,,Yes (6),5,0,1,2,18,0,1,2,Yes,Yes,Yes,Yes,Yes,2021-05-22 15:45,12
LNJP CIVIL HOSPITAL.,LNJP HOSPITAL KURUKSHETRA.,Yes (10),10,0,0,0,100,0,0,0,Yes,Yes,Yes,Yes,Yes,2021-05-22 15:34,12
MIRI PIRI SHAHBAD,"SHAHBAD, KURUKSHETRA",Yes (4),4,0,0,1,10,0,4,4,Yes,Yes,Yes,Yes,Yes,2021-05-22 15:47,12
Nirogi Hospital,Shahabad Kurukshetra,Yes (7),5,2,0,3,5,2,0,3,Yes,Yes,Yes,Yes,Yes,2021-05-22 15:46,12
Saraswati Mission Hospital,"Ambala Road Dist. Kurukshetra, Pehowa, Haryana 136128",Yes (9),7,0,2,2,20,0,2,5,Yes,No,Yes,Yes,Yes,2021-05-22 15:34,12
"SIDHARTH HOSPITAL, SHAHBAD","SHAHBAD, KURUKSHETRA",Yes (5),1,4,0,1,8,4,4,3,Yes,Yes,Yes,Yes,Yes,2021-05-22 15:46,12
VERMA HOSPITAL,LADWA,Yes (1),0,1,0,0,9,3,2,2,Yes,No,Yes,Yes,Yes,2021-05-22 15:40,12
Adiyogi Arogya Avenue,"232, Subhash Nagar, Near civil hospital back gate, Jhajjar",Yes (11),6,1,4,1,7,2,6,1,To Be Updated,To Be Updated,Yes,Yes,Yes,2021-05-22 17:55,8
"Advanta Hospital, Jhajjar city","Silani Gate, Jhajjar, Haryana",Yes (40),24,10,6,1,24,10,16,1,Yes,To Be Updated,Yes,To Be Updated,Yes,2021-05-22 16:09,8
"Brahm Shakti Sanjivani Hospital, B.garh","Opp. BSNL Exchange, Delhi - Rohtak Road, NH9, Bahadurgarh, Haryana",Yes (46),31,13,2,2,60,20,20,3,Yes,No,Yes,Yes,Yes,2021-05-22 11:04,8
Civil Hospital Jhajjar,"Jhajjar, NH-71, Jhajjar Rohtak Road, Jhajjar, Jhajjar, Haryana",Yes (23),23,0,0,0,53,0,0,0,Yes,To Be Updated,Yes,To Be Updated,Yes,2021-05-22 10:10,8
"Delhi Hospital, Bahadurgarh","Rohtak Rd, near Shyamji Complex, Ram Nagar, Bahadurgarh, Haryana",Yes (38),18,20,0,0,20,20,10,2,Yes,No,Yes,Yes,Yes,2021-05-22 12:44,8
Dr. Sanjay Multi Speciality Hospital,INFRONT OF CIVIL HOSPITAL BAHADURGARH,Yes (43),34,6,3,0,45,10,6,1,Yes,No,No,To Be Updated,To Be Updated,2021-05-22 11:01,8
"Jeewan Jyoti Hospital, Bahadurgarh","Rohtak Rd, MIE Part-B, Bahadurgarh, Haryana",Yes (113),56,57,0,4,77,68,15,4,Yes,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-22 09:32,8
"JK Hospital, Bahadurgarh","Bahadurgarh,, Bahamnoli, Bahadurgarh, Haryana",Yes (40),5,29,6,0,5,31,8,0,Yes,To Be Updated,Yes,Yes,Yes,2021-05-22 18:48,8
"Medicare Super Speciality Hospiatl &amp; Trauma Centre, Jhajjar City","Dadri road Jhajjar, Jhajjar, Haryana",Yes (40),12,23,5,3,15,23,12,3,Yes,To Be Updated,Yes,To Be Updated,Yes,2021-05-22 15:48,8
"Mission Hospital, Bahadurgarh","Near main Bus Stand & City Metro Station, Rohtak Rd, Bahadurgarh, Jhajjar ,Haryana",Yes (38),9,29,0,0,14,29,6,1,To Be Updated,No,Yes,Yes,No,2021-05-22 14:27,8
"Oscar Hospital, JJR city","Civil Road,Opp Civil Hospital, Jhajjar, Haryana",Yes (68),8,58,2,1,8,58,14,1,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-22 14:06,8
Oxymus Hospital,"Opposite Civil Hospital, Near Metro Pollar No. 876 Delhi Rohtak Road, Bahadurgarh",Yes (7),4,0,3,0,4,0,6,0,Yes,No,No,No,No,2021-05-22 11:28,8
"Rana Hospital, Bahadurgarh","OPP. REST HOUSE,OLD BARAHI ROAD, BAHADURGARH",Yes (25),18,0,7,2,18,0,7,2,To Be Updated,To Be Updated,No,No,Yes,2021-05-22 17:35,8
"RJ Super Speciality Hospital, B.garh","Delhi - Rohtak Rd, Near Rajesh Joon Office, Dalbir Nagar, Bahadurgarh, Haryana",Yes (56),43,10,3,0,60,10,10,3,Yes,No,Yes,Yes,Yes,2021-05-22 16:57,8
RS GAUR GLOBAL MULTISPECIALITY HOSPITAL,"Jhajjar Road Netaji Subhash Vihar, Haryana",Yes (20),11,4,5,2,19,7,7,2,Yes,No,Yes,Yes,Yes,2021-05-22 12:00,8
"SDH, Bahadurgarh","Madhya Marg, Old Industrial Area, Bahadurgarh, Haryana",Yes (26),26,0,0,0,35,0,0,0,Yes,Yes,Yes,No,Yes,2021-05-22 11:18,8
"Shivam Hospital, B.garh","Line Par, Shastri Nagar, Netaji Nagar, Bahadurgarh, Haryana",Yes (36),24,10,2,0,30,15,6,1,Yes,No,Yes,Yes,Yes,2021-05-22 16:42,8
"Swastik Hospital, Bahadurgarh","Jhajjar Rd, Shakti Nagar, Sakti Nagar, Bahadurgarh, Haryana",Yes (14),10,0,4,1,26,4,10,2,Yes,No,Yes,Yes,Yes,2021-05-22 10:44,8
World College Of Medical Sciences And Hospital,"Jhajjar Sampla Road, Gurwar, Jhajjar, Haryana",Yes (213),78,135,0,3,90,135,25,4,Yes,Yes,Yes,Yes,Yes,2021-05-22 18:57,8
"Apex Hospital, Sirsa","Circular Road, Sirsa",Yes (12),8,1,3,0,12,2,4,1,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-22 16:51,20
"Astha Hospital, Sirsa",Dabwali Road Sirsa,Yes (7),7,0,0,0,15,0,5,0,Yes,No,Yes,Yes,Yes,2021-05-22 16:52,20
CIVIL HOSPITAL SIRSA,"Civil Hospital Road, Sirsa",Yes (13),10,2,1,2,85,14,6,6,Yes,Yes,Yes,Yes,Yes,2021-05-22 12:51,20
"Dayal Nursing Home, Sirsa","Dabwali Road, Sirsa",Yes (1),1,0,0,0,9,3,0,0,Yes,To Be Updated,Yes,Yes,Yes,2021-05-23 01:18,20
"Gupta Hospital, Sirsa","Dabwali Road, Sirsa Near Easy Day",No (0),0,0,0,0,4,3,5,0,Yes,To Be Updated,Yes,Yes,Yes,2021-05-22 16:27,20
"Jagdish Nursing Home, Sirsa","Gandhi Market, Parshuram Chowk, Sirsa",Yes (8),0,4,4,0,0,4,7,1,Yes,No,Yes,Yes,Yes,2021-05-22 17:02,20
"jCD Hospital, Sirsa","JCD Hospital, Barnala Road, Sirsa",Yes (33),5,28,0,0,15,35,0,0,Yes,No,Yes,Yes,Yes,2021-05-22 15:51,20
"Jeevan Jyoti Hospital, Sirsa",Dabwali Road Sirsa,No (0),0,0,0,0,7,1,6,3,Yes,No,Yes,Yes,Yes,2021-05-22 09:12,20
"Khurana Hospital, Sirsa",Dabwali Road Sirsa,Yes (8),5,0,3,0,6,0,4,0,Yes,No,Yes,Yes,Yes,2021-05-22 17:00,20
"Lalgarhia Hospital, Sirsa",Dabwali Road Sirsa,No (0),0,0,0,0,13,2,3,1,Yes,Yes,Yes,Yes,Yes,2021-05-22 16:51,20
"Medicare Hospital, Sirsa","Dabwali Road, Sirsa",Yes (3),0,3,0,0,1,6,6,2,Yes,Yes,Yes,Yes,Yes,2021-05-22 17:13,20
"Metro Health Care Hospital, Sirsa","Near Dena Bank, lal Batti Chowk, Sirsa",Yes (3),1,0,2,0,5,0,5,1,Yes,Yes,Yes,Yes,Yes,2021-05-22 17:02,20
"Mittal Hospital, Sirsa","Near Jhunthra Petrol Pump, Dabwali Road Sirsa",Yes (7),6,1,0,0,14,1,4,0,Yes,No,Yes,Yes,Yes,2021-05-22 17:31,20
"New Life Care Hospital, Sirsa","Dabwali Road, Sirsa",No (0),0,0,0,0,7,2,3,0,Yes,No,Yes,Yes,Yes,2021-05-22 16:46,20
"Poonia COVID Care Center, Sirsa","Near Ambedkar chowk, opposite Seth tula ram dharamshala, Hisar Road, Sirsa, Haryana 125055",Yes (16),9,7,0,1,14,7,3,1,Yes,Yes,Yes,Yes,Yes,2021-05-22 16:37,20
"Sanjeevni Hospital, Sirsa (Wing -2, 1 &amp; 2nd Floor)","Under over bridge, hisar road, sirsa",Yes (36),11,25,0,0,45,30,16,6,Yes,Yes,Yes,Yes,Yes,2021-05-22 16:02,20
SDCH Dabwali,"Dabwali, District Sirsa",Yes (10),1,9,0,0,12,13,0,0,Yes,No,Yes,Yes,Yes,2021-05-22 16:54,20
"Shah Satnam Dera Hospital (Wing -2, 2nd floor), Sirsa","Begu Road, Sirsa",Yes (27),6,21,0,0,21,30,14,7,Yes,Yes,Yes,Yes,Yes,2021-05-22 17:21,20
"Shri Baba Tara Hospital &amp; Research Center, Sirsa","Hisar Road, Sirsa",Yes (3),0,3,0,0,15,5,5,3,Yes,No,Yes,Yes,Yes,2021-05-22 15:59,20
"SPS Hospital, Sirsa","Near Sangwan Chowk, Dabwali Road, Sirsa",No (0),0,0,0,0,12,0,3,2,Yes,No,Yes,Yes,Yes,2021-05-22 16:33,20
"Suraksha Hospital, Sirsa","Dabwali Rd, opposite Hotel Aroma, Sirsa, Haryana 125055",Yes (2),0,1,1,1,10,3,11,7,Yes,Yes,Yes,Yes,Yes,2021-05-22 16:33,20
"Swastik Hospital, Sirsa","Ambedkar Chowk, Nandan Vatika, Sirsa,",Yes (3),1,2,0,0,5,5,5,1,Yes,No,Yes,Yes,Yes,2021-05-22 17:03,20
"Talwar Nursing Home, Sirsa","Under Over Bridge, Hisar Road, Sirsa",No (0),0,0,0,0,12,2,2,1,Yes,Yes,Yes,Yes,Yes,2021-05-22 16:35,20
"Tomar Nursing Home, Sirsa","Nandan Vatika, near surkhab Chock, Hathi park, Agrasain Colony, Sirsa, Haryana 125055",Yes (8),5,0,3,0,12,2,4,1,Yes,Yes,Yes,Yes,Yes,2021-05-22 15:39,20
"Vardan Hospital, Sirsa","Near Lal Batti Chowk, Sirsa",Yes (8),4,3,1,0,9,3,6,0,Yes,No,Yes,Yes,Yes,2021-05-22 17:55,20
GH Charkhi Dadri,"Near Loharu Chowk,Charkhi Dadri",Yes (29),15,14,0,0,30,20,1,11,Yes,Yes,Yes,Yes,Yes,2021-05-22 21:34,3
Jaihind Hospital,Charkhi Dadri,Yes (7),6,1,0,0,7,2,5,0,Yes,Yes,Yes,To Be Updated,To Be Updated,2021-05-22 21:38,3
Murari Lal Rasiwasia Ayurvedic Hospital,"Delhi Road,Near Janta College",Yes (39),29,10,0,0,60,10,0,0,Yes,Yes,Yes,Yes,Yes,2021-05-22 21:35,3
Oscar Hospital,Charkhi Dadri,Yes (6),0,0,6,0,0,0,20,0,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-22 21:37,3
Pradhan Medicare Centre,"Loharu Rd, Charkhi Dadri, Haryana",Yes (11),10,0,1,0,16,0,3,0,To Be Updated,Yes,Yes,Yes,Yes,2021-05-22 21:33,3
Sunflag Hospital,Charkhi Dadri,Yes (2),1,0,1,0,6,0,6,0,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-22 21:37,3
ABLE HOSPITAL,,Yes (37),10,25,2,5,10,25,2,5,Yes,No,Yes,Yes,Yes,2021-05-19 12:55,15
Apex Hospital,"Prakash Vihar, Delhi Mathura Road, Palwal, Haryana",Yes (17),13,0,4,1,13,0,6,2,Yes,No,Yes,Yes,Yes,2021-05-22 10:03,15
ATLAS HOSPITAL,"Palwal, Haryana",Yes (4),0,4,0,1,2,11,2,2,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-19 12:55,15
CHC Alawalpur,CHC Alawalpur,Yes (17),1,16,0,0,4,16,0,0,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-18 18:55,15
Civil Hospital Palwal,"Civil Hospital, palwal",Yes (58),58,0,0,5,103,0,7,7,Yes,To Be Updated,To Be Updated,To Be Updated,Yes,2021-05-22 10:45,15
COSMOS HOSPITAL,PALWAL,Yes (10),5,5,0,0,5,5,0,0,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-16 12:02,15
GALAXY HOSPITAL,HUDA SECTOR 2,Yes (16),5,0,11,9,5,0,16,11,Yes,No,Yes,Yes,Yes,2021-05-22 11:20,15
"Gurunanak Hospital, Palwal","NH2, Near Bus Stand, Shiv Colony, Palwal Haryana",Yes (30),15,4,11,2,18,4,15,3,Yes,Yes,Yes,Yes,Yes,2021-05-21 16:30,15
JINDAL HOSPITAL,"Palwal, Haryana",Yes (15),10,2,3,0,10,2,3,0,To Be Updated,No,Yes,Yes,Yes,2021-05-19 12:53,15
KISHAN SINGH HOSPITAL,HODAL,Yes (6),6,0,0,0,8,0,0,0,Yes,No,Yes,No,Yes,2021-05-19 11:03,15
NIDHI HOSPITAL,"Palwal, Haryana",Yes (12),2,7,3,0,2,7,3,0,Yes,No,Yes,Yes,Yes,2021-05-19 12:42,15
Palwal Hospital,"Moti Colony, Palwal, Haryana",Yes (9),0,5,4,1,0,6,16,1,Yes,No,Yes,Yes,Yes,2021-05-20 12:25,15
RAHUL HOSPITAL,PALWAL,Yes (15),7,5,3,0,7,5,3,0,Yes,No,Yes,Yes,Yes,2021-05-13 16:20,15
Sachin Hospital,"New Sohna Road, Near Panchwati Chowk, Palwal Haryana",Yes (21),9,5,7,0,10,5,13,2,Yes,Yes,Yes,Yes,Yes,2021-05-22 10:26,15
SDH Hodal,SDH Hodal,Yes (20),10,10,0,0,10,10,0,0,Yes,No,Yes,Yes,Yes,2021-05-21 11:32,15
Shri. Satya Sai Sanjivani Hospital Palwal,"Palwal, Haryana",Yes (15),1,11,3,2,4,17,4,2,Yes,No,Yes,Yes,Yes,2021-05-21 09:31,15
SRI SAI HOSPITAL,"Palwal, Haryana",Yes (6),0,6,0,0,0,6,0,0,Yes,No,Yes,Yes,Yes,2021-05-22 09:01,15
VASHU HOSPITAL,,Yes (10),10,0,0,0,10,0,0,0,Yes,No,Yes,Yes,Yes,2021-05-19 12:53,15
Anchal Multispeciality Hospital,"Anchal Multi speciality Hospital, Krishna Colony, Bhiwani, Haryana 127027",Yes (25),20,0,5,1,25,0,10,2,Yes,Yes,Yes,Yes,Yes,2021-05-22 19:11,2
Ch. Bansilal Govt Hospital,"Bansi Lal General Hospital, Ghanta Ghar Chowk, SH 17, Krishna Colony, Bhiwani, Haryana 127021",Yes (109),82,20,7,0,146,34,46,9,Yes,Yes,Yes,Yes,Yes,2021-05-22 19:12,2
Chugh Hospital,"Meham Gate, Circular Road, Bhiwani",No (0),0,0,0,0,20,0,0,0,Yes,Yes,Yes,Yes,Yes,2021-05-22 19:16,2
ESI Hospital Bhiwani,"Stadium Rd, Housing Board Colony, Bhiwani, Haryana 127021",Yes (40),0,40,0,0,0,40,0,0,No,No,Yes,Yes,Yes,2021-05-22 19:12,2
Ganpatrai Hospital,"SH 17, Bank Colony, Bound Kalan, Krishna Colony, Bhiwani, Haryana 127021",Yes (10),4,4,2,1,4,4,2,1,Yes,No,Yes,Yes,Yes,2021-05-22 19:13,2
