name,address,Availability_availability_of_beds,Availability_oxygen_beds,Availability_non_oxygen_beds,Availability_i_c_u_beds,Availability_ventilators,Allocated_oxygen_beds,Allocated_non_oxygen_beds,Allocated_i_c_u,Allocated_ventilators,Availability_availability_of_oxygen,Availability_antiviral_remdesivir_etc_,Availability_steroids,Availability_anticoagulant,Availability_antipyretic,updated_on,city
Samrat Hospital,"180, Sanjay Colony, Delhi Mathura Road, JCB Chowk, Ballabgarh, Faridabad",No (0),0,Beds Over Utilized 5,0,0,10,0,10,0,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-18 10:19,4
Sanjeevan Multispeciality Hospital,"D-947, 60 Feet Road, Opp. Shiv Mandir, Chawla Colony, Ballabgarh, Faridabad",Yes (16),7,2,7,0,7,2,8,0,No,No,Yes,Yes,Yes,2021-05-18 08:32,4
Santosh Multispeciality Hospital,"Shop No. 3F, 139, Metro Rd, New Industrial Township 2b, Block F, New Industrial Twp 3, New Industrial Town, Faridabad,",Yes (28),28,0,0,1,40,10,10,1,No,No,Yes,Yes,Yes,2021-05-18 11:24,4
Sarvodya Hospital Sector-8,"Sector-8, YMCA Rd, near Escorts Mujesar Metro Station, Sector 7, Faridabad",No (0),0,0,0,0,125,0,40,7,Yes,Yes,Yes,Yes,Yes,2021-05-18 09:47,4
Sarvodya Hospital Sector 19,"Gopi Colony, Old Faridabad, Faridabad",Yes (8),4,0,4,1,28,0,10,4,Yes,Yes,Yes,Yes,To Be Updated,2021-05-18 11:38,4
Sattya Hospital,"376, IP Colony, Sector 32-33 Faridabad",Yes (9),6,0,3,2,6,0,4,2,Yes,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-18 11:51,4
Shankar Medicare Center,Sec 28 Faridabad,Yes (31),13,18,0,0,15,20,0,0,Yes,Yes,Yes,Yes,Yes,2021-05-18 14:36,4
Shanti Devi Memorial Hospital,"Kheri More Near, Piyush Heights, Sector 89, Faridabad",Yes (17),9,8,0,0,14,8,3,2,Yes,No,Yes,Yes,Yes,2021-05-18 10:28,4
Shivalik Hospital Unit 1,Huda Market Sector-37 Faridabad,Yes (4),0,Beds Over Utilized 3,4,0,0,3,4,0,Yes,No,Yes,Yes,Yes,2021-05-18 09:30,4
Shivalik Hospital Unit 2,"Sehatpur, Opp. Sec-91 Faridabad",Yes (2),0,Beds Over Utilized 1,2,0,0,0,2,0,Yes,No,Yes,Yes,Yes,2021-05-18 09:26,4
"Shri Atal Bihari Vajpayee Government Medical College, Chhainsa","Village  Chhainsa, Faridabad",Yes (92),92,0,0,0,100,0,0,0,Yes,Yes,Yes,Yes,Yes,2021-05-18 15:58,4
Siddhi Vinayak Aspataal,"MCF-8280, Main Sohna Road, Near Syndicate Bank/Lal Kothi, Ballabgarh, Faridabad",Yes (17),6,6,5,1,10,6,10,1,Yes,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-17 14:16,4
SMS Hospital,"Clinic No. 9, Sector-3, Near Huda Market, Faridabad",Yes (3),Beds Over Utilized 1,0,3,1,5,0,5,3,Yes,No,Yes,Yes,Yes,2021-05-18 12:39,4
SRU Multispeciality Hospital,"Sunder Colony, Nangla Gujran, Behind Rawal International School, Ballabgarh, Faridabad",Yes (16),14,Beds Over Utilized 5,2,0,14,0,3,0,Yes,No,Yes,No,No,2021-05-17 10:20,4
Sunrise Hospital,"3C-63, BP, NIT Faridabad",Yes (18),18,0,0,0,25,0,3,0,Yes,No,Yes,Yes,Yes,2021-05-18 11:06,4
Sunshine Hospital,"Sec 64 Sahupura Road, Unchagaon Ballabgarh",Yes (9),6,0,3,0,8,0,3,0,Yes,No,Yes,Yes,Yes,2021-05-18 08:53,4
Supreme Hospital,"Suraj Kund Rd, Charmwood Village, Faridabad",Yes (18),16,0,2,1,20,0,2,1,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-18 11:01,4
Suryodaya Hospital,"Chandiwala Bagh, RPS Road, Sector 88 Greater Faridabad",Yes (11),9,0,2,2,9,0,2,2,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-13 18:01,4
Urocare Apolo Multi and Super Speciality Hospital,"H.No 78, Behind Girls College, Sector-2, Ballabgarh, Faridabad",Yes (7),0,5,2,0,0,6,2,0,Yes,No,Yes,Yes,Yes,2021-05-18 11:16,4
V Care Multispeciality Health Center,"Plot No. V7, Near Police Station, BPTP Park Land, Sector-76, Faridabad",Yes (3),2,0,1,1,7,0,3,2,Yes,No,Yes,Yes,Yes,2021-05-18 12:35,4
Vardan Hospital,"Opp. Gurudwara, Adarsh Nagar, Main Malerna Road, Ballabgarh, Faridabad",Yes (15),15,0,0,0,15,0,0,0,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-13 12:07,4
Vedanta Hospital,"B-5,Central Green,Near I.T, BK Chowk, New Industrial Town, Faridabad",Yes (16),2,12,2,0,10,12,8,1,Yes,No,Yes,Yes,Yes,2021-05-18 14:45,4
Vibal Hospital Pvt. Ltd.,"Sector-21D, Huda Market, Faridabad",Yes (8),8,0,Beds Over Utilized 2,0,10,0,8,1,Yes,Yes,Yes,Yes,Yes,2021-05-18 10:47,4
Zenith Hospital (P) Ltd.,187/1 Yadav Colony Mohana Road NEar Yadav DairyBallabgarh,Yes (30),27,Beds Over Utilized 5,3,2,30,0,4,2,No,No,Yes,Yes,Yes,2021-05-18 08:54,4
ASHIRWAD BHAGAT HOSPITAL,"Old DC Rd, near bhagat hospital, Sonipat, Haryana 131001",Yes (12),12,0,0,0,12,0,3,1,Yes,Yes,Yes,Yes,Yes,2021-05-17 17:37,21
Bhagwan Dass Hospital,"Near Shahpur Turk, block-E, omaxe city, Sector 18, Sonipat, Haryana 131001",Yes (20),12,0,8,2,27,0,13,2,Yes,No,Yes,Yes,Yes,2021-05-17 17:50,21
"BPS MEDICAL COLLEGE KHANPUR , SONIPAT ( 01263283088)","Ganaur - Gohana Rd, Khanpur Kalan, Haryana",Yes (102),29,73,0,0,170,80,50,50,Yes,Yes,Yes,Yes,Yes,2021-05-18 09:00,21
CHC GANUR,CHC GANUR,Yes (3),3,0,0,0,8,0,0,0,Yes,No,Yes,No,Yes,2021-05-18 15:26,21
CHC Kharkhoda,"SH 20, Kharkhoda, Haryana 131402",Yes (10),5,5,0,0,5,5,0,0,To Be Updated,To Be Updated,Yes,Yes,Yes,2021-05-12 20:29,21
"CHC, JUAN, SONIPAT, HARYANA","CHC, JUAN, SONIPAT, HARYANACHC, JUAN, SONIPAT, HARYANA, 131024",Yes (5),3,2,0,0,3,2,0,0,Yes,No,Yes,Yes,Yes,2021-05-12 20:53,21
"Civil Hospital, Sonipat (9050007668 )","Delhi Road, Near Maharana Pratap Chowk, Sonipat, Haryana 131001",Yes (40),40,0,0,9,190,0,10,10,Yes,Yes,Yes,Yes,Yes,2021-05-16 11:11,21
"CYGNUS HOSPITAL, Sonipat","Old Rohtak Rd, near Hindu College of Engineering, Industrial Area, Sonipat, Haryana 131001",Yes (10),8,Beds Over Utilized 1,2,1,18,0,2,1,Yes,No,Yes,Yes,Yes,2021-05-18 13:56,21
Dayanand Hospital-Sonepat,"Kakroi Rd, Prem Nagar, West Ram Nagar, Sonipat, Haryana",Yes (13),10,0,3,0,20,0,5,1,Yes,No,Yes,Yes,Yes,2021-05-18 16:03,21
FIIMS Hospital,"Road, Bahalgarh, Sonipat, Haryana 131304",Yes (36),21,0,15,0,63,0,37,8,Yes,No,Yes,Yes,Yes,2021-05-18 08:37,21
GAJRAJ HOSPITAL,"Bus Stand, Gajraj Hospital Road, Near, Gohana, Haryana 131301",Yes (20),20,0,0,0,20,0,0,0,Yes,To Be Updated,Yes,Yes,Yes,2021-05-11 15:44,21
HARYANA HOSPITAL,"Vivekanand Chowk, Delhi Rd, behind Bullet Showroom, Janta Colony, Sonipat, Haryana 131001",Yes (9),5,0,4,0,7,0,18,4,Yes,No,No,No,Yes,2021-05-18 09:46,21
MEMORIAL HOSPITAL,"SH 11, near Mama Bhanja Chowk, Nandwani Nagar, Anand Nagar,, Sonipat, Haryana 131001",No (0),0,0,0,2,16,0,4,2,Yes,No,Yes,Yes,Yes,2021-05-18 16:59,21
NIDAAN HOSPITAL PVT.,"Murthal Rd, Sonipat, Haryana 131001",No (0),0,0,0,0,22,0,3,1,Yes,No,Yes,Yes,Yes,2021-05-18 16:17,21
OSCAR HOSPITAL,"SH 11, Lakshmi Nagar, Sonipat, Haryana 131001",Yes (2),2,0,0,2,12,0,8,2,Yes,No,Yes,Yes,Yes,2021-05-18 15:34,21
PHC PURKHAS,"Purkhas, Haryana 131102",Yes (30),0,30,0,0,0,30,0,0,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-12 20:55,21
"SANJIVNI HOSPITAL, SONIPAT","Mehlana Rd, Malviya Nagar, Sonipat, Haryana 131304",Yes (13),13,0,0,0,14,0,1,1,Yes,No,Yes,Yes,Yes,2021-05-18 16:10,21
SAXSENA HOSPITAL,"112/113, T.P. Scheme, Delhi Rd, Sonipat, Haryana 131304",Yes (6),6,0,0,2,18,0,5,2,Yes,No,Yes,Yes,Yes,2021-05-18 16:38,21
SDH GOHANA,"Devi Nagar, Uttam Nagar, Gohana, Haryana 131301",Yes (10),10,0,0,0,10,0,0,0,Yes,Yes,Yes,Yes,Yes,2021-05-12 20:27,21
SITA HOSPITAL SONIPAT,"Railway Rd, Ganaur, Haryana 131101",Yes (12),12,0,0,0,20,0,0,0,Yes,No,Yes,Yes,Yes,2021-05-18 13:06,21
SUNHERI DEVI HOSPITAL,"Mission Rd, Dev Nagar, Sonipat, Haryana 131001",Yes (1),0,0,1,0,15,0,5,1,Yes,No,Yes,Yes,Yes,2021-05-18 09:59,21
TULIP HOSPITAL,"T. P. Scheme, no.15, Delhi Rd, Vivekanand chowk, Sonipat, Haryana 131001",Yes (5),Beds Over Utilized 17,Beds Over Utilized 1,5,2,0,0,20,5,Yes,No,Yes,Yes,Yes,2021-05-17 21:01,21
BALAJI HOSPITAL,"Yamuna Nagar, Haryana",Yes (5),4,1,0,0,8,2,2,0,Yes,No,Yes,Yes,Yes,2021-05-18 13:18,22
Ch Lekh Raj Multispeciality Hospital,Vill Gadhauli Yamuna Nagar,Yes (144),137,0,7,1,140,0,10,5,Yes,No,Yes,Yes,Yes,2021-05-18 16:52,22
CHC Bilaspur,CHC Bilaspur,Yes (13),4,9,0,0,8,17,0,0,Yes,No,Yes,No,Yes,2021-05-18 13:00,22
CHC Chhachharuli,CHC Chhachharuli,Yes (9),1,8,0,0,10,20,0,0,Yes,No,Yes,Yes,Yes,2021-05-18 13:01,22
CHC Naharpur,Naharpur Yamuna Nagar,Yes (10),10,0,0,0,10,0,0,0,Yes,No,Yes,Yes,Yes,2021-05-18 13:14,22
CHC Partap Nagar,CHC Partap Nagar,Yes (14),5,9,0,0,6,10,0,0,Yes,No,Yes,No,Yes,2021-05-18 13:02,22
CHC Radaur,Radaur Yamuna Nagar,Yes (10),10,0,0,0,10,0,0,0,Yes,No,Yes,Yes,Yes,2021-05-18 13:11,22
CHC Saraswati Nagar,CHC Saraswati Nagar,Yes (14),3,11,0,0,14,11,0,0,Yes,No,Yes,No,Yes,2021-05-18 13:02,22
DABRA HOSPITAL Yamunanagar,DABRA HOSPITAL,Yes (7),0,7,0,0,11,8,4,2,No,No,No,No,No,2021-05-18 13:03,22
ESI Hospital,"ESI Hospital, Jagadhri",Yes (24),24,0,0,0,50,0,8,0,Yes,No,Yes,Yes,Yes,2021-05-18 12:55,22
Gaba Hospital,Gaba Hospital Yamunanagar,Yes (18),5,13,0,0,100,25,20,5,Yes,Yes,Yes,Yes,Yes,2021-05-18 12:55,22
GULATI HOSPITAL,GULATI HOSPITAL,Yes (2),1,1,0,0,25,3,6,0,Yes,No,Yes,Yes,Yes,2021-05-18 13:03,22
Heart Care Center Hospital,Near Lal Dwara Mandir Yamuna Nagar,Yes (13),0,2,11,0,2,2,15,7,Yes,No,Yes,Yes,Yes,2021-05-18 13:00,22
JP Hospital Pvt,"Jagadhri Rd, near Luxmi Theater, Vishwakarma Mohalla, Yamuna Nagar,HARAYANA Haryana",Yes (2),2,0,0,0,15,15,13,2,Yes,No,Yes,Yes,Yes,2021-05-18 12:56,22
KAPOOR HOSPITAL,"SH 6A Indira Colony Jagadhri, yamunanagart ,Haryana",Yes (2),1,0,1,0,4,0,8,0,Yes,No,Yes,Yes,Yes,2021-05-18 13:06,22
KESHWANI HOSPITAL,"Jagadhri - Yamuna Nagar Rd, Tagore Garden, Yamuna Nagar, Haryana",Yes (2),2,0,0,0,10,0,0,0,Yes,No,Yes,Yes,Yes,2021-05-18 13:19,22
Maxxwell Hospital,Jagadhari Yamuna Nagar,Yes (11),7,1,3,0,10,1,6,0,Yes,No,Yes,Yes,Yes,2021-05-18 13:04,22
Mukand Lal District Civil Hospital Yamunanagar,Mukand Lal District Civil Hospital YNR,Yes (10),2,8,0,0,18,9,0,5,Yes,No,Yes,Yes,Yes,2021-05-18 13:29,22
NIRMAL HOSPITAL,"199, Radaur Rd, near nirmal hospital, camp, Garhi Gujran, Haryana",Yes (1),0,1,0,0,13,1,6,0,Yes,No,Yes,Yes,Yes,2021-05-18 13:00,22
RK Gupta,opp DAV Sr Sec School Near Madhu Hotel YNR,Yes (5),5,0,0,0,15,2,0,0,Yes,Yes,Yes,Yes,Yes,2021-05-18 13:14,22
SABBARWAL HOSPITAL,"Gulab Nagar, Jagadhri, Haryana",No (0),0,0,0,0,6,1,6,0,Yes,No,Yes,Yes,Yes,2021-05-18 13:07,22
Sachdeva Hospital,"2227, Civil Lines Rd, Sri Nagar Colony, Civil Lines, Gomti Mohalla, Jagadhri, Haryana",Yes (10),5,1,4,0,16,8,4,0,Yes,No,Yes,Yes,Yes,2021-05-18 13:17,22
Santosh Hospital,"Santosh Hospital  Kanhaiya Sahib Chowk, near Govt.School, Harbanspura Colony, Gobind Pura, Yamuna Nagar, Haryana",Yes (6),0,2,4,0,5,9,14,2,Yes,No,Yes,Yes,Yes,2021-05-18 12:54,22
SHARMA HOSPITAL,Near Agarsain Chowk Jagadhri,Yes (2),2,0,0,0,12,0,0,0,Yes,No,Yes,Yes,Yes,2021-05-18 13:07,22
Shree Medical Care Hospital,"359/2, Jain nagar, Jagadhri, Haryana",Yes (7),7,0,0,0,15,0,0,0,Yes,Yes,Yes,Yes,Yes,2021-05-18 13:19,22
Shureshtha Hospital,Model Colony YNR,No (0),0,0,0,0,9,1,2,0,Yes,No,Yes,Yes,Yes,2021-05-18 13:17,22
SP Hospital Jag,S.P Hospital Jag,No (0),0,0,0,0,4,0,1,1,Yes,No,Yes,Yes,Yes,2021-05-18 13:05,22
Swami Vivekanand Hospital Yamunanagar,"Swami Vivekanand Hospital,Yamuna Nagar, Haryana",Yes (14),4,10,0,0,20,10,19,1,Yes,No,Yes,Yes,Yes,2021-05-18 13:05,22
tejli stadium,64 A Tejli,Yes (36),11,25,0,0,20,56,0,0,Yes,No,No,No,Yes,2021-05-18 13:06,22
