name,address,Availability_availability_of_beds,Availability_oxygen_beds,Availability_non_oxygen_beds,Availability_i_c_u_beds,Availability_ventilators,Allocated_oxygen_beds,Allocated_non_oxygen_beds,Allocated_i_c_u,Allocated_ventilators,Availability_availability_of_oxygen,Availability_antiviral_remdesivir_etc_,Availability_steroids,Availability_anticoagulant,Availability_antipyretic,updated_on,city
RP Welltar Hospital,"Vill. Bastara, District Karnal",Yes (1),0,1,0,0,10,4,4,1,Yes,No,Yes,No,Yes,2021-05-20 11:25,11
"Sanjiv Bansal Cygnus Hospital , Karnal","Railway Rd, Ibrahim Mandi, Karnal, Haryana",Yes (2),2,0,0,2,20,0,5,2,Yes,Yes,Yes,Yes,Yes,2021-05-20 18:01,11
Sarvodya Hospital Karnal,"Sector 14, Near Tau Devi Lal Chowk",Yes (20),12,0,8,0,12,0,10,0,Yes,Yes,Yes,Yes,Yes,2021-05-20 17:19,11
SDH Nilokheri,SDH Nilokheri,Yes (10),10,0,0,0,10,0,0,0,Yes,No,Yes,No,Yes,2021-05-20 10:37,11
Shri Ram Chand Memorial Hospital,"12, Ashoka colony,Opp Kalpana Chawla hospital, Karnal, Haryana",No (0),0,0,0,0,8,0,7,3,Yes,No,Yes,Yes,Yes,2021-05-20 17:00,11
Shri Sanatan Dharam Mahabir Dal,"Kunjpura Road, Karnal Near Sanatan Dharam Mandir",Yes (6),6,0,0,0,12,0,0,0,Yes,Yes,Yes,Yes,Yes,2021-05-20 17:01,11
SS Hospital,"Sector 14, Karnal",Yes (3),1,0,2,0,7,0,7,0,Yes,To Be Updated,Yes,Yes,Yes,2021-05-20 16:08,11
Swastik Hospital,Swastic Hospital Opp DCH,Yes (8),6,0,2,0,10,0,9,0,Yes,No,Yes,Yes,Yes,2021-05-20 23:32,11
Virk Hospital Karnal,"363-364, Randhir lane, near Dyal Singh College, Karnal, Haryana",Yes (8),8,0,0,0,37,0,8,1,Yes,Yes,Yes,Yes,Yes,2021-05-20 13:50,11
"Ayurvedic Medical College, Patikra",HUDA Sec. 1 Narnaul,Yes (177),19,158,0,0,40,160,0,0,Yes,Yes,Yes,Yes,Yes,2021-05-20 10:13,13
CHC ATELI,CHC ATELI,Yes (7),2,5,0,0,15,5,0,0,Yes,Yes,Yes,Yes,Yes,2021-05-20 14:37,13
CHC Kanina,Kanina,Yes (10),0,10,0,0,15,12,0,0,Yes,Yes,Yes,Yes,Yes,2021-05-20 16:27,13
CHC Nangal Chaudhary,chc nangal choudhary,Yes (10),5,5,0,0,5,5,0,0,No,Yes,Yes,Yes,Yes,2021-05-20 11:02,13
CHC Sehlang,CHC SEHLANG,Yes (9),5,4,0,0,5,4,0,0,Yes,Yes,Yes,Yes,Yes,2021-05-20 16:21,13
Civil Hospital Narnaul,"Housing Board, Narnaul",Yes (13),13,0,0,4,80,0,0,10,Yes,Yes,Yes,Yes,Yes,2021-05-20 08:55,13
Jaipur Heart &amp; Multi Speciality Hospital,"Opp. Sadar Thana, Narnaul",Yes (2),1,0,1,0,6,3,4,2,Yes,Yes,Yes,Yes,Yes,2021-05-20 17:11,13
LAXMI NARAYANAN,"Laxmi Narayanan Hospital , Narnaul Road Mahendergarh",No (0),0,0,0,1,6,0,4,1,Yes,Yes,Yes,Yes,Yes,2021-05-20 16:19,13
Nihal Hospital Kanina,Kanina Main Bus Stand,Yes (12),11,0,1,1,13,0,1,1,Yes,Yes,Yes,Yes,Yes,2021-05-19 12:39,13
Rainbow Multispecialty hospital and trauma Centre,"Singhana road, Narnaul",Yes (2),2,0,0,0,4,3,6,2,Yes,No,Yes,Yes,Yes,2021-05-20 22:58,13
Sammat Memorial Hospital,"Sastri colony, near bus stand, mahendergarh",Yes (1),1,0,0,2,10,0,3,2,Yes,No,Yes,Yes,Yes,2021-05-20 15:50,13
Sanwedna Hospital Narnaul,"HUDA Sector 1, Narnaul",Yes (9),9,0,0,0,25,0,9,1,Yes,Yes,Yes,Yes,Yes,2021-05-19 10:55,13
SDH Mahendergarh,SDH Mahendergarh,Yes (14),14,0,0,1,20,0,0,5,Yes,Yes,Yes,Yes,Yes,2021-05-20 10:14,13
Shanti Hospital Narnaul,Shanti Hospital Narnaul,Yes (11),4,7,0,0,9,7,7,2,Yes,Yes,Yes,Yes,Yes,2021-05-20 16:16,13
Sheela Multi Superspeciality Hospital,Behind Bus Stand Mahindergarh,No (0),0,0,0,1,6,0,3,1,Yes,No,Yes,Yes,Yes,2021-05-20 20:32,13
Shri Arvind Heart and Multispecialty Hospital,"Rao Tula Ram Chowk, Dadri Road Mahendergarh",Yes (14),9,5,Beds Over Utilized 1,3,9,5,3,3,Yes,Yes,Yes,Yes,Yes,2021-05-20 18:27,13
Vijay Hospital Narnaul,"HUDA Sector 1, Narnaul",No (0),0,0,0,0,8,0,15,2,Yes,Yes,Yes,Yes,Yes,2021-05-20 08:55,13
DCHC Barara,,Yes (36),36,0,0,0,50,0,0,0,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-20 10:10,1
DCHC Mullana,,Yes (26),26,0,0,0,50,0,0,0,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-20 10:10,1
District Civil Hospital,Ambala City,Yes (38),32,0,6,6,116,0,23,11,Yes,Yes,Yes,Yes,Yes,2021-05-20 10:04,1
District Civil Hospital Ambala Cantt,Ambala Cantt,No (0),0,0,0,3,80,0,13,7,Yes,Yes,Yes,Yes,Yes,2021-05-20 10:06,1
Guardian Hospital,AMBALA JAGADHARI ROAD AMBALA CANTT,Yes (8),7,1,0,2,15,3,2,3,Yes,Yes,Yes,Yes,Yes,2021-05-20 10:09,1
Ishwar Hospital,,Yes (5),5,0,0,0,16,0,0,0,Yes,Yes,Yes,Yes,Yes,2021-05-20 10:10,1
Kuldeep Hospital,,No (0),0,0,0,0,8,0,2,0,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-20 10:11,1
Mehndiratta Hospital,"#106, manali house, near central jail,  ambala city",Yes (15),15,0,0,0,25,0,4,1,Yes,No,Yes,Yes,Yes,2021-05-20 10:08,1
Military Hospital,Ambala Cantonment,Yes (68),6,62,0,2,60,85,0,15,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-20 10:04,1
MM Medical College Pvt,MMIMSR Mullana Ambala,Yes (135),65,70,0,0,116,70,14,10,Yes,Yes,Yes,Yes,Yes,2021-05-20 10:03,1
Park Healing Touch Hospital,"Sultanpur Chowk, Nr Dhulkot Barrier, Ambala Chandigarh Expy. Ambala",No (0),0,0,0,0,30,0,10,10,Yes,Yes,Yes,Yes,Yes,2021-05-20 10:06,1
Philedelphia mission Hospital pvt,"Mission Compound, Ambala City",Yes (17),17,0,0,2,92,0,6,2,Yes,No,Yes,Yes,Yes,2021-05-20 10:03,1
Railways Hospital,"Railway Hospital, railway colony,  Ambala Cantt",Yes (2),2,0,0,0,30,0,5,0,Yes,No,Yes,Yes,Yes,2021-05-20 10:07,1
Rotary Hospital Ambala cantt Pvt,"Rambagh road, Opp Dusshera ground, Ambala Cantt",Yes (1),1,0,0,0,15,0,3,2,Yes,No,Yes,Yes,Yes,2021-05-20 10:03,1
Sant Hospital,,Yes (2),2,0,0,0,10,0,2,1,To Be Updated,Yes,To Be Updated,To Be Updated,To Be Updated,2021-05-20 13:27,1
SDH Naraingarh,,Yes (36),36,0,0,0,50,0,0,0,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-20 10:06,1
Yafe Indoor Hospital,,Yes (4),3,1,0,0,9,6,0,0,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-20 10:11,1
GH Charkhi Dadri,"Near Loharu Chowk,Charkhi Dadri",Yes (14),5,9,0,0,35,15,1,11,Yes,Yes,Yes,Yes,Yes,2021-05-20 12:44,3
Jaihind Hospital,Charkhi Dadri,Yes (5),4,1,0,0,7,2,5,0,Yes,Yes,Yes,To Be Updated,To Be Updated,2021-05-20 12:48,3
Murari Lal Rasiwasia Ayurvedic Hospital,"Delhi Road,Near Janta College",Yes (34),24,10,0,0,60,10,0,0,Yes,Yes,Yes,Yes,Yes,2021-05-20 12:45,3
Oscar Hospital,Charkhi Dadri,Yes (12),0,5,7,0,0,5,20,0,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-20 12:47,3
Pradhan Medicare Centre,"Loharu Rd, Charkhi Dadri, Haryana",Yes (6),3,0,3,0,10,0,3,0,To Be Updated,Yes,Yes,Yes,Yes,2021-05-20 12:41,3
Sunflag Hospital,Charkhi Dadri,Yes (2),1,0,1,0,6,0,6,0,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-20 12:48,3
Aashirwad Hospital,101 Devi Murti Colony Panipat,Yes (7),2,0,5,1,2,0,7,1,Yes,No,Yes,Yes,Yes,2021-05-20 15:42,17
Aayushmaan Bhav Hospital,"GT Road Sewah, Near Police Line Panipat",Yes (4),0,4,0,1,5,4,6,2,Yes,No,Yes,Yes,Yes,2021-05-20 14:19,17
APEX HOSPITAL &amp; TRAUMA CENTRE,SANOLI ROAD BABAIL NAKA,Yes (21),8,0,13,2,9,0,26,2,Yes,No,Yes,Yes,Yes,2021-05-20 15:33,17
CHC Dadlana,"VPO Dadlana, Panipat",Yes (8),0,8,0,0,0,8,0,0,No,No,No,No,Yes,2021-05-20 15:37,17
CHC Khotpura,VPO Khotpura Panipat,Yes (9),0,9,0,0,0,9,0,0,No,No,No,No,No,2021-05-20 15:37,17
Chhabra Hospital,A-1 Narain Singh Park,Yes (9),6,0,3,1,6,0,5,1,Yes,Yes,Yes,Yes,Yes,2021-05-20 19:29,17
Civil Hospital panipat,Civil Hospital GT Road Panipat,Yes (30),10,20,0,0,74,20,10,4,Yes,Yes,Yes,Yes,Yes,2021-05-20 15:37,17
Cygnus Hospital panipat,Cygnus Hospital Near Devi Mndir Panipat,Yes (3),3,0,0,0,12,0,5,4,Yes,No,Yes,Yes,Yes,2021-05-20 15:39,17
GALAXY HOSPITAL,ASSAND ROAD PANIPAT,Yes (10),7,0,3,1,7,0,8,2,Yes,No,Yes,Yes,Yes,2021-05-20 15:31,17
Guru Teg Bhadur Sanjeevani Hospital,"Village Bal Jatan Near Panipat Refinary, Panipat",Yes (304),304,0,0,0,314,0,0,0,Yes,No,Yes,No,Yes,2021-05-20 15:27,17
Hyderabadi General Hospital &amp; Nursing Home,"Sanoli Road, Near Sanjay, Chowk, Panipat",Yes (5),0,0,5,2,0,0,10,2,Yes,No,Yes,Yes,Yes,2021-05-20 15:09,17
IBM HOSPITAL &amp; TRAUMA CENTRE,NEAR BHIM GODA MANDIR SANOLI ROAD,Yes (2),2,0,0,0,12,0,12,2,Yes,Yes,Yes,Yes,Yes,2021-05-20 15:36,17
LHDM &amp; Prem Hospital,Prem Hospital Opp. Bus Stand Panipat,Yes (16),16,0,0,0,71,0,9,8,Yes,Yes,Yes,Yes,Yes,2021-05-20 15:35,17
MAX PLUS HOSPITAL,NEAR MALIK PETROL PUMP SANOLI ROAD,Yes (4),4,0,0,0,8,0,7,3,Yes,No,Yes,Yes,Yes,2021-05-20 15:48,17
NC Medical College,NC Medical Colllage Israna,Yes (488),24,462,2,2,42,483,5,4,Yes,No,Yes,Yes,Yes,2021-05-20 15:33,17
Park Hospital GT road panipat,"GT Road Sewah, Paniapt",Yes (22),16,6,0,0,52,14,16,2,Yes,Yes,Yes,Yes,Yes,2021-05-20 15:46,17
Prime Hospital Health Leaders,"Opp. Gangapuri Road, Sanoli Road Panipat",Yes (8),6,2,0,2,14,2,4,4,Yes,No,Yes,Yes,Yes,2021-05-20 14:18,17
Rainbow Hospital,152-R Model Town Panipat,Yes (7),6,0,1,0,6,0,3,1,Yes,No,Yes,Yes,Yes,2021-05-20 15:04,17
SDH Samalkha,G.T Road Samalkha,Yes (47),27,20,0,0,30,20,0,0,No,No,Yes,No,Yes,2021-05-20 15:37,17
shobhit Hospital,"adjacent canara bank, tahsil camp",Yes (13),11,2,0,0,12,2,5,1,Yes,No,Yes,Yes,Yes,2021-05-20 15:32,17
Shree Badri Das Hospital and ICU Care Centre,Assandh Road Panipat,Yes (2),2,0,0,1,8,0,3,1,Yes,No,Yes,Yes,Yes,2021-05-20 15:01,17
Shree Balajee Multispeciality Hospital,Aggarsan Colony Assandh Road Panipat,No (0),0,0,0,0,4,0,6,2,Yes,Yes,Yes,Yes,Yes,2021-05-20 14:36,17
Shubham Hospital,"202 New Sukhdev Nagar, Panipat",Yes (5),4,0,1,0,6,0,3,3,Yes,Yes,Yes,Yes,Yes,2021-05-20 14:38,17
ASHIRWAD BHAGAT HOSPITAL,"Old DC Rd, near bhagat hospital, Sonipat, Haryana 131001",Yes (1),1,0,0,0,12,0,3,1,Yes,Yes,Yes,Yes,Yes,2021-05-20 17:34,21
Bhagwan Dass Hospital,"Near Shahpur Turk, block-E, omaxe city, Sector 18, Sonipat, Haryana 131001",Yes (28),19,0,9,2,27,0,13,2,Yes,No,Yes,Yes,Yes,2021-05-20 17:57,21
"BPS MEDICAL COLLEGE KHANPUR , SONIPAT ( 01263283088)","Ganaur - Gohana Rd, Khanpur Kalan, Haryana",Yes (127),53,74,0,0,170,80,50,50,Yes,Yes,Yes,Yes,Yes,2021-05-20 10:39,21
CHC GANUR,CHC GANUR,Yes (3),3,0,0,0,8,0,0,0,Yes,No,Yes,No,Yes,2021-05-20 14:46,21
CHC Kharkhoda,"SH 20, Kharkhoda, Haryana 131402",Yes (10),5,5,0,0,5,5,0,0,To Be Updated,To Be Updated,Yes,Yes,Yes,2021-05-12 20:29,21
"CHC, JUAN, SONIPAT, HARYANA","CHC, JUAN, SONIPAT, HARYANACHC, JUAN, SONIPAT, HARYANA, 131024",Yes (5),3,2,0,0,3,2,0,0,Yes,No,Yes,Yes,Yes,2021-05-12 20:53,21
"Civil Hospital, Sonipat (9050007668 )","Delhi Road, Near Maharana Pratap Chowk, Sonipat, Haryana 131001",Yes (77),70,0,7,7,190,0,10,10,Yes,Yes,Yes,Yes,Yes,2021-05-20 11:52,21
"CYGNUS HOSPITAL, Sonipat","Old Rohtak Rd, near Hindu College of Engineering, Industrial Area, Sonipat, Haryana 131001",Yes (14),14,0,0,1,18,0,2,1,Yes,No,Yes,Yes,Yes,2021-05-20 16:31,21
Dayanand Hospital-Sonepat,"Kakroi Rd, Prem Nagar, West Ram Nagar, Sonipat, Haryana",Yes (18),15,0,3,0,20,0,5,1,Yes,No,Yes,Yes,Yes,2021-05-20 14:36,21
FIIMS Hospital,"Road, Bahalgarh, Sonipat, Haryana 131304",Yes (46),30,0,16,0,63,0,37,8,Yes,No,Yes,Yes,Yes,2021-05-20 18:49,21
GAJRAJ HOSPITAL,"Bus Stand, Gajraj Hospital Road, Near, Gohana, Haryana 131301",Yes (20),20,0,0,0,20,0,0,0,Yes,To Be Updated,Yes,Yes,Yes,2021-05-11 15:44,21
HARYANA HOSPITAL,"Vivekanand Chowk, Delhi Rd, behind Bullet Showroom, Janta Colony, Sonipat, Haryana 131001",Yes (15),4,0,11,1,7,0,18,4,Yes,No,No,No,Yes,2021-05-20 17:36,21
MEMORIAL HOSPITAL,"SH 11, near Mama Bhanja Chowk, Nandwani Nagar, Anand Nagar,, Sonipat, Haryana 131001",No (0),0,0,0,2,16,0,4,2,Yes,No,Yes,Yes,Yes,2021-05-20 17:29,21
NIDAAN HOSPITAL PVT.,"Murthal Rd, Sonipat, Haryana 131001",No (0),0,0,0,0,22,0,3,1,Yes,No,Yes,Yes,Yes,2021-05-20 17:09,21
OSCAR HOSPITAL,"SH 11, Lakshmi Nagar, Sonipat, Haryana 131001",Yes (4),4,0,0,2,12,0,8,2,Yes,No,Yes,Yes,Yes,2021-05-20 16:12,21
PHC PURKHAS,"Purkhas, Haryana 131102",Yes (30),0,30,0,0,0,30,0,0,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-12 20:55,21
"SANJIVNI HOSPITAL, SONIPAT","Mehlana Rd, Malviya Nagar, Sonipat, Haryana 131304",Yes (12),12,0,0,0,14,0,1,1,Yes,No,Yes,Yes,Yes,2021-05-20 17:56,21
SAXSENA HOSPITAL,"112/113, T.P. Scheme, Delhi Rd, Sonipat, Haryana 131304",Yes (10),10,0,0,2,18,0,5,2,Yes,No,Yes,Yes,Yes,2021-05-20 13:26,21
SDH GOHANA,"Devi Nagar, Uttam Nagar, Gohana, Haryana 131301",Yes (10),10,0,0,0,10,0,0,0,Yes,Yes,Yes,Yes,Yes,2021-05-12 20:27,21
SITA HOSPITAL SONIPAT,"Railway Rd, Ganaur, Haryana 131101",Yes (15),15,0,0,0,20,0,0,0,Yes,No,Yes,Yes,Yes,2021-05-20 10:06,21
SUNHERI DEVI HOSPITAL,"Mission Rd, Dev Nagar, Sonipat, Haryana 131001",Yes (10),6,0,4,1,15,0,5,1,Yes,No,Yes,Yes,Yes,2021-05-20 20:16,21
TULIP HOSPITAL,"T. P. Scheme, no.15, Delhi Rd, Vivekanand chowk, Sonipat, Haryana 131001",No (0),0,0,0,2,0,0,20,5,Yes,No,Yes,Yes,Yes,2021-05-19 21:34,21
Apollo Rewari/Family Health Edge Hospital,"Garhi Bolni Rd, near Public Health Office, krishna Nagar, Rewari, Haryana",Yes (8),6,2,0,0,9,3,0,0,Yes,No,Yes,Yes,Yes,2021-05-20 18:32,18
Capt. Nand Lal Hospital,"Circular Road near Government Girls Senior Secondary School naiwali, chowk, Rewari",Yes (20),6,10,4,1,11,10,8,1,Yes,No,Yes,Yes,Yes,2021-05-15 23:54,18
Civil Hospital rewari,"Kayasthwara Mohalla, Rewari, Haryana",Yes (30),14,16,0,0,40,16,8,4,Yes,Yes,Yes,Yes,Yes,2021-05-20 20:22,18
Cygnus Hospital Rewari,"Opposite Civil Hospital Mohola, Sanghi Ka Bass, Rewari, Haryana",Yes (3),Beds Over Utilized 7,Beds Over Utilized 1,3,0,15,0,9,2,Yes,No,Yes,No,Yes,2021-05-19 10:23,18
Devjyoti Hospital,"Ambedkar chowk, near Bus Stand, Rewari, Haryana",Yes (1),1,0,0,Beds Over Utilized 1,7,2,5,1,Yes,No,Yes,Yes,Yes,2021-05-19 19:07,18
Dr. K.K. NAGAR HOSPITAL,"317, Near Shishu Shala School, Model Town, Rewari, Haryana",Yes (10),1,0,9,1,3,0,10,1,Yes,No,Yes,Yes,Yes,2021-05-20 16:58,18
Dr. Vijay Pal Yadav Hospital,"Near Ambedker chowk, Rewari",Yes (5),3,0,2,0,3,3,4,0,Yes,No,Yes,Yes,Yes,2021-05-20 15:40,18
Kamla Nursing Home/Kalawati Hospital,"201, Model Town, Rewari, Near Bus Stand, Opposite Bal Bhawan, Shivam Chowk",No (0),Beds Over Utilized 10,0,Beds Over Utilized 2,3,5,0,5,6,Yes,No,Yes,Yes,Yes,2021-05-19 12:36,18
Katyal Hospital,"Katyal Hospital, KANOD GATE, CIRCULAR ROAD, Rewari, Haryana, India",Yes (5),3,1,1,0,12,6,10,1,Yes,No,Yes,Yes,Yes,2021-05-19 13:57,18
Maars Hospital,"Garhi Bolni Rd, near PWD Office, Sector 19, Rewari, Haryana",Yes (1),1,0,0,0,11,0,0,0,Yes,No,Yes,Yes,No,2021-05-20 18:26,18
Matrika Hospital,"Matrika Hospital, Ranbir Singh Huda Chowk, Bawal-Rewari Rd, Rewari, Haryana",Yes (5),5,0,0,0,16,0,14,3,Yes,No,No,Yes,Yes,2021-05-20 12:24,18
Mediom Hospital/Medcare Hospital,"Sohna Rd, near Municipal Corporation, Dharuhera, Haryana",Yes (4),3,Beds Over Utilized 1,1,0,8,0,4,1,Yes,No,Yes,Yes,Yes,2021-05-19 12:37,18
Om Hospital,"Om Hospital, Nandrampur Bass Rd, Dharuhera, Haryana",Yes (16),7,4,5,0,12,4,8,0,Yes,No,Yes,Yes,Yes,2021-05-19 12:37,18
Pushpanjli Hospital Rewari,"Rajesh Pilot Chowk, Rewari, Haryana",No (0),0,0,0,0,25,10,10,3,No,No,Yes,Yes,Yes,2021-05-13 20:04,18
R. B. Yadav Hospital,"Dr. R B Yadav Hospital, Circular Rd Jainpuri, Kayasthwara Mohalla, Rewari, Haryana",Yes (12),8,3,1,2,8,6,8,2,Yes,No,Yes,Yes,Yes,2021-05-20 18:27,18
Samrat Hospital,Near Azad Chowk Rewari,Yes (4),4,0,0,1,5,0,10,1,Yes,No,Yes,Yes,Yes,2021-05-19 12:38,18
SDH Kosli,"Kosli, Rewari, Haryana",Yes (25),0,25,0,0,20,25,0,0,Yes,No,No,No,No,2021-05-19 16:09,18
Shanti Yadav Hospital,"Bawal-Rewari Rd Model Town, Rewari, Haryana",Yes (15),6,9,0,0,19,10,4,0,Yes,No,Yes,No,No,2021-05-18 09:39,18
Shri Ashwani Sexena Hospital,"343-L, Model town Rewari",Yes (8),5,3,0,0,7,3,0,0,Yes,No,Yes,Yes,Yes,2021-05-20 17:06,18
SMCC Hospital,"Sector 5 Rewari, Haryana",Yes (4),2,0,2,0,2,0,11,1,Yes,Yes,Yes,Yes,Yes,2021-05-20 09:04,18
"Sushma Devi Hospital, Bawal","Rewari Road, Bawal, Rewari, Near Power House & Bharat Petrol Pump",Yes (15),9,6,0,0,9,9,0,0,Yes,No,Yes,Yes,Yes,2021-05-20 17:58,18
Vedanta Hospital,"Circulare Road, Near Nirankari Satsang Bhavan Dharuhera, Chungi, Rewari, Haryana",Yes (1),1,Beds Over Utilized 4,0,Beds Over Utilized 4,13,0,0,0,Yes,No,Yes,Yes,Yes,2021-05-21 01:14,18
Virat Hospital,"Circular Rd, Near Oriental Bank of Commerce, Madhu Vihar, Rewari, Haryana",No (0),Beds Over Utilized 7,Beds Over Utilized 2,0,Beds Over Utilized 1,33,0,27,2,Yes,No,Yes,Yes,Yes,2021-05-20 08:26,18
Yaduvanshi Hospital,"Maharana Pratap Chowk, Model Town, Rewari, Haryana",Yes (6),6,0,0,0,15,0,4,0,Yes,No,Yes,Yes,No,2021-05-20 18:04,18
Civil Hospital Fatehabad,Near Bus Stand Fatehabad,Yes (11),6,0,5,0,20,0,26,6,Yes,Yes,Yes,Yes,Yes,2021-05-20 15:40,5
Civil Hospital Ratia,"Dera Surjanhar, Ratia, Fatehabad",No (0),0,0,0,3,5,0,13,3,Yes,Yes,Yes,Yes,Yes,2021-05-20 17:00,5
"Civil Hospital, Tohana",Opposite New Sabzi Mandi Tohana,Yes (6),3,3,0,0,10,3,14,2,Yes,Yes,Yes,Yes,Yes,2021-05-20 15:45,5
Community Health Center Bhattu,"Surya Nagar, Bhattu Mandi near Railway Station",Yes (2),0,2,0,0,4,2,6,0,Yes,Yes,Yes,Yes,Yes,2021-05-20 17:01,5
Community Health Center Bhuna,CHC Bhuna,Yes (18),5,13,0,0,16,14,0,0,Yes,Yes,Yes,Yes,Yes,2021-05-20 17:05,5
Community Health Center JAKHAL,Near SBI Bank Jakhal,Yes (4),4,0,0,0,6,0,6,0,Yes,Yes,Yes,Yes,Yes,2021-05-20 22:51,5
"Gupta Children Hospital, Ratia","Aggarwal Colony, Ratia",Yes (13),3,8,2,1,6,8,2,1,Yes,No,Yes,Yes,Yes,2021-05-20 15:52,5
Kaushal Hospital,"Near Harvinder Singh Petrol Pump, Hisar Road, Fatehabad",Yes (11),6,0,5,3,12,0,6,4,Yes,Yes,Yes,Yes,Yes,2021-05-20 15:45,5
"Manav Sewa Sangam Hospital, Tohana",Near Truck Union,Yes (3),3,0,0,0,15,0,0,0,Yes,Yes,Yes,Yes,Yes,2021-05-20 18:22,5
Miglani Hospital,"Employees Colony, Ratia,",Yes (7),5,1,1,1,15,2,7,7,Yes,Yes,Yes,Yes,Yes,2021-05-20 20:26,5
Rajasthan Medical Centre (RMC) Hospital Tohana,Kenchi Chowk Tohana,Yes (4),4,0,0,0,11,0,4,2,Yes,Yes,Yes,Yes,Yes,2021-05-20 17:00,5
Sadhbhawdna Hospital Fatehabad,Near Court Complex Hisar Road Fatehabad,Yes (17),2,15,0,0,15,20,15,5,Yes,Yes,Yes,Yes,Yes,2021-05-20 18:05,5
Sanjeevani Hospital Fatehabad,"Goshala Road, near Ashirbad Pelace",Yes (4),4,0,0,2,6,0,4,3,Yes,Yes,Yes,Yes,Yes,2021-05-20 17:01,5
Sanjeevani Hospital Tohana,"Kenchi Chock, Tohana",Yes (2),0,1,1,0,0,6,12,2,Yes,Yes,Yes,Yes,Yes,2021-05-20 17:02,5
"Singla Hospital , fatehabad","Bhattu Road, Batra Colony, Fatehabad",Yes (6),3,3,0,0,5,8,0,0,Yes,Yes,Yes,Yes,Yes,2021-05-20 20:21,5
WadhwaMaternity and surgical Hospital Fatehabad,"Near Papiha Park, Fatehabad",Yes (3),1,0,2,0,1,0,7,1,Yes,Yes,Yes,Yes,Yes,2021-05-20 19:29,5
Cygnus Multispecialty Hospital Kaithal,"Huda Bypass Road, Sector 20, Kaithal, Haryana",Yes (23),21,0,2,0,28,0,12,2,Yes,No,Yes,Yes,Yes,2021-05-20 15:50,10
