name,address,Availability_availability_of_beds,Availability_oxygen_beds,Availability_non_oxygen_beds,Availability_i_c_u_beds,Availability_ventilators,Allocated_oxygen_beds,Allocated_non_oxygen_beds,Allocated_i_c_u,Allocated_ventilators,Availability_availability_of_oxygen,Availability_antiviral_remdesivir_etc_,Availability_steroids,Availability_anticoagulant,Availability_antipyretic,updated_on,city
Community Health Center Bhattu,"Surya Nagar, Bhattu Mandi near Railway Station",Yes (2),0,2,0,0,4,2,6,0,Yes,No,Yes,No,Yes,2021-05-17 09:23,5
Community Health Center Bhuna,CHC Bhuna,Yes (13),4,9,0,0,16,14,0,0,Yes,No,Yes,No,Yes,2021-05-17 08:55,5
Community Health Center JAKHAL,Near SBI Bank Jakhal,No (0),0,0,0,0,6,0,6,0,Yes,No,Yes,No,Yes,2021-05-17 07:14,5
"Gupta Children Hospital, Ratia","Aggarwal Colony, Ratia",Yes (6),4,0,2,0,6,8,2,1,Yes,No,Yes,Yes,No,2021-05-16 15:59,5
Kaushal Hospital,"Near Harvinder Singh Petrol Pump, Hisar Road, Fatehabad",Yes (20),1,18,1,2,12,18,6,4,No,No,Yes,Yes,Yes,2021-05-16 15:59,5
"Manav Sewa Sangam Hospital, Tohana",Near Truck Union,No (0),0,0,0,0,15,0,0,0,Yes,No,Yes,No,Yes,2021-05-16 18:25,5
Miglani Hospital,"Employees Colony, Ratia,",Yes (6),4,2,0,0,15,2,7,7,Yes,Yes,Yes,Yes,Yes,2021-05-17 06:55,5
Rajasthan Medical Centre (RMC) Hospital Tohana,Kenchi Chowk Tohana,Yes (1),1,0,0,0,11,0,4,2,Yes,No,Yes,Yes,Yes,2021-05-17 09:14,5
Sadhbhawdna Hospital Fatehabad,Near Court Complex Hisar Road Fatehabad,Yes (17),2,14,1,1,15,20,15,5,Yes,No,Yes,Yes,Yes,2021-05-17 07:26,5
Sanjeevani Hospital Fatehabad,"Goshala Road, near Ashirbad Pelace",Yes (3),2,0,1,1,6,0,4,3,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-16 16:00,5
Sanjeevani Hospital Tohana,"Kenchi Chock, Tohana",No (0),0,0,0,0,0,6,12,2,Yes,No,Yes,Yes,Yes,2021-05-16 15:57,5
"Singla Hospital , fatehabad","Bhattu Road, Batra Colony, Fatehabad",Yes (6),0,6,0,0,5,8,0,0,No,No,Yes,Yes,Yes,2021-05-17 10:33,5
WadhwaMaternity and surgical Hospital Fatehabad,"Near Papiha Park, Fatehabad",Yes (3),1,0,2,0,1,0,7,1,Yes,No,Yes,Yes,Yes,2021-05-17 08:05,5
"Ayurvedic Medical College, Patikra",HUDA Sec. 1 Narnaul,Yes (176),19,157,0,0,40,160,0,0,Yes,Yes,Yes,Yes,Yes,2021-05-17 10:17,13
CHC ATELI,CHC ATELI,Yes (15),10,5,0,0,15,5,0,0,Yes,Yes,Yes,Yes,Yes,2021-05-15 14:54,13
CHC Kanina,Kanina,Yes (17),7,10,0,0,13,12,0,0,Yes,Yes,Yes,Yes,Yes,2021-05-17 10:35,13
CHC Nangal Chaudhary,chc nangal choudhary,Yes (10),5,5,0,0,5,5,0,0,No,Yes,Yes,Yes,Yes,2021-05-15 16:35,13
CHC Sehlang,CHC SEHLANG,Yes (9),5,4,0,0,5,4,0,0,Yes,Yes,Yes,Yes,Yes,2021-05-17 10:13,13
Civil Hospital Narnaul,"Housing Board, Narnaul",Yes (8),8,0,0,4,80,0,0,10,Yes,Yes,Yes,Yes,Yes,2021-05-17 08:31,13
Jaipur Heart &amp; Multi Speciality Hospital,"Opp. Sadar Thana, Narnaul",No (0),0,0,0,0,6,3,4,2,Yes,Yes,Yes,Yes,Yes,2021-05-17 08:52,13
LAXMI NARAYANAN,"Laxmi Narayanan Hospital , Narnaul Road Mahendergarh",No (0),0,0,0,1,6,0,4,1,Yes,Yes,Yes,Yes,Yes,2021-05-17 08:48,13
Rainbow Multispecialty hospital and trauma Centre,"Singhana road, Narnaul",No (0),0,0,0,0,4,3,6,2,Yes,No,Yes,Yes,Yes,2021-05-16 22:59,13
Sammat Memorial Hospital,"Sastri colony, near bus stand, mahendergarh",Yes (6),0,6,0,2,10,6,3,2,Yes,No,Yes,Yes,Yes,2021-05-17 09:00,13
Sanwedna Hospital Narnaul,"HUDA Sector 1, Narnaul",Yes (9),9,0,0,0,25,0,9,1,Yes,Yes,Yes,Yes,Yes,2021-05-16 10:49,13
SDH Mahendergarh,SDH Mahendergarh,Yes (11),11,0,0,2,20,0,0,5,Yes,Yes,Yes,Yes,Yes,2021-05-17 10:16,13
Shanti Hospital Narnaul,Shanti Hospital Narnaul,Yes (9),2,7,0,0,9,7,7,2,Yes,Yes,Yes,Yes,Yes,2021-05-17 09:46,13
Sheela Multi Superspeciality Hospital,Behind Bus Stand Mahindergarh,No (0),0,0,0,0,6,0,3,1,Yes,No,Yes,Yes,Yes,2021-05-14 14:48,13
Shri Arvind Heart and Multispecialty Hospital,"Rao Tula Ram Chowk, Dadri Road Mahendergarh",Yes (8),3,5,0,3,9,5,3,3,Yes,Yes,Yes,Yes,Yes,2021-05-17 10:36,13
Vijay Hospital Narnaul,"HUDA Sector 1, Narnaul",No (0),0,0,0,0,8,0,15,2,Yes,Yes,Yes,Yes,Yes,2021-05-17 09:04,13
"AAROGYAM HOSPITAL, Kurukshetra","NEAR OLD BUS STAND, THANESAR, KURUSKHETRA",Yes (15),9,6,0,1,40,12,15,27,Yes,Yes,Yes,Yes,Yes,2021-05-17 09:54,12
"ADESH MEDICAL COLLEGE, SHAHBAD MOHRI KURUKSHETRA.","VILL. MOHRI, SHAHBAD, KURUSHETRA",Yes (85),21,64,0,3,30,70,5,11,Yes,Yes,Yes,Yes,Yes,2021-05-17 09:57,12
AGGARWAL NURSING HOME,"SALARPUR ROAD, THANESAR, KURUKSHETRA.",Yes (2),0,0,2,0,20,7,3,7,Yes,Yes,Yes,Yes,Yes,2021-05-17 09:54,12
B.S. HEART CARE,"OPP. NEW BUS STAND, KURUKSHETRA.",No (0),0,0,0,14,18,0,8,20,Yes,Yes,Yes,Yes,Yes,2021-05-17 09:47,12
"CYGNUS HOSPITAL, Kurukshetra","NEAR OLD BUS STAND, THANESAR, KURUSKHETRA",Yes (1),0,1,0,0,7,4,1,4,Yes,Yes,Yes,Yes,Yes,2021-05-17 09:55,12
KURUKSHETRA NURSING HOME,,Yes (8),7,0,1,2,18,0,1,2,Yes,Yes,Yes,Yes,Yes,2021-05-17 09:57,12
LNJP CIVIL HOSPITAL.,LNJP HOSPITAL KURUKSHETRA.,Yes (16),16,0,0,0,100,0,0,0,Yes,Yes,Yes,Yes,Yes,2021-05-17 09:53,12
MIRI PIRI SHAHBAD,"SHAHBAD, KURUKSHETRA",Yes (2),2,0,0,1,10,0,4,4,Yes,Yes,Yes,Yes,Yes,2021-05-17 11:02,12
Nirogi Hospital,Shahabad Kurukshetra,Yes (1),1,0,0,3,5,2,0,3,Yes,Yes,Yes,Yes,Yes,2021-05-17 10:20,12
Saraswati Mission Hospital,"Ambala Road Dist. Kurukshetra, Pehowa, Haryana 136128",No (0),0,0,0,0,20,0,2,5,Yes,No,Yes,Yes,Yes,2021-05-17 09:53,12
"SIDHARTH HOSPITAL, SHAHBAD","SHAHBAD, KURUKSHETRA",Yes (5),1,4,0,1,8,4,4,3,Yes,Yes,Yes,Yes,To Be Updated,2021-05-17 10:35,12
VERMA HOSPITAL,LADWA,No (0),0,0,0,1,9,2,2,2,Yes,No,Yes,Yes,Yes,2021-05-17 09:56,12
DCHC Barara,,Yes (41),41,0,0,0,50,0,0,0,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-17 10:03,1
DCHC Mullana,,Yes (29),29,0,0,0,50,0,0,0,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-17 10:03,1
District Civil Hospital,Ambala City,Yes (32),23,0,9,7,116,0,23,11,Yes,Yes,Yes,Yes,Yes,2021-05-17 09:58,1
District Civil Hospital Ambala Cantt,Ambala Cantt,No (0),0,0,0,0,80,0,13,7,Yes,Yes,Yes,Yes,Yes,2021-05-17 10:00,1
Guardian Hospital,AMBALA JAGADHARI ROAD AMBALA CANTT,Yes (2),1,0,1,2,15,3,2,3,Yes,Yes,Yes,Yes,Yes,2021-05-17 10:02,1
Ishwar Hospital,,Yes (4),4,0,0,0,16,0,0,0,Yes,Yes,Yes,Yes,Yes,2021-05-17 10:03,1
Kuldeep Hospital,,No (0),0,0,0,0,8,0,2,0,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-17 10:04,1
Mehndiratta Hospital,"#106, manali house, near central jail,  ambala city",Yes (6),5,0,1,0,25,0,4,1,Yes,No,Yes,Yes,Yes,2021-05-17 10:01,1
Military Hospital,Ambala Cantonment,Yes (58),4,54,0,0,60,85,0,15,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-17 09:58,1
MM Medical College Pvt,MMIMSR Mullana Ambala,Yes (128),58,70,0,0,116,70,14,10,Yes,Yes,Yes,Yes,Yes,2021-05-17 09:58,1
Park Healing Touch Hospital,"Sultanpur Chowk, Nr Dhulkot Barrier, Ambala Chandigarh Expy. Ambala",No (0),0,0,0,0,30,0,10,10,Yes,Yes,Yes,Yes,Yes,2021-05-17 10:00,1
Philedelphia mission Hospital pvt,"Mission Compound, Ambala City",Yes (15),14,0,1,2,92,0,6,2,Yes,No,Yes,Yes,Yes,2021-05-17 09:57,1
Railways Hospital,"Railway Hospital, railway colony,  Ambala Cantt",Yes (4),4,0,0,0,30,0,5,0,Yes,No,Yes,Yes,Yes,2021-05-17 10:01,1
Rotary Hospital Ambala cantt Pvt,"Rambagh road, Opp Dusshera ground, Ambala Cantt",No (0),0,0,0,0,15,0,3,2,Yes,No,Yes,Yes,Yes,2021-05-17 09:57,1
Sant Hospital,,No (0),0,0,0,0,10,0,2,1,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-17 10:01,1
SDH Naraingarh,,Yes (35),35,0,0,0,50,0,0,0,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-17 10:00,1
Yafe Indoor Hospital,,Yes (3),2,1,0,0,9,6,0,0,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-17 10:04,1
Aarti Hospital,"A-628, Near Hanuman Mandir, Dabua Pali Road, NIT Faridabad",Yes (23),5,15,3,0,5,15,3,0,To Be Updated,Yes,Yes,Yes,Yes,2021-05-17 08:25,4
Aastha Hospital,"SCF -2, Ashoka Enclave Main Rd, Sector 35, Faridabad",Yes (8),6,2,0,0,10,4,0,0,Yes,No,Yes,Yes,Yes,2021-05-17 09:29,4
Al-Falah Hospital,"Al Falah university Campus, Dhouj",Yes (51),30,21,0,0,50,25,2,2,Yes,Yes,Yes,Yes,Yes,2021-05-16 12:57,4
Anshu Hospital,"Shiv Colony Sehatpur Road, Palla No. 1, Faridabad",Yes (11),7,4,0,0,10,10,0,0,Yes,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-17 10:52,4
Apurva Hospital,"2N/74, B.P. Near 2-3 Gole ChakKar, NIT Faridabad",Yes (8),6,2,0,1,8,2,0,1,Yes,Yes,To Be Updated,To Be Updated,To Be Updated,2021-05-17 09:01,4
Arise Healthcare,"SCO: C 3185, Near Corporation Bank, Green Field Colony, Faridabad",Yes (10),1,6,3,1,2,7,7,2,Yes,Yes,Yes,No,No,2021-05-16 14:06,4
Arsh Hospital,"Opp. Era Redwood Residency, Tigaon Rd, Sector 78, Faridabad,",Yes (17),12,3,2,5,40,5,20,6,Yes,Yes,Yes,Yes,Yes,2021-05-17 10:03,4
Asian Hospital,"Badkal Flyover Road, Sector  21 A Faridabad",No (0),Beds Over Utilized 13,0,0,Beds Over Utilized 2,82,0,53,14,Yes,Yes,Yes,Yes,Yes,2021-05-16 09:49,4
B.K. Hospital Faridabad,B.K. Hospital Faridabad B K Chowk FBD,Yes (52),27,25,0,0,64,25,11,11,Yes,Yes,Yes,Yes,Yes,2021-05-16 13:47,4
Bhavya Kalyani Hospital,"Mohna Road, Near Aanand Bakery, Ballabgarh, Faridabad",Yes (9),1,8,0,0,5,9,3,0,Yes,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-16 13:31,4
Chugh Hospital,"5L-164, K.C. Road N.I.T. Faridabad",Yes (7),1,6,0,0,4,14,0,0,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-17 11:19,4
D.M. Hospital,"89-A, NH-5, Railway Road, Near Police Thana, NIT, Faridabad",Yes (20),8,7,5,1,10,10,8,1,No,Yes,Yes,Yes,Yes,2021-05-16 15:09,4
Doctor Today Multispecialty Hospital,"5-C/2,B.P., Railway Road,, Near Bankey Bihari Mandir,, next to IDBI Bank, Faridabad",Yes (20),20,Beds Over Utilized 1,0,1,35,0,5,2,Yes,No,Yes,Yes,Yes,2021-05-17 10:46,4
Dr. Harish Hospital,"701, Sector 8, YMCA Road, Faridabad",Yes (6),5,0,1,0,5,0,2,0,Yes,No,Yes,Yes,Yes,2021-05-16 11:29,4
Durga Multispeciality Hospital,"Shri Bankey Bihari Mandir Complex, Neelam-Railway Road, NIT 5, Faridabad",Yes (29),21,0,8,0,22,0,8,0,No,No,Yes,Yes,Yes,2021-05-16 14:17,4
"ESIC Medical College, Faridabad","NH-3, NIT Behind BK Hospital, Haryana",Yes (367),17,350,0,0,150,350,80,50,Yes,Yes,Yes,Yes,Yes,2021-05-17 10:48,4
Fortis Escort Hospital,"Neelam Bata Rd, opp. Neelam Cinema, AC Nagar, New Industrial Town, Faridabad,",Yes (28),28,0,0,2,55,0,14,7,Yes,Yes,Yes,Yes,Yes,2021-05-16 11:18,4
Gaurav Hospital,"Rajeev Colony, Samaypur Road, Ballabgarh, Faridabad",Yes (13),3,Beds Over Utilized 3,10,1,3,2,10,1,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-17 10:19,4
Geeta Hospital,"Opposite Huda Market and Community Centre, Sector 28, Faridabad",Yes (14),8,0,6,1,8,0,10,2,Yes,No,Yes,Yes,Yes,2021-05-17 10:08,4
Geetanjali Multispeciality Hospital,"D-635, 60 Feet Rd, Chawla Colony, Ballabhgarh, Faridabad",Yes (11),11,0,0,0,20,3,0,0,Yes,To Be Updated,Yes,To Be Updated,To Be Updated,2021-05-08 15:28,4
Goyal Hospital,"Plot No. 2 opposite hanuman temple Sec 8, Surdas Park",Yes (9),5,0,4,0,12,0,6,2,No,Yes,Yes,Yes,Yes,2021-05-17 10:30,4
Handa Medical Center,"Site No-1, Sector 16, Opp Sagar Cinema, Faridabad",No (0),0,0,0,0,0,0,0,0,No,No,No,To Be Updated,No,2021-05-15 12:59,4
Heritage Hospital,3C-62B/BP NIT Faridabad,Yes (11),8,0,3,0,11,0,4,1,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-17 10:40,4
IBS Ashwani Hospital,"Plot No 8 D/1, YMCA Rd, Pocket D, Sector 11, Faridabad",Yes (21),11,5,5,2,22,5,8,2,No,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-17 10:19,4
Janak Hospital,Indira complex Neharpar Kheri Road Faridabad,Yes (9),3,4,2,0,15,6,6,0,Yes,No,Yes,Yes,Yes,2021-05-16 13:04,4
Kant Multispeciality Hospital Pvt Ltd,"Plot no. 167, Indra Complex, Kheri Road, Greater, near Kheri Pul Bridge, Sector 87, Neharpar Faridabad, Faridabad, Haryana 121002",Yes (20),18,0,2,0,18,0,5,1,Yes,Yes,To Be Updated,To Be Updated,To Be Updated,2021-05-17 10:50,4
Kedar Hospital,"3B/3, B.P , Near DAV college, NIT., Faridabad,",Yes (35),27,1,7,1,31,6,12,1,Yes,Yes,Yes,Yes,Yes,2021-05-17 08:26,4
Kedar Hospital Multispeciality,Gali 7 Krishna Colony Sec25 Faridabad,Yes (28),10,15,3,0,10,15,5,0,Yes,No,Yes,Yes,Yes,2021-05-17 08:31,4
Krishna Medical Centre,"773, Sector-19, Faridabad",Yes (9),4,0,5,0,5,0,5,0,Yes,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-16 15:03,4
Life Hospital,Opp Hanuman Mandir Sec 8 Faridabad,Yes (7),4,0,3,1,4,0,6,1,Yes,Yes,Yes,Yes,Yes,2021-05-17 08:22,4
Lotus Hospital Faridabad,"Plot-2, Jeevan Nagar, Opp. Lal Kothi, Main Ballabgarh Sohna Road, Faridabad",Yes (15),7,0,8,1,12,0,8,1,Yes,No,Yes,Yes,Yes,2021-05-17 05:02,4
Madhav Hospital,"Building no 16, Block E, and, New Industrial Twp 5, Faridabad, Haryana 121001",Yes (21),0,0,21,2,0,0,28,2,To Be Updated,No,To Be Updated,To Be Updated,To Be Updated,2021-05-15 11:42,4
Manavta Hospital,"Plot No-494, Near Women ITI, Uncha Gaon Prem Nagar, Mohna Road, Ballabgarh, Faridabad",Yes (7),2,5,0,2,10,10,11,3,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-17 08:38,4
Manvi Medical Centre,"New Bharat Colony, Opp. Chaddar Godam, Near Mahaban Farm, Kheri Road, Greater Faridabad",Yes (7),6,Beds Over Utilized 1,1,0,7,0,2,0,To Be Updated,No,Yes,Yes,Yes,2021-05-17 11:29,4
Medicheck Hospital,"Block C, Plot Number 76, Shahid Bhagat Singh Marg, near Bata Flyover, New Industrial Town, Faridabad",Yes (6),6,Beds Over Utilized 8,0,0,52,0,12,3,Yes,No,Yes,Yes,Yes,2021-05-17 10:47,4
Medicheck Ortho Hospital,"Behind Community Centre, HBH Colony, Sector 46, Faridabad",Yes (13),13,0,0,0,13,0,0,0,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-17 09:44,4
Medstar Hospital,"Om Enclave Part 1, Near Toll Tax, Agwanpur Road, Faridabad",Yes (3),1,2,0,0,5,2,0,0,No,No,Yes,Yes,Yes,2021-05-17 10:23,4
Medwin Hospital,"Plot No. 2, Jeevan Nagar, Sohna Road Gounchi, Sector 55, Faridabad",Yes (18),2,12,4,0,2,12,6,0,To Be Updated,No,Yes,Yes,Yes,2021-05-17 10:44,4
Metro Hospital Medicare,"Metro Heart Institute with Multispeciality Sector 16 A, Faridabad",Yes (29),29,0,0,0,170,0,43,11,Yes,No,Yes,Yes,Yes,2021-05-17 11:27,4
National Institute Of Medical Sciences,"Sector -23A,?Faridabad,?",Yes (10),7,2,1,2,15,4,9,2,Yes,Yes,Yes,Yes,Yes,2021-05-16 13:30,4
Ortho 1 Hospital,"1331, Near Community Centre, Sector 55, Faridabad",Yes (29),8,11,10,1,8,12,10,1,Yes,No,Yes,Yes,Yes,2021-05-17 09:09,4
Park Hospital Faridabad,"J Block, Sector 10 HBC, opposite Court, Faridabad",No (0),Beds Over Utilized 5,0,Beds Over Utilized 3,2,10,10,25,5,Yes,Yes,Yes,Yes,Yes,2021-05-17 09:52,4
Pawan Hospital Unit-1,"Samaypur Road Near Sector 56, Ballabhgarh, Faridabad",Yes (36),28,0,8,7,31,0,14,7,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-17 09:47,4
Pawan Hospital Unit-2,"Plot No. 10, Jawahar Colony, Near Disposal Chowk, Faridabad",Yes (10),0,0,10,0,0,0,11,0,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-17 09:45,4
Prachi Hospital,Opp Chimni Bai Dharmshala Faridabad,Yes (13),7,2,4,1,10,2,5,1,Yes,No,Yes,Yes,Yes,2021-05-17 10:52,4
QRG Central,"Plot No, 69, Mathura Rd, Sector 20 A, New Industrial Town, Faridabad",No (0),0,0,0,0,105,0,39,11,Yes,Yes,Yes,Yes,Yes,2021-05-16 09:37,4
QRG Hospital Medicare,"Ambedkar Marg, QRG Healthcity, Sector 16, Faridabad",Yes (64),64,0,0,0,165,0,43,14,Yes,Yes,Yes,Yes,Yes,2021-05-17 10:02,4
Raghav Hospital,Kheri Road Sec 87 Greater Faridabad,Yes (14),14,0,0,1,17,3,3,1,Yes,No,Yes,Yes,Yes,2021-05-17 10:06,4
Raj Nursing Home,"CLINIC SITE NO-6, Sector 3, Faridabad",Yes (7),6,Beds Over Utilized 2,1,1,13,0,4,1,Yes,No,Yes,Yes,Yes,2021-05-17 10:12,4
Ronak Hospital,"Dabua Pali Road, Near Ganga Ram Devta Mandir, NIT, Faridabad",Yes (44),20,17,7,2,20,20,10,3,Yes,Yes,Yes,Yes,Yes,2021-05-16 14:27,4
Royalâ€™s Hotel,"3-B-14, Ground Floor NIT Faridabad",Yes (46),46,0,0,0,50,0,0,0,Yes,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-16 13:12,4
Samrat Hospital,"180, Sanjay Colony, Delhi Mathura Road, JCB Chowk, Ballabgarh, Faridabad",Yes (20),10,0,10,0,10,0,10,0,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-13 12:16,4
Sanjeevan Multispeciality Hospital,"D-947, 60 Feet Road, Opp. Shiv Mandir, Chawla Colony, Ballabgarh, Faridabad",Yes (12),4,2,6,0,7,2,8,0,No,No,Yes,Yes,Yes,2021-05-15 22:17,4
Santosh Multispeciality Hospital,"Shop No. 3F, 139, Metro Rd, New Industrial Township 2b, Block F, New Industrial Twp 3, New Industrial Town, Faridabad,",Yes (25),20,4,1,1,40,10,10,1,No,No,Yes,Yes,Yes,2021-05-16 12:19,4
Sarvodya Hospital Sector-8,"Sector-8, YMCA Rd, near Escorts Mujesar Metro Station, Sector 7, Faridabad",No (0),0,0,0,0,125,0,40,7,Yes,Yes,Yes,Yes,Yes,2021-05-17 09:53,4
Sarvodya Hospital Sector 19,"Gopi Colony, Old Faridabad, Faridabad",Yes (9),6,0,3,1,28,0,10,4,Yes,Yes,Yes,Yes,To Be Updated,2021-05-17 10:11,4
Sattya Hospital,"376, IP Colony, Sector 32-33 Faridabad",Yes (8),5,0,3,2,6,0,4,2,Yes,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-16 12:34,4
Shankar Medicare Center,Sec 28 Faridabad,Yes (30),12,18,0,0,15,20,0,0,Yes,Yes,Yes,Yes,Yes,2021-05-17 10:44,4
Shanti Devi Memorial Hospital,"Kheri More Near, Piyush Heights, Sector 89, Faridabad",Yes (14),6,8,0,0,14,8,3,2,Yes,No,Yes,Yes,Yes,2021-05-17 10:12,4
Shivalik Hospital Unit 1,Huda Market Sector-37 Faridabad,Yes (2),0,Beds Over Utilized 2,2,0,0,3,4,0,Yes,No,Yes,Yes,Yes,2021-05-17 09:39,4
Shivalik Hospital Unit 2,"Sehatpur, Opp. Sec-91 Faridabad",Yes (2),0,Beds Over Utilized 1,2,0,0,0,2,0,Yes,No,Yes,Yes,Yes,2021-05-17 10:30,4
"Shri Atal Bihari Vajpayee Government Medical College, Chhainsa","Village  Chhainsa, Faridabad",Yes (90),90,0,0,0,100,0,0,0,Yes,Yes,Yes,Yes,Yes,2021-05-17 09:31,4
Siddhi Vinayak Aspataal,"MCF-8280, Main Sohna Road, Near Syndicate Bank/Lal Kothi, Ballabgarh, Faridabad",Yes (15),5,5,5,1,10,6,10,1,Yes,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-16 11:06,4
SMS Hospital,"Clinic No. 9, Sector-3, Near Huda Market, Faridabad",Yes (3),Beds Over Utilized 3,0,3,0,5,0,5,3,Yes,No,Yes,Yes,Yes,2021-05-16 13:42,4
SRU Multispeciality Hospital,"Sunder Colony, Nangla Gujran, Behind Rawal International School, Ballabgarh, Faridabad",Yes (16),14,Beds Over Utilized 5,2,0,14,0,3,0,Yes,No,Yes,No,No,2021-05-17 10:20,4
Sunrise Hospital,"3C-63, BP, NIT Faridabad",Yes (18),18,0,0,0,25,0,3,0,Yes,No,Yes,Yes,Yes,2021-05-17 11:07,4
Sunshine Hospital,"Sec 64 Sahupura Road, Unchagaon Ballabgarh",Yes (10),7,0,3,0,8,0,3,0,Yes,No,Yes,Yes,Yes,2021-05-17 07:23,4
Supreme Hospital,"Suraj Kund Rd, Charmwood Village, Faridabad",Yes (19),17,0,2,1,20,0,2,1,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-15 12:37,4
Suryodaya Hospital,"Chandiwala Bagh, RPS Road, Sector 88 Greater Faridabad",Yes (11),9,0,2,2,9,0,2,2,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-13 18:01,4
Urocare Apolo Multi and Super Speciality Hospital,"H.No 78, Behind Girls College, Sector-2, Ballabgarh, Faridabad",Yes (7),0,6,1,0,0,6,2,0,Yes,No,Yes,Yes,Yes,2021-05-16 12:01,4
V Care Multispeciality Health Center,"Plot No. V7, Near Police Station, BPTP Park Land, Sector-76, Faridabad",Yes (2),2,0,0,1,7,0,3,2,Yes,No,Yes,Yes,Yes,2021-05-16 12:23,4
Vardan Hospital,"Opp. Gurudwara, Adarsh Nagar, Main Malerna Road, Ballabgarh, Faridabad",Yes (15),15,0,0,0,15,0,0,0,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-13 12:07,4
Vedanta Hospital,"B-5,Central Green,Near I.T, BK Chowk, New Industrial Town, Faridabad",Yes (12),0,10,2,0,10,12,8,1,Yes,No,Yes,Yes,Yes,2021-05-17 10:22,4
Vibal Hospital Pvt. Ltd.,"Sector-21D, Huda Market, Faridabad",Yes (9),9,0,Beds Over Utilized 2,0,10,0,8,1,Yes,Yes,Yes,Yes,Yes,2021-05-12 16:15,4
