name,address,Availability_availability_of_beds,Availability_oxygen_beds,Availability_non_oxygen_beds,Availability_i_c_u_beds,Availability_ventilators,Allocated_oxygen_beds,Allocated_non_oxygen_beds,Allocated_i_c_u,Allocated_ventilators,Availability_availability_of_oxygen,Availability_antiviral_remdesivir_etc_,Availability_steroids,Availability_anticoagulant,Availability_antipyretic,updated_on,city
Ch. Bansilal Govt Hospital,"Bansi Lal General Hospital, Ghanta Ghar Chowk, SH 17, Krishna Colony, Bhiwani, Haryana 127021",Yes (51),0,37,14,2,102,75,51,9,Yes,Yes,Yes,Yes,Yes,2021-05-12 11:21,2
Chugh Hospital,"Meham Gate, Circular Road, Bhiwani",No (0),0,0,0,0,20,3,0,0,Yes,Yes,Yes,Yes,Yes,2021-05-12 11:29,2
ESI Hospital Bhiwani,"Stadium Rd, Housing Board Colony, Bhiwani, Haryana 127021",Yes (40),0,40,0,0,0,40,0,0,No,No,Yes,Yes,Yes,2021-05-12 11:21,2
Ganpatrai Hospital,"SH 17, Bank Colony, Bound Kalan, Krishna Colony, Bhiwani, Haryana 127021",Yes (10),4,4,2,1,4,4,2,1,Yes,No,Yes,Yes,Yes,2021-05-12 11:22,2
Jangra Multispecilaity Hospital,"Bank Colony, Old Bharat Nagar, Bhiwani, Haryana 127021",Yes (5),3,2,0,0,7,3,0,0,Yes,Yes,Yes,Yes,Yes,2021-05-12 11:22,2
Kadam Hospital,"Bank Colony Near New Bus Stand, Bhiwani",No (0),0,0,0,0,11,0,31,1,Yes,Yes,Yes,Yes,Yes,2021-05-12 10:54,2
Krishan Lal Jalan Hospital,"Jalan Nagar, M.C.Colony, Bhiwani, Haryana 127021",Yes (40),20,20,0,0,20,20,0,0,Yes,Yes,Yes,Yes,Yes,2021-05-12 11:23,2
Life Line Hospital,"Circular Rd, M.C.Colony, Bhiwani, Haryana 127021",No (0),0,0,0,1,16,0,6,1,Yes,Yes,Yes,Yes,Yes,2021-05-12 11:23,2
RPS HOSPITAL,,Yes (18),3,12,3,0,4,16,4,0,Yes,No,Yes,Yes,Yes,2021-05-12 11:24,2
Shree Ganesha Hospital,"Dadri Gate, Bhiwani",Yes (4),3,0,1,1,6,3,4,1,Yes,Yes,Yes,Yes,Yes,2021-05-12 11:30,2
SMSG Multispeciality Hospital,"Rohtak Gate, Bhiwani",Yes (28),2,17,9,2,2,17,11,2,Yes,Yes,Yes,Yes,Yes,2021-05-12 11:28,2
Spes Hospital,"Circular Rd, Bound Kalan, M.C.Colony, Bhiwani, Haryana 127021",Yes (5),5,0,0,0,5,0,7,0,Yes,Yes,Yes,Yes,Yes,2021-05-12 11:25,2
ANUJ HOSPITAL SAFIDON,safidon panipat road,Yes (30),2,18,10,1,2,18,10,1,Yes,No,Yes,Yes,Yes,2021-05-12 08:31,9
Balaji Hospital Jind,Rohtak Road Jind,No (0),0,0,0,0,32,8,0,0,Yes,No,Yes,Yes,Yes,2021-05-12 08:22,9
CHC Alewa,"Alewa 2 Sub Health Centre, Alewa Chc Alewa, Alewa, Jind",Yes (4),4,0,0,0,30,0,0,0,Yes,No,Yes,No,Yes,2021-05-12 13:55,9
CHC Julana,Julana,Yes (10),4,6,0,0,30,6,0,0,Yes,No,Yes,Yes,Yes,2021-05-12 08:17,9
District Civil Hospital Jind (NEW+OLD),Hosptial,No (0),0,0,0,3,126,0,20,12,Yes,Yes,Yes,Yes,Yes,2021-05-12 16:36,9
Gangaputra Ayurvedic Medical College Jind,Kandela,Yes (87),52,10,25,3,60,15,25,3,Yes,No,Yes,Yes,Yes,2021-05-12 10:08,9
JIND HEART HOSPITAL,GOHANA BYPASS ROHTAK ROAD JIND,Yes (8),7,0,1,0,12,0,5,1,Yes,No,No,No,No,2021-05-12 09:28,9
Malik Hospital,Rohtak Road Jind,Yes (3),2,0,1,2,4,0,4,3,Yes,No,Yes,Yes,Yes,2021-05-12 08:19,9
Meenakashi Jain Hospital,Near Bus Stand,No (0),0,0,0,0,10,0,5,1,Yes,No,Yes,Yes,Yes,2021-05-12 08:15,9
Sarvodhya Hospital Jind,Jind,Yes (14),14,0,0,2,20,0,0,2,Yes,No,Yes,No,No,2021-05-12 08:20,9
SDH Narwana,Narwana,Yes (18),6,12,0,0,40,12,0,0,Yes,No,Yes,Yes,Yes,2021-05-12 13:50,9
SDH Safidon,Safidon,Yes (18),4,14,0,0,30,14,0,0,Yes,No,Yes,No,Yes,2021-05-12 08:26,9
SDH UCHANA,Uchana,Yes (41),6,33,2,0,60,35,5,0,Yes,No,No,No,Yes,2021-05-12 16:36,9
Shri Gyani Ram Mamorial Hospital,Safidon,Yes (15),10,3,2,0,10,5,10,0,Yes,No,Yes,Yes,Yes,2021-05-12 13:10,9
"AMRITDHARA, Chaura Bazar","Near ITI Chowk, Gahoon Vihar, Karnal, Haryana",Yes (4),4,0,0,0,38,0,26,2,Yes,No,Yes,Yes,Yes,2021-05-12 14:50,11
Arpana Hospital,"G.T. Road, Madhuban, Karnal, Karnal, Haryana",Yes (3),3,0,0,1,16,0,2,1,Yes,No,Yes,Yes,Yes,2021-05-12 13:46,11
CHC Assandh,"Assandh, Assandh Ruralpart, Haryana",Yes (10),10,0,0,0,10,0,0,0,Yes,No,Yes,No,Yes,2021-05-12 15:17,11
CHC Gharaunda,"Balinagar, Gharaunda, Haryana",Yes (10),10,0,0,0,10,0,0,0,Yes,No,Yes,No,Yes,2021-05-12 14:51,11
CHC Nissing,"SH 8, Gondar, Nissing, Haryana",Yes (10),10,0,0,0,10,0,0,0,Yes,No,Yes,No,Yes,2021-05-12 15:17,11
CHC Taraori,CHC Taraori,Yes (6),6,0,0,0,6,0,0,0,Yes,No,Yes,No,Yes,2021-05-12 15:18,11
Dr. Gian Bhushan Hospital,"Kunjpura Rd Old Char Chaman Dyal Singh Colony Karnal  132001 Republic of,",Yes (1),1,0,0,0,6,0,5,0,Yes,No,No,No,No,2021-05-12 08:01,11
Ishwar Kirpa Hospital,"Ishwar Kirpa Hospital, Sector -14",No (0),0,0,0,0,14,0,7,0,Yes,No,Yes,Yes,Yes,2021-05-12 09:14,11
"Kalpana Chawla Government Medical College, Karnal","Model Town, Karnal, Haryana",Yes (2),1,0,1,0,200,0,80,80,Yes,Yes,Yes,Yes,Yes,2021-05-12 14:50,11
Karnal Nursing Home,"26 Duggal Colony, Karnal",Yes (3),2,0,1,0,8,0,10,0,Yes,No,Yes,Yes,Yes,2021-05-12 13:36,11
Park Hospital,"CHD City, NH-1, Sector 45, Karnal, Haryana",No (0),Beds Over Utilized 6,0,Beds Over Utilized 4,0,10,0,20,2,Yes,Yes,Yes,Yes,Yes,2021-05-12 14:49,11
Rama Superspeciality Hospital,Civil Hosp Chowk Karnal,No (0),0,0,0,0,8,0,6,0,Yes,No,Yes,Yes,Yes,2021-05-12 14:48,11
RP Welltar Hospital,"Vill. Bastara, District Karnal",Yes (3),0,3,0,0,10,4,4,1,Yes,No,Yes,Yes,Yes,2021-05-12 09:59,11
"Sanjiv Bansal Cygnus Hospital , Karnal","Railway Rd, Ibrahim Mandi, Karnal, Haryana",No (0),0,0,0,1,20,0,5,2,Yes,No,Yes,Yes,Yes,2021-05-12 11:46,11
Sarvodya Hospital,"Sector 14, Near Tau Devi Lal Chowk",Yes (3),2,0,1,0,12,0,10,0,Yes,Yes,Yes,Yes,Yes,2021-05-12 17:28,11
SDH Nilokheri,SDH Nilokheri,Yes (10),10,0,0,0,10,0,0,0,Yes,No,Yes,No,Yes,2021-05-12 15:17,11
Shri Ram Chand Memorial Hospital,"12, Ashoka colony,Opp Kalpana Chawla hospital, Karnal, Haryana",No (0),0,0,0,0,8,0,7,3,Yes,No,Yes,Yes,Yes,2021-05-12 14:46,11
Shri Sanatan Dharam Mahabir Dal,"Kunjpura Road, Karnal Near Sanatan Dharam Mandir",No (0),0,0,0,0,12,0,0,0,Yes,No,Yes,Yes,Yes,2021-05-12 14:45,11
SS Hospital,"Sector 14, Karnal",No (0),0,0,0,0,7,0,7,0,Yes,To Be Updated,Yes,Yes,Yes,2021-05-12 13:54,11
Swastik Hospital,Swastic Hospital Opp DCH,No (0),0,0,0,0,10,0,9,0,Yes,No,Yes,Yes,Yes,2021-05-12 10:57,11
Virk Hospital Karnal,"363-364, Randhir lane, near Dyal Singh College, Karnal, Haryana",No (0),0,0,0,0,37,0,8,1,Yes,Yes,Yes,Yes,Yes,2021-05-12 11:41,11
"AADHAR Hospital, Hisar",Tosham Road Hisar,No (0),0,0,0,0,26,6,12,6,Yes,No,Yes,Yes,Yes,2021-05-12 17:02,7
Bharat Multispeciality Hospital,Hisar,No (0),0,0,0,0,24,0,2,2,Yes,No,Yes,Yes,Yes,2021-05-12 15:41,7
Central Medical Centre (CMC),CMC Hospital Delhi Road Hisar,No (0),0,0,0,0,33,5,10,2,Yes,Yes,Yes,Yes,Yes,2021-05-12 15:09,7
Churamani Hospital,CAMP CHOWK HISAR,No (0),0,0,0,0,2,0,20,5,No,No,No,No,No,2021-05-11 13:34,7
District Civil Hospital Hisar,Sirsa Road Hisar,No (0),Beds Over Utilized 1,0,0,0,72,0,3,8,Yes,Yes,Yes,No,Yes,2021-05-12 09:23,7
DR. ANANTRAM JANTA HOSPITAL PVT LTD BARWALA,Civil Hospital Road Barwala,Yes (21),19,0,2,3,20,0,3,3,Yes,No,Yes,Yes,Yes,2021-05-12 12:16,7
Geetanjali Hospital,Model Town Hisar,No (0),Beds Over Utilized 2,0,0,0,40,0,7,5,Yes,No,Yes,Yes,Yes,2021-05-12 16:06,7
Goswami Hospital,"NEAR BUS STAND, RISHI NAGAR",No (0),Beds Over Utilized 4,0,0,0,4,5,0,1,Yes,No,Yes,Yes,Yes,2021-05-12 14:13,7
Gupta Hospital Hisar,Sector 14 Hisar,No (0),0,0,0,0,40,0,15,0,Yes,Yes,Yes,No,Yes,2021-05-12 16:36,7
"GURU JAMBHESHWAR MULTISPECIALITY HOSPITAL, AGROHA","ADAMPUR ROAD, AGROHA",No (0),0,0,0,0,9,3,3,1,Yes,Yes,Yes,Yes,Yes,2021-05-12 16:09,7
Holy Help Hospital,Tosham Road Hisar,No (0),0,0,0,0,25,6,8,1,Yes,Yes,Yes,Yes,Yes,2021-05-12 06:45,7
Mahatma Gandhi Hospital,,No (0),0,0,0,0,19,13,10,8,Yes,Yes,Yes,Yes,Yes,2021-05-12 10:44,7
MAMC Agroha,"Maharaj Aggarsin Medical College, VPO Agroha",No (0),0,0,0,0,85,15,40,60,Yes,Yes,Yes,Yes,Yes,2021-05-12 10:06,7
Medi City Hospital,Model Town Hisar,Yes (13),13,0,0,7,13,0,0,7,Yes,No,No,No,No,2021-05-11 21:25,7
Military Hospital Hisar,Cantt Hisar,No (0),0,0,0,0,15,42,2,3,To Be Updated,No,Yes,Yes,Yes,2021-05-11 08:04,7
Noble Super Specialty Hospital,Hisar,Yes (1),1,0,0,0,12,0,7,1,Yes,No,Yes,To Be Updated,Yes,2021-05-12 11:19,7
OPJindal Institute of Cancer &amp; Research Hospital,Model Town Hisar,Yes (6),3,3,0,0,102,4,48,36,Yes,No,Yes,Yes,Yes,2021-05-12 15:02,7
PARDEEP KANSAL MULTISPECIALITY HOSPITAL FOR CHILDREN,"25- Inderprastha Colony, Hisar",Yes (4),0,2,2,2,0,6,7,3,Yes,No,Yes,Yes,Yes,2021-05-11 13:28,7
Parnami Hospital,Hisar,Yes (3),0,3,0,0,21,5,2,2,Yes,Yes,Yes,Yes,Yes,2021-05-12 09:31,7
Ravindra Hospital Hisar,Model Town HISAR,No (0),0,0,0,0,21,0,0,1,Yes,No,Yes,Yes,Yes,2021-05-11 13:27,7
Sapra Hospital,Rajgarh Road Hisar,No (0),0,0,0,0,35,3,8,10,Yes,No,Yes,Yes,Yes,2021-05-11 13:31,7
"Sarvodya Hospital, Hisar",Delhi Road Hisar,No (0),0,0,0,0,24,7,4,3,Yes,Yes,Yes,Yes,Yes,2021-05-11 07:57,7
Sewak Sabha Hospital,Near Bus Stand Hisar,No (0),0,0,0,0,16,3,8,1,Yes,Yes,Yes,Yes,Yes,2021-05-11 15:40,7
Shanti Devi Hospital,Delhi Road Hisar,No (0),0,0,0,0,28,0,12,2,Yes,No,Yes,Yes,Yes,2021-05-12 16:53,7
Shri Kali Devi Hospital Hansi,Delhi Road Hansi,Yes (13),8,0,5,0,8,0,5,0,Yes,No,Yes,Yes,Yes,2021-05-10 09:36,7
SINGLA MULTISPECIALITY HOSPITAL,"RISHI NAGAR, GALI NO. 1, NEAR BUS STAND, HISAR",No (0),0,0,0,0,17,0,2,1,Yes,Yes,Yes,Yes,Yes,2021-05-12 07:39,7
SL Minda Hospital,VPO Bagla,Yes (13),3,10,0,0,3,10,0,0,Yes,No,Yes,Yes,Yes,2021-05-10 11:01,7
Sonakshi Children Hospital Hansi,"G T Road, Near Kali Devi Mandir, Opp Bhalla Patrol Pump, Hansi",No (0),0,0,0,0,9,0,4,1,Yes,No,Yes,Yes,Yes,2021-05-12 15:14,7
Sukhda Multispeciality Hospital,Dabra Chowk Hisar,No (0),0,0,0,0,46,4,18,6,Yes,No,Yes,Yes,Yes,2021-05-12 14:22,7
Vardaan Hospital Hisar,Hisar,Yes (3),2,1,0,0,10,1,11,2,Yes,No,Yes,Yes,Yes,2021-05-12 17:16,7
ASHIRWAD BHAGAT HOSPITAL,"Old DC Rd, near bhagat hospital, Sonipat, Haryana 131001",Yes (1),0,0,1,1,13,0,2,3,Yes,No,Yes,Yes,Yes,2021-05-12 16:50,21
Bhagwan Dass Hospital,"Near Shahpur Turk, block-E, omaxe city, Sector 18, Sonipat, Haryana 131001",Yes (16),15,0,1,1,34,0,6,2,Yes,No,Yes,Yes,Yes,2021-05-11 18:13,21
"BPS MEDICAL COLLEGE KHANPUR , SONIPAT ( 01263283088)","Ganaur - Gohana Rd, Khanpur Kalan, Haryana",Yes (93),Beds Over Utilized 4,87,6,6,155,95,50,50,Yes,Yes,Yes,Yes,Yes,2021-05-12 12:53,21
CHC GANUR,CHC GANUR,No (0),0,0,0,0,8,0,0,0,Yes,No,Yes,No,Yes,2021-05-12 11:45,21
CHC Kharkhoda,"SH 20, Kharkhoda, Haryana 131402",Yes (10),5,5,0,0,5,5,0,0,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-12 11:45,21
"CHC, JUAN, SONIPAT, HARYANA","CHC, JUAN, SONIPAT, HARYANACHC, JUAN, SONIPAT, HARYANA, 131024",Yes (5),3,2,0,0,3,2,0,0,Yes,No,Yes,Yes,Yes,2021-05-12 11:46,21
"Civil Hospital, Sonipat","Delhi Road, Near Maharana Pratap Chowk, Sonipat, Haryana 131001",No (0),0,0,0,9,150,0,10,10,Yes,Yes,Yes,Yes,Yes,2021-05-12 11:47,21
"CYGNUS HOSPITAL, Sonipat","Old Rohtak Rd, near Hindu College of Engineering, Industrial Area, Sonipat, Haryana 131001",Yes (11),9,0,2,0,18,0,2,1,Yes,No,Yes,Yes,Yes,2021-05-11 15:43,21
Dayanand Hospital-Sonepat,"Kakroi Rd, Prem Nagar, West Ram Nagar, Sonipat, Haryana",Yes (11),11,0,0,0,23,0,2,2,Yes,Yes,Yes,Yes,Yes,2021-05-12 09:35,21
FIIMS Hospital,"Road, Bahalgarh, Sonipat, Haryana 131304",Yes (16),8,0,8,0,68,0,32,8,Yes,No,Yes,Yes,Yes,2021-05-12 11:59,21
GAJRAJ HOSPITAL,"Bus Stand, Gajraj Hospital Road, Near, Gohana, Haryana 131301",Yes (20),20,0,0,0,20,0,0,0,Yes,To Be Updated,Yes,Yes,Yes,2021-05-11 15:44,21
HARYANA HOSPITAL,"Vivekanand Chowk, Delhi Rd, behind Bullet Showroom, Janta Colony, Sonipat, Haryana 131001",Yes (16),16,0,0,3,16,0,9,4,Yes,No,No,No,Yes,2021-05-12 07:50,21
MEMORIAL HOSPITAL,"SH 11, near Mama Bhanja Chowk, Nandwani Nagar, Anand Nagar,, Sonipat, Haryana 131001",No (0),0,0,0,2,18,0,2,2,Yes,No,Yes,Yes,Yes,2021-05-12 11:21,21
NIDAAN HOSPITAL PVT.,"Murthal Rd, Sonipat, Haryana 131001",Yes (1),1,0,0,1,21,0,4,2,Yes,No,Yes,Yes,Yes,2021-05-11 11:21,21
OSCAR HOSPITAL,"SH 11, Lakshmi Nagar, Sonipat, Haryana 131001",No (0),0,0,0,3,16,0,4,3,Yes,No,Yes,Yes,Yes,2021-05-12 12:11,21
PHC PURKHAS,"Purkhas, Haryana 131102",Yes (30),0,30,0,0,0,30,0,0,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-12 11:45,21
"SANJIVNI HOSPITAL, SONIPAT","Mehlana Rd, Malviya Nagar, Sonipat, Haryana 131304",Yes (7),7,0,0,0,15,0,0,1,Yes,No,Yes,Yes,Yes,2021-05-12 13:36,21
SAXSENA HOSPITAL,"112/113, T.P. Scheme, Delhi Rd, Sonipat, Haryana 131304",Yes (1),0,0,1,0,16,0,6,0,Yes,No,Yes,Yes,Yes,2021-05-12 17:10,21
SDH GOHANA,"Devi Nagar, Uttam Nagar, Gohana, Haryana 131301",Yes (10),10,0,0,0,10,0,0,0,Yes,Yes,Yes,Yes,Yes,2021-05-12 11:45,21
SITA HOSPITAL SONIPAT,"Railway Rd, Ganaur, Haryana 131101",Yes (2),2,0,0,0,20,0,0,0,Yes,No,Yes,Yes,Yes,2021-05-12 12:06,21
SUNHERI DEVI HOSPITAL,"Mission Rd, Dev Nagar, Sonipat, Haryana 131001",No (0),0,0,0,0,16,0,4,0,Yes,No,Yes,Yes,Yes,2021-05-12 10:35,21
TULIP HOSPITAL,"T. P. Scheme, no.15, Delhi Rd, Vivekanand chowk, Sonipat, Haryana 131001",No (0),0,0,0,0,12,0,8,2,Yes,No,Yes,Yes,Yes,2021-05-09 19:13,21
"Apex Hospital, Sirsa","Circular Road, Sirsa",No (0),0,0,0,1,12,2,3,1,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-12 17:25,20
"Astha Hospital, Sirsa",Dabwali Road Sirsa,No (0),0,0,0,0,15,0,5,0,Yes,No,Yes,Yes,Yes,2021-05-12 17:16,20
CIVIL HOSPITAL SIRSA,"Civil Hospital Road, Sirsa",No (0),0,0,0,0,59,10,8,11,Yes,Yes,Yes,Yes,Yes,2021-05-12 09:45,20
"Dayal Nursing Home, Sirsa","Dabwali Road, Sirsa",No (0),0,0,0,0,9,3,0,0,Yes,To Be Updated,Yes,Yes,Yes,2021-05-12 10:01,20
"Gupta Hospital, Sirsa","Dabwali Road, Sirsa Near Easy Day",No (0),0,0,0,0,4,3,5,0,Yes,To Be Updated,Yes,Yes,Yes,2021-05-12 09:51,20
"Jagdish Nursing Home, Sirsa","Gandhi Market, Parshuram Chowk, Sirsa",Yes (5),0,4,1,1,0,4,6,1,Yes,No,Yes,Yes,Yes,2021-05-12 15:26,20
"jCD Hospital, Sirsa","JCD Hospital, Barnala Road, Sirsa",Yes (39),0,39,0,0,10,40,0,0,Yes,No,Yes,Yes,Yes,2021-05-12 17:14,20
"Jeevan Jyoti Hospital, Sirsa",Dabwali Road Sirsa,No (0),0,0,0,0,7,1,3,3,Yes,No,Yes,Yes,Yes,2021-05-12 09:27,20
"Khurana Hospital, Sirsa",Dabwali Road Sirsa,Yes (8),6,0,2,0,6,0,3,1,Yes,No,Yes,Yes,Yes,2021-05-12 09:45,20
"Lalgarhia Hospital, Sirsa",Dabwali Road Sirsa,Yes (3),0,0,3,0,15,0,4,1,Yes,Yes,Yes,Yes,Yes,2021-05-12 08:57,20
"Medicare Hospital, Sirsa","Dabwali Road, Sirsa",Yes (6),Beds Over Utilized 4,6,Beds Over Utilized 2,2,1,6,4,2,Yes,Yes,Yes,Yes,Yes,2021-05-12 17:27,20
"Metro Health Care Hospital, Sirsa","Near Dena Bank, lal Batti Chowk, Sirsa",No (0),0,0,0,0,5,0,4,1,Yes,To Be Updated,Yes,Yes,Yes,2021-05-12 17:29,20
"Mittal Hospital, Sirsa","Near Jhunthra Petrol Pump, Dabwali Road Sirsa",Yes (4),3,0,1,0,12,0,2,0,Yes,To Be Updated,No,Yes,Yes,2021-05-12 10:04,20
"New Life Care Hospital, Sirsa","Dabwali Road, Sirsa",Yes (6),4,Beds Over Utilized 6,2,0,8,0,3,1,Yes,No,Yes,Yes,Yes,2021-05-12 17:26,20
"Poonia COVID Care Center, Sirsa","Near Ambedkar chowk, opposite Seth tula ram dharamshala, Hisar Road, Sirsa, Haryana 125055",Yes (8),1,7,0,0,14,7,3,1,Yes,Yes,Yes,Yes,Yes,2021-05-12 16:29,20
"Sanjeevni Hospital, Sirsa (Wing -2, 1 &amp; 2nd Floor)","Under over bridge, hisar road, sirsa",Yes (13),0,13,0,0,45,30,10,6,Yes,Yes,Yes,Yes,Yes,2021-05-12 09:49,20
SDCH Dabwali,"Dabwali, District Sirsa",Yes (17),4,13,0,0,10,15,0,0,Yes,No,Yes,Yes,Yes,2021-05-12 09:53,20
"Shah Satnam Dera Hospital (Wing -2, 2nd floor), Sirsa","Begu Road, Sirsa",Yes (39),27,12,0,0,55,31,7,7,Yes,Yes,Yes,Yes,Yes,2021-05-12 09:43,20
"Shivam Hospital, Sirsa",Surkhab Chowk Sirsa,Yes (8),8,0,0,0,14,0,2,2,Yes,To Be Updated,Yes,Yes,Yes,2021-05-12 10:15,20
"SPS Hospital, Sirsa","Near Sangwan Chowk, Dabwali Road, Sirsa",No (0),0,0,0,2,12,0,3,2,Yes,No,Yes,Yes,Yes,2021-05-12 17:10,20
"Suraksha Hospital, Sirsa","Dabwali Rd, opposite Hotel Aroma, Sirsa, Haryana 125055",No (0),0,0,0,2,10,3,4,7,Yes,Yes,Yes,Yes,Yes,2021-05-12 09:05,20
"Swastik Hospital, Sirsa","Ambedkar Chowk, Nandan Vatika, Sirsa,",No (0),0,Beds Over Utilized 4,0,4,5,1,4,5,Yes,No,Yes,Yes,Yes,2021-05-12 17:29,20
"Talwar Nursing Home, Sirsa","Under Over Bridge, Hisar Road, Sirsa",Yes (1),0,0,1,0,12,2,1,1,Yes,No,Yes,Yes,Yes,2021-05-12 08:39,20
"Tomar Nursing Home, Sirsa","Nandan Vatika, near surkhab Chock, Hathi park, Agrasain Colony, Sirsa, Haryana 125055",Yes (2),2,0,Beds Over Utilized 2,0,14,1,3,1,Yes,Yes,Yes,Yes,Yes,2021-05-12 17:25,20
"Vardan Hospital, Sirsa","Near Lal Batti Chowk, Sirsa",Yes (3),Beds Over Utilized 1,Beds Over Utilized 1,3,0,7,0,4,0,Yes,No,Yes,Yes,Yes,2021-05-12 17:29,20
"Advanta Hospital, Jhajjar city","Silani Gate, Jhajjar, Haryana",Yes (13),12,1,0,0,24,10,16,1,Yes,To Be Updated,Yes,To Be Updated,Yes,2021-05-12 16:58,8
"Brahm Shakti Sanjivani Hospital, B.garh","Opp. BSNL Exchange, Delhi - Rohtak Road, NH9, Bahadurgarh, Haryana",Yes (27),10,17,0,0,60,20,20,3,Yes,No,Yes,Yes,Yes,2021-05-12 13:38,8
Civil Hospital Jhajjar,"Jhajjar, NH-71, Jhajjar Rohtak Road, Jhajjar, Jhajjar, Haryana",Yes (7),7,0,0,0,61,15,0,0,Yes,To Be Updated,Yes,To Be Updated,Yes,2021-05-12 11:08,8
"Delhi Hospital, Bahadurgarh","Rohtak Rd, near Shyamji Complex, Ram Nagar, Bahadurgarh, Haryana",Yes (15),2,13,0,0,20,20,10,2,Yes,No,Yes,Yes,Yes,2021-05-12 11:40,8
Dr. Sanjay Multi Speciality Hospital,INFRONT OF CIVIL HOSPITAL BAHADURGARH,Yes (33),27,4,2,0,45,10,6,1,Yes,No,No,To Be Updated,To Be Updated,2021-05-12 15:40,8
"Jeewan Jyoti Hospital, Bahadurgarh","Rohtak Rd, MIE Part-B, Bahadurgarh, Haryana",Yes (104),41,63,0,2,77,68,10,2,Yes,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-12 09:36,8
"JK Hospital, Bahadurgarh","Bahadurgarh,, Bahamnoli, Bahadurgarh, Haryana",Yes (11),5,0,6,0,5,0,8,0,Yes,Yes,Yes,Yes,Yes,2021-05-11 11:10,8
"Medicare Super Speciality Hospiatl &amp; Trauma Centre, Jhajjar City","Dadri road Jhajjar, Jhajjar, Haryana",Yes (11),6,5,0,3,15,5,12,3,To Be Updated,To Be Updated,Yes,To Be Updated,Yes,2021-05-12 16:37,8
"Mission Hospital, Bahadurgarh","Near main Bus Stand & City Metro Station, Rohtak Rd, Bahadurgarh, Jhajjar ,Haryana",Yes (2),1,Beds Over Utilized 13,1,0,14,0,6,1,To Be Updated,No,Yes,Yes,No,2021-05-12 16:48,8
