name,address,Availability_availability_of_beds,Availability_oxygen_beds,Availability_non_oxygen_beds,Availability_i_c_u_beds,Availability_ventilators,Allocated_oxygen_beds,Allocated_non_oxygen_beds,Allocated_i_c_u,Allocated_ventilators,Availability_availability_of_oxygen,Availability_antiviral_remdesivir_etc_,Availability_steroids,Availability_anticoagulant,Availability_antipyretic,updated_on,city
"New Life Care Hospital, Sirsa","Dabwali Road, Sirsa",Yes (1),0,0,1,0,7,2,3,0,Yes,No,Yes,Yes,Yes,2021-05-22 09:10,20
"Poonia COVID Care Center, Sirsa","Near Ambedkar chowk, opposite Seth tula ram dharamshala, Hisar Road, Sirsa, Haryana 125055",Yes (17),10,7,0,1,14,7,3,1,Yes,Yes,Yes,Yes,Yes,2021-05-22 09:31,20
"Sanjeevni Hospital, Sirsa (Wing -2, 1 &amp; 2nd Floor)","Under over bridge, hisar road, sirsa",Yes (37),11,26,0,0,45,30,16,6,Yes,Yes,Yes,Yes,Yes,2021-05-22 09:02,20
SDCH Dabwali,"Dabwali, District Sirsa",Yes (11),0,11,0,0,10,15,0,0,Yes,No,Yes,Yes,Yes,2021-05-22 08:47,20
"Shah Satnam Dera Hospital (Wing -2, 2nd floor), Sirsa","Begu Road, Sirsa",Yes (11),3,8,0,0,21,30,14,7,Yes,Yes,Yes,Yes,Yes,2021-05-22 08:53,20
"Shri Baba Tara Hospital &amp; Research Center, Sirsa","Hisar Road, Sirsa",Yes (3),0,3,0,0,15,5,5,3,Yes,No,Yes,Yes,Yes,2021-05-22 09:01,20
"SPS Hospital, Sirsa","Near Sangwan Chowk, Dabwali Road, Sirsa",No (0),0,0,0,0,12,0,3,2,Yes,No,Yes,Yes,Yes,2021-05-22 09:04,20
"Suraksha Hospital, Sirsa","Dabwali Rd, opposite Hotel Aroma, Sirsa, Haryana 125055",Yes (3),0,2,1,0,10,3,11,7,Yes,Yes,Yes,Yes,Yes,2021-05-22 10:11,20
"Swastik Hospital, Sirsa","Ambedkar Chowk, Nandan Vatika, Sirsa,",Yes (1),0,1,0,0,5,5,5,1,Yes,No,Yes,Yes,Yes,2021-05-22 08:17,20
"Talwar Nursing Home, Sirsa","Under Over Bridge, Hisar Road, Sirsa",No (0),0,0,0,0,12,2,2,1,Yes,Yes,Yes,Yes,Yes,2021-05-22 09:04,20
"Tomar Nursing Home, Sirsa","Nandan Vatika, near surkhab Chock, Hathi park, Agrasain Colony, Sirsa, Haryana 125055",Yes (8),5,0,3,0,12,2,4,1,Yes,Yes,Yes,Yes,Yes,2021-05-22 09:27,20
"Vardan Hospital, Sirsa","Near Lal Batti Chowk, Sirsa",Yes (7),4,3,0,0,9,3,6,0,Yes,No,Yes,Yes,Yes,2021-05-22 09:14,20
Anchal Multispeciality Hospital,"Anchal Multi speciality Hospital, Krishna Colony, Bhiwani, Haryana 127027",Yes (21),18,0,3,1,25,0,10,2,Yes,Yes,Yes,Yes,Yes,2021-05-22 09:52,2
Ch. Bansilal Govt Hospital,"Bansi Lal General Hospital, Ghanta Ghar Chowk, SH 17, Krishna Colony, Bhiwani, Haryana 127021",Yes (95),60,18,17,2,146,34,46,9,Yes,Yes,Yes,Yes,Yes,2021-05-22 09:46,2
Chugh Hospital,"Meham Gate, Circular Road, Bhiwani",No (0),0,0,0,0,20,0,0,0,Yes,Yes,Yes,Yes,Yes,2021-05-22 09:58,2
ESI Hospital Bhiwani,"Stadium Rd, Housing Board Colony, Bhiwani, Haryana 127021",Yes (40),0,40,0,0,0,40,0,0,No,No,Yes,Yes,Yes,2021-05-22 09:48,2
Ganpatrai Hospital,"SH 17, Bank Colony, Bound Kalan, Krishna Colony, Bhiwani, Haryana 127021",Yes (10),4,4,2,1,4,4,2,1,Yes,No,Yes,Yes,Yes,2021-05-22 09:48,2
Jangra Multispecilaity Hospital,"Bank Colony, Old Bharat Nagar, Bhiwani, Haryana 127021",Yes (8),6,2,0,0,7,3,0,0,Yes,No,Yes,Yes,Yes,2021-05-22 09:51,2
Jeevan Nursing Home-Bhiwani,Rohtak gate Bhiwani,Yes (10),3,4,3,0,3,4,3,0,Yes,Yes,Yes,Yes,Yes,2021-05-22 10:00,2
Kadam Hospital,"Bank Colony Near New Bus Stand, Bhiwani",Yes (26),11,0,15,0,11,0,34,1,Yes,Yes,Yes,Yes,Yes,2021-05-22 09:49,2
Krishan Lal Jalan Hospital,"Jalan Nagar, M.C.Colony, Bhiwani, Haryana 127021",Yes (40),20,20,0,0,20,20,0,0,Yes,Yes,Yes,Yes,Yes,2021-05-22 09:48,2
Life Line Hospital,"Circular Rd, M.C.Colony, Bhiwani, Haryana 127021",Yes (11),5,0,6,0,21,0,6,0,Yes,Yes,Yes,Yes,Yes,2021-05-22 09:50,2
RPS HOSPITAL,,Yes (21),4,15,2,0,4,16,4,0,Yes,No,Yes,Yes,Yes,2021-05-22 09:56,2
Sharma Nursing and Maternity Home Tosham,Siwani Road Tosham,Yes (10),7,0,3,2,7,0,3,2,Yes,Yes,To Be Updated,Yes,Yes,2021-05-22 10:00,2
Shree Ganesha Hospital,"Dadri Gate, Bhiwani",Yes (10),5,3,2,0,6,3,4,0,Yes,Yes,Yes,Yes,Yes,2021-05-22 09:58,2
"SHRI BABA YOGI NETANATH HOSPITAL , LOHANI ,BHIWANI",VPO Lohani,Yes (24),22,1,1,2,35,5,10,2,Yes,Yes,Yes,Yes,Yes,2021-05-22 09:59,2
SMSG Multispeciality Hospital,"Rohtak Gate, Bhiwani",Yes (19),2,15,2,2,2,17,11,2,Yes,Yes,Yes,Yes,Yes,2021-05-22 09:57,2
Spes Hospital,"Circular Rd, Bound Kalan, M.C.Colony, Bhiwani, Haryana 127021",Yes (12),4,0,8,1,7,3,12,1,Yes,Yes,Yes,Yes,Yes,2021-05-22 09:50,2
"AAROGYAM HOSPITAL, Kurukshetra","NEAR OLD BUS STAND, THANESAR, KURUSKHETRA",Yes (4),0,4,0,2,40,12,15,27,Yes,Yes,Yes,Yes,Yes,2021-05-22 10:08,12
"ADESH MEDICAL COLLEGE, SHAHBAD MOHRI KURUKSHETRA.","VILL. MOHRI, SHAHBAD, KURUSHETRA",Yes (94),23,70,1,0,30,70,5,11,Yes,Yes,Yes,Yes,Yes,2021-05-22 10:11,12
AGGARWAL NURSING HOME,"SALARPUR ROAD, THANESAR, KURUKSHETRA.",No (0),0,0,0,0,20,7,3,7,Yes,Yes,Yes,Yes,Yes,2021-05-22 10:08,12
B.S. HEART CARE,"OPP. NEW BUS STAND, KURUKSHETRA.",Yes (8),8,0,0,10,18,0,8,20,Yes,Yes,Yes,Yes,Yes,2021-05-22 10:00,12
"CYGNUS HOSPITAL, Kurukshetra","NEAR OLD BUS STAND, THANESAR, KURUSKHETRA",Yes (4),0,4,0,2,7,4,1,4,Yes,Yes,Yes,Yes,Yes,2021-05-22 10:09,12
KURUKSHETRA NURSING HOME,,Yes (5),4,0,1,2,18,0,1,2,Yes,Yes,Yes,Yes,Yes,2021-05-22 10:10,12
LNJP CIVIL HOSPITAL.,LNJP HOSPITAL KURUKSHETRA.,Yes (13),13,0,0,0,100,0,0,0,Yes,Yes,Yes,Yes,Yes,2021-05-22 10:08,12
MIRI PIRI SHAHBAD,"SHAHBAD, KURUKSHETRA",Yes (2),1,0,1,1,10,0,4,4,Yes,Yes,Yes,Yes,Yes,2021-05-22 10:41,12
Nirogi Hospital,Shahabad Kurukshetra,Yes (7),5,2,0,3,5,2,0,3,Yes,Yes,Yes,Yes,Yes,2021-05-22 10:12,12
Saraswati Mission Hospital,"Ambala Road Dist. Kurukshetra, Pehowa, Haryana 136128",Yes (1),0,0,1,2,20,0,2,5,Yes,No,Yes,Yes,Yes,2021-05-22 10:01,12
"SIDHARTH HOSPITAL, SHAHBAD","SHAHBAD, KURUKSHETRA",Yes (5),1,4,0,1,8,4,4,3,Yes,Yes,Yes,Yes,Yes,2021-05-22 10:10,12
VERMA HOSPITAL,LADWA,No (0),0,0,0,0,9,3,2,2,Yes,No,Yes,Yes,Yes,2021-05-22 10:09,12
Civil Hospital Fatehabad,Near Bus Stand Fatehabad,Yes (11),6,0,5,2,20,0,26,6,Yes,Yes,Yes,Yes,Yes,2021-05-22 11:02,5
Civil Hospital Ratia,"Dera Surjanhar, Ratia, Fatehabad",No (0),0,0,0,0,5,0,13,3,Yes,Yes,Yes,Yes,Yes,2021-05-22 11:19,5
"Civil Hospital, Tohana",Opposite New Sabzi Mandi Tohana,Yes (10),7,3,0,0,10,3,14,2,Yes,Yes,Yes,Yes,Yes,2021-05-22 11:17,5
Community Health Center Bhattu,"Surya Nagar, Bhattu Mandi near Railway Station",Yes (3),1,2,0,0,4,2,6,0,Yes,Yes,Yes,Yes,Yes,2021-05-22 11:26,5
Community Health Center Bhuna,CHC Bhuna,Yes (20),7,13,0,0,16,14,0,0,Yes,Yes,Yes,Yes,Yes,2021-05-22 11:22,5
Community Health Center JAKHAL,Near SBI Bank Jakhal,Yes (4),4,0,0,0,6,0,6,0,Yes,Yes,Yes,Yes,Yes,2021-05-22 11:24,5
"Gupta Children Hospital, Ratia","Aggarwal Colony, Ratia",Yes (15),5,8,2,1,6,8,2,1,Yes,Yes,Yes,Yes,Yes,2021-05-22 11:26,5
Kaushal Hospital,"Near Harvinder Singh Petrol Pump, Hisar Road, Fatehabad",Yes (11),8,0,3,3,12,0,6,4,Yes,Yes,Yes,Yes,Yes,2021-05-22 11:27,5
"Manav Sewa Sangam Hospital, Tohana",Near Truck Union,No (0),0,0,0,0,15,0,0,0,Yes,Yes,Yes,Yes,Yes,2021-05-22 11:22,5
Miglani Hospital,"Employees Colony, Ratia,",Yes (10),8,2,0,0,15,2,7,7,Yes,Yes,Yes,Yes,Yes,2021-05-22 11:21,5
Rajasthan Medical Centre (RMC) Hospital Tohana,Kenchi Chowk Tohana,Yes (6),6,0,0,0,11,0,4,2,Yes,Yes,Yes,Yes,Yes,2021-05-22 11:22,5
Sadhbhawdna Hospital Fatehabad,Near Court Complex Hisar Road Fatehabad,Yes (17),1,15,1,1,15,20,15,5,Yes,Yes,Yes,Yes,Yes,2021-05-22 11:17,5
Sanjeevani Hospital Fatehabad,"Goshala Road, near Ashirbad Pelace",Yes (4),4,0,0,0,6,0,4,3,Yes,Yes,Yes,Yes,Yes,2021-05-22 11:29,5
Sanjeevani Hospital Tohana,"Kenchi Chock, Tohana",Yes (1),0,1,0,0,0,6,12,2,Yes,Yes,Yes,Yes,Yes,2021-05-22 11:25,5
"Singla Hospital , fatehabad","Bhattu Road, Batra Colony, Fatehabad",Yes (6),3,3,0,0,5,8,0,0,Yes,Yes,Yes,Yes,Yes,2021-05-22 11:26,5
WadhwaMaternity and surgical Hospital Fatehabad,"Near Papiha Park, Fatehabad",Yes (3),1,0,2,0,1,0,7,1,Yes,Yes,Yes,Yes,Yes,2021-05-22 11:18,5
ABLE HOSPITAL,,Yes (37),10,25,2,5,10,25,2,5,Yes,No,Yes,Yes,Yes,2021-05-19 12:55,15
Apex Hospital,"Prakash Vihar, Delhi Mathura Road, Palwal, Haryana",Yes (17),13,0,4,1,13,0,6,2,Yes,No,Yes,Yes,Yes,2021-05-22 10:03,15
ATLAS HOSPITAL,"Palwal, Haryana",Yes (4),0,4,0,1,2,11,2,2,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-19 12:55,15
CHC Alawalpur,CHC Alawalpur,Yes (17),1,16,0,0,4,16,0,0,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-18 18:55,15
Civil Hospital Palwal,"Civil Hospital, palwal",Yes (58),58,0,0,5,103,0,7,7,Yes,To Be Updated,To Be Updated,To Be Updated,Yes,2021-05-22 10:45,15
COSMOS HOSPITAL,PALWAL,Yes (10),5,5,0,0,5,5,0,0,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-16 12:02,15
GALAXY HOSPITAL,HUDA SECTOR 2,Yes (16),5,0,11,9,5,0,16,11,Yes,No,Yes,Yes,Yes,2021-05-22 11:20,15
"Gurunanak Hospital, Palwal","NH2, Near Bus Stand, Shiv Colony, Palwal Haryana",Yes (30),15,4,11,2,18,4,15,3,Yes,Yes,Yes,Yes,Yes,2021-05-21 16:30,15
JINDAL HOSPITAL,"Palwal, Haryana",Yes (15),10,2,3,0,10,2,3,0,To Be Updated,No,Yes,Yes,Yes,2021-05-19 12:53,15
KISHAN SINGH HOSPITAL,HODAL,Yes (6),6,0,0,0,8,0,0,0,Yes,No,Yes,No,Yes,2021-05-19 11:03,15
NIDHI HOSPITAL,"Palwal, Haryana",Yes (12),2,7,3,0,2,7,3,0,Yes,No,Yes,Yes,Yes,2021-05-19 12:42,15
Palwal Hospital,"Moti Colony, Palwal, Haryana",Yes (9),0,5,4,1,0,6,16,1,Yes,No,Yes,Yes,Yes,2021-05-20 12:25,15
RAHUL HOSPITAL,PALWAL,Yes (15),7,5,3,0,7,5,3,0,Yes,No,Yes,Yes,Yes,2021-05-13 16:20,15
Sachin Hospital,"New Sohna Road, Near Panchwati Chowk, Palwal Haryana",Yes (21),9,5,7,0,10,5,13,2,Yes,Yes,Yes,Yes,Yes,2021-05-22 10:26,15
SDH Hodal,SDH Hodal,Yes (20),10,10,0,0,10,10,0,0,Yes,No,Yes,Yes,Yes,2021-05-21 11:32,15
Shri. Satya Sai Sanjivani Hospital Palwal,"Palwal, Haryana",Yes (15),1,11,3,2,4,17,4,2,Yes,No,Yes,Yes,Yes,2021-05-21 09:31,15
SRI SAI HOSPITAL,"Palwal, Haryana",Yes (6),0,6,0,0,0,6,0,0,Yes,No,Yes,Yes,Yes,2021-05-22 09:01,15
VASHU HOSPITAL,,Yes (10),10,0,0,0,10,0,0,0,Yes,No,Yes,Yes,Yes,2021-05-19 12:53,15
Apollo Rewari/Family Health Edge Hospital,"Garhi Bolni Rd, near Public Health Office, krishna Nagar, Rewari, Haryana",Yes (8),6,2,0,0,9,3,0,0,Yes,No,Yes,Yes,Yes,2021-05-21 20:23,18
Capt. Nand Lal Hospital,"Circular Road near Government Girls Senior Secondary School naiwali, chowk, Rewari",Yes (20),6,10,4,1,11,10,8,1,Yes,No,Yes,Yes,Yes,2021-05-15 23:54,18
Civil Hospital rewari,"Kayasthwara Mohalla, Rewari, Haryana",Yes (34),18,16,0,0,40,16,8,4,Yes,Yes,Yes,Yes,Yes,2021-05-22 08:47,18
Cygnus Hospital Rewari,"Opposite Civil Hospital Mohola, Sanghi Ka Bass, Rewari, Haryana",Yes (3),Beds Over Utilized 7,Beds Over Utilized 1,3,0,15,0,9,2,Yes,No,Yes,No,Yes,2021-05-19 10:23,18
Devjyoti Hospital,"Ambedkar chowk, near Bus Stand, Rewari, Haryana",Yes (3),1,2,0,Beds Over Utilized 1,7,2,5,1,Yes,No,Yes,Yes,Yes,2021-05-21 19:05,18
Dr. K.K. NAGAR HOSPITAL,"317, Near Shishu Shala School, Model Town, Rewari, Haryana",Yes (9),1,0,8,1,3,0,10,1,Yes,No,Yes,Yes,Yes,2021-05-22 08:32,18
Dr. Vijay Pal Yadav Hospital,"Near Ambedker chowk, Rewari",Yes (5),1,0,4,0,3,3,4,0,Yes,No,Yes,Yes,Yes,2021-05-21 17:36,18
Kamla Nursing Home/Kalawati Hospital,"201, Model Town, Rewari, Near Bus Stand, Opposite Bal Bhawan, Shivam Chowk",No (0),Beds Over Utilized 10,0,Beds Over Utilized 2,3,5,0,5,6,Yes,No,Yes,Yes,Yes,2021-05-19 12:36,18
Katyal Hospital,"Katyal Hospital, KANOD GATE, CIRCULAR ROAD, Rewari, Haryana, India",Yes (5),3,1,1,0,12,6,10,1,Yes,No,Yes,Yes,Yes,2021-05-19 13:57,18
Maars Hospital,"Garhi Bolni Rd, near PWD Office, Sector 19, Rewari, Haryana",Yes (1),1,0,0,0,11,0,0,0,Yes,No,Yes,Yes,No,2021-05-22 08:42,18
Matrika Hospital,"Matrika Hospital, Ranbir Singh Huda Chowk, Bawal-Rewari Rd, Rewari, Haryana",Yes (7),7,0,0,1,16,0,14,3,Yes,No,No,Yes,Yes,2021-05-21 21:42,18
Mediom Hospital/Medcare Hospital,"Sohna Rd, near Municipal Corporation, Dharuhera, Haryana",Yes (4),3,Beds Over Utilized 1,1,0,8,0,4,1,Yes,No,Yes,Yes,Yes,2021-05-19 12:37,18
Om Hospital,"Om Hospital, Nandrampur Bass Rd, Dharuhera, Haryana",Yes (16),7,4,5,0,12,4,8,0,Yes,No,Yes,Yes,Yes,2021-05-19 12:37,18
Pushpanjli Hospital Rewari,"Rajesh Pilot Chowk, Rewari, Haryana",No (0),0,0,0,0,25,10,10,3,No,No,Yes,Yes,Yes,2021-05-13 20:04,18
R. B. Yadav Hospital,"Dr. R B Yadav Hospital, Circular Rd Jainpuri, Kayasthwara Mohalla, Rewari, Haryana",Yes (12),7,4,1,2,8,6,8,2,Yes,No,Yes,Yes,Yes,2021-05-22 08:00,18
Samrat Hospital,Near Azad Chowk Rewari,Yes (4),4,0,0,1,5,0,10,1,Yes,No,Yes,Yes,Yes,2021-05-19 12:38,18
SDH Kosli,"Kosli, Rewari, Haryana",Yes (25),0,25,0,0,20,25,0,0,Yes,No,No,No,No,2021-05-19 16:09,18
Shanti Yadav Hospital,"Bawal-Rewari Rd Model Town, Rewari, Haryana",Yes (15),6,9,0,0,19,10,4,0,Yes,No,Yes,No,No,2021-05-18 09:39,18
Sheela Neuro &amp; Multi. Superspeciality Hospital,"Sheela Neuro Multi-Super Speciality Hospital, Opposite Jain Public School, Circular Road, Rewari",Yes (18),18,0,Beds Over Utilized 1,0,18,0,0,0,Yes,No,Yes,Yes,No,2021-05-21 11:52,18
Shri Ashwani Sexena Hospital,"343-L, Model town Rewari",Yes (10),7,3,0,0,7,3,0,0,Yes,No,Yes,Yes,Yes,2021-05-22 09:16,18
SMCC Hospital,"Sector 5 Rewari, Haryana",Yes (5),2,0,3,0,2,0,11,1,Yes,Yes,Yes,Yes,Yes,2021-05-21 21:25,18
"Sushma Devi Hospital, Bawal","Rewari Road, Bawal, Rewari, Near Power House & Bharat Petrol Pump",Yes (17),9,8,0,0,9,9,0,0,Yes,No,Yes,Yes,Yes,2021-05-22 10:39,18
Vedanta Hospital,"Circulare Road, Near Nirankari Satsang Bhavan Dharuhera, Chungi, Rewari, Haryana",Yes (1),1,Beds Over Utilized 4,0,Beds Over Utilized 4,13,0,0,0,Yes,No,Yes,Yes,Yes,2021-05-21 01:14,18
Virat Hospital,"Circular Rd, Near Oriental Bank of Commerce, Madhu Vihar, Rewari, Haryana",No (0),Beds Over Utilized 3,Beds Over Utilized 2,0,Beds Over Utilized 1,33,0,27,2,Yes,No,Yes,Yes,Yes,2021-05-22 08:21,18
Yaduvanshi Hospital,"Maharana Pratap Chowk, Model Town, Rewari, Haryana",Yes (3),2,0,1,0,15,0,4,0,Yes,No,Yes,Yes,No,2021-05-22 10:12,18
Adiyogi Arogya Avenue,"232, Subhash Nagar, Near civil hospital back gate, Jhajjar",Yes (12),6,2,4,1,7,2,6,1,To Be Updated,To Be Updated,Yes,Yes,Yes,2021-05-22 09:19,8
"Advanta Hospital, Jhajjar city","Silani Gate, Jhajjar, Haryana",Yes (40),24,10,6,1,24,10,16,1,Yes,To Be Updated,Yes,To Be Updated,Yes,2021-05-22 09:21,8
"Brahm Shakti Sanjivani Hospital, B.garh","Opp. BSNL Exchange, Delhi - Rohtak Road, NH9, Bahadurgarh, Haryana",Yes (46),31,13,2,2,60,20,20,3,Yes,No,Yes,Yes,Yes,2021-05-22 11:04,8
Civil Hospital Jhajjar,"Jhajjar, NH-71, Jhajjar Rohtak Road, Jhajjar, Jhajjar, Haryana",Yes (23),23,0,0,0,53,0,0,0,Yes,To Be Updated,Yes,To Be Updated,Yes,2021-05-22 10:10,8
"Delhi Hospital, Bahadurgarh","Rohtak Rd, near Shyamji Complex, Ram Nagar, Bahadurgarh, Haryana",Yes (37),17,20,0,0,20,20,10,2,Yes,No,Yes,Yes,Yes,2021-05-21 10:57,8
Dr. Sanjay Multi Speciality Hospital,INFRONT OF CIVIL HOSPITAL BAHADURGARH,Yes (43),34,6,3,0,45,10,6,1,Yes,No,No,To Be Updated,To Be Updated,2021-05-22 11:01,8
"Jeewan Jyoti Hospital, Bahadurgarh","Rohtak Rd, MIE Part-B, Bahadurgarh, Haryana",Yes (113),56,57,0,4,77,68,15,4,Yes,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-22 09:32,8
"JK Hospital, Bahadurgarh","Bahadurgarh,, Bahamnoli, Bahadurgarh, Haryana",Yes (40),5,29,6,0,5,31,8,0,Yes,To Be Updated,Yes,Yes,Yes,2021-05-22 10:09,8
"Medicare Super Speciality Hospiatl &amp; Trauma Centre, Jhajjar City","Dadri road Jhajjar, Jhajjar, Haryana",Yes (40),12,23,5,3,15,23,12,3,Yes,To Be Updated,Yes,To Be Updated,Yes,2021-05-22 09:08,8
"Mission Hospital, Bahadurgarh","Near main Bus Stand & City Metro Station, Rohtak Rd, Bahadurgarh, Jhajjar ,Haryana",Yes (33),9,24,0,0,14,29,6,1,To Be Updated,No,Yes,Yes,No,2021-05-22 09:58,8
"Oscar Hospital, JJR city","Civil Road,Opp Civil Hospital, Jhajjar, Haryana",Yes (64),6,58,0,1,8,58,14,1,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-22 09:55,8
Oxymus Hospital,"Opposite Civil Hospital, Near Metro Pollar No. 876 Delhi Rohtak Road, Bahadurgarh",Yes (7),4,0,3,0,4,0,6,0,Yes,No,No,No,No,2021-05-22 11:28,8
"Rana Hospital, Bahadurgarh","OPP. REST HOUSE,OLD BARAHI ROAD, BAHADURGARH",Yes (25),18,0,7,2,18,0,7,2,To Be Updated,To Be Updated,No,No,Yes,2021-05-22 10:02,8
"RJ Super Speciality Hospital, B.garh","Delhi - Rohtak Rd, Near Rajesh Joon Office, Dalbir Nagar, Bahadurgarh, Haryana",Yes (56),43,10,3,0,60,10,10,3,Yes,No,Yes,Yes,Yes,2021-05-22 11:15,8
RS GAUR GLOBAL MULTISPECIALITY HOSPITAL,"Jhajjar Road Netaji Subhash Vihar, Haryana",Yes (21),12,4,5,2,19,7,7,2,Yes,No,Yes,Yes,Yes,2021-05-21 18:29,8
"SDH, Bahadurgarh","Madhya Marg, Old Industrial Area, Bahadurgarh, Haryana",Yes (26),26,0,0,0,35,0,0,0,Yes,Yes,Yes,No,Yes,2021-05-22 11:18,8
"Shivam Hospital, B.garh","Line Par, Shastri Nagar, Netaji Nagar, Bahadurgarh, Haryana",Yes (35),24,9,2,0,30,15,6,1,Yes,No,Yes,Yes,Yes,2021-05-22 09:00,8
"Swastik Hospital, Bahadurgarh","Jhajjar Rd, Shakti Nagar, Sakti Nagar, Bahadurgarh, Haryana",Yes (14),10,0,4,1,26,4,10,2,Yes,No,Yes,Yes,Yes,2021-05-22 10:44,8
World College Of Medical Sciences And Hospital,"Jhajjar Sampla Road, Gurwar, Jhajjar, Haryana",Yes (214),79,135,0,3,90,135,25,4,Yes,Yes,Yes,Yes,Yes,2021-05-22 09:51,8
DCHC Barara,,Yes (31),31,0,0,0,50,0,0,0,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-22 10:21,1
DCHC Mullana,,Yes (28),28,0,0,0,50,0,0,0,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-22 10:21,1
District Civil Hospital,Ambala City,Yes (34),27,0,7,6,116,0,23,11,Yes,Yes,Yes,Yes,Yes,2021-05-22 10:18,1
District Civil Hospital Ambala Cantt,Ambala Cantt,Yes (6),6,0,0,0,80,0,13,7,Yes,Yes,Yes,Yes,Yes,2021-05-22 10:19,1
Guardian Hospital,AMBALA JAGADHARI ROAD AMBALA CANTT,Yes (10),7,3,0,3,15,3,2,3,Yes,Yes,Yes,Yes,Yes,2021-05-22 10:20,1
Ishwar Hospital,,Yes (1),1,0,0,0,16,0,0,0,Yes,Yes,Yes,Yes,Yes,2021-05-22 10:21,1
Kuldeep Hospital,,No (0),0,0,0,0,8,0,2,0,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-22 10:22,1
Mehndiratta Hospital,"#106, manali house, near central jail,  ambala city",Yes (13),13,0,0,0,25,0,4,1,Yes,No,Yes,Yes,Yes,2021-05-22 10:20,1
Military Hospital,Ambala Cantonment,Yes (82),12,70,0,3,60,85,0,15,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-22 10:18,1
MM Medical College Pvt,MMIMSR Mullana Ambala,Yes (137),73,64,0,0,116,70,14,10,Yes,Yes,Yes,Yes,Yes,2021-05-22 11:18,1
Park Healing Touch Hospital,"Sultanpur Chowk, Nr Dhulkot Barrier, Ambala Chandigarh Expy. Ambala",No (0),0,0,0,0,30,0,10,10,Yes,Yes,Yes,Yes,Yes,2021-05-22 10:19,1
Philedelphia mission Hospital pvt,"Mission Compound, Ambala City",Yes (25),23,0,2,2,92,0,6,2,Yes,No,Yes,Yes,Yes,2021-05-22 10:16,1
