name,address,Availability_availability_of_beds,Availability_oxygen_beds,Availability_non_oxygen_beds,Availability_i_c_u_beds,Availability_ventilators,Allocated_oxygen_beds,Allocated_non_oxygen_beds,Allocated_i_c_u,Allocated_ventilators,Availability_availability_of_oxygen,Availability_antiviral_remdesivir_etc_,Availability_steroids,Availability_anticoagulant,Availability_antipyretic,updated_on,city
Holy Heart Super speciality Hospital,Vinay Nagar Delhi Bye pass,No (0),0,0,0,0,25,5,27,6,Yes,No,No,Yes,Yes,2021-05-19 16:53,19
"Hridaya Nilayam Heart, Lung &amp; vascular Institute","5, Raj Garden, Delhi Bypass, Rohtak",Yes (8),0,0,8,0,0,0,25,2,Yes,No,Yes,Yes,Yes,2021-05-19 09:19,19
Joyline Multispeciality,"Surajmal Colony, Sunarian Road, Opposite Birgadier Muktram Statue Rohtak",Yes (10),9,0,1,1,15,0,5,1,Yes,Yes,Yes,Yes,Yes,2021-05-19 09:46,19
Kainos Hospital,Near Kheri Sadh Village Outer Bye Pass,Yes (7),7,0,0,0,26,10,34,17,Yes,No,Yes,Yes,Yes,2021-05-19 16:17,19
Life Care Hospital,Subash Nagar,Yes (25),14,0,11,5,30,0,20,6,No,No,Yes,Yes,Yes,2021-05-19 16:31,19
Maan Hospital,Bhagwan Colony Near Radio Station,Yes (21),15,0,6,3,29,0,16,6,Yes,No,Yes,Yes,Yes,2021-05-19 15:55,19
Mansarover Hospital,Mansarover Colony Near Park,Yes (16),14,0,2,2,20,0,10,7,Yes,Yes,Yes,Yes,Yes,2021-05-19 16:18,19
Neurocentre Super Speciality Hospital,"Kalawati Bulding, Near Power House Rohtak",Yes (14),3,6,5,1,4,6,13,2,Yes,No,Yes,Yes,Yes,2021-05-19 16:17,19
Noble Heart Super Speciality Hospital,Near Raj Garden Delhi Bye Pass,Yes (9),8,1,0,0,26,1,7,6,Yes,No,Yes,Yes,Yes,2021-05-19 16:59,19
Oscar Super Speciality Trauma Center,"Medical Moad, Daryao Singh Nagar,",Yes (3),0,3,0,0,23,3,15,2,Yes,No,Yes,No,Yes,2021-05-19 13:00,19
Oxygen Hospital,Islam Pura Daries Hisar Road,Yes (13),6,7,0,1,15,10,5,4,Yes,Yes,Yes,Yes,Yes,2021-05-19 16:02,19
PGIMS Rohtak,"Pt.Bhagwat Dayal PGIMS, Medical Rd, Rohtak, Haryana",Yes (287),280,0,7,7,451,0,115,115,Yes,Yes,Yes,Yes,Yes,2021-05-19 15:35,19
Positron Hospital,Suncity Sector 35,Yes (18),0,16,2,0,0,16,16,4,Yes,No,Yes,Yes,Yes,2021-05-19 16:50,19
Pragati Hospital,"Sukhpura Chowk, Gohana Road, opp. Ladhot Road Rohtak",Yes (8),5,0,3,1,11,0,4,1,Yes,No,Yes,Yes,Yes,2021-05-19 16:34,19
"Sanghi Nursing Home, Rohtak, Haryana","Chotu Ram Chowk, Civil Road, Arya Nagar, Rohtak, Haryana",Yes (6),4,0,2,4,10,0,4,4,Yes,Yes,Yes,Yes,Yes,2021-05-19 15:58,19
Shivam Liver &amp; Gastro Super Speciality Hospital,"CIVIL ROAD NEAR SHANT MAI CHOWK, Rohtak, Haryana - 124001, India",Yes (3),2,0,1,0,5,0,4,1,Yes,No,Yes,Yes,Yes,2021-05-19 15:58,19
Sunflag Global Hospital,Bharat Colony Near Sheela Bye Pass,Yes (5),5,0,0,0,20,0,15,5,Yes,No,Yes,Yes,Yes,2021-05-19 16:11,19
Adiyogi Arogya Avenue,"232, Subhash Nagar, Near civil hospital back gate, Jhajjar",Yes (9),6,2,1,1,7,2,6,1,To Be Updated,To Be Updated,Yes,Yes,Yes,2021-05-19 16:10,8
"Advanta Hospital, Jhajjar city","Silani Gate, Jhajjar, Haryana",Yes (38),24,10,4,1,24,10,16,1,Yes,To Be Updated,Yes,To Be Updated,Yes,2021-05-19 16:50,8
"Brahm Shakti Sanjivani Hospital, B.garh","Opp. BSNL Exchange, Delhi - Rohtak Road, NH9, Bahadurgarh, Haryana",Yes (46),32,13,1,2,60,20,20,3,Yes,No,Yes,Yes,Yes,2021-05-19 12:15,8
Civil Hospital Jhajjar,"Jhajjar, NH-71, Jhajjar Rohtak Road, Jhajjar, Jhajjar, Haryana",Yes (22),22,0,0,0,53,0,0,0,Yes,To Be Updated,Yes,To Be Updated,Yes,2021-05-19 11:22,8
"Delhi Hospital, Bahadurgarh","Rohtak Rd, near Shyamji Complex, Ram Nagar, Bahadurgarh, Haryana",Yes (30),10,20,0,0,20,20,10,2,Yes,No,Yes,Yes,Yes,2021-05-19 12:25,8
Dr. Sanjay Multi Speciality Hospital,INFRONT OF CIVIL HOSPITAL BAHADURGARH,Yes (40),31,6,3,0,45,10,6,1,Yes,No,No,To Be Updated,To Be Updated,2021-05-19 11:16,8
"Jeewan Jyoti Hospital, Bahadurgarh","Rohtak Rd, MIE Part-B, Bahadurgarh, Haryana",Yes (119),51,68,0,4,77,68,15,4,Yes,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-19 11:26,8
"JK Hospital, Bahadurgarh","Bahadurgarh,, Bahamnoli, Bahadurgarh, Haryana",Yes (39),2,31,6,0,5,31,8,0,Yes,To Be Updated,Yes,Yes,Yes,2021-05-19 11:19,8
"Medicare Super Speciality Hospiatl &amp; Trauma Centre, Jhajjar City","Dadri road Jhajjar, Jhajjar, Haryana",Yes (37),12,23,2,3,15,23,12,3,Yes,To Be Updated,Yes,To Be Updated,Yes,2021-05-19 15:54,8
"Mission Hospital, Bahadurgarh","Near main Bus Stand & City Metro Station, Rohtak Rd, Bahadurgarh, Jhajjar ,Haryana",Yes (30),8,17,5,0,14,29,6,1,To Be Updated,No,Yes,Yes,No,2021-05-19 10:12,8
"Oscar Hospital, JJR city","Civil Road,Opp Civil Hospital, Jhajjar, Haryana",Yes (66),6,58,2,1,8,58,14,1,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-19 14:32,8
Oxymus Hospital,"Opposite Civil Hospital, Near Metro Pollar No. 876 Delhi Rohtak Road, Bahadurgarh",Yes (7),4,0,3,0,4,0,6,0,Yes,No,No,No,No,2021-05-19 16:37,8
"Rana Hospital, Bahadurgarh","OPP. REST HOUSE,OLD BARAHI ROAD, BAHADURGARH",Yes (25),18,0,7,2,18,0,7,2,To Be Updated,To Be Updated,No,No,Yes,2021-05-19 16:41,8
"RJ Super Speciality Hospital, B.garh","Delhi - Rohtak Rd, Near Rajesh Joon Office, Dalbir Nagar, Bahadurgarh, Haryana",Yes (53),39,10,4,0,60,10,10,3,Yes,No,Yes,Yes,Yes,2021-05-19 17:10,8
RS GAUR GLOBAL MULTISPECIALITY HOSPITAL,"Jhajjar Road Netaji Subhash Vihar, Haryana",Yes (18),11,4,3,2,19,7,7,2,Yes,No,Yes,Yes,Yes,2021-05-19 15:33,8
"SDH, Bahadurgarh","Madhya Marg, Old Industrial Area, Bahadurgarh, Haryana",Yes (23),23,0,0,0,35,0,0,0,Yes,Yes,Yes,No,Yes,2021-05-19 11:29,8
"Shivam Hospital, B.garh","Line Par, Shastri Nagar, Netaji Nagar, Bahadurgarh, Haryana",Yes (29),24,4,1,0,30,15,6,1,Yes,No,Yes,Yes,Yes,2021-05-19 14:13,8
"Swastik Hospital, Bahadurgarh","Jhajjar Rd, Shakti Nagar, Sakti Nagar, Bahadurgarh, Haryana",Yes (10),4,6,0,1,26,14,10,2,Yes,No,Yes,Yes,Yes,2021-05-19 12:15,8
World College Of Medical Sciences And Hospital,"Jhajjar Sampla Road, Gurwar, Jhajjar, Haryana",Yes (207),72,135,0,2,90,135,25,4,Yes,Yes,Yes,Yes,Yes,2021-05-19 13:44,8
DCHC Barara,,Yes (41),41,0,0,0,50,0,0,0,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-19 09:58,1
DCHC Mullana,,Yes (27),27,0,0,0,50,0,0,0,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-19 09:58,1
District Civil Hospital,Ambala City,Yes (43),34,0,9,7,116,0,23,11,Yes,Yes,Yes,Yes,Yes,2021-05-19 09:55,1
District Civil Hospital Ambala Cantt,Ambala Cantt,Yes (4),0,0,4,3,80,0,13,7,Yes,Yes,Yes,Yes,Yes,2021-05-19 09:55,1
Guardian Hospital,AMBALA JAGADHARI ROAD AMBALA CANTT,Yes (5),4,1,0,2,15,3,2,3,Yes,Yes,Yes,Yes,Yes,2021-05-19 09:57,1
Ishwar Hospital,,Yes (5),5,0,0,0,16,0,0,0,Yes,Yes,Yes,Yes,Yes,2021-05-19 09:58,1
Kuldeep Hospital,,Yes (2),1,0,1,0,8,0,2,0,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-19 09:58,1
Mehndiratta Hospital,"#106, manali house, near central jail,  ambala city",Yes (10),10,0,0,0,25,0,4,1,Yes,No,Yes,Yes,Yes,2021-05-19 09:57,1
Military Hospital,Ambala Cantonment,Yes (65),5,60,0,1,60,85,0,15,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-19 09:55,1
MM Medical College Pvt,MMIMSR Mullana Ambala,Yes (131),68,63,0,0,116,70,14,10,Yes,Yes,Yes,Yes,Yes,2021-05-19 09:55,1
MMU Mullana,Mullana,No (0),0,0,0,0,0,0,0,0,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-17 19:46,1
Park Healing Touch Hospital,"Sultanpur Chowk, Nr Dhulkot Barrier, Ambala Chandigarh Expy. Ambala",No (0),0,0,0,0,30,0,10,10,Yes,Yes,Yes,Yes,Yes,2021-05-19 09:56,1
Philedelphia mission Hospital pvt,"Mission Compound, Ambala City",Yes (24),23,0,1,2,92,0,6,2,Yes,No,Yes,Yes,Yes,2021-05-19 09:53,1
Railways Hospital,"Railway Hospital, railway colony,  Ambala Cantt",Yes (3),3,0,0,0,30,0,5,0,Yes,No,Yes,Yes,Yes,2021-05-19 09:56,1
Rotary Hospital Ambala cantt Pvt,"Rambagh road, Opp Dusshera ground, Ambala Cantt",Yes (4),4,0,0,0,15,0,3,2,Yes,No,Yes,Yes,Yes,2021-05-19 09:54,1
Sant Hospital,,Yes (1),1,0,0,0,10,0,2,1,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-19 09:57,1
SDH Naraingarh,,Yes (37),37,0,0,0,50,0,0,0,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-19 09:56,1
Yafe Indoor Hospital,,Yes (4),2,2,0,0,9,6,0,0,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-19 09:59,1
BALAJI HOSPITAL,"Yamuna Nagar, Haryana",Yes (7),6,1,0,0,8,2,2,0,Yes,No,Yes,Yes,Yes,2021-05-19 17:29,22
Ch Lekh Raj Multispeciality Hospital,Vill Gadhauli Yamuna Nagar,Yes (145),138,0,7,1,140,0,10,5,Yes,Yes,Yes,Yes,Yes,2021-05-19 17:24,22
CHC Bilaspur,CHC Bilaspur,Yes (19),3,16,0,0,8,17,0,0,Yes,No,Yes,No,Yes,2021-05-19 17:16,22
CHC Chhachharuli,CHC Chhachharuli,Yes (9),3,6,0,0,10,20,0,0,Yes,No,Yes,Yes,Yes,2021-05-19 17:16,22
CHC Naharpur,Naharpur Yamuna Nagar,Yes (10),10,0,0,0,10,0,0,0,Yes,No,Yes,Yes,Yes,2021-05-19 17:26,22
CHC Partap Nagar,CHC Partap Nagar,Yes (13),5,8,0,0,6,10,0,0,Yes,No,Yes,No,Yes,2021-05-19 17:17,22
CHC Radaur,Radaur Yamuna Nagar,Yes (10),10,0,0,0,10,0,0,0,Yes,No,Yes,Yes,Yes,2021-05-19 17:25,22
CHC Saraswati Nagar,CHC Saraswati Nagar,Yes (15),4,11,0,0,14,11,0,0,Yes,No,Yes,No,Yes,2021-05-19 17:17,22
DABRA HOSPITAL Yamunanagar,DABRA HOSPITAL,Yes (12),4,8,0,0,11,8,4,2,No,No,No,No,No,2021-05-19 17:17,22
ESI Hospital,"ESI Hospital, Jagadhri",Yes (15),15,0,0,0,50,0,8,0,Yes,No,Yes,Yes,Yes,2021-05-19 17:14,22
Gaba Hospital,Gaba Hospital Yamunanagar,Yes (14),5,9,0,0,100,25,20,5,Yes,Yes,Yes,Yes,Yes,2021-05-19 17:14,22
GULATI HOSPITAL,GULATI HOSPITAL,Yes (3),2,1,0,0,25,3,6,0,Yes,No,Yes,Yes,Yes,2021-05-19 17:18,22
Heart Care Center Hospital,Near Lal Dwara Mandir Yamuna Nagar,Yes (14),0,2,12,2,2,2,15,7,Yes,No,Yes,Yes,Yes,2021-05-19 17:15,22
JP Hospital Pvt,"Jagadhri Rd, near Luxmi Theater, Vishwakarma Mohalla, Yamuna Nagar,HARAYANA Haryana",Yes (6),3,2,1,0,15,15,13,2,Yes,No,Yes,Yes,Yes,2021-05-19 17:15,22
KAPOOR HOSPITAL,"SH 6A Indira Colony Jagadhri, yamunanagart ,Haryana",Yes (5),3,0,2,0,4,0,8,0,Yes,No,Yes,Yes,Yes,2021-05-19 17:21,22
KESHWANI HOSPITAL,"Jagadhri - Yamuna Nagar Rd, Tagore Garden, Yamuna Nagar, Haryana",No (0),0,0,0,0,10,0,0,0,Yes,No,Yes,Yes,Yes,2021-05-19 17:30,22
Maxxwell Hospital,Jagadhari Yamuna Nagar,Yes (12),8,1,3,0,10,1,6,0,Yes,No,Yes,Yes,Yes,2021-05-19 17:18,22
Mukand Lal District Civil Hospital Yamunanagar,Mukand Lal District Civil Hospital YNR,Yes (14),7,7,0,0,18,9,0,5,Yes,No,Yes,Yes,Yes,2021-05-19 17:18,22
NIRMAL HOSPITAL,"199, Radaur Rd, near nirmal hospital, camp, Garhi Gujran, Haryana",No (0),0,0,0,0,13,1,6,0,Yes,No,Yes,Yes,Yes,2021-05-19 17:15,22
RK Gupta,opp DAV Sr Sec School Near Madhu Hotel YNR,Yes (4),4,0,0,0,15,2,0,0,Yes,Yes,Yes,Yes,Yes,2021-05-19 17:27,22
SABBARWAL HOSPITAL,"Gulab Nagar, Jagadhri, Haryana",Yes (2),1,0,1,0,6,1,6,0,Yes,No,Yes,Yes,Yes,2021-05-19 17:21,22
Sachdeva Hospital,"2227, Civil Lines Rd, Sri Nagar Colony, Civil Lines, Gomti Mohalla, Jagadhri, Haryana",Yes (14),11,1,2,0,16,8,4,0,Yes,No,Yes,Yes,Yes,2021-05-19 17:29,22
Santosh Hospital,"Santosh Hospital  Kanhaiya Sahib Chowk, near Govt.School, Harbanspura Colony, Gobind Pura, Yamuna Nagar, Haryana",Yes (9),0,6,3,0,5,9,14,2,Yes,No,Yes,Yes,Yes,2021-05-19 17:13,22
SHARMA HOSPITAL,Near Agarsain Chowk Jagadhri,Yes (1),1,0,0,0,12,0,0,0,Yes,No,Yes,Yes,Yes,2021-05-19 17:22,22
Shree Medical Care Hospital,"359/2, Jain nagar, Jagadhri, Haryana",Yes (8),8,0,0,0,15,0,0,0,Yes,Yes,Yes,Yes,Yes,2021-05-19 13:19,22
Shureshtha Hospital,Model Colony YNR,No (0),0,0,0,0,9,1,2,0,Yes,No,Yes,Yes,Yes,2021-05-19 17:27,22
