name,address,Availability_availability_of_beds,Availability_oxygen_beds,Availability_non_oxygen_beds,Availability_i_c_u_beds,Availability_ventilators,Allocated_oxygen_beds,Allocated_non_oxygen_beds,Allocated_i_c_u,Allocated_ventilators,Availability_availability_of_oxygen,Availability_antiviral_remdesivir_etc_,Availability_steroids,Availability_anticoagulant,Availability_antipyretic,updated_on_unparsed,updated_on,city
Dr. Harish Hospital,"701, Sector 8, YMCA Road, Faridabad",Yes (7),5,0,2,0,5,0,2,0,Yes,No,Yes,Yes,Yes,"12:56 PM 13th Jul,21",2021-07-13 12:56,4
Durga Multispeciality Hospital,"Shri Bankey Bihari Mandir Complex, Neelam-Railway Road, NIT 5, Faridabad",Yes (30),22,0,8,0,22,0,8,0,No,No,No,No,No,"1:46 PM 13th Jul,21",2021-07-13 13:46,4
"ESIC Medical College, Faridabad","NH-3, NIT Behind BK Hospital, Haryana",Yes (577),148,350,79,50,150,350,80,50,Yes,Yes,Yes,Yes,Yes,"12:01 PM 13th Jul,21",2021-07-13 12:01,4
Fortis Escort Hospital,"Neelam Bata Rd, opp. Neelam Cinema, AC Nagar, New Industrial Town, Faridabad,",Yes (69),55,0,14,7,55,0,14,7,Yes,Yes,Yes,Yes,Yes,"11:45 AM 13th Jul,21",2021-07-13 11:45,4
Gaurav Hospital,"Rajeev Colony, Samaypur Road, Ballabgarh, Faridabad",Yes (15),3,2,10,1,3,2,10,1,Yes,To Be Updated,Yes,To Be Updated,To Be Updated,"3:14 PM 13th Jul,21",2021-07-13 15:14,4
Geeta Hospital,"Opposite Huda Market and Community Centre, Sector 28, Faridabad",Yes (18),8,0,10,2,8,0,10,2,Yes,No,Yes,Yes,Yes,"4:05 PM 13th Jul,21",2021-07-13 16:05,4
Geetanjali Multispeciality Hospital,"D-635, 60 Feet Rd, Chawla Colony, Ballabhgarh, Faridabad",Yes (21),19,2,0,0,20,3,0,0,Yes,To Be Updated,Yes,To Be Updated,To Be Updated,"1:53 PM 13th Jul,21",2021-07-13 13:53,4
Goyal Hospital,"Plot No. 2 opposite hanuman temple Sec 8, Surdas Park",Yes (18),12,0,6,2,12,0,6,2,No,Yes,Yes,Yes,Yes,"10:21 AM 13th Jul,21",2021-07-13 10:21,4
Handa Medical Center,"Site No-1, Sector 16, Opp Sagar Cinema, Faridabad",No (0),0,0,0,0,0,0,0,0,No,No,No,To Be Updated,No,"1:06 PM 29th Jun,21",2021-06-29 13:06,4
Heritage Hospital,3C-62B/BP NIT Faridabad,Yes (15),11,0,4,1,11,0,4,1,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,"6:09 PM 13th Jul,21",2021-07-13 18:09,4
IBS Ashwani Hospital,"Plot No 8 D/1, YMCA Rd, Pocket D, Sector 11, Faridabad",Yes (35),22,5,8,2,22,5,8,2,No,To Be Updated,To Be Updated,To Be Updated,To Be Updated,"11:06 AM 13th Jul,21",2021-07-13 11:06,4
Janak Hospital,Indira complex Neharpar Kheri Road Faridabad,Yes (27),15,6,6,0,15,6,6,0,Yes,No,Yes,Yes,Yes,"12:22 PM 13th Jul,21",2021-07-13 12:22,4
Kant Multispeciality Hospital Pvt Ltd,"Plot no. 167, Indra Complex, Kheri Road, Greater, near Kheri Pul Bridge, Sector 87, Neharpar Faridabad, Faridabad, Haryana 121002",Yes (23),18,0,5,1,18,0,5,1,To Be Updated,No,To Be Updated,To Be Updated,To Be Updated,"11:22 AM 13th Jul,21",2021-07-13 11:22,4
Kedar Hospital,"3B/3, B.P , Near DAV college, NIT., Faridabad,",Yes (49),31,6,12,1,31,6,12,1,Yes,Yes,Yes,Yes,Yes,"9:22 AM 13th Jul,21",2021-07-13 09:22,4
Kedar Hospital Multispeciality,Gali 7 Krishna Colony Sec25 Faridabad,Yes (30),10,15,5,0,10,15,5,0,Yes,No,Yes,Yes,Yes,"9:23 AM 13th Jul,21",2021-07-13 09:23,4
Krishna Medical Centre,"773, Sector-19, Faridabad",Yes (10),5,0,5,0,5,0,5,0,Yes,Yes,Yes,Yes,Yes,"11:53 AM 18th Jun,21",2021-06-18 11:53,4
Life Hospital,Opp Hanuman Mandir Sec 8 Faridabad,Yes (10),4,0,6,1,4,0,6,1,Yes,Yes,Yes,Yes,Yes,"8:06 AM 16th Jun,21",2021-06-16 08:06,4
Lotus Hospital,"Plot-2, Jeevan Nagar, Opp. Lal Kothi, Main Ballabgarh Sohna Road, Faridabad",Yes (20),12,0,8,1,12,0,8,1,Yes,No,Yes,Yes,Yes,"3:27 PM 13th Jul,21",2021-07-13 15:27,4
Madhav Hospital,"Building no 16, Block E, and, New Industrial Twp 5, Faridabad, Haryana 121001",Yes (28),0,0,28,2,0,0,28,2,To Be Updated,No,To Be Updated,To Be Updated,To Be Updated,"3:36 PM 13th Jul,21",2021-07-13 15:36,4
Manavta Hospital,"Plot No-494, Near Women ITI, Uncha Gaon Prem Nagar, Mohna Road, Ballabgarh, Faridabad",Yes (31),10,10,11,3,10,10,11,3,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,"9:42 AM 13th Jul,21",2021-07-13 09:42,4
Manvi Medical Centre,"New Bharat Colony, Opp. Chaddar Godam, Near Mahaban Farm, Kheri Road, Greater Faridabad",Yes (9),7,0,2,0,7,0,2,0,To Be Updated,No,Yes,Yes,Yes,"10:14 AM 13th Jul,21",2021-07-13 10:14,4
Medicheck Hospital,"Block C, Plot Number 76, Shahid Bhagat Singh Marg, near Bata Flyover, New Industrial Town, Faridabad",Yes (64),52,0,12,3,52,0,12,3,Yes,No,Yes,Yes,Yes,"2:30 PM 10th Jul,21",2021-07-10 14:30,4
Medstar Hospital,"Om Enclave Part 1, Near Toll Tax, Agwanpur Road, Faridabad",Yes (7),5,2,0,0,5,2,0,0,No,No,Yes,Yes,Yes,"11:22 AM 13th Jul,21",2021-07-13 11:22,4
Medwin Hospital,"Plot No. 2, Jeevan Nagar, Sohna Road Gounchi, Sector 55, Faridabad",Yes (20),2,12,6,0,2,12,6,0,To Be Updated,No,Yes,Yes,Yes,"12:41 PM 13th Jul,21",2021-07-13 12:41,4
Metro Hospital Medicare,"Metro Heart Institute with Multispeciality Sector 16 A, Faridabad",Yes (145),80,45,20,11,80,45,20,11,Yes,Yes,Yes,Yes,Yes,"11:40 AM 13th Jul,21",2021-07-13 11:40,4
National Institute Of Medical Sciences,"Sector -23A,?Faridabad,?",Yes (28),15,4,9,2,15,4,9,2,Yes,No,Yes,Yes,Yes,"11:09 AM 12th Jul,21",2021-07-12 11:09,4
Ortho 1 Hospital,"1331, Near Community Centre, Sector 55, Faridabad",Yes (30),8,12,10,1,8,12,10,1,Yes,No,Yes,Yes,Yes,"8:22 PM 13th Jul,21",2021-07-13 20:22,4
Park Hospital Faridabad,"J Block, Sector 10 HBC, opposite Court, Faridabad",Yes (45),10,10,25,5,10,10,25,5,Yes,Yes,Yes,Yes,Yes,"9:08 AM 13th Jul,21",2021-07-13 09:08,4
Pawan Hospital Unit-1,"Samaypur Road Near Sector 56, Ballabhgarh, Faridabad",Yes (45),31,0,14,7,31,0,14,7,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,"11:19 AM 13th Jul,21",2021-07-13 11:19,4
Pawan Hospital Unit-2,"Plot No. 10, Jawahar Colony, Near Disposal Chowk, Faridabad",Yes (11),0,0,11,0,0,0,11,0,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,"10:57 AM 13th Jul,21",2021-07-13 10:57,4
Prachi Hospital,Opp Chimni Bai Dharmshala Faridabad,Yes (17),10,2,5,1,10,2,5,1,Yes,No,Yes,Yes,Yes,"10:01 AM 13th Jul,21",2021-07-13 10:01,4
QRG Central,"Plot No, 69, Mathura Rd, Sector 20 A, New Industrial Town, Faridabad",Yes (10),6,0,4,2,6,0,4,2,Yes,Yes,Yes,Yes,Yes,"1:32 PM 13th Jul,21",2021-07-13 13:32,4
QRG Hospital Medicare,"Ambedkar Marg, QRG Healthcity, Sector 16, Faridabad",Yes (122),104,0,18,7,104,0,18,7,Yes,Yes,Yes,Yes,Yes,"9:57 AM 13th Jul,21",2021-07-13 09:57,4
Raghav Hospital,Kheri Road Sec 87 Greater Faridabad,Yes (23),17,3,3,1,17,3,3,1,Yes,No,Yes,Yes,Yes,"8:18 AM 13th Jul,21",2021-07-13 08:18,4
Raj Nursing Home,"CLINIC SITE NO-6, Sector 3, Faridabad",Yes (17),13,0,4,1,13,0,4,1,Yes,No,Yes,Yes,Yes,"7:36 AM 13th Jul,21",2021-07-13 07:36,4
Ronak Hospital,"Dabua Pali Road, Near Ganga Ram Devta Mandir, NIT, Faridabad",Yes (50),20,20,10,3,20,20,10,3,Yes,Yes,Yes,Yes,Yes,"9:52 AM 13th Jul,21",2021-07-13 09:52,4
Samrat Hospital,"180, Sanjay Colony, Delhi Mathura Road, JCB Chowk, Ballabgarh, Faridabad",Yes (19),10,0,9,0,10,0,10,0,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,"1:54 PM 13th Jul,21",2021-07-13 13:54,4
Sanjeevan Multispeciality Hospital,"D-947, 60 Feet Road, Opp. Shiv Mandir, Chawla Colony, Ballabgarh, Faridabad",Yes (17),7,2,8,0,7,2,8,0,No,Yes,Yes,Yes,Yes,"1:29 PM 12th Jul,21",2021-07-12 13:29,4
Santosh Multispeciality Hospital,"Shop No. 3F, 139, Metro Rd, New Industrial Township 2b, Block F, New Industrial Twp 3, New Industrial Town, Faridabad,",Yes (60),40,10,10,1,40,10,10,1,Yes,No,Yes,Yes,Yes,"1:23 PM 12th Jul,21",2021-07-12 13:23,4
Sarvodya Hospital Sector-8,"Sector-8, YMCA Rd, near Escorts Mujesar Metro Station, Sector 7, Faridabad",Yes (150),125,0,25,5,125,0,25,5,Yes,Yes,Yes,Yes,Yes,"11:40 AM 13th Jul,21",2021-07-13 11:40,4
Sarvodya Hospital Sector 19,"Gopi Colony, Old Faridabad, Faridabad",Yes (38),28,0,10,4,28,0,10,4,Yes,Yes,Yes,Yes,To Be Updated,"10:59 AM 13th Jul,21",2021-07-13 10:59,4
Sattya Hospital,"376, IP Colony, Sector 32-33 Faridabad",Yes (10),6,0,4,2,6,0,4,2,Yes,To Be Updated,To Be Updated,To Be Updated,To Be Updated,"11:16 AM 12th Jul,21",2021-07-12 11:16,4
Shankar Medicare Center,Sec 28 Faridabad,Yes (35),15,20,0,0,15,20,0,0,Yes,Yes,Yes,Yes,Yes,"11:58 AM 13th Jul,21",2021-07-13 11:58,4
Shanti Devi Memorial Hospital,"Kheri More Near, Piyush Heights, Sector 89, Faridabad",Yes (25),14,8,3,2,14,8,3,2,Yes,No,Yes,Yes,Yes,"2:28 PM 10th Jul,21",2021-07-10 14:28,4
Shivalik Hospital Unit 1,Huda Market Sector-37 Faridabad,Yes (7),0,3,4,0,0,3,4,0,Yes,No,Yes,Yes,Yes,"10:03 AM 13th Jul,21",2021-07-13 10:03,4
Shivalik Hospital Unit 2,"Sehatpur, Opp. Sec-91 Faridabad",Yes (2),0,0,2,0,0,0,2,0,Yes,No,Yes,Yes,Yes,"10:01 AM 13th Jul,21",2021-07-13 10:01,4
"Shri Atal Bihari Vajpayee Government Medical College, Chhainsa","Village  Chhainsa, Faridabad",Yes (100),100,0,0,0,100,0,0,0,Yes,Yes,Yes,No,Yes,"10:27 AM 13th Jul,21",2021-07-13 10:27,4
Siddhi Vinayak Aspataal,"MCF-8280, Main Sohna Road, Near Syndicate Bank/Lal Kothi, Ballabgarh, Faridabad",Yes (26),10,6,10,1,10,6,10,1,Yes,Yes,To Be Updated,To Be Updated,To Be Updated,"1:21 PM 13th Jul,21",2021-07-13 13:21,4
SMS Hospital,"Clinic No. 9, Sector-3, Near Huda Market, Faridabad",Yes (8),3,0,5,3,5,0,5,3,Yes,No,Yes,Yes,Yes,"11:34 AM 13th Jul,21",2021-07-13 11:34,4
SRU Multispeciality Hospital,"Sunder Colony, Nangla Gujran, Behind Rawal International School, Ballabgarh, Faridabad",Yes (17),14,0,3,0,14,0,3,0,Yes,No,Yes,No,No,"10:31 AM 13th Jul,21",2021-07-13 10:31,4
Sunrise Hospital,"3C-63, BP, NIT Faridabad",Yes (28),25,0,3,0,25,0,3,0,Yes,No,Yes,Yes,Yes,"5:12 PM 13th Jul,21",2021-07-13 17:12,4
Sunshine Hospital,"Sec 64 Sahupura Road, Unchagaon Ballabgarh",Yes (11),8,0,3,0,8,0,3,0,Yes,No,Yes,Yes,Yes,"10:37 AM 13th Jul,21",2021-07-13 10:37,4
Supreme Hospital,"Suraj Kund Rd, Charmwood Village, Faridabad",Yes (22),20,0,2,1,20,0,2,1,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,"10:02 AM 13th Jul,21",2021-07-13 10:02,4
Suryodaya Hospital,"Chandiwala Bagh, RPS Road, Sector 88 Greater Faridabad",Yes (11),9,0,2,2,9,0,2,2,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,"11:39 AM 13th Jul,21",2021-07-13 11:39,4
Urocare Apolo Multi and Super Speciality Hospital,"H.No 78, Behind Girls College, Sector-2, Ballabgarh, Faridabad",Yes (8),0,6,2,0,0,6,2,0,Yes,No,Yes,Yes,Yes,"10:36 AM 13th Jul,21",2021-07-13 10:36,4
V Care Multispeciality Health Center,"Plot No. V7, Near Police Station, BPTP Park Land, Sector-76, Faridabad",Yes (10),7,0,3,2,7,0,3,2,Yes,No,Yes,Yes,Yes,"1:55 PM 13th Jul,21",2021-07-13 13:55,4
Vardan Hospital,"Opp. Gurudwara, Adarsh Nagar, Main Malerna Road, Ballabgarh, Faridabad",Yes (15),15,0,0,0,15,0,0,0,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,"2:42 PM 23rd Jun,21",2021-06-23 14:42,4
Vedanta Hospital,"B-5,Central Green,Near I.T, BK Chowk, New Industrial Town, Faridabad",Yes (30),10,12,8,1,10,12,8,1,Yes,No,Yes,Yes,Yes,"10:35 AM 10th Jul,21",2021-07-10 10:35,4
Vibal Hospital Pvt. Ltd.,"Sector-21D, Huda Market, Faridabad",Yes (18),10,0,8,1,10,0,8,1,Yes,Yes,Yes,Yes,Yes,"12:40 PM 12th Jul,21",2021-07-12 12:40,4
"Ayurvedic Medical College, Patikra",HUDA Sec. 1 Narnaul,Yes (192),35,157,0,0,40,160,0,0,Yes,Yes,Yes,Yes,Yes,"4:32 PM 9th Jun,21",2021-06-09 16:32,13
CHC ATELI,CHC ATELI,Yes (20),15,5,0,0,15,5,0,0,Yes,Yes,Yes,Yes,Yes,"4:33 PM 9th Jun,21",2021-06-09 16:33,13
CHC Kanina,Kanina,Yes (27),15,12,0,0,15,12,0,0,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,"9:48 PM 6th Jun,21",2021-06-06 21:48,13
CHC Nangal Chaudhary,chc nangal choudhary,Yes (10),5,5,0,0,5,5,0,0,No,Yes,Yes,Yes,Yes,"3:54 PM 2nd Jun,21",2021-06-02 15:54,13
CHC Sehlang,CHC SEHLANG,Yes (9),5,4,0,0,5,4,0,0,Yes,Yes,Yes,Yes,Yes,"8:50 AM 28th Jun,21",2021-06-28 08:50,13
Civil Hospital Narnaul,"Housing Board, Narnaul",Yes (77),77,0,0,8,80,0,0,10,Yes,Yes,Yes,Yes,Yes,"4:31 PM 9th Jun,21",2021-06-09 16:31,13
Jaipur Heart &amp; Multi Speciality Hospital,"Opp. Sadar Thana, Narnaul",Yes (13),6,3,4,2,6,3,4,2,Yes,Yes,Yes,Yes,Yes,"8:44 AM 13th Jul,21",2021-07-13 08:44,13
LAXMI NARAYANAN,"Laxmi Narayanan Hospital , Narnaul Road Mahendergarh",Yes (10),6,0,4,1,6,0,4,1,Yes,Yes,Yes,Yes,Yes,"9:33 AM 6th Jun,21",2021-06-06 09:33,13
Nihal Hospital Kanina,Kanina Main Bus Stand,Yes (13),12,0,1,1,13,0,1,1,Yes,Yes,Yes,Yes,Yes,"10:31 AM 21st Jun,21",2021-06-21 10:31,13
Rainbow Multispecialty hospital and trauma Centre,"Singhana road, Narnaul",Yes (13),4,3,6,2,4,3,6,2,Yes,No,Yes,Yes,Yes,"11:59 PM 17th Jun,21",2021-06-17 23:59,13
Sammat Memorial Hospital,"Sastri colony, near bus stand, mahendergarh",Yes (13),10,0,3,2,10,0,3,2,Yes,No,Yes,Yes,Yes,"4:48 PM 24th Jun,21",2021-06-24 16:48,13
Sanwedna Hospital Narnaul,"HUDA Sector 1, Narnaul",Yes (26),17,0,9,1,25,0,9,1,Yes,Yes,Yes,Yes,Yes,"10:40 AM 1st Jun,21",2021-06-01 10:40,13
SDH Mahendergarh,SDH Mahendergarh,Yes (20),20,0,0,5,20,0,0,5,Yes,Yes,Yes,Yes,Yes,"4:33 PM 9th Jun,21",2021-06-09 16:33,13
Shanti Hospital Narnaul,Shanti Hospital Narnaul,Yes (22),9,7,6,2,9,7,7,2,Yes,Yes,Yes,Yes,Yes,"10:22 AM 3rd Jun,21",2021-06-03 10:22,13
Sheela Multi Superspeciality Hospital,Behind Bus Stand Mahindergarh,Yes (9),6,0,3,1,6,0,3,1,Yes,No,Yes,Yes,Yes,"4:33 PM 9th Jun,21",2021-06-09 16:33,13
Shri Arvind Heart and Multispecialty Hospital,"Rao Tula Ram Chowk, Dadri Road Mahendergarh",Yes (17),9,5,3,3,9,5,3,3,Yes,Yes,Yes,Yes,Yes,"5:19 PM 12th Jun,21",2021-06-12 17:19,13
Tanwar Health Care MGarh,,Yes (9),5,0,4,1,5,0,4,1,Yes,No,Yes,Yes,Yes,"11:33 PM 15th Jun,21",2021-06-15 23:33,13
Vijay Hospital Narnaul,"HUDA Sector 1, Narnaul",Yes (22),8,0,14,2,8,0,15,2,Yes,Yes,Yes,Yes,Yes,"9:22 AM 8th Jun,21",2021-06-08 09:22,13
Alchemist Hospital panchkula,Sector 21 Panchkula,Yes (16),12,0,4,3,15,0,4,3,Yes,Yes,Yes,Yes,Yes,"9:46 AM 24th Jun,21",2021-06-24 09:46,16
Alchemist Ojas Hospital,"H1  SEctor 26, Panchkula Ext, Panchkula",Yes (66),54,0,12,3,54,0,13,4,Yes,Yes,Yes,Yes,Yes,"9:47 AM 24th Jun,21",2021-06-24 09:47,16
Civil Hospital Panchkula,sector 6 Panchkula,Yes (49),42,5,2,5,45,8,10,10,Yes,Yes,Yes,Yes,Yes,"9:45 AM 24th Jun,21",2021-06-24 09:45,16
JN Shory Hospital,Pinjore,Yes (24),18,6,0,0,18,6,0,0,Yes,No,Yes,Yes,Yes,"9:47 AM 24th Jun,21",2021-06-24 09:47,16
Kare Partners Hospital,"Sector 2, Panchkula",Yes (13),13,0,0,0,13,0,0,0,Yes,No,Yes,Yes,Yes,"9:47 AM 24th Jun,21",2021-06-24 09:47,16
Paras Hospital Pvt,"Plot no 2, sec 22, panchkula",Yes (19),2,0,17,6,2,0,17,6,Yes,Yes,Yes,Yes,Yes,"9:46 AM 24th Jun,21",2021-06-24 09:46,16
Wings Hospital,Sector 25 Panchkula,Yes (31),15,11,5,0,15,11,5,0,Yes,No,Yes,Yes,Yes,"9:47 AM 24th Jun,21",2021-06-24 09:47,16
Ch Lekh Raj Multispeciality Hospital,Vill Gadhauli Yamuna Nagar,Yes (150),140,0,10,5,140,0,10,5,Yes,Yes,Yes,Yes,Yes,"1:44 PM 13th Jul,21",2021-07-13 13:44,22
CHC Bilaspur,CHC Bilaspur,Yes (25),8,17,0,0,8,17,0,0,Yes,No,Yes,No,Yes,"10:12 AM 10th Jul,21",2021-07-10 10:12,22
CHC Chhachharuli,CHC Chhachharuli,Yes (30),10,20,0,0,10,20,0,0,Yes,No,Yes,Yes,Yes,"10:12 AM 10th Jul,21",2021-07-10 10:12,22
CHC Naharpur,Naharpur Yamuna Nagar,Yes (10),10,0,0,0,10,0,0,0,Yes,No,No,No,Yes,"10:15 AM 10th Jul,21",2021-07-10 10:15,22
CHC Partap Nagar,CHC Partap Nagar,Yes (16),6,10,0,0,6,10,0,0,Yes,No,Yes,No,Yes,"10:12 AM 10th Jul,21",2021-07-10 10:12,22
CHC Radaur,Radaur Yamuna Nagar,Yes (20),10,10,0,0,10,10,0,0,Yes,No,Yes,Yes,Yes,"10:15 AM 10th Jul,21",2021-07-10 10:15,22
CHC Saraswati Nagar,CHC Saraswati Nagar,Yes (25),14,11,0,0,14,11,0,0,Yes,No,Yes,No,Yes,"10:12 AM 10th Jul,21",2021-07-10 10:12,22
DABRA HOSPITAL Yamunanagar,DABRA HOSPITAL,Yes (23),11,8,4,2,11,8,4,2,Yes,No,Yes,Yes,Yes,"10:13 AM 10th Jul,21",2021-07-10 10:13,22
ESI Hospital,"ESI Hospital, Jagadhri",Yes (58),36,0,22,0,36,0,22,0,Yes,No,Yes,Yes,Yes,"10:11 AM 10th Jul,21",2021-07-10 10:11,22
Gaba Hospital,Gaba Hospital Yamunanagar,Yes (43),20,10,13,5,20,10,15,5,Yes,No,Yes,Yes,Yes,"1:44 PM 13th Jul,21",2021-07-13 13:44,22
GULATI HOSPITAL,GULATI HOSPITAL,Yes (33),25,3,5,0,25,3,6,0,Yes,No,Yes,Yes,Yes,"10:13 AM 10th Jul,21",2021-07-10 10:13,22
Heart Care Center Hospital,Near Lal Dwara Mandir Yamuna Nagar,Yes (19),2,2,15,7,2,2,15,7,Yes,No,Yes,Yes,Yes,"10:12 AM 10th Jul,21",2021-07-10 10:12,22
JP Hospital Pvt,"Jagadhri Rd, near Luxmi Theater, Vishwakarma Mohalla, Yamuna Nagar,HARAYANA Haryana",Yes (43),15,15,13,2,15,15,13,2,Yes,No,Yes,Yes,Yes,"10:11 AM 10th Jul,21",2021-07-10 10:11,22
KAPOOR HOSPITAL,"SH 6A Indira Colony Jagadhri, yamunanagart ,Haryana",Yes (12),4,0,8,0,4,0,8,0,Yes,No,Yes,Yes,Yes,"10:14 AM 10th Jul,21",2021-07-10 10:14,22
KESHWANI HOSPITAL,"Jagadhri - Yamuna Nagar Rd, Tagore Garden, Yamuna Nagar, Haryana",Yes (9),9,0,0,0,10,0,0,0,Yes,No,Yes,Yes,Yes,"10:19 AM 10th Jul,21",2021-07-10 10:19,22
Maxxwell Hospital,Jagadhari Yamuna Nagar,Yes (17),11,0,6,0,11,0,6,0,Yes,No,Yes,Yes,Yes,"10:13 AM 10th Jul,21",2021-07-10 10:13,22
Mukand Lal District Civil Hospital Yamunanagar,Mukand Lal District Civil Hospital YNR,Yes (25),18,7,0,5,18,9,0,5,Yes,No,Yes,Yes,Yes,"10:13 AM 10th Jul,21",2021-07-10 10:13,22
RK Gupta,opp DAV Sr Sec School Near Madhu Hotel YNR,Yes (17),0,2,15,0,0,2,15,0,Yes,Yes,Yes,Yes,Yes,"10:16 AM 10th Jul,21",2021-07-10 10:16,22
SABBARWAL HOSPITAL,"Gulab Nagar, Jagadhri, Haryana",Yes (12),6,0,6,0,6,0,6,0,Yes,No,Yes,Yes,Yes,"10:14 AM 10th Jul,21",2021-07-10 10:14,22
Sachdeva Hospital,"2227, Civil Lines Rd, Sri Nagar Colony, Civil Lines, Gomti Mohalla, Jagadhri, Haryana",Yes (28),16,8,4,0,16,8,4,0,Yes,No,Yes,Yes,Yes,"10:19 AM 10th Jul,21",2021-07-10 10:19,22
Santosh Hospital,"Santosh Hospital  Kanhaiya Sahib Chowk, near Govt.School, Harbanspura Colony, Gobind Pura, Yamuna Nagar, Haryana",Yes (28),5,9,14,2,5,9,14,2,Yes,No,Yes,Yes,Yes,"10:10 AM 10th Jul,21",2021-07-10 10:10,22
SHARMA HOSPITAL,Near Agarsain Chowk Jagadhri,Yes (12),12,0,0,0,12,0,0,0,Yes,No,Yes,Yes,Yes,"10:15 AM 10th Jul,21",2021-07-10 10:15,22
Shree Medical Care Hospital,"359/2, Jain nagar, Jagadhri, Haryana",Yes (15),15,0,0,0,15,0,0,0,Yes,Yes,Yes,Yes,Yes,"10:20 AM 10th Jul,21",2021-07-10 10:20,22
Shureshtha Hospital,Model Colony YNR,Yes (11),9,0,2,0,9,0,2,0,Yes,No,Yes,Yes,Yes,"10:18 AM 10th Jul,21",2021-07-10 10:18,22
SP Hospital Jag,S.P Hospital Jag,Yes (7),4,0,3,1,4,0,3,1,Yes,No,Yes,Yes,Yes,"10:14 AM 10th Jul,21",2021-07-10 10:14,22
