name,address,Availability_availability_of_beds,Availability_oxygen_beds,Availability_non_oxygen_beds,Availability_i_c_u_beds,Availability_ventilators,Allocated_oxygen_beds,Allocated_non_oxygen_beds,Allocated_i_c_u,Allocated_ventilators,Availability_availability_of_oxygen,Availability_antiviral_remdesivir_etc_,Availability_steroids,Availability_anticoagulant,Availability_antipyretic,updated_on,city
Kainos Hospital,Near Kheri Sadh Village Outer Bye Pass,Yes (7),7,0,0,0,26,10,34,17,Yes,No,Yes,Yes,Yes,2021-05-19 16:17,19
Life Care Hospital,Subash Nagar,Yes (25),14,0,11,5,30,0,20,6,No,No,Yes,Yes,Yes,2021-05-19 16:31,19
Maan Hospital,Bhagwan Colony Near Radio Station,Yes (21),15,0,6,3,29,0,16,6,Yes,No,Yes,Yes,Yes,2021-05-19 15:55,19
Mansarover Hospital,Mansarover Colony Near Park,Yes (16),14,0,2,2,20,0,10,7,Yes,Yes,Yes,Yes,Yes,2021-05-19 16:18,19
Neurocentre Super Speciality Hospital,"Kalawati Bulding, Near Power House Rohtak",Yes (14),3,6,5,1,4,6,13,2,Yes,No,Yes,Yes,Yes,2021-05-19 16:17,19
Noble Heart Super Speciality Hospital,Near Raj Garden Delhi Bye Pass,Yes (9),8,1,0,0,26,1,7,6,Yes,No,Yes,Yes,Yes,2021-05-19 16:59,19
Oscar Super Speciality Trauma Center,"Medical Moad, Daryao Singh Nagar,",Yes (3),0,3,0,0,23,3,15,2,Yes,No,Yes,No,Yes,2021-05-19 13:00,19
Oxygen Hospital,Islam Pura Daries Hisar Road,Yes (13),6,7,0,1,15,10,5,4,Yes,Yes,Yes,Yes,Yes,2021-05-19 16:02,19
PGIMS Rohtak,"Pt.Bhagwat Dayal PGIMS, Medical Rd, Rohtak, Haryana",Yes (287),280,0,7,7,451,0,115,115,Yes,Yes,Yes,Yes,Yes,2021-05-19 15:35,19
Positron Hospital,Suncity Sector 35,Yes (18),0,16,2,0,0,16,16,4,Yes,No,Yes,Yes,Yes,2021-05-19 16:50,19
Pragati Hospital,"Sukhpura Chowk, Gohana Road, opp. Ladhot Road Rohtak",Yes (8),5,0,3,1,11,0,4,1,Yes,No,Yes,Yes,Yes,2021-05-19 16:34,19
"Sanghi Nursing Home, Rohtak, Haryana","Chotu Ram Chowk, Civil Road, Arya Nagar, Rohtak, Haryana",Yes (6),4,0,2,4,10,0,4,4,Yes,Yes,Yes,Yes,Yes,2021-05-19 15:58,19
Shivam Liver &amp; Gastro Super Speciality Hospital,"CIVIL ROAD NEAR SHANT MAI CHOWK, Rohtak, Haryana - 124001, India",Yes (3),2,0,1,0,5,0,4,1,Yes,No,Yes,Yes,Yes,2021-05-19 15:58,19
Sunflag Global Hospital,Bharat Colony Near Sheela Bye Pass,Yes (5),5,0,0,0,20,0,15,5,Yes,No,Yes,Yes,Yes,2021-05-19 16:11,19
DCHC Barara,,Yes (41),41,0,0,0,50,0,0,0,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-19 09:58,1
DCHC Mullana,,Yes (27),27,0,0,0,50,0,0,0,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-19 09:58,1
District Civil Hospital,Ambala City,Yes (43),34,0,9,7,116,0,23,11,Yes,Yes,Yes,Yes,Yes,2021-05-19 09:55,1
District Civil Hospital Ambala Cantt,Ambala Cantt,Yes (4),0,0,4,3,80,0,13,7,Yes,Yes,Yes,Yes,Yes,2021-05-19 09:55,1
Guardian Hospital,AMBALA JAGADHARI ROAD AMBALA CANTT,Yes (5),4,1,0,2,15,3,2,3,Yes,Yes,Yes,Yes,Yes,2021-05-19 09:57,1
Ishwar Hospital,,Yes (5),5,0,0,0,16,0,0,0,Yes,Yes,Yes,Yes,Yes,2021-05-19 09:58,1
Kuldeep Hospital,,Yes (2),1,0,1,0,8,0,2,0,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-19 09:58,1
Mehndiratta Hospital,"#106, manali house, near central jail,  ambala city",Yes (10),10,0,0,0,25,0,4,1,Yes,No,Yes,Yes,Yes,2021-05-19 09:57,1
Military Hospital,Ambala Cantonment,Yes (65),5,60,0,1,60,85,0,15,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-19 09:55,1
MM Medical College Pvt,MMIMSR Mullana Ambala,Yes (131),68,63,0,0,116,70,14,10,Yes,Yes,Yes,Yes,Yes,2021-05-19 09:55,1
MMU Mullana,Mullana,No (0),0,0,0,0,0,0,0,0,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-17 19:46,1
Park Healing Touch Hospital,"Sultanpur Chowk, Nr Dhulkot Barrier, Ambala Chandigarh Expy. Ambala",No (0),0,0,0,0,30,0,10,10,Yes,Yes,Yes,Yes,Yes,2021-05-19 09:56,1
Philedelphia mission Hospital pvt,"Mission Compound, Ambala City",Yes (24),23,0,1,2,92,0,6,2,Yes,No,Yes,Yes,Yes,2021-05-19 09:53,1
Railways Hospital,"Railway Hospital, railway colony,  Ambala Cantt",Yes (3),3,0,0,0,30,0,5,0,Yes,No,Yes,Yes,Yes,2021-05-19 09:56,1
Rotary Hospital Ambala cantt Pvt,"Rambagh road, Opp Dusshera ground, Ambala Cantt",Yes (4),4,0,0,0,15,0,3,2,Yes,No,Yes,Yes,Yes,2021-05-19 09:54,1
Sant Hospital,,Yes (1),1,0,0,0,10,0,2,1,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-19 09:57,1
SDH Naraingarh,,Yes (37),37,0,0,0,50,0,0,0,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-19 09:56,1
Yafe Indoor Hospital,,Yes (4),2,2,0,0,9,6,0,0,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-19 09:59,1
Apollo Rewari/Family Health Edge Hospital,"Garhi Bolni Rd, near Public Health Office, krishna Nagar, Rewari, Haryana",Yes (5),5,0,0,0,9,3,0,0,Yes,No,Yes,Yes,Yes,2021-05-19 17:57,18
Capt. Nand Lal Hospital,"Circular Road near Government Girls Senior Secondary School naiwali, chowk, Rewari",Yes (20),6,10,4,1,11,10,8,1,Yes,No,Yes,Yes,Yes,2021-05-15 23:54,18
Civil Hospital rewari,"Kayasthwara Mohalla, Rewari, Haryana",Yes (30),14,16,0,0,40,16,8,4,Yes,Yes,Yes,Yes,Yes,2021-05-19 20:31,18
Cygnus Hospital Rewari,"Opposite Civil Hospital Mohola, Sanghi Ka Bass, Rewari, Haryana",Yes (3),Beds Over Utilized 7,Beds Over Utilized 1,3,0,15,0,9,2,Yes,No,Yes,No,Yes,2021-05-19 10:23,18
Devjyoti Hospital,"Ambedkar chowk, near Bus Stand, Rewari, Haryana",Yes (1),1,0,0,Beds Over Utilized 1,7,2,5,1,Yes,No,Yes,Yes,Yes,2021-05-19 19:07,18
Dr. K.K. NAGAR HOSPITAL,"317, Near Shishu Shala School, Model Town, Rewari, Haryana",Yes (6),3,0,3,1,3,0,10,1,Yes,No,Yes,Yes,Yes,2021-05-19 14:05,18
Dr. Vijay Pal Yadav Hospital,"Near Ambedker chowk, Rewari",Yes (8),3,3,2,0,3,3,4,0,Yes,No,Yes,Yes,Yes,2021-05-19 12:01,18
Kamla Nursing Home/Kalawati Hospital,"201, Model Town, Rewari, Near Bus Stand, Opposite Bal Bhawan, Shivam Chowk",No (0),Beds Over Utilized 10,0,Beds Over Utilized 2,3,5,0,5,6,Yes,No,Yes,Yes,Yes,2021-05-19 12:36,18
Katyal Hospital,"Katyal Hospital, KANOD GATE, CIRCULAR ROAD, Rewari, Haryana, India",Yes (5),3,1,1,0,12,6,10,1,Yes,No,Yes,Yes,Yes,2021-05-19 13:57,18
Maars Hospital,"Garhi Bolni Rd, near PWD Office, Sector 19, Rewari, Haryana",No (0),Beds Over Utilized 2,0,0,0,11,0,0,0,Yes,No,Yes,Yes,No,2021-05-19 18:53,18
Matrika Hospital,"Matrika Hospital, Ranbir Singh Huda Chowk, Bawal-Rewari Rd, Rewari, Haryana",Yes (1),1,0,0,0,16,0,14,3,Yes,No,No,Yes,Yes,2021-05-19 12:32,18
Mediom Hospital/Medcare Hospital,"Sohna Rd, near Municipal Corporation, Dharuhera, Haryana",Yes (4),3,Beds Over Utilized 1,1,0,8,0,4,1,Yes,No,Yes,Yes,Yes,2021-05-19 12:37,18
Om Hospital,"Om Hospital, Nandrampur Bass Rd, Dharuhera, Haryana",Yes (16),7,4,5,0,12,4,8,0,Yes,No,Yes,Yes,Yes,2021-05-19 12:37,18
Pushpanjli Hospital Rewari,"Rajesh Pilot Chowk, Rewari, Haryana",No (0),0,0,0,0,25,10,10,3,No,No,Yes,Yes,Yes,2021-05-13 20:04,18
R. B. Yadav Hospital,"Dr. R B Yadav Hospital, Circular Rd Jainpuri, Kayasthwara Mohalla, Rewari, Haryana",Yes (14),7,5,2,2,8,6,8,2,Yes,No,Yes,Yes,Yes,2021-05-19 18:27,18
Samrat Hospital,Near Azad Chowk Rewari,Yes (4),4,0,0,1,5,0,10,1,Yes,No,Yes,Yes,Yes,2021-05-19 12:38,18
SDH Kosli,"Kosli, Rewari, Haryana",Yes (25),0,25,0,0,20,25,0,0,Yes,No,No,No,No,2021-05-19 16:09,18
Shanti Yadav Hospital,"Bawal-Rewari Rd Model Town, Rewari, Haryana",Yes (15),6,9,0,0,19,10,4,0,Yes,No,Yes,No,No,2021-05-18 09:39,18
Shri Ashwani Sexena Hospital,"343-L, Model town Rewari",Yes (8),5,3,0,0,7,3,0,0,Yes,No,Yes,Yes,Yes,2021-05-19 16:39,18
SMCC Hospital,"Sector 5 Rewari, Haryana",Yes (4),2,0,2,0,2,0,11,1,Yes,Yes,Yes,Yes,Yes,2021-05-19 22:04,18
"Sushma Devi Hospital, Bawal","Rewari Road, Bawal, Rewari, Near Power House & Bharat Petrol Pump",Yes (14),7,7,0,0,9,9,0,0,Yes,No,Yes,Yes,Yes,2021-05-19 18:00,18
Vedanta Hospital,"Circulare Road, Near Nirankari Satsang Bhavan Dharuhera, Chungi, Rewari, Haryana",No (0),Beds Over Utilized 11,Beds Over Utilized 4,0,Beds Over Utilized 4,13,0,0,0,Yes,No,Yes,Yes,Yes,2021-05-10 17:25,18
Virat Hospital,"Circular Rd, Near Oriental Bank of Commerce, Madhu Vihar, Rewari, Haryana",No (0),Beds Over Utilized 5,Beds Over Utilized 2,0,Beds Over Utilized 1,33,0,27,2,Yes,No,Yes,Yes,Yes,2021-05-19 08:58,18
Yaduvanshi Hospital,"Maharana Pratap Chowk, Model Town, Rewari, Haryana",Yes (8),8,0,0,0,15,0,4,0,Yes,No,Yes,Yes,No,2021-05-19 09:49,18
Adiyogi Arogya Avenue,"232, Subhash Nagar, Near civil hospital back gate, Jhajjar",Yes (10),7,2,1,1,7,2,6,1,To Be Updated,To Be Updated,Yes,Yes,Yes,2021-05-19 20:26,8
"Advanta Hospital, Jhajjar city","Silani Gate, Jhajjar, Haryana",Yes (38),24,10,4,1,24,10,16,1,Yes,To Be Updated,Yes,To Be Updated,Yes,2021-05-19 16:50,8
"Brahm Shakti Sanjivani Hospital, B.garh","Opp. BSNL Exchange, Delhi - Rohtak Road, NH9, Bahadurgarh, Haryana",Yes (46),32,13,1,2,60,20,20,3,Yes,No,Yes,Yes,Yes,2021-05-19 12:15,8
Civil Hospital Jhajjar,"Jhajjar, NH-71, Jhajjar Rohtak Road, Jhajjar, Jhajjar, Haryana",Yes (22),22,0,0,0,53,0,0,0,Yes,To Be Updated,Yes,To Be Updated,Yes,2021-05-19 11:22,8
"Delhi Hospital, Bahadurgarh","Rohtak Rd, near Shyamji Complex, Ram Nagar, Bahadurgarh, Haryana",Yes (30),10,20,0,0,20,20,10,2,Yes,No,Yes,Yes,Yes,2021-05-19 12:25,8
Dr. Sanjay Multi Speciality Hospital,INFRONT OF CIVIL HOSPITAL BAHADURGARH,Yes (40),31,6,3,0,45,10,6,1,Yes,No,No,To Be Updated,To Be Updated,2021-05-19 11:16,8
"Jeewan Jyoti Hospital, Bahadurgarh","Rohtak Rd, MIE Part-B, Bahadurgarh, Haryana",Yes (119),51,68,0,4,77,68,15,4,Yes,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-19 11:26,8
"JK Hospital, Bahadurgarh","Bahadurgarh,, Bahamnoli, Bahadurgarh, Haryana",Yes (39),2,31,6,0,5,31,8,0,Yes,To Be Updated,Yes,Yes,Yes,2021-05-19 11:19,8
"Medicare Super Speciality Hospiatl &amp; Trauma Centre, Jhajjar City","Dadri road Jhajjar, Jhajjar, Haryana",Yes (37),12,23,2,3,15,23,12,3,Yes,To Be Updated,Yes,To Be Updated,Yes,2021-05-19 15:54,8
"Mission Hospital, Bahadurgarh","Near main Bus Stand & City Metro Station, Rohtak Rd, Bahadurgarh, Jhajjar ,Haryana",Yes (30),8,17,5,0,14,29,6,1,To Be Updated,No,Yes,Yes,No,2021-05-19 10:12,8
"Oscar Hospital, JJR city","Civil Road,Opp Civil Hospital, Jhajjar, Haryana",Yes (66),6,58,2,1,8,58,14,1,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-19 14:32,8
Oxymus Hospital,"Opposite Civil Hospital, Near Metro Pollar No. 876 Delhi Rohtak Road, Bahadurgarh",Yes (7),4,0,3,0,4,0,6,0,Yes,No,No,No,No,2021-05-19 16:37,8
"Rana Hospital, Bahadurgarh","OPP. REST HOUSE,OLD BARAHI ROAD, BAHADURGARH",Yes (25),18,0,7,2,18,0,7,2,To Be Updated,To Be Updated,No,No,Yes,2021-05-19 18:38,8
"RJ Super Speciality Hospital, B.garh","Delhi - Rohtak Rd, Near Rajesh Joon Office, Dalbir Nagar, Bahadurgarh, Haryana",Yes (53),39,10,4,0,60,10,10,3,Yes,No,Yes,Yes,Yes,2021-05-19 17:10,8
RS GAUR GLOBAL MULTISPECIALITY HOSPITAL,"Jhajjar Road Netaji Subhash Vihar, Haryana",Yes (19),12,4,3,2,19,7,7,2,Yes,No,Yes,Yes,Yes,2021-05-19 18:14,8
"SDH, Bahadurgarh","Madhya Marg, Old Industrial Area, Bahadurgarh, Haryana",Yes (23),23,0,0,0,35,0,0,0,Yes,Yes,Yes,No,Yes,2021-05-19 11:29,8
"Shivam Hospital, B.garh","Line Par, Shastri Nagar, Netaji Nagar, Bahadurgarh, Haryana",Yes (33),24,7,2,0,30,15,6,1,Yes,No,Yes,Yes,Yes,2021-05-19 18:32,8
"Swastik Hospital, Bahadurgarh","Jhajjar Rd, Shakti Nagar, Sakti Nagar, Bahadurgarh, Haryana",Yes (10),4,6,0,1,26,14,10,2,Yes,No,Yes,Yes,Yes,2021-05-19 12:15,8
World College Of Medical Sciences And Hospital,"Jhajjar Sampla Road, Gurwar, Jhajjar, Haryana",Yes (216),76,135,5,3,90,135,25,4,Yes,Yes,Yes,Yes,Yes,2021-05-19 17:44,8
GH Charkhi Dadri,"Near Loharu Chowk,Charkhi Dadri",Yes (11),5,6,0,0,37,13,1,11,Yes,Yes,Yes,Yes,Yes,2021-05-19 11:35,3
Jaihind Hospital,Charkhi Dadri,Yes (7),5,2,0,0,7,2,5,0,Yes,Yes,Yes,To Be Updated,To Be Updated,2021-05-19 16:39,3
Murari Lal Rasiwasia Ayurvedic Hospital,"Delhi Road,Near Janta College",Yes (40),30,10,0,0,60,10,0,0,Yes,Yes,Yes,Yes,Yes,2021-05-19 11:35,3
Oscar Hospital,Charkhi Dadri,No (0),0,0,0,0,0,5,15,0,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-19 11:36,3
Pradhan Medicare Centre,"Loharu Rd, Charkhi Dadri, Haryana",No (0),0,0,0,0,10,2,3,0,To Be Updated,Yes,Yes,Yes,Yes,2021-05-19 11:34,3
Sunflag Hospital,Charkhi Dadri,No (0),0,0,0,0,6,0,6,0,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-19 11:37,3
Alchemist Hospital panchkula,Sector 21 Panchkula,Yes (3),1,0,2,0,42,0,12,4,Yes,Yes,Yes,Yes,Yes,2021-05-19 09:56,16
Alchemist Ojas Hospital,"H1  SEctor 26, Panchkula Ext, Panchkula",Yes (6),6,0,0,0,54,0,13,4,Yes,Yes,Yes,Yes,Yes,2021-05-19 09:57,16
Civil Hospital Panchkula,sector 6 Panchkula,Yes (28),10,18,0,0,140,31,64,6,Yes,Yes,Yes,Yes,Yes,2021-05-19 10:09,16
JN Shory Hospital,Pinjore,Yes (4),0,4,0,0,18,6,0,0,To Be Updated,To Be Updated,Yes,Yes,Yes,2021-05-19 10:03,16
Kare Partners Hospital,"Sector 2, Panchkula",Yes (9),9,0,0,0,13,0,0,0,Yes,To Be Updated,Yes,Yes,Yes,2021-05-19 10:00,16
Paras Hospital Pvt,"Plot no 2, sec 22, panchkula",Yes (24),24,0,0,2,67,10,23,12,Yes,Yes,Yes,Yes,Yes,2021-05-19 09:55,16
Wings Hospital,Sector 25 Panchkula,Yes (21),6,11,4,0,15,11,5,0,To Be Updated,To Be Updated,To Be Updated,Yes,Yes,2021-05-19 09:58,16
Aashirwad Hospital,101 Devi Murti Colony Panipat,Yes (6),2,0,4,1,2,0,7,1,Yes,No,Yes,Yes,Yes,2021-05-19 15:34,17
Aayushmaan Bhav Hospital,"GT Road Sewah, Near Police Line Panipat",Yes (2),0,2,0,1,5,4,6,2,Yes,No,Yes,Yes,Yes,2021-05-19 15:30,17
APEX HOSPITAL &amp; TRAUMA CENTRE,SANOLI ROAD BABAIL NAKA,Yes (22),8,0,14,2,9,0,26,2,Yes,No,Yes,Yes,Yes,2021-05-19 15:45,17
CHC Dadlana,"VPO Dadlana, Panipat",Yes (8),0,8,0,0,0,8,0,0,No,No,No,No,Yes,2021-05-19 15:42,17
CHC Khotpura,VPO Khotpura Panipat,Yes (9),0,9,0,0,0,9,0,0,No,No,No,No,No,2021-05-19 15:43,17
Chhabra Hospital,A-1 Narain Singh Park,Yes (5),2,0,3,1,6,0,5,1,Yes,Yes,Yes,Yes,Yes,2021-05-19 13:47,17
Civil Hospital panipat,Civil Hospital GT Road Panipat,Yes (41),21,20,0,0,74,20,10,4,Yes,Yes,Yes,Yes,Yes,2021-05-19 15:41,17
Cygnus Hospital panipat,Cygnus Hospital Near Devi Mndir Panipat,No (0),0,0,0,0,12,0,5,4,Yes,No,Yes,Yes,Yes,2021-05-19 16:07,17
GALAXY HOSPITAL,ASSAND ROAD PANIPAT,Yes (11),6,0,5,1,7,0,8,2,Yes,No,Yes,Yes,Yes,2021-05-19 16:03,17
Guru Teg Bhadur Sanjeevani Hospital,"Village Bal Jatan Near Panipat Refinary, Panipat",Yes (303),303,0,0,0,314,0,0,0,Yes,No,Yes,No,Yes,2021-05-19 15:48,17
Hyderabadi General Hospital &amp; Nursing Home,"Sanoli Road, Near Sanjay, Chowk, Panipat",Yes (2),0,0,2,2,0,0,10,2,Yes,No,Yes,Yes,Yes,2021-05-19 15:49,17
IBM HOSPITAL &amp; TRAUMA CENTRE,NEAR BHIM GODA MANDIR SANOLI ROAD,Yes (2),2,0,0,0,12,0,12,2,Yes,No,Yes,Yes,Yes,2021-05-19 15:44,17
LHDM &amp; Prem Hospital,Prem Hospital Opp. Bus Stand Panipat,Yes (12),12,0,0,0,71,0,9,8,Yes,Yes,Yes,Yes,Yes,2021-05-19 15:42,17
MAX PLUS HOSPITAL,NEAR MALIK PETROL PUMP SANOLI ROAD,Yes (4),4,0,0,0,8,0,7,3,Yes,No,Yes,Yes,Yes,2021-05-19 15:58,17
NC Medical College,NC Medical Colllage Israna,Yes (483),23,460,0,1,42,483,5,4,Yes,No,Yes,Yes,Yes,2021-05-19 15:40,17
Park Hospital GT road panipat,"GT Road Sewah, Paniapt",Yes (20),13,7,0,0,52,14,16,2,Yes,Yes,Yes,Yes,Yes,2021-05-19 15:51,17
Prime Hospital Health Leaders,"Opp. Gangapuri Road, Sanoli Road Panipat",Yes (8),6,2,0,2,14,2,4,4,Yes,No,Yes,Yes,Yes,2021-05-19 15:29,17
Rainbow Hospital,152-R Model Town Panipat,Yes (7),6,0,1,0,6,0,3,1,Yes,No,Yes,Yes,Yes,2021-05-19 15:00,17
SDH Samalkha,G.T Road Samalkha,Yes (45),25,20,0,0,30,20,0,0,No,No,Yes,No,Yes,2021-05-19 16:01,17
shobhit Hospital,"adjacent canara bank, tahsil camp",Yes (13),11,2,0,0,12,2,5,1,Yes,No,Yes,Yes,Yes,2021-05-19 15:43,17
Shree Badri Das Hospital and ICU Care Centre,Assandh Road Panipat,Yes (1),1,0,0,1,8,0,3,1,Yes,No,Yes,Yes,Yes,2021-05-19 15:03,17
Shree Balajee Multispeciality Hospital,Aggarsan Colony Assandh Road Panipat,No (0),0,0,0,0,4,0,6,2,Yes,Yes,Yes,Yes,Yes,2021-05-19 14:32,17
Shubham Hospital,"202 New Sukhdev Nagar, Panipat",Yes (5),4,0,1,0,6,0,3,3,Yes,Yes,Yes,Yes,Yes,2021-05-19 21:59,17
Anchal Multispeciality Hospital,"Anchal Multi speciality Hospital, Krishna Colony, Bhiwani, Haryana 127027",Yes (11),10,0,1,1,25,0,9,2,Yes,Yes,Yes,Yes,Yes,2021-05-19 20:13,2
Ch. Bansilal Govt Hospital,"Bansi Lal General Hospital, Ghanta Ghar Chowk, SH 17, Krishna Colony, Bhiwani, Haryana 127021",Yes (56),33,20,3,1,146,34,46,9,Yes,Yes,Yes,Yes,Yes,2021-05-19 20:27,2
Chugh Hospital,"Meham Gate, Circular Road, Bhiwani",No (0),0,0,0,0,20,0,0,0,Yes,Yes,Yes,Yes,Yes,2021-05-19 10:52,2
ESI Hospital Bhiwani,"Stadium Rd, Housing Board Colony, Bhiwani, Haryana 127021",Yes (40),0,40,0,0,0,40,0,0,No,No,Yes,Yes,Yes,2021-05-19 20:27,2
Ganpatrai Hospital,"SH 17, Bank Colony, Bound Kalan, Krishna Colony, Bhiwani, Haryana 127021",Yes (10),4,4,2,1,4,4,2,1,Yes,No,Yes,Yes,Yes,2021-05-19 20:27,2
Jangra Multispecilaity Hospital,"Bank Colony, Old Bharat Nagar, Bhiwani, Haryana 127021",Yes (5),3,2,0,0,7,3,0,0,Yes,No,Yes,Yes,Yes,2021-05-19 20:27,2
Kadam Hospital,"Bank Colony Near New Bus Stand, Bhiwani",Yes (4),4,0,0,0,11,0,34,1,Yes,Yes,Yes,Yes,Yes,2021-05-19 20:13,2
Krishan Lal Jalan Hospital,"Jalan Nagar, M.C.Colony, Bhiwani, Haryana 127021",Yes (40),20,20,0,0,20,20,0,0,Yes,Yes,Yes,Yes,Yes,2021-05-19 20:27,2
Life Line Hospital,"Circular Rd, M.C.Colony, Bhiwani, Haryana 127021",Yes (11),5,0,6,0,21,0,6,0,Yes,Yes,Yes,Yes,Yes,2021-05-19 10:47,2
RPS HOSPITAL,,Yes (22),3,16,3,0,4,16,4,0,Yes,No,Yes,Yes,Yes,2021-05-19 10:50,2
Shree Ganesha Hospital,"Dadri Gate, Bhiwani",Yes (6),3,3,0,0,6,3,4,0,Yes,Yes,Yes,Yes,Yes,2021-05-19 10:52,2
"SHRI BABA YOGI NETANATH HOSPITAL , LOHANI ,BHIWANI",VPO Lohani,Yes (28),20,5,3,2,35,5,10,2,Yes,Yes,Yes,Yes,Yes,2021-05-19 20:27,2
SMSG Multispeciality Hospital,"Rohtak Gate, Bhiwani",Yes (24),2,17,5,2,2,17,11,2,Yes,Yes,Yes,Yes,Yes,2021-05-19 10:51,2
Spes Hospital,"Circular Rd, Bound Kalan, M.C.Colony, Bhiwani, Haryana 127021",Yes (13),4,3,6,1,7,3,12,1,Yes,Yes,Yes,Yes,Yes,2021-05-19 10:48,2
Amar Hospotal,Assandh,No (0),0,0,0,0,0,0,0,0,Yes,Yes,Yes,Yes,Yes,2021-05-19 08:53,11
"AMRITDHARA, Chaura Bazar","Near ITI Chowk, Gahoon Vihar, Karnal, Haryana",Yes (4),4,0,0,0,38,0,26,2,Yes,No,Yes,Yes,Yes,2021-05-19 08:51,11
Arpana Hospital,"G.T. Road, Madhuban, Karnal, Karnal, Haryana",Yes (10),10,0,0,0,16,0,2,1,Yes,No,Yes,Yes,Yes,2021-05-19 19:17,11
CHC Assandh,"Assandh, Assandh Ruralpart, Haryana",Yes (10),10,0,0,0,10,0,0,0,Yes,No,Yes,No,Yes,2021-05-19 12:33,11
CHC Gharaunda,"Balinagar, Gharaunda, Haryana",Yes (10),10,0,0,0,10,0,0,0,Yes,No,Yes,No,Yes,2021-05-19 12:32,11
CHC Kunjpura,Village Kunjpura,Yes (11),11,0,0,0,11,0,0,0,To Be Updated,Yes,Yes,Yes,Yes,2021-05-19 12:31,11
CHC Nissing,"SH 8, Gondar, Nissing, Haryana",Yes (10),10,0,0,0,10,0,0,0,Yes,No,Yes,No,Yes,2021-05-19 12:33,11
