name,address,Availability_availability_of_beds,Availability_oxygen_beds,Availability_non_oxygen_beds,Availability_i_c_u_beds,Availability_ventilators,Allocated_oxygen_beds,Allocated_non_oxygen_beds,Allocated_i_c_u,Allocated_ventilators,Availability_availability_of_oxygen,Availability_antiviral_remdesivir_etc_,Availability_steroids,Availability_anticoagulant,Availability_antipyretic,updated_on,city
GAJRAJ HOSPITAL,"Bus Stand, Gajraj Hospital Road, Near, Gohana, Haryana 131301",Yes (20),20,0,0,0,20,0,0,0,Yes,To Be Updated,Yes,Yes,Yes,2021-05-25 09:06,21
HARYANA HOSPITAL,"Vivekanand Chowk, Delhi Rd, behind Bullet Showroom, Janta Colony, Sonipat, Haryana 131001",Yes (18),6,0,12,1,7,0,18,4,Yes,No,No,No,Yes,2021-05-25 09:33,21
MEMORIAL HOSPITAL,"SH 11, near Mama Bhanja Chowk, Nandwani Nagar, Anand Nagar,, Sonipat, Haryana 131001",Yes (6),6,0,0,1,16,0,4,2,Yes,No,Yes,Yes,Yes,2021-05-25 09:43,21
NIDAAN HOSPITAL PVT.,"Murthal Rd, Sonipat, Haryana 131001",No (0),0,0,0,0,22,0,3,1,Yes,No,Yes,Yes,Yes,2021-05-24 16:54,21
OSCAR HOSPITAL,"SH 11, Lakshmi Nagar, Sonipat, Haryana 131001",Yes (11),10,0,1,2,12,0,8,2,Yes,No,Yes,Yes,Yes,2021-05-25 10:20,21
PHC PURKHAS,"Purkhas, Haryana 131102",Yes (30),0,30,0,0,0,30,0,0,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-12 20:55,21
"SANJIVNI HOSPITAL, SONIPAT","Mehlana Rd, Malviya Nagar, Sonipat, Haryana 131304",Yes (14),14,0,0,0,14,0,1,1,Yes,No,Yes,Yes,Yes,2021-05-24 12:29,21
SAXSENA HOSPITAL,"112/113, T.P. Scheme, Delhi Rd, Sonipat, Haryana 131304",Yes (13),13,0,0,2,18,0,5,2,Yes,No,Yes,Yes,Yes,2021-05-25 10:39,21
SDH GOHANA,"Devi Nagar, Uttam Nagar, Gohana, Haryana 131301",Yes (10),10,0,0,0,10,0,0,0,Yes,Yes,Yes,Yes,Yes,2021-05-24 14:07,21
SITA HOSPITAL SONIPAT,"Railway Rd, Ganaur, Haryana 131101",Yes (19),19,0,0,0,20,0,0,0,Yes,No,Yes,Yes,Yes,2021-05-24 17:50,21
SUNHERI DEVI HOSPITAL,"Mission Rd, Dev Nagar, Sonipat, Haryana 131001",Yes (16),11,0,5,0,15,0,5,1,Yes,No,Yes,Yes,Yes,2021-05-25 10:10,21
TULIP HOSPITAL,"T. P. Scheme, no.15, Delhi Rd, Vivekanand chowk, Sonipat, Haryana 131001",No (0),0,0,0,3,0,0,20,5,Yes,No,Yes,Yes,Yes,2021-05-24 23:12,21
GH Charkhi Dadri,"Near Loharu Chowk,Charkhi Dadri",Yes (25),17,8,0,0,33,17,1,11,Yes,Yes,Yes,Yes,Yes,2021-05-24 13:39,3
Jaihind Hospital,Charkhi Dadri,Yes (6),3,1,2,0,7,2,5,0,Yes,Yes,Yes,To Be Updated,To Be Updated,2021-05-24 13:43,3
Murari Lal Rasiwasia Ayurvedic Hospital,"Delhi Road,Near Janta College",Yes (41),31,10,0,0,60,10,0,0,Yes,Yes,Yes,Yes,Yes,2021-05-24 13:42,3
Oscar Hospital,Charkhi Dadri,Yes (7),0,0,7,0,0,0,20,0,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-24 13:42,3
Pradhan Medicare Centre,"Loharu Rd, Charkhi Dadri, Haryana",Yes (11),0,10,1,0,6,10,3,0,To Be Updated,Yes,Yes,Yes,Yes,2021-05-24 13:37,3
Sunflag Hospital,Charkhi Dadri,Yes (2),1,0,1,0,5,0,5,0,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-24 13:42,3
"AAROGYAM HOSPITAL, Kurukshetra","NEAR OLD BUS STAND, THANESAR, KURUSKHETRA",Yes (8),0,8,0,2,40,12,15,27,Yes,Yes,Yes,Yes,Yes,2021-05-25 10:11,12
"ADESH MEDICAL COLLEGE, SHAHBAD MOHRI KURUKSHETRA.","VILL. MOHRI, SHAHBAD, KURUSHETRA",Yes (96),26,69,1,0,30,70,5,11,Yes,Yes,Yes,Yes,Yes,2021-05-25 10:15,12
AGGARWAL NURSING HOME,"SALARPUR ROAD, THANESAR, KURUKSHETRA.",Yes (5),5,0,0,0,20,7,3,7,Yes,Yes,Yes,Yes,Yes,2021-05-25 10:10,12
B.S. HEART CARE,"OPP. NEW BUS STAND, KURUKSHETRA.",Yes (8),8,0,0,10,18,0,8,20,Yes,Yes,Yes,Yes,Yes,2021-05-25 10:10,12
"CYGNUS HOSPITAL, Kurukshetra","NEAR OLD BUS STAND, THANESAR, KURUSKHETRA",Yes (4),0,4,0,0,7,4,1,4,Yes,Yes,Yes,Yes,Yes,2021-05-25 10:11,12
KURUKSHETRA NURSING HOME,,Yes (7),6,0,1,2,18,0,1,2,Yes,Yes,Yes,Yes,Yes,2021-05-25 10:14,12
LNJP CIVIL HOSPITAL.,LNJP HOSPITAL KURUKSHETRA.,Yes (8),3,0,5,4,60,30,5,5,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-25 10:10,12
MIRI PIRI SHAHBAD,"SHAHBAD, KURUKSHETRA",Yes (6),6,0,0,1,10,0,4,4,Yes,Yes,Yes,Yes,Yes,2021-05-25 11:15,12
Nirogi Hospital,Shahabad Kurukshetra,Yes (7),5,2,0,3,5,2,0,3,Yes,Yes,Yes,Yes,Yes,2021-05-25 10:16,12
Saraswati Mission Hospital,"Ambala Road Dist. Kurukshetra, Pehowa, Haryana 136128",Yes (7),5,0,2,2,20,0,2,5,Yes,No,Yes,Yes,Yes,2021-05-25 10:10,12
"SIDHARTH HOSPITAL, SHAHBAD","SHAHBAD, KURUKSHETRA",Yes (7),3,4,0,1,8,4,4,3,Yes,Yes,Yes,Yes,Yes,2021-05-25 10:34,12
VERMA HOSPITAL,LADWA,No (0),0,0,0,0,9,3,2,2,Yes,No,Yes,Yes,Yes,2021-05-25 10:12,12
"AADHAR Hospital, Hisar",Tosham Road Hisar,Yes (12),6,6,0,0,26,6,12,6,Yes,No,Yes,Yes,Yes,2021-05-25 09:13,7
Bharat Multispeciality Hospital,Hisar,Yes (10),10,0,0,0,24,0,2,2,Yes,No,Yes,Yes,Yes,2021-05-25 11:19,7
Central Medical Centre (CMC),CMC Hospital Delhi Road Hisar,No (0),0,0,0,0,47,5,10,3,Yes,Yes,Yes,Yes,Yes,2021-05-25 08:00,7
Ch. Devi Lal Sanjeevani Make Shift Covid Hopsital Hisar,Near Jindal School Hisar,Yes (152),152,0,0,0,200,0,0,0,Yes,No,Yes,No,Yes,2021-05-25 09:34,7
Churamani Hospital,CAMP CHOWK HISAR,Yes (10),3,2,5,2,5,2,30,5,No,No,No,No,No,2021-05-25 08:07,7
District Civil Hospital Hisar,Sirsa Road Hisar,Yes (21),21,0,0,1,70,0,0,10,Yes,Yes,Yes,Yes,Yes,2021-05-25 09:14,7
DR. ANANTRAM JANTA HOSPITAL PVT LTD BARWALA,Civil Hospital Road Barwala,Yes (10),10,0,0,0,17,0,0,3,Yes,No,Yes,Yes,Yes,2021-05-25 08:06,7
Geetanjali Hospital,Model Town Hisar,Yes (17),17,0,0,0,40,0,7,5,Yes,Yes,Yes,Yes,Yes,2021-05-25 08:03,7
Goswami Hospital,"NEAR BUS STAND, RISHI NAGAR",Yes (1),0,1,0,0,4,5,0,1,Yes,No,Yes,Yes,Yes,2021-05-25 08:07,7
Gupta Hospital Hisar,Sector 14 Hisar,Yes (22),22,0,0,0,30,0,5,0,Yes,Yes,Yes,No,Yes,2021-05-25 08:00,7
"GURU JAMBHESHWAR MULTISPECIALITY HOSPITAL, AGROHA","ADAMPUR ROAD, AGROHA",Yes (3),0,3,0,0,9,3,2,1,Yes,No,Yes,Yes,Yes,2021-05-25 09:42,7
Holy Help Hospital,Tosham Road Hisar,Yes (16),10,6,0,0,25,6,8,1,Yes,No,Yes,Yes,Yes,2021-05-25 08:03,7
Janki Children Hospital Hisar,Near Sewak Sabha Hopsital Hisar,Yes (2),0,0,2,2,0,1,2,2,Yes,No,Yes,Yes,Yes,2021-05-25 09:10,7
KARTIK HOSPITAL,"NEAR SEWAK SABHA HOSPITAL AND  BUDLA SANT MANDIR, NEAR BUS STAND HISAR",Yes (17),8,5,4,2,8,5,4,2,Yes,No,Yes,To Be Updated,To Be Updated,2021-05-24 11:51,7
Mahatma Gandhi Hospital,,Yes (22),7,13,2,0,19,13,10,8,Yes,Yes,Yes,Yes,Yes,2021-05-25 08:06,7
MALIK HOSPITAL,"145A UTTAM NAGAR, HANSI",Yes (6),6,0,0,3,7,0,0,3,Yes,Yes,No,To Be Updated,To Be Updated,2021-05-25 08:08,7
MAMC Agroha,"Maharaj Aggarsin Medical College, VPO Agroha",No (0),0,0,0,0,85,15,40,60,Yes,Yes,Yes,Yes,Yes,2021-05-25 07:59,7
Medi City Hospital,Model Town Hisar,Yes (13),13,0,0,0,13,0,0,0,Yes,No,No,No,No,2021-05-25 08:02,7
Military Hospital Hisar,Cantt Hisar,Yes (27),0,27,0,0,16,42,2,3,Yes,To Be Updated,Yes,Yes,Yes,2021-05-25 11:17,7
NEKIRAM HOSPITAL,OPP BUS STAND HANSI,Yes (2),1,0,1,2,2,0,3,3,Yes,No,Yes,To Be Updated,To Be Updated,2021-05-25 08:08,7
Noble Super Specialty Hospital,Hisar,Yes (3),3,0,0,0,12,0,7,1,Yes,No,Yes,To Be Updated,Yes,2021-05-25 10:21,7
OPJindal Institute of Cancer &amp; Research Hospital,Model Town Hisar,Yes (40),29,4,7,0,100,4,41,45,Yes,No,Yes,Yes,Yes,2021-05-25 08:03,7
PARDEEP KANSAL MULTISPECIALITY HOSPITAL FOR CHILDREN,"25- Inderprastha Colony, Hisar",Yes (13),0,6,7,3,0,6,7,3,Yes,No,Yes,Yes,Yes,2021-05-25 08:07,7
Parnami Hospital,Hisar,Yes (20),15,5,0,0,21,5,2,2,Yes,Yes,Yes,Yes,Yes,2021-05-25 08:01,7
Ravindra Hospital Hisar,Model Town HISAR,Yes (10),10,0,0,0,19,0,2,1,Yes,No,Yes,Yes,Yes,2021-05-25 08:03,7
SAANVI HOSPITAL,"CHC ROAD, BARWALA",Yes (10),5,0,5,1,5,0,5,1,Yes,No,Yes,To Be Updated,To Be Updated,2021-05-25 10:37,7
SAMAYARA HOSPITAL,"KALI DEVI CHOWK. OPP BHALLA PETROL PUMP, HANSI",Yes (9),4,0,5,1,4,0,5,1,Yes,No,Yes,To Be Updated,To Be Updated,2021-05-25 08:08,7
Sapra Hospital,Rajgarh Road Hisar,Yes (15),10,3,2,0,19,3,6,12,Yes,Yes,Yes,No,Yes,2021-05-25 08:04,7
"Sarvodya Hospital, Hisar",Delhi Road Hisar,Yes (3),0,3,0,0,24,7,1,3,Yes,Yes,Yes,Yes,Yes,2021-05-25 08:03,7
Sewak Sabha Hospital,Near Bus Stand Hisar,Yes (13),6,3,4,0,16,3,8,1,Yes,Yes,Yes,Yes,Yes,2021-05-25 08:00,7
Shanti Devi Hospital,Delhi Road Hisar,Yes (23),18,0,5,0,26,0,12,2,Yes,No,Yes,Yes,Yes,2021-05-25 08:01,7
Shri Kali Devi Hospital Hansi,Delhi Road Hansi,Yes (13),8,0,5,0,8,0,5,0,Yes,No,Yes,Yes,Yes,2021-05-25 08:02,7
SINGLA MULTISPECIALITY HOSPITAL,"RISHI NAGAR, GALI NO. 1, NEAR BUS STAND, HISAR",Yes (5),5,0,0,0,17,0,2,1,Yes,Yes,Yes,Yes,Yes,2021-05-25 09:53,7
SL Minda Hospital,VPO Bagla,Yes (1),1,0,0,2,6,0,2,2,Yes,No,Yes,Yes,Yes,2021-05-25 08:01,7
Sonakshi Children Hospital Hansi,"G T Road, Near Kali Devi Mandir, Opp Bhalla Patrol Pump, Hansi",Yes (8),5,0,3,0,9,0,4,1,Yes,No,Yes,Yes,Yes,2021-05-25 08:08,7
Sukhda Multispeciality Hospital,Dabra Chowk Hisar,Yes (24),15,4,5,0,46,4,18,6,Yes,Yes,Yes,Yes,Yes,2021-05-25 09:27,7
Vardaan Hospital Hisar,Hisar,Yes (6),5,1,0,0,9,1,11,2,Yes,Yes,Yes,Yes,Yes,2021-05-25 10:00,7
Anchal Multispeciality Hospital,"Anchal Multi speciality Hospital, Krishna Colony, Bhiwani, Haryana 127027",Yes (28),23,0,5,1,25,0,10,2,Yes,Yes,Yes,Yes,Yes,2021-05-25 10:28,2
Ch. Bansilal Govt Hospital,"Bansi Lal General Hospital, Ghanta Ghar Chowk, SH 17, Krishna Colony, Bhiwani, Haryana 127021",Yes (129),88,22,19,1,146,34,46,9,Yes,Yes,Yes,Yes,Yes,2021-05-25 10:29,2
Chugh Hospital,"Meham Gate, Circular Road, Bhiwani",Yes (5),5,0,0,0,20,0,0,0,Yes,Yes,Yes,Yes,Yes,2021-05-25 10:34,2
ESI Hospital Bhiwani,"Stadium Rd, Housing Board Colony, Bhiwani, Haryana 127021",Yes (40),0,40,0,0,0,40,0,0,No,No,Yes,Yes,Yes,2021-05-25 10:30,2
Ganpatrai Hospital,"SH 17, Bank Colony, Bound Kalan, Krishna Colony, Bhiwani, Haryana 127021",Yes (10),4,4,2,1,4,4,2,1,Yes,No,Yes,Yes,Yes,2021-05-25 10:29,2
Jangra Multispecilaity Hospital,"Bank Colony, Old Bharat Nagar, Bhiwani, Haryana 127021",Yes (10),7,3,0,0,7,3,0,0,Yes,No,Yes,Yes,Yes,2021-05-25 10:30,2
Jeevan Nursing Home-Bhiwani,Rohtak gate Bhiwani,Yes (10),3,4,3,0,3,4,3,0,Yes,Yes,Yes,Yes,Yes,2021-05-25 10:36,2
Kadam Hospital,"Bank Colony Near New Bus Stand, Bhiwani",Yes (31),11,0,20,0,11,0,34,1,Yes,Yes,Yes,Yes,Yes,2021-05-25 10:28,2
Krishan Lal Jalan Hospital,"Jalan Nagar, M.C.Colony, Bhiwani, Haryana 127021",Yes (40),20,20,0,0,20,20,0,0,Yes,Yes,Yes,Yes,Yes,2021-05-25 10:30,2
Life Line Hospital,"Circular Rd, M.C.Colony, Bhiwani, Haryana 127021",Yes (15),9,0,6,0,21,0,6,0,Yes,Yes,Yes,Yes,Yes,2021-05-25 10:31,2
RPS HOSPITAL,,Yes (21),4,13,4,0,4,16,4,0,Yes,No,Yes,Yes,Yes,2021-05-25 10:32,2
Sharma Nursing and Maternity Home Tosham,Siwani Road Tosham,Yes (10),7,0,3,2,7,0,3,2,Yes,Yes,To Be Updated,Yes,Yes,2021-05-25 10:35,2
Shree Ganesha Hospital,"Dadri Gate, Bhiwani",Yes (12),6,3,3,0,6,3,4,0,Yes,Yes,Yes,Yes,Yes,2021-05-25 10:35,2
"SHRI BABA YOGI NETANATH HOSPITAL , LOHANI ,BHIWANI",VPO Lohani,Yes (32),23,3,6,2,35,5,10,2,Yes,Yes,Yes,Yes,Yes,2021-05-25 10:35,2
SMSG Multispeciality Hospital,"Rohtak Gate, Bhiwani",Yes (25),1,16,8,2,2,17,11,2,Yes,Yes,Yes,Yes,Yes,2021-05-25 10:33,2
Spes Hospital,"Circular Rd, Bound Kalan, M.C.Colony, Bhiwani, Haryana 127021",Yes (15),4,1,10,1,6,4,12,1,Yes,Yes,Yes,Yes,Yes,2021-05-25 10:32,2
DCHC Barara,,Yes (39),39,0,0,0,50,0,0,0,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-25 10:06,1
DCHC Mullana,,Yes (33),33,0,0,0,50,0,0,0,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-25 10:06,1
District Civil Hospital,Ambala City,Yes (62),51,0,11,10,116,0,23,11,Yes,Yes,Yes,Yes,Yes,2021-05-25 10:02,1
District Civil Hospital Ambala Cantt,Ambala Cantt,Yes (12),12,0,0,2,80,0,13,7,Yes,Yes,Yes,Yes,Yes,2021-05-25 10:03,1
Guardian Hospital,AMBALA JAGADHARI ROAD AMBALA CANTT,Yes (17),14,3,0,3,15,3,2,3,Yes,Yes,Yes,Yes,Yes,2021-05-25 10:05,1
Ishwar Hospital,,Yes (3),3,0,0,0,16,0,0,0,Yes,Yes,Yes,Yes,Yes,2021-05-25 10:05,1
Kuldeep Hospital,,Yes (4),2,0,2,0,8,0,2,0,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-25 10:06,1
Mehndiratta Hospital,"#106, manali house, near central jail,  ambala city",Yes (13),12,0,1,1,25,0,4,1,Yes,No,Yes,Yes,Yes,2021-05-25 10:05,1
Military Hospital,Ambala Cantonment,Yes (97),25,72,0,6,60,85,0,15,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-25 10:02,1
MM Medical College Pvt,MMIMSR Mullana Ambala,Yes (152),82,70,0,0,116,70,14,10,Yes,Yes,Yes,Yes,Yes,2021-05-25 10:01,1
Park Healing Touch Hospital,"Sultanpur Chowk, Nr Dhulkot Barrier, Ambala Chandigarh Expy. Ambala",Yes (2),0,0,2,3,30,0,10,10,Yes,Yes,Yes,Yes,Yes,2021-05-25 10:03,1
Philedelphia mission Hospital pvt,"Mission Compound, Ambala City",Yes (31),27,0,4,2,92,0,6,2,Yes,No,Yes,Yes,Yes,2021-05-25 10:01,1
Railways Hospital,"Railway Hospital, railway colony,  Ambala Cantt",Yes (8),7,0,1,0,30,0,5,0,Yes,No,Yes,Yes,Yes,2021-05-25 10:03,1
Rotary Hospital Ambala cantt Pvt,"Rambagh road, Opp Dusshera ground, Ambala Cantt",Yes (3),2,0,1,2,15,0,3,2,Yes,No,Yes,Yes,Yes,2021-05-25 10:01,1
Sant Hospital,,No (0),0,0,0,1,10,0,2,1,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-25 10:04,1
SDH Naraingarh,,Yes (40),40,0,0,0,50,0,0,0,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-25 10:03,1
Yafe Indoor Hospital,,Yes (8),5,3,0,0,9,6,0,0,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-25 10:06,1
Advanta Super Speciality Hospital,Near Power House,Yes (15),8,0,7,4,25,0,14,4,No,No,Yes,Yes,Yes,2021-05-25 08:10,19
ARS Holy Heart Advanced Cardiac care &amp; Research Centre,"330, Vinay Nagar Rohtak, Near Delhi Bypass Rohtak",Yes (13),0,0,13,1,0,0,20,2,Yes,No,No,No,No,2021-05-25 09:12,19
CHC Chiri,"VOP Chiri, Meham Gohana Road, Distt. Rohtak Haryana",Yes (10),10,0,0,0,10,0,0,0,Yes,Yes,Yes,Yes,Yes,2021-05-25 10:26,19
CHC Kahanaur,"Near Sarva haryana Gramin Bank, Opp. Banquet hall, Nigana Road, Kahanaur",Yes (9),3,6,0,0,4,6,0,0,Yes,No,Yes,No,Yes,2021-05-25 09:18,19
CHC kalanaur,"Police Station, Bhiwani-Rohtak Road , Near Kalanaur kalan, Kalanaur,",Yes (3),3,0,0,0,10,0,0,0,Yes,No,Yes,No,Yes,2021-05-25 09:29,19
CHC Kiloi,"VPO Kiloi, Water Works, Distt. Rohtak",Yes (10),5,5,0,0,5,5,0,0,Yes,No,Yes,No,Yes,2021-05-25 09:39,19
CHC Madina,"VPO Madina, Hisar Road Distt. Rohtak, Haryana",Yes (10),0,10,0,0,0,10,0,0,Yes,No,No,No,Yes,2021-05-25 11:02,19
CHC Meham,"Near ITI, Meham Distt. Rohtak",Yes (8),8,0,0,0,10,0,0,0,Yes,No,Yes,No,Yes,2021-05-25 09:30,19
CHC Sampla,"Gadi Sampla, Rohtak, SH-20, Jhajjar Sampla Road, Sampla, Sampla, Haryana 124501",Yes (8),0,8,0,0,0,10,0,0,No,No,Yes,No,Yes,2021-05-25 09:01,19
"Civil Hospital, Rohtak",Subash Road,Yes (52),24,26,2,3,38,26,7,5,Yes,Yes,Yes,Yes,Yes,2021-05-25 09:03,19
Holy Heart Super speciality Hospital,Vinay Nagar Delhi Bye pass,No (0),0,0,0,0,25,5,27,6,Yes,No,No,Yes,Yes,2021-05-25 09:38,19
"Hridaya Nilayam Heart, Lung &amp; vascular Institute","5, Raj Garden, Delhi Bypass, Rohtak",Yes (17),0,0,17,0,0,0,25,2,Yes,No,Yes,Yes,Yes,2021-05-25 09:30,19
Joyline Multispeciality,"Surajmal Colony, Sunarian Road, Opposite Birgadier Muktram Statue Rohtak",Yes (15),12,0,3,1,15,0,5,1,Yes,Yes,Yes,Yes,Yes,2021-05-25 08:29,19
Kainos Hospital,Near Kheri Sadh Village Outer Bye Pass,Yes (27),18,5,4,5,26,10,34,17,Yes,No,Yes,Yes,Yes,2021-05-25 09:37,19
Life Care Hospital,Subash Nagar,Yes (34),21,0,13,5,30,0,20,6,No,No,Yes,Yes,Yes,2021-05-25 09:09,19
Maan Hospital,Bhagwan Colony Near Radio Station,Yes (26),15,0,11,4,29,0,16,6,Yes,No,Yes,Yes,Yes,2021-05-25 09:07,19
Mansarover Hospital,Mansarover Colony Near Park,Yes (25),20,0,5,6,20,0,10,7,Yes,No,Yes,Yes,Yes,2021-05-25 09:42,19
Neurocentre Super Speciality Hospital,"Kalawati Bulding, Near Power House Rohtak",Yes (18),4,6,8,Beds Over Utilized 1,4,6,13,2,Yes,No,Yes,Yes,Yes,2021-05-25 09:42,19
Noble Heart Super Speciality Hospital,Near Raj Garden Delhi Bye Pass,Yes (18),17,1,0,2,26,1,7,6,Yes,No,Yes,Yes,Yes,2021-05-25 07:39,19
Oscar Super Speciality Trauma Center,"Medical Moad, Daryao Singh Nagar,",Yes (4),2,2,0,0,23,3,15,2,Yes,No,Yes,No,Yes,2021-05-25 09:09,19
Oxygen Hospital,Islam Pura Daries Hisar Road,Yes (27),14,10,3,2,15,10,5,4,Yes,No,Yes,Yes,Yes,2021-05-25 09:38,19
PGIMS Rohtak,"Pt.Bhagwat Dayal PGIMS, Medical Rd, Rohtak, Haryana",Yes (366),345,0,21,21,451,0,115,115,Yes,Yes,Yes,Yes,Yes,2021-05-25 10:03,19
Positron Hospital,Suncity Sector 35,Yes (23),0,16,7,0,0,16,16,4,Yes,No,Yes,Yes,Yes,2021-05-25 09:06,19
Pragati Hospital,"Sukhpura Chowk, Gohana Road, opp. Ladhot Road Rohtak",Yes (10),7,0,3,1,11,0,4,1,Yes,No,Yes,Yes,Yes,2021-05-25 08:18,19
"Sanghi Nursing Home, Rohtak, Haryana","Chotu Ram Chowk, Civil Road, Arya Nagar, Rohtak, Haryana",Yes (11),7,0,4,4,10,0,4,4,Yes,Yes,Yes,Yes,Yes,2021-05-25 08:26,19
Shivam Liver &amp; Gastro Super Speciality Hospital,"CIVIL ROAD NEAR SHANT MAI CHOWK, Rohtak, Haryana - 124001, India",Yes (7),4,0,3,0,5,0,4,1,Yes,No,Yes,Yes,Yes,2021-05-25 08:49,19
Sunflag Global Hospital,Bharat Colony Near Sheela Bye Pass,Yes (6),6,0,0,0,20,0,15,5,Yes,No,Yes,Yes,Yes,2021-05-25 09:59,19
Ch Lekh Raj Multispeciality Hospital,Vill Gadhauli Yamuna Nagar,Yes (142),134,0,8,3,140,0,10,5,Yes,Yes,Yes,Yes,Yes,2021-05-25 08:30,22
CHC Bilaspur,CHC Bilaspur,Yes (18),3,15,0,0,8,17,0,0,Yes,No,Yes,No,Yes,2021-05-24 17:42,22
CHC Chhachharuli,CHC Chhachharuli,Yes (17),5,12,0,0,10,20,0,0,Yes,No,Yes,Yes,Yes,2021-05-25 10:59,22
CHC Naharpur,Naharpur Yamuna Nagar,Yes (10),10,0,0,0,10,0,0,0,Yes,No,No,No,Yes,2021-05-24 17:47,22
CHC Partap Nagar,CHC Partap Nagar,Yes (14),6,8,0,0,6,10,0,0,Yes,No,Yes,No,Yes,2021-05-25 08:01,22
CHC Radaur,Radaur Yamuna Nagar,Yes (10),10,0,0,0,10,0,0,0,Yes,No,Yes,Yes,Yes,2021-05-24 17:47,22
CHC Saraswati Nagar,CHC Saraswati Nagar,Yes (19),8,11,0,0,14,11,0,0,Yes,No,Yes,No,Yes,2021-05-24 17:42,22
DABRA HOSPITAL Yamunanagar,DABRA HOSPITAL,Yes (19),11,8,0,1,11,8,4,2,No,No,No,No,No,2021-05-24 17:43,22
ESI Hospital,"ESI Hospital, Jagadhri",Yes (10),5,0,5,0,40,0,18,0,Yes,No,Yes,Yes,Yes,2021-05-24 17:40,22
Gaba Hospital,Gaba Hospital Yamunanagar,Yes (46),6,40,0,0,50,40,30,5,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-24 17:40,22
GULATI HOSPITAL,GULATI HOSPITAL,Yes (9),8,1,0,0,25,3,6,0,Yes,No,Yes,Yes,Yes,2021-05-24 17:43,22
Heart Care Center Hospital,Near Lal Dwara Mandir Yamuna Nagar,Yes (16),2,2,12,4,2,2,15,7,Yes,No,Yes,Yes,Yes,2021-05-25 10:12,22
JP Hospital Pvt,"Jagadhri Rd, near Luxmi Theater, Vishwakarma Mohalla, Yamuna Nagar,HARAYANA Haryana",Yes (13),3,10,0,0,15,15,13,2,Yes,No,Yes,Yes,Yes,2021-05-24 17:41,22
