name,address,Availability_availability_of_beds,Availability_oxygen_beds,Availability_non_oxygen_beds,Availability_i_c_u_beds,Availability_ventilators,Allocated_oxygen_beds,Allocated_non_oxygen_beds,Allocated_i_c_u,Allocated_ventilators,Availability_availability_of_oxygen,Availability_antiviral_remdesivir_etc_,Availability_steroids,Availability_anticoagulant,Availability_antipyretic,updated_on,city
Balaji Hospital Jind,Rohtak Road Jind,No (0),0,0,0,0,32,8,0,0,Yes,No,Yes,Yes,Yes,2021-05-14 09:14,9
CHC Alewa,"Alewa 2 Sub Health Centre, Alewa Chc Alewa, Alewa, Jind",Yes (15),15,0,0,0,15,0,0,0,Yes,No,Yes,No,Yes,2021-05-14 08:51,9
CHC Julana,Julana,Yes (20),14,6,0,0,20,6,0,0,Yes,No,Yes,Yes,Yes,2021-05-14 09:03,9
District Civil Hospital Jind (NEW+OLD),Hosptial,No (0),0,0,0,5,126,0,20,12,Yes,Yes,Yes,Yes,Yes,2021-05-14 08:55,9
Gangaputra Ayurvedic Medical College Jind,Kandela,Yes (83),48,10,25,3,60,15,25,3,Yes,No,Yes,No,Yes,2021-05-14 09:05,9
JIND HEART HOSPITAL,GOHANA BYPASS ROHTAK ROAD JIND,Yes (9),8,0,1,0,12,0,5,1,Yes,No,No,No,No,2021-05-14 10:50,9
Malik Hospital,Rohtak Road Jind,No (0),0,0,0,2,4,0,4,3,Yes,No,Yes,Yes,Yes,2021-05-14 09:11,9
Meenakashi Jain Hospital,Near Bus Stand,Yes (3),3,0,0,0,13,0,5,1,Yes,No,Yes,Yes,Yes,2021-05-14 09:16,9
Sarvodhya Hospital Jind,Jind,Yes (9),9,0,0,2,20,0,0,2,Yes,No,Yes,No,No,2021-05-14 08:57,9
SDH Narwana,Narwana,Yes (16),4,12,0,0,20,12,0,0,Yes,No,Yes,Yes,Yes,2021-05-14 08:53,9
SDH Safidon,Safidon,Yes (26),15,11,0,0,20,14,0,0,Yes,No,Yes,No,Yes,2021-05-14 08:51,9
SDH UCHANA,Uchana,Yes (49),16,33,0,0,20,35,0,0,Yes,No,No,No,Yes,2021-05-14 08:50,9
Shri Gyani Ram Mamorial Hospital,Safidon,Yes (12),10,1,1,0,10,5,10,0,Yes,No,Yes,Yes,Yes,2021-05-14 11:25,9
Aarti Hospital,"A-628, Near Hanuman Mandir, Dabua Pali Road, NIT Faridabad",Yes (23),5,15,3,0,5,15,3,0,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-14 07:14,4
Aastha Hospital,"SCF -2, Ashoka Enclave Main Rd, Sector 35, Faridabad",Yes (6),4,2,0,0,10,4,0,0,Yes,No,Yes,Yes,Yes,2021-05-14 09:15,4
Al-Falah Hospital,"Al Falah university Campus, Dhouj",Yes (50),30,20,0,0,50,25,2,2,Yes,Yes,Yes,Yes,Yes,2021-05-14 08:36,4
Anshu Hospital,"Shiv Colony Sehatpur Road, Palla No. 1, Faridabad",Yes (10),7,3,0,0,10,10,0,0,Yes,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-14 10:32,4
Apurva Hospital,"2N/74, B.P. Near 2-3 Gole ChakKar, NIT Faridabad",Yes (6),4,2,0,1,8,2,0,1,Yes,Yes,To Be Updated,To Be Updated,To Be Updated,2021-05-14 08:44,4
Arise Healthcare,"SCO: C 3185, Near Corporation Bank, Green Field Colony, Faridabad",Yes (11),1,6,4,1,2,7,7,2,Yes,No,No,No,No,2021-05-13 12:47,4
Arsh Hospital,"Opp. Era Redwood Residency, Tigaon Rd, Sector 78, Faridabad,",Yes (27),25,2,0,5,40,5,20,6,Yes,No,Yes,Yes,Yes,2021-05-13 08:19,4
Asian Hospital,"Badkal Flyover Road, Sector  21 A Faridabad",No (0),Beds Over Utilized 10,0,Beds Over Utilized 1,Beds Over Utilized 5,82,0,53,14,Yes,Yes,Yes,Yes,Yes,2021-05-14 11:18,4
B.K. Hospital Faridabad,B.K. Hospital Faridabad B K Chowk FBD,Yes (53),28,25,0,0,64,25,11,11,No,Yes,Yes,Yes,Yes,2021-05-13 14:10,4
Bhavya Kalyani Hospital,"Mohna Road, Near Aanand Bakery, Ballabgarh, Faridabad",Yes (10),1,9,0,0,5,9,3,0,Yes,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-14 06:52,4
Chugh Hospital,"5L-164, K.C. Road N.I.T. Faridabad",Yes (7),1,6,0,0,4,14,0,0,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-13 18:04,4
D.M. Hospital,"89-A, NH-5, Railway Road, Near Police Thana, NIT, Faridabad",No (0),0,0,0,0,10,10,8,1,No,No,Yes,Yes,Yes,2021-05-13 10:19,4
Doctor Today Multispecialty Hospital,"5-C/2,B.P., Railway Road,, Near Bankey Bihari Mandir,, next to IDBI Bank, Faridabad",Yes (19),19,0,0,1,35,0,5,2,Yes,No,Yes,Yes,Yes,2021-05-14 10:18,4
Dr. Harish Hospital,"701, Sector 8, YMCA Road, Faridabad",Yes (6),5,0,1,0,5,0,2,0,Yes,No,Yes,Yes,Yes,2021-05-14 09:22,4
Durga Multispeciality Hospital,"Shri Bankey Bihari Mandir Complex, Neelam-Railway Road, NIT 5, Faridabad",Yes (27),21,0,6,0,22,0,8,0,No,No,Yes,Yes,Yes,2021-05-11 12:44,4
"ESIC Medical College, Faridabad","NH-3, NIT Behind BK Hospital, Haryana",Yes (345),0,345,0,0,150,350,80,50,Yes,Yes,Yes,Yes,Yes,2021-05-14 08:44,4
Fortis Escort Hospital,"Neelam Bata Rd, opp. Neelam Cinema, AC Nagar, New Industrial Town, Faridabad,",Yes (12),12,0,0,Beds Over Utilized 2,55,0,14,7,Yes,Yes,Yes,Yes,Yes,2021-05-13 18:02,4
Gaurav Hospital,"Rajeev Colony, Samaypur Road, Ballabgarh, Faridabad",Yes (4),Beds Over Utilized 12,2,2,1,3,2,10,1,Yes,To Be Updated,Yes,To Be Updated,To Be Updated,2021-05-14 09:32,4
Geeta Hospital,"Opposite Huda Market and Community Centre, Sector 28, Faridabad",Yes (12),6,0,6,0,8,0,10,2,Yes,No,Yes,Yes,Yes,2021-05-13 10:30,4
Geetanjali Multispeciality Hospital,"D-635, 60 Feet Rd, Chawla Colony, Ballabhgarh, Faridabad",Yes (11),11,0,0,0,20,3,0,0,Yes,To Be Updated,Yes,To Be Updated,To Be Updated,2021-05-08 15:28,4
Goyal Hospital,"Plot No. 2 opposite hanuman temple Sec 8, Surdas Park",No (0),0,0,0,0,12,0,6,2,No,Yes,Yes,Yes,Yes,2021-05-14 10:32,4
Handa Medical Center,"Site No-1, Sector 16, Opp Sagar Cinema, Faridabad",No (0),0,0,0,0,0,0,0,0,No,No,No,To Be Updated,No,2021-05-13 13:44,4
Heritage Hospital,3C-62B/BP NIT Faridabad,Yes (11),8,0,3,0,11,0,4,1,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-13 12:03,4
IBS Ashwani Hospital,"Plot No 8 D/1, YMCA Rd, Pocket D, Sector 11, Faridabad",Yes (13),5,5,3,2,22,5,8,2,No,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-14 10:38,4
Janak Hospital,Indira complex Neharpar Kheri Road Faridabad,Yes (6),0,4,2,0,15,6,6,0,Yes,No,Yes,Yes,Yes,2021-05-14 10:26,4
Kant Multispeciality Hospital Pvt Ltd,"Plot no. 167, Indra Complex, Kheri Road, Greater, near Kheri Pul Bridge, Sector 87, Neharpar Faridabad, Faridabad, Haryana 121002",Yes (20),18,0,2,0,18,0,5,1,Yes,Yes,To Be Updated,To Be Updated,To Be Updated,2021-05-14 11:18,4
Kedar Hospital,"3B/3, B.P , Near DAV college, NIT., Faridabad,",Yes (41),31,3,7,1,31,6,12,1,Yes,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-14 06:27,4
Kedar Hospital Multispeciality,Gali 7 Krishna Colony Sec25 Faridabad,Yes (28),10,15,3,0,10,15,5,0,Yes,No,Yes,Yes,Yes,2021-05-14 06:23,4
Krishna Medical Centre,"773, Sector-19, Faridabad",Yes (10),5,0,5,0,5,0,5,0,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-13 12:23,4
Life Hospital,Opp Hanuman Mandir Sec 8 Faridabad,Yes (5),4,0,1,1,4,0,6,1,Yes,Yes,Yes,Yes,Yes,2021-05-14 09:21,4
Lotus Hospital Faridabad,"Plot-2, Jeevan Nagar, Opp. Lal Kothi, Main Ballabgarh Sohna Road, Faridabad",Yes (11),9,0,2,0,12,0,8,1,Yes,No,Yes,Yes,Yes,2021-05-14 08:39,4
Madhav Hospital,"Building no 16, Block E, and, New Industrial Twp 5, Faridabad, Haryana 121001",Yes (21),Beds Over Utilized 3,0,21,2,0,0,28,2,To Be Updated,No,To Be Updated,To Be Updated,To Be Updated,2021-05-14 06:50,4
Manavta Hospital,"Plot No-494, Near Women ITI, Uncha Gaon Prem Nagar, Mohna Road, Ballabgarh, Faridabad",Yes (10),0,9,1,1,10,10,11,3,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-14 10:12,4
Manvi Medical Centre,"New Bharat Colony, Opp. Chaddar Godam, Near Mahaban Farm, Kheri Road, Greater Faridabad",Yes (2),2,0,0,0,7,0,2,0,Yes,No,Yes,To Be Updated,To Be Updated,2021-05-13 11:04,4
Medicheck Hospital,"Block C, Plot Number 76, Shahid Bhagat Singh Marg, near Bata Flyover, New Industrial Town, Faridabad",Yes (12),12,Beds Over Utilized 8,0,0,52,0,12,3,Yes,No,Yes,Yes,Yes,2021-05-14 10:48,4
Medicheck Ortho Hospital,"Behind Community Centre, HBH Colony, Sector 46, Faridabad",Yes (13),13,0,0,0,13,0,0,0,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-14 09:27,4
Medstar Hospital,"Om Enclave Part 1, Near Toll Tax, Agwanpur Road, Faridabad",Yes (3),1,2,0,0,5,2,0,0,No,No,Yes,Yes,Yes,2021-05-14 09:23,4
Medwin Hospital,"Plot No. 2, Jeevan Nagar, Sohna Road Gounchi, Sector 55, Faridabad",Yes (15),1,12,2,0,2,12,6,0,To Be Updated,No,Yes,Yes,Yes,2021-05-14 11:27,4
Metro Hospital Medicare,"Metro Heart Institute with Multispeciality Sector 16 A, Faridabad",Yes (6),6,0,0,0,170,0,43,11,Yes,No,Yes,Yes,Yes,2021-05-14 11:29,4
National Institute Of Medical Sciences,"Sector -23A,?Faridabad,?",Yes (11),3,4,4,2,15,4,9,2,Yes,Yes,Yes,Yes,Yes,2021-05-14 11:01,4
Ortho 1 Hospital,"1331, Near Community Centre, Sector 55, Faridabad",Yes (27),7,12,8,1,8,12,10,1,Yes,No,Yes,Yes,Yes,2021-05-14 10:55,4
Park Hospital Faridabad,"J Block, Sector 10 HBC, opposite Court, Faridabad",No (0),Beds Over Utilized 2,0,0,3,10,10,25,5,Yes,Yes,Yes,Yes,Yes,2021-05-13 15:34,4
Pawan Hospital Unit-1,"Samaypur Road Near Sector 56, Ballabhgarh, Faridabad",Yes (36),29,0,7,5,31,0,14,7,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-14 11:12,4
Pawan Hospital Unit-2,"Plot No. 10, Jawahar Colony, Near Disposal Chowk, Faridabad",Yes (11),Beds Over Utilized 1,0,11,0,0,0,11,0,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-13 11:08,4
Prachi Hospital,Opp Chimni Bai Dharmshala Faridabad,Yes (10),7,2,1,0,10,2,5,1,Yes,No,Yes,Yes,Yes,2021-05-13 15:25,4
QRG Central,"Plot No, 69, Mathura Rd, Sector 20 A, New Industrial Town, Faridabad",No (0),0,0,0,0,105,0,39,11,Yes,Yes,Yes,Yes,Yes,2021-05-14 10:03,4
QRG Hospital Medicare,"Ambedkar Marg, QRG Healthcity, Sector 16, Faridabad",Yes (22),22,0,0,0,165,0,43,14,Yes,Yes,Yes,Yes,Yes,2021-05-14 10:20,4
Raghav Hospital,Kheri Road Sec 87 Greater Faridabad,Yes (14),14,0,0,1,17,3,3,1,Yes,No,Yes,Yes,Yes,2021-05-14 09:52,4
Raj Nursing Home,"CLINIC SITE NO-6, Sector 3, Faridabad",Yes (1),0,Beds Over Utilized 7,1,0,13,0,4,1,Yes,No,Yes,Yes,Yes,2021-05-13 11:48,4
Ronak Hospital,"Dabua Pali Road, Near Ganga Ram Devta Mandir, NIT, Faridabad",Yes (46),20,19,7,3,20,20,10,3,No,Yes,Yes,Yes,Yes,2021-05-13 12:52,4
Royal’s Hotel,"3-B-14, Ground Floor NIT Faridabad",Yes (49),49,0,0,0,50,0,0,0,Yes,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-14 06:16,4
Samrat Hospital,"180, Sanjay Colony, Delhi Mathura Road, JCB Chowk, Ballabgarh, Faridabad",Yes (20),10,0,10,0,10,0,10,0,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-13 12:16,4
Sanjeevan Multispeciality Hospital,"D-947, 60 Feet Road, Opp. Shiv Mandir, Chawla Colony, Ballabgarh, Faridabad",Yes (11),4,2,5,0,7,2,8,0,No,No,Yes,Yes,Yes,2021-05-13 13:01,4
Santosh Multispeciality Hospital,"Shop No. 3F, 139, Metro Rd, New Industrial Township 2b, Block F, New Industrial Twp 3, New Industrial Town, Faridabad,",Yes (32),24,8,0,1,40,10,10,1,No,No,Yes,Yes,Yes,2021-05-13 11:59,4
Sarvodya Hospital faridabad,"Sector-8, YMCA Rd, near Escorts Mujesar Metro Station, Sector 7, Faridabad",Yes (14),14,0,Beds Over Utilized 15,Beds Over Utilized 2,138,0,25,5,Yes,Yes,Yes,Yes,Yes,2021-05-13 12:12,4
Sarvodya Sector 19,"Gopi Colony, Old Faridabad, Faridabad",Yes (1),0,0,1,0,28,0,10,4,Yes,Yes,Yes,Yes,To Be Updated,2021-05-13 11:17,4
Sattya Hospital,"376, IP Colony, Sector 32-33 Faridabad",Yes (10),6,0,4,2,6,0,4,2,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-13 12:11,4
Shankar Medicare Center,Sec 28 Faridabad,Yes (27),9,18,0,0,15,20,0,0,Yes,Yes,Yes,Yes,Yes,2021-05-14 10:27,4
Shanti Devi Memorial Hospital,"Kheri More Near, Piyush Heights, Sector 89, Faridabad",Yes (14),5,8,1,2,14,8,3,2,Yes,No,Yes,Yes,Yes,2021-05-14 09:57,4
Shivalik Hospital Unit 1,Huda Market Sector-37 Faridabad,No (0),0,Beds Over Utilized 3,0,0,0,3,4,0,Yes,No,Yes,Yes,Yes,2021-05-14 10:10,4
Shivalik Hospital Unit 2,"Sehatpur, Opp. Sec-91 Faridabad",No (0),Beds Over Utilized 1,Beds Over Utilized 4,0,0,0,0,2,0,Yes,No,Yes,Yes,Yes,2021-05-14 10:22,4
"Shri Atal Bihari Vajpayee Government Medical College, Chhainsa","Village  Chhainsa, Faridabad",Yes (100),100,0,0,0,100,0,0,0,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-13 18:01,4
Siddhi Vinayak Aspataal,"MCF-8280, Main Sohna Road, Near Syndicate Bank/Lal Kothi, Ballabgarh, Faridabad",Yes (18),7,5,6,1,10,6,10,1,Yes,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-14 10:45,4
SMS Hospital,"Clinic No. 9, Sector-3, Near Huda Market, Faridabad",Yes (3),Beds Over Utilized 2,0,3,0,5,0,5,3,Yes,No,Yes,Yes,Yes,2021-05-14 11:27,4
SRU Multispeciality Hospital,"Sunder Colony, Nangla Gujran, Behind Rawal International School, Ballabgarh, Faridabad",Yes (11),11,Beds Over Utilized 4,0,0,14,0,3,0,Yes,No,Yes,No,No,2021-05-14 10:21,4
Sunrise Hospital,"3C-63, BP, NIT Faridabad",Yes (16),16,0,Beds Over Utilized 2,0,25,0,3,0,Yes,No,Yes,Yes,Yes,2021-05-14 10:22,4
Sunshine Hospital,"Sec 64 Sahupura Road, Unchagaon Ballabgarh",Yes (5),4,0,1,0,8,0,3,0,Yes,No,Yes,Yes,Yes,2021-05-13 21:07,4
Supreme Hospital,"Suraj Kund Rd, Charmwood Village, Faridabad",Yes (20),18,0,2,1,20,0,2,1,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-14 10:05,4
Suryodaya Hospital,"Chandiwala Bagh, RPS Road, Sector 88 Greater Faridabad",Yes (11),9,0,2,2,9,0,2,2,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-13 18:01,4
Urocare Apolo Multi and Super Speciality Hospital,"H.No 78, Behind Girls College, Sector-2, Ballabgarh, Faridabad",Yes (5),0,4,1,0,0,6,2,0,Yes,No,Yes,Yes,Yes,2021-05-13 11:52,4
V Care Multispeciality Health Center,"Plot No. V7, Near Police Station, BPTP Park Land, Sector-76, Faridabad",Yes (3),3,0,0,1,7,0,3,2,Yes,No,Yes,Yes,Yes,2021-05-13 13:12,4
Vardan Hospital,"Opp. Gurudwara, Adarsh Nagar, Main Malerna Road, Ballabgarh, Faridabad",Yes (15),15,0,0,0,15,0,0,0,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-13 12:07,4
Vedanta Hospital,"B-5,Central Green,Near I.T, BK Chowk, New Industrial Town, Faridabad",Yes (7),0,7,0,1,10,12,8,1,Yes,No,Yes,Yes,Yes,2021-05-13 09:51,4
Vibal Hospital Pvt. Ltd.,"Sector-21D, Huda Market, Faridabad",Yes (9),9,0,Beds Over Utilized 2,0,10,0,8,1,Yes,Yes,Yes,Yes,Yes,2021-05-12 16:15,4
Zenith Hospital (P) Ltd.,187/1 Yadav Colony Mohana Road NEar Yadav DairyBallabgarh,Yes (23),22,Beds Over Utilized 4,1,2,30,0,4,2,No,No,Yes,Yes,Yes,2021-05-14 08:40,4
GH Charkhi Dadri,"Near Loharu Chowk,Charkhi Dadri",No (0),0,0,0,0,35,15,12,11,Yes,Yes,Yes,Yes,Yes,2021-05-13 13:59,3
Jaihind Hospital,Charkhi Dadri,No (0),0,0,0,0,7,1,5,0,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-14 09:55,3
Murari Lal Rasiwasia Ayurvedic Hospital,"Delhi Road,Near Janta College",Yes (31),31,0,0,0,70,0,0,0,Yes,Yes,Yes,Yes,Yes,2021-05-14 09:48,3
Oscar Hospital,Charkhi Dadri,No (0),0,0,0,0,2,0,18,0,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-13 16:05,3
Pradhan Medicare Centre,"Loharu Rd, Charkhi Dadri, Haryana",No (0),0,0,0,0,12,0,3,0,To Be Updated,Yes,Yes,Yes,Yes,2021-05-13 16:16,3
Sunflag Hospital,Charkhi Dadri,No (0),0,0,0,0,6,0,6,0,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-13 16:09,3
