name,address,Availability_availability_of_beds,Availability_oxygen_beds,Availability_non_oxygen_beds,Availability_i_c_u_beds,Availability_ventilators,Allocated_oxygen_beds,Allocated_non_oxygen_beds,Allocated_i_c_u,Allocated_ventilators,Availability_availability_of_oxygen,Availability_antiviral_remdesivir_etc_,Availability_steroids,Availability_anticoagulant,Availability_antipyretic,updated_on,city
RP Welltar Hospital,"Vill. Bastara, District Karnal",Yes (4),0,4,0,0,10,4,4,1,Yes,No,Yes,Yes,Yes,2021-05-11 09:13,11
"Sanjiv Bansal Cygnus Hospital , Karnal","Railway Rd, Ibrahim Mandi, Karnal, Haryana",No (0),0,0,0,0,20,0,5,2,Yes,No,Yes,Yes,Yes,2021-05-11 09:54,11
Sarvodya Hospital,"Sector 14, Near Tau Devi Lal Chowk",Yes (2),2,0,0,0,12,0,10,0,Yes,Yes,Yes,Yes,Yes,2021-05-11 19:34,11
SDH Nilokheri,SDH Nilokheri,Yes (10),10,0,0,0,10,0,0,0,Yes,No,Yes,No,Yes,2021-05-11 15:31,11
Shri Ram Chand Memorial Hospital,"12, Ashoka colony,Opp Kalpana Chawla hospital, Karnal, Haryana",No (0),0,0,0,0,8,0,7,3,Yes,No,Yes,Yes,Yes,2021-05-11 10:34,11
Shri Sanatan Dharam Mahabir Dal,"Kunjpura Road, Karnal Near Sanatan Dharam Mandir",No (0),0,0,0,0,12,0,0,0,Yes,No,Yes,Yes,Yes,2021-05-11 10:30,11
SS Hospital,"Sector 14, Karnal",No (0),0,0,0,0,7,0,7,0,Yes,To Be Updated,Yes,Yes,Yes,2021-05-11 08:47,11
Swastik Hospital,Swastic Hospital Opp DCH,No (0),0,0,0,0,10,0,9,0,Yes,No,Yes,Yes,Yes,2021-05-12 05:20,11
Virk Hospital Karnal,"363-364, Randhir lane, near Dyal Singh College, Karnal, Haryana",No (0),0,0,0,0,37,0,8,1,Yes,Yes,Yes,Yes,Yes,2021-05-12 00:00,11
"Apex Hospital, Sirsa","Circular Road, Sirsa",Yes (1),1,0,0,0,12,2,3,1,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-11 20:59,20
"Astha Hospital, Sirsa",Dabwali Road Sirsa,No (0),0,0,0,0,15,0,5,0,Yes,No,Yes,Yes,Yes,2021-05-11 09:34,20
CIVIL HOSPITAL SIRSA,"Civil Hospital Road, Sirsa",Yes (9),9,0,0,0,59,10,8,11,Yes,Yes,Yes,Yes,Yes,2021-05-10 13:01,20
"Dayal Nursing Home, Sirsa","Dabwali Road, Sirsa",Yes (12),9,3,0,0,9,3,0,0,Yes,To Be Updated,Yes,Yes,Yes,2021-05-09 14:39,20
"Gupta Hospital, Sirsa","Dabwali Road, Sirsa Near Easy Day",Yes (11),1,Beds Over Utilized 2,10,0,4,3,5,0,Yes,To Be Updated,Yes,Yes,Yes,2021-05-10 13:11,20
"Jagdish Nursing Home, Sirsa","Gandhi Market, Parshuram Chowk, Sirsa",Yes (10),Beds Over Utilized 5,4,6,0,0,4,6,1,Yes,No,Yes,Yes,Yes,2021-05-11 22:48,20
"jCD Hospital, Sirsa","JCD Hospital, Barnala Road, Sirsa",Yes (39),2,37,0,0,10,40,0,0,Yes,No,Yes,Yes,Yes,2021-05-11 16:38,20
"Jeevan Jyoti Hospital, Sirsa",Dabwali Road Sirsa,No (0),0,0,0,0,7,1,3,3,Yes,No,Yes,Yes,Yes,2021-05-11 18:50,20
"Khurana Hospital, Sirsa",Dabwali Road Sirsa,Yes (8),6,0,2,0,6,0,3,1,Yes,No,Yes,Yes,Yes,2021-05-11 20:56,20
"Lalgarhia Hospital, Sirsa",Dabwali Road Sirsa,Yes (3),0,0,3,0,15,0,4,1,Yes,Yes,Yes,Yes,Yes,2021-05-11 18:08,20
"Medicare Hospital, Sirsa","Dabwali Road, Sirsa",Yes (4),4,Beds Over Utilized 5,0,0,5,0,6,2,Yes,Yes,Yes,Yes,Yes,2021-05-09 14:35,20
"Metro Health Care Hospital, Sirsa","Near Dena Bank, lal Batti Chowk, Sirsa",Yes (3),Beds Over Utilized 1,Beds Over Utilized 3,3,0,5,0,4,1,Yes,To Be Updated,Yes,Yes,Yes,2021-05-11 08:12,20
"Mittal Hospital, Sirsa","Near Jhunthra Petrol Pump, Dabwali Road Sirsa",Yes (10),8,Beds Over Utilized 3,2,0,12,0,2,0,Yes,To Be Updated,No,Yes,Yes,2021-05-09 14:40,20
"New Life Care Hospital, Sirsa","Dabwali Road, Sirsa",Yes (7),6,Beds Over Utilized 6,1,0,8,0,2,1,Yes,No,Yes,Yes,Yes,2021-05-11 20:57,20
"Poonia COVID Care Center, Sirsa","Near Ambedkar chowk, opposite Seth tula ram dharamshala, Hisar Road, Sirsa, Haryana 125055",Yes (7),0,7,0,0,14,7,3,1,Yes,Yes,Yes,Yes,Yes,2021-05-11 16:33,20
"Sanjeevni Hospital, Sirsa (Wing -2, 1 &amp; 2nd Floor)","Under over bridge, hisar road, sirsa",Yes (15),5,10,0,0,45,30,10,6,Yes,Yes,Yes,Yes,Yes,2021-05-11 17:05,20
"Shah Satnam Dera Hospital (Wing -2, 2nd floor), Sirsa","Begu Road, Sirsa",Yes (49),44,5,0,0,55,31,7,7,Yes,Yes,Yes,Yes,Yes,2021-05-09 13:15,20
"Shivam Hospital, Sirsa",Surkhab Chowk Sirsa,Yes (10),8,0,2,0,14,0,2,2,Yes,To Be Updated,Yes,Yes,Yes,2021-05-11 21:00,20
"SPS Hospital, Sirsa","Near Sangwan Chowk, Dabwali Road, Sirsa",No (0),0,0,0,0,12,0,3,2,Yes,No,Yes,Yes,Yes,2021-05-11 16:35,20
"Suraksha Hospital, Sirsa","Dabwali Rd, opposite Hotel Aroma, Sirsa, Haryana 125055",No (0),0,0,0,0,10,3,4,7,Yes,Yes,Yes,Yes,Yes,2021-05-11 20:57,20
"Swastik Hospital, Sirsa","Ambedkar Chowk, Nandan Vatika, Sirsa,",No (0),0,0,0,0,5,5,4,1,Yes,No,Yes,Yes,Yes,2021-05-11 17:26,20
"Talwar Nursing Home, Sirsa","Under Over Bridge, Hisar Road, Sirsa",Yes (1),0,0,1,0,12,2,1,1,Yes,No,Yes,Yes,Yes,2021-05-11 20:59,20
"Tomar Nursing Home, Sirsa","Nandan Vatika, near surkhab Chock, Hathi park, Agrasain Colony, Sirsa, Haryana 125055",No (0),0,0,0,0,12,1,5,1,Yes,Yes,Yes,Yes,Yes,2021-05-11 20:58,20
"Vardan Hospital, Sirsa","Near Lal Batti Chowk, Sirsa",Yes (1),1,0,0,0,8,1,1,0,Yes,No,Yes,Yes,Yes,2021-05-09 14:37,20
"Ayurvedic Medical College, Patikara","Village- Ptikra, Narnaul",Yes (172),51,121,0,0,75,125,0,0,Yes,Yes,Yes,Yes,Yes,2021-05-11 16:37,13
CHC ATELI,CHC Ateli,Yes (15),5,10,0,0,5,10,0,0,No,Yes,Yes,Yes,Yes,2021-05-11 16:37,13
CHC Kanina,CHC Kanina,Yes (36),7,29,0,0,20,30,0,0,No,No,Yes,Yes,Yes,2021-05-11 16:37,13
CHC Nangal Chaudhary,chc nangal choudhary,Yes (15),5,10,0,0,5,10,0,0,No,Yes,Yes,Yes,Yes,2021-05-11 16:37,13
CHC Sehlang,CHC SEHLANG,Yes (15),5,10,0,0,5,10,0,0,Yes,Yes,Yes,Yes,Yes,2021-05-11 16:37,13
Civil Hospital Narnaul,"Housing Board, Narnaul",Yes (2),2,0,0,2,25,0,0,7,Yes,Yes,Yes,Yes,Yes,2021-05-11 16:35,13
Jaipur Heart &amp; Multi Speciality Hospital,"Opp. Sadar Thana, Narnaul",No (0),0,0,0,1,6,0,6,3,Yes,Yes,Yes,Yes,Yes,2021-05-11 16:39,13
LAXMI NARAYANAN,"Laxmi Narayanan Hospital , Narnaul Road Mahendergarh",No (0),0,0,0,1,6,0,5,1,Yes,No,Yes,Yes,Yes,2021-05-11 17:33,13
Rainbow Multispecialty hospital and trauma Centre,"Singhana road, Narnaul",Yes (5),2,3,0,0,2,3,8,2,Yes,Yes,Yes,Yes,Yes,2021-05-11 16:40,13
Sammat Memorial Hospital,"Sastri colony, near bus stand, mahendergarh",Yes (7),3,4,0,2,10,6,5,2,Yes,No,Yes,Yes,Yes,2021-05-11 16:40,13
Sanwedna Hospital Narnaul,"HUDA Sector 1, Narnaul",Yes (4),3,0,1,1,11,0,10,1,Yes,Yes,Yes,Yes,Yes,2021-05-11 16:37,13
SDH Mahendergarh,SDH Mahendergarh,Yes (7),7,0,0,0,20,0,0,0,Yes,Yes,Yes,Yes,Yes,2021-05-11 16:37,13
Shanti Hospital Narnaul,Shanti Hospital Narnaul,Yes (1),1,0,0,1,9,0,9,2,Yes,Yes,Yes,Yes,Yes,2021-05-11 16:37,13
Sheela Multi Superspeciality Hospital,Behind Bus Stand Mahindergarh,No (0),0,0,0,0,6,0,4,1,Yes,No,Yes,Yes,Yes,2021-05-11 16:40,13
Shri Arvind Heart and Multispecialty Hospital,"Rao Tula Ram Chowk, Dadri Road Mahendergarh",Yes (5),0,5,0,2,6,5,6,3,Yes,Yes,Yes,Yes,Yes,2021-05-11 16:39,13
Vijay Hospital Narnaul,"HUDA Sector 1, Narnaul",No (0),0,0,0,1,8,0,17,2,Yes,Yes,Yes,Yes,Yes,2021-05-11 16:37,13
Alchemist Hospital panchkula,Sector 21 Panchkula,Yes (1),0,0,1,0,41,0,11,4,Yes,Yes,Yes,Yes,Yes,2021-05-11 16:07,16
Alchemist Ojas Hospital,"H1  SEctor 26, Panchkula Ext, Panchkula",No (0),0,0,0,2,54,0,17,8,Yes,Yes,Yes,Yes,Yes,2021-05-11 16:05,16
Civil Hospital Panchkula,sector 6 Panchkula,Yes (9),0,9,0,0,203,23,8,6,Yes,Yes,Yes,Yes,Yes,2021-05-11 16:08,16
Paras Hospital Pvt,"Plot no 2, sec 22, panchkula",Yes (4),3,0,1,0,39,10,40,10,Yes,Yes,Yes,Yes,Yes,2021-05-11 16:04,16
Cygnus Multispecialty Hospital Kaithal,"Huda Bypass Road, Sector 20, Kaithal, Haryana",No (0),0,0,0,0,28,0,12,2,Yes,No,Yes,Yes,Yes,2021-05-11 16:06,10
District Hospital Kaithal,"Huda Sec 18, Kaithal",Yes (14),0,14,0,1,80,27,8,5,Yes,Yes,Yes,Yes,Yes,2021-05-11 16:56,10
SDH Guhla,SDH Guhla,Yes (70),29,41,0,0,29,41,0,0,Yes,No,Yes,No,Yes,2021-05-11 13:19,10
Shah Multispecialty Hospital Kaithal,"opp.old, bus stand, Jind - Kaithal Rd, Amar Garh Colony, Kaithal, Haryana",Yes (19),7,11,1,4,51,11,15,10,Yes,No,Yes,Yes,Yes,2021-05-11 08:57,10
"Advanta Hospital, Jhajjar city","Silani Gate, Jhajjar, Haryana",Yes (12),12,0,0,0,24,10,16,1,Yes,To Be Updated,Yes,To Be Updated,Yes,2021-05-11 20:24,8
"Brahm Shakti Sanjivani Hospital, B.garh","Opp. BSNL Exchange, Delhi - Rohtak Road, NH9, Bahadurgarh, Haryana",Yes (19),2,17,0,0,60,20,20,3,Yes,No,Yes,Yes,Yes,2021-05-11 11:19,8
Civil Hospital Jhajjar,"Jhajjar, NH-71, Jhajjar Rohtak Road, Jhajjar, Jhajjar, Haryana",No (0),0,0,0,0,61,15,0,0,Yes,To Be Updated,Yes,To Be Updated,Yes,2021-05-10 15:00,8
"Delhi Hospital, Bahadurgarh","Rohtak Rd, near Shyamji Complex, Ram Nagar, Bahadurgarh, Haryana",Yes (15),1,14,0,0,20,20,10,2,Yes,No,Yes,Yes,Yes,2021-05-11 18:19,8
Dr. Sanjay Multi Speciality Hospital,INFRONT OF CIVIL HOSPITAL BAHADURGARH,Yes (31),25,5,1,0,45,10,6,1,Yes,No,No,To Be Updated,To Be Updated,2021-05-11 11:10,8
"Jeewan Jyoti Hospital, Bahadurgarh","Rohtak Rd, MIE Part-B, Bahadurgarh, Haryana",Yes (105),44,61,0,2,77,68,10,2,Yes,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-11 10:46,8
"JK Hospital, Bahadurgarh","Bahadurgarh,, Bahamnoli, Bahadurgarh, Haryana",Yes (11),5,0,6,0,5,0,8,0,Yes,Yes,Yes,Yes,Yes,2021-05-11 11:10,8
"Medicare Super Speciality Hospiatl &amp; Trauma Centre, Jhajjar City","Dadri road Jhajjar, Jhajjar, Haryana",Yes (5),2,3,0,3,15,5,12,3,To Be Updated,To Be Updated,Yes,To Be Updated,Yes,2021-05-11 19:45,8
"Mission Hospital, Bahadurgarh","Near main Bus Stand & City Metro Station, Rohtak Rd, Bahadurgarh, Jhajjar ,Haryana",No (0),0,Beds Over Utilized 10,0,0,14,0,6,1,To Be Updated,No,Yes,Yes,No,2021-05-11 09:38,8
"Oscar Hospital, JJR city","Civil Road,Opp Civil Hospital, Jhajjar, Haryana",Yes (16),3,13,0,1,8,20,14,1,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-11 17:14,8
Oxymus Hospital,"Opposite Civil Hospital, Near Metro Pollar No. 876 Delhi Rohtak Road, Bahadurgarh",Yes (6),3,0,3,0,4,0,6,0,Yes,To Be Updated,Yes,Yes,Yes,2021-05-11 19:34,8
"RJ Super Speciality Hospital, B.garh","Delhi - Rohtak Rd, Near Rajesh Joon Office, Dalbir Nagar, Bahadurgarh, Haryana",Yes (60),25,27,8,3,80,27,18,5,Yes,No,Yes,Yes,Yes,2021-05-11 18:09,8
RS GAUR GLOBAL MULTISPECIALITY HOSPITAL,"Jhajjar Road Netaji Subhash Vihar, Haryana",Yes (6),Beds Over Utilized 2,6,0,0,8,12,4,2,Yes,No,Yes,Yes,Yes,2021-05-11 20:25,8
"SDH, Bahadurgarh","Madhya Marg, Old Industrial Area, Bahadurgarh, Haryana",No (0),0,0,0,0,25,12,0,0,Yes,To Be Updated,Yes,To Be Updated,Yes,2021-05-10 15:00,8
"Shivam Hospital, B.garh","Line Par, Shastri Nagar, Netaji Nagar, Bahadurgarh, Haryana",Yes (48),27,17,4,0,49,20,9,1,Yes,No,Yes,Yes,Yes,2021-05-11 11:45,8
"Swastik Hospital, Bahadurgarh","Jhajjar Rd, Shakti Nagar, Sakti Nagar, Bahadurgarh, Haryana",Yes (20),13,7,0,0,38,14,10,1,Yes,No,Yes,Yes,Yes,2021-05-11 12:27,8
World College Of Medical Sciences And Hospital,"Jhajjar Sampla Road, Gurwar, Jhajjar, Haryana",Yes (191),55,135,1,1,90,135,25,4,Yes,Yes,Yes,Yes,Yes,2021-05-11 19:00,8
Aarti Hospital,"A-628, Near Hanuman Mandir, Dabua Pali Road, NIT Faridabad",Yes (23),5,15,3,0,5,15,3,0,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-11 15:11,4
Aastha Hospital,"SCF -2, Ashoka Enclave Main Rd, Sector 35, Faridabad",Yes (5),4,1,0,0,10,4,0,0,Yes,No,Yes,Yes,Yes,2021-05-11 23:16,4
Al-Falah Hospital,"Al Falah university Campus, Dhouj",Yes (46),30,16,0,0,50,25,2,2,Yes,Yes,Yes,Yes,Yes,2021-05-11 12:19,4
Anshu Hospital,"Shiv Colony Sehatpur Road, Palla No. 1, Faridabad",Yes (11),6,5,0,0,10,10,0,0,No,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-11 11:00,4
Apurva Hospital,"2N/74, B.P. Near 2-3 Gole ChakKar, NIT Faridabad",Yes (9),7,2,0,1,8,2,0,1,Yes,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-11 09:35,4
Arise Healthcare,"SCO: C 3185, Near Corporation Bank, Green Field Colony, Faridabad",Yes (11),1,7,3,1,2,7,7,2,Yes,No,No,No,No,2021-05-11 12:30,4
Arsh Hospital,"Opp. Era Redwood Residency, Tigaon Rd, Sector 78, Faridabad,",Yes (5),0,5,0,3,40,5,20,6,Yes,No,Yes,Yes,Yes,2021-05-11 10:37,4
Asian Hospital,"Badkal Flyover Road, Sector  21 A Faridabad",No (0),Beds Over Utilized 14,0,Beds Over Utilized 1,Beds Over Utilized 3,82,0,53,14,Yes,Yes,Yes,Yes,Yes,2021-05-11 16:18,4
B.K. Hospital Faridabad,B.K. Hospital Faridabad B K Chowk FBD,Yes (45),20,25,0,0,64,25,11,11,No,Yes,Yes,Yes,Yes,2021-05-11 16:14,4
Bhavya Kalyani Hospital,"Mohna Road, Near Aanand Bakery, Ballabgarh, Faridabad",Yes (12),3,8,1,0,5,9,3,0,Yes,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-11 14:50,4
Chugh Hospital,"5L-164, K.C. Road N.I.T. Faridabad",Yes (3),1,2,0,0,4,14,0,0,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-11 11:27,4
D.M. Hospital,"89-A, NH-5, Railway Road, Near Police Thana, NIT, Faridabad",No (0),0,0,0,0,10,10,8,1,No,No,Yes,Yes,Yes,2021-05-11 11:09,4
Doctor Today Multispecialty Hospital,"5-C/2,B.P., Railway Road,, Near Bankey Bihari Mandir,, next to IDBI Bank, Faridabad",Yes (21),21,0,0,1,35,0,5,2,Yes,No,Yes,Yes,Yes,2021-05-11 16:36,4
Dr. Harish Hospital,"701, Sector 8, YMCA Road, Faridabad",Yes (2),2,0,0,0,5,0,2,0,Yes,No,Yes,Yes,Yes,2021-05-11 10:02,4
Durga Multispeciality Hospital,"Shri Bankey Bihari Mandir Complex, Neelam-Railway Road, NIT 5, Faridabad",Yes (27),21,0,6,0,22,0,8,0,No,No,Yes,Yes,Yes,2021-05-11 12:44,4
