name,address,Availability_availability_of_beds,Availability_oxygen_beds,Availability_non_oxygen_beds,Availability_i_c_u_beds,Availability_ventilators,Allocated_oxygen_beds,Allocated_non_oxygen_beds,Allocated_i_c_u,Allocated_ventilators,Availability_availability_of_oxygen,Availability_antiviral_remdesivir_etc_,Availability_steroids,Availability_anticoagulant,Availability_antipyretic,updated_on,city
Malik Hospital,Rohtak Road Jind,Yes (4),3,0,1,2,4,0,4,3,Yes,No,Yes,Yes,Yes,2021-05-11 09:44,9
Meenakashi Jain Hospital,Near Bus Stand,No (0),0,0,0,0,10,0,5,1,Yes,No,Yes,Yes,Yes,2021-05-11 09:37,9
Sarvodhya Hospital Jind,Jind,Yes (15),15,0,0,2,20,0,0,2,Yes,No,Yes,No,No,2021-05-11 09:42,9
SDH Narwana,Narwana,Yes (20),8,12,0,0,40,12,0,0,Yes,No,Yes,Yes,Yes,2021-05-11 11:11,9
SDH Safidon,Safidon,Yes (18),4,14,0,0,30,14,0,0,Yes,No,Yes,No,Yes,2021-05-11 09:19,9
Shri Gyani Ram Mamorial Hospital,Safidon,Yes (14),8,2,4,0,10,5,10,0,Yes,No,Yes,Yes,Yes,2021-05-11 09:21,9
G K hospital,Charkhi Dadri,Yes (6),6,0,0,0,8,0,2,0,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-09 15:40,3
GH Charkhi Dadri,"Near Loharu Chowk,Charkhi Dadri",No (0),0,0,0,9,35,15,12,11,Yes,Yes,Yes,Yes,Yes,2021-05-09 15:43,3
Jaihind Hospital,Charkhi Dadri,Yes (1),1,0,0,0,8,0,5,0,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-09 15:37,3
Murari Lal Rasiwasia Ayurvedic Hospital,"Delhi Road,Near Janta College",Yes (18),18,0,0,0,60,0,0,0,Yes,Yes,Yes,Yes,Yes,2021-05-09 15:26,3
Oscar Hospital,Charkhi Dadri,Yes (2),0,0,2,0,0,0,20,0,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-09 15:33,3
Pradhan Medicare Centre,"Loharu Rd, Charkhi Dadri, Haryana",Yes (1),0,0,1,0,18,2,3,0,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-09 15:20,3
Sunflag Hospital,Charkhi Dadri,No (0),0,0,0,0,6,0,6,0,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-09 15:36,3
Advanta Super Speciality Hospital,Near Power House,No (0),Beds Over Utilized 9,0,Beds Over Utilized 4,0,25,0,10,4,No,No,Yes,Yes,Yes,2021-05-11 09:13,19
ARS Holy Heart Advanced Cardiac care &amp; Research Centre,"330, Vinay Nagar Rohtak, Near Delhi Bypass Rohtak",No (0),0,0,0,1,2,3,12,2,Yes,No,No,No,No,2021-05-10 16:49,19
CHC Chiri,"VOP Chiri, Meham Gohana Road, Distt. Rohtak Haryana",Yes (10),10,0,0,0,10,0,0,0,Yes,Yes,Yes,Yes,Yes,2021-05-11 10:56,19
CHC Kahanaur,"Near Sarva haryana Gramin Bank, Opp. Banquet hall, Nigana Road, Kahanaur",Yes (4),0,4,0,0,4,6,0,0,Yes,No,Yes,No,Yes,2021-05-10 13:35,19
CHC kalanaur,"Police Station, Bhiwani-Rohtak Road , Near Kalanaur kalan, Kalanaur,",Yes (2),2,0,0,0,10,0,0,0,Yes,No,Yes,No,Yes,2021-05-10 17:14,19
CHC Kiloi,"VPO Kiloi, Water Works, Distt. Rohtak",Yes (10),5,5,0,0,5,5,0,0,Yes,No,No,No,Yes,2021-05-11 10:40,19
CHC Madina,"VPO Madina, Hisar Road Distt. Rohtak, Haryana",Yes (10),0,10,0,0,0,10,0,0,Yes,No,No,No,Yes,2021-05-08 12:03,19
CHC Meham,"Near ITI, Meham Distt. Rohtak",Yes (5),0,5,0,0,2,8,0,0,Yes,No,Yes,No,Yes,2021-05-11 10:14,19
CHC Sampla,"Gadi Sampla, Rohtak, SH-20, Jhajjar Sampla Road, Sampla, Sampla, Haryana 124501",Yes (10),0,10,0,0,0,10,0,0,No,No,Yes,No,Yes,2021-05-11 08:52,19
"Civil Hospital, Rohtak",Subash Road,Yes (33),0,33,0,0,31,33,7,5,Yes,Yes,Yes,Yes,Yes,2021-05-11 10:51,19
Holy Heart Super speciality Hospital,Vinay Nagar Delhi Bye pass,No (0),0,0,0,0,54,6,18,6,No,No,No,Yes,Yes,2021-05-10 13:04,19
"Hridaya Nilayam Heart, Lung &amp; vascular Institute","5, Raj Garden, Delhi Bypass, Rohtak",Yes (5),0,0,5,0,0,0,25,2,Yes,No,Yes,Yes,Yes,2021-05-11 08:40,19
Kainos Hospital,Near Kheri Sadh Village Outer Bye Pass,No (0),0,0,0,0,26,10,34,17,Yes,No,Yes,Yes,Yes,2021-05-10 16:02,19
Life Care Hospital,Subash Nagar,Yes (7),7,0,Beds Over Utilized 4,4,30,0,14,6,No,No,Yes,Yes,Yes,2021-05-11 09:06,19
Maan Hospital,Bhagwan Colony Near Radio Station,Yes (2),1,0,1,0,29,0,16,6,Yes,No,Yes,Yes,Yes,2021-05-10 17:59,19
Mansarover Hospital,Mansarover Colony Near Park,No (0),0,0,0,0,20,0,10,7,Yes,Yes,Yes,Yes,Yes,2021-05-10 18:07,19
Neurocentre Super Speciality Hospital,"Kalawati Bulding, Near Power House Rohtak",Yes (6),0,5,1,1,4,6,13,2,Yes,No,Yes,Yes,Yes,2021-05-11 10:08,19
Noble Heart Super Speciality Hospital,Near Raj Garden Delhi Bye Pass,No (0),0,0,0,0,27,0,5,2,Yes,No,Yes,Yes,Yes,2021-05-10 09:08,19
Oscar Super Speciality Trauma Center,"Medical Moad, Daryao Singh Nagar,",No (0),0,0,0,0,23,3,15,2,Yes,No,Yes,Yes,Yes,2021-05-10 12:30,19
Oxygen Hospital,Islam Pura Daries Hisar Road,No (0),Beds Over Utilized 2,Beds Over Utilized 1,0,0,13,6,5,3,Yes,No,Yes,No,Yes,2021-05-11 10:16,19
PGIMS Rohtak,"Pt.Bhagwat Dayal PGIMS, Medical Rd, Rohtak, Haryana",Yes (50),50,0,0,2,289,0,112,112,Yes,Yes,Yes,Yes,Yes,2021-05-11 11:16,19
Positron Hospital,Suncity Sector 35,Yes (20),14,0,6,0,16,0,16,4,Yes,No,Yes,Yes,Yes,2021-05-11 11:28,19
Pragati Hospital,"Sukhpura Chowk, Gohana Road, opp. Ladhot Road Rohtak",Yes (3),2,0,1,1,11,0,4,1,Yes,No,Yes,Yes,Yes,2021-05-11 10:43,19
"Sanghi Nursing Home, Rohtak, Haryana","Chotu Ram Chowk, Civil Road, Arya Nagar, Rohtak, Haryana",No (0),0,0,0,4,10,0,4,4,Yes,Yes,Yes,Yes,Yes,2021-05-11 09:27,19
Shivam Liver &amp; Gastro Super Speciality Hospital,"CIVIL ROAD NEAR SHANT MAI CHOWK, Rohtak, Haryana - 124001, India",No (0),0,0,Beds Over Utilized 2,0,3,0,2,1,Yes,No,Yes,Yes,Yes,2021-05-11 09:37,19
Sunflag Global Hospital,Bharat Colony Near Sheela Bye Pass,Yes (5),0,0,5,0,32,0,12,5,Yes,No,Yes,Yes,No,2021-05-11 10:56,19
Apollo Rewari/Family Health Edge Hospital,"Garhi Bolni Rd, near Public Health Office, krishna Nagar, Rewari, Haryana",No (0),Beds Over Utilized 5,Beds Over Utilized 3,0,0,4,0,0,0,Yes,No,Yes,Yes,Yes,2021-05-10 15:46,18
Civil Hospital rewari,"Kayasthwara Mohalla, Rewari, Haryana",No (0),Beds Over Utilized 1,0,0,1,44,0,3,3,Yes,Yes,Yes,Yes,Yes,2021-05-02 19:35,18
Cygnus Hospital,"Opposite Civil Hospital Mohola, Sanghi Ka Bass, Rewari, Haryana",No (0),0,0,0,0,15,0,9,2,Yes,No,No,To Be Updated,To Be Updated,2021-05-10 14:26,18
Devjyoti Hospital,"Ambedkar chowk, near Bus Stand, Rewari, Haryana",No (0),0,0,0,Beds Over Utilized 1,7,2,5,1,Yes,No,Yes,Yes,Yes,2021-05-11 10:12,18
Dr. K.K. NAGAR HOSPITAL,"317, Near Shishu Shala School, Model Town, Rewari, Haryana",No (0),0,0,Beds Over Utilized 5,0,3,0,5,1,Yes,No,Yes,Yes,Yes,2021-05-10 20:49,18
Kamla Nursing Home/Kalawati Hospital,"201, Model Town, Rewari, Near Bus Stand, Opposite Bal Bhawan, Shivam Chowk",No (0),Beds Over Utilized 8,0,0,6,5,0,5,6,Yes,No,Yes,Yes,Yes,2021-05-10 19:53,18
Katyal Hospital,"Katyal Hospital, KANOD GATE, CIRCULAR ROAD, Rewari, Haryana, India",Yes (1),0,1,0,0,12,6,10,1,Yes,No,Yes,Yes,Yes,2021-05-11 08:03,18
Maars Hospital,"Garhi Bolni Rd, near PWD Office, Sector 19, Rewari, Haryana",Yes (2),2,0,0,0,11,0,0,0,Yes,No,Yes,Yes,No,2021-05-10 11:42,18
Matrika Hospital,"Matrika Hospital, Ranbir Singh Huda Chowk, Bawal-Rewari Rd, Rewari, Haryana",No (0),Beds Over Utilized 1,0,Beds Over Utilized 1,0,14,0,14,3,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-09 11:16,18
Mediom Hospital/Medcare Hospital,"Sohna Rd, near Municipal Corporation, Dharuhera, Haryana",Yes (4),3,Beds Over Utilized 1,1,0,8,0,4,1,Yes,No,Yes,Yes,Yes,2021-05-09 16:14,18
Om Hospital,"Om Hospital, Nandrampur Bass Rd, Dharuhera, Haryana",Yes (2),2,0,0,0,10,2,3,0,Yes,No,Yes,Yes,Yes,2021-05-10 20:56,18
Pushpanjli Hospital Rewari,"Rajesh Pilot Chowk, Rewari, Haryana",No (0),0,0,0,0,25,10,10,3,No,No,Yes,Yes,Yes,2021-05-09 18:20,18
R. B. Yadav Hospital,"Dr. R B Yadav Hospital, Circular Rd Jainpuri, Kayasthwara Mohalla, Rewari, Haryana",Yes (5),0,5,0,0,8,6,8,2,Yes,No,Yes,Yes,Yes,2021-05-11 09:49,18
SDH Kosli,"Kosli, Rewari, Haryana",Yes (28),3,25,0,0,20,25,0,0,Yes,No,No,No,No,2021-05-11 08:59,18
Shanti Yadav Hospital,"Bawal-Rewari Rd Model Town, Rewari, Haryana",Yes (13),2,10,1,0,19,10,4,0,Yes,No,Yes,No,No,2021-05-09 11:29,18
SMCC Hospital,"Sector 5 Rewari, Haryana",No (0),0,0,0,1,0,0,11,1,Yes,No,Yes,Yes,Yes,2021-05-11 08:47,18
"Sushma Devi Hospital, Bawal","Rewari Road, Bawal, Rewari, Near Power House & Bharat Petrol Pump",Yes (9),1,8,0,0,8,10,0,0,Yes,No,Yes,Yes,Yes,2021-05-11 11:19,18
Vedanta Hospital,"Circulare Road, Near Nirankari Satsang Bhavan Dharuhera, Chungi, Rewari, Haryana",No (0),Beds Over Utilized 11,Beds Over Utilized 4,0,Beds Over Utilized 4,13,0,0,0,Yes,No,Yes,Yes,Yes,2021-05-10 17:25,18
Virat Hospital,"Circular Rd, Near Oriental Bank of Commerce, Madhu Vihar, Rewari, Haryana",No (0),Beds Over Utilized 16,Beds Over Utilized 2,Beds Over Utilized 19,Beds Over Utilized 1,33,0,8,2,Yes,No,Yes,Yes,Yes,2021-05-02 19:35,18
Yaduvanshi Hospital,"Maharana Pratap Chowk, Model Town, Rewari, Haryana",No (0),0,0,Beds Over Utilized 1,0,15,0,4,0,Yes,No,Yes,Yes,No,2021-05-11 11:17,18
"Advanta Hospital, Jhajjar city","Silani Gate, Jhajjar, Haryana",Yes (12),12,0,0,0,24,10,16,1,Yes,To Be Updated,Yes,To Be Updated,Yes,2021-05-11 10:10,8
"Brahm Shakti Sanjivani Hospital, B.garh","Opp. BSNL Exchange, Delhi - Rohtak Road, NH9, Bahadurgarh, Haryana",Yes (19),2,17,0,0,60,20,20,3,Yes,No,Yes,Yes,Yes,2021-05-11 11:19,8
Civil Hospital Jhajjar,"Jhajjar, NH-71, Jhajjar Rohtak Road, Jhajjar, Jhajjar, Haryana",No (0),0,0,0,0,61,15,0,0,Yes,To Be Updated,Yes,To Be Updated,Yes,2021-05-10 15:00,8
"Delhi Hospital, Bahadurgarh","Rohtak Rd, near Shyamji Complex, Ram Nagar, Bahadurgarh, Haryana",Yes (10),0,10,0,0,20,20,10,2,Yes,No,Yes,Yes,Yes,2021-05-10 18:38,8
Dr. Sanjay Multi Speciality Hospital,INFRONT OF CIVIL HOSPITAL BAHADURGARH,Yes (31),25,5,1,0,45,10,6,1,Yes,No,No,To Be Updated,To Be Updated,2021-05-11 11:10,8
"Jeewan Jyoti Hospital, Bahadurgarh","Rohtak Rd, MIE Part-B, Bahadurgarh, Haryana",Yes (105),44,61,0,2,77,68,10,2,Yes,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-11 10:46,8
"JK Hospital, Bahadurgarh","Bahadurgarh,, Bahamnoli, Bahadurgarh, Haryana",Yes (11),5,0,6,0,5,0,8,0,Yes,Yes,Yes,Yes,Yes,2021-05-11 11:10,8
"Medicare Super Speciality Hospiatl &amp; Trauma Centre, Jhajjar City","Dadri road Jhajjar, Jhajjar, Haryana",Yes (5),2,3,0,3,15,5,12,3,To Be Updated,To Be Updated,Yes,To Be Updated,Yes,2021-05-11 09:20,8
"Mission Hospital, Bahadurgarh","Near main Bus Stand & City Metro Station, Rohtak Rd, Bahadurgarh, Jhajjar ,Haryana",No (0),0,Beds Over Utilized 10,0,0,14,0,6,1,To Be Updated,No,Yes,Yes,No,2021-05-11 09:38,8
"Oscar Hospital, JJR city","Civil Road,Opp Civil Hospital, Jhajjar, Haryana",Yes (16),3,13,0,1,8,20,14,1,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-11 10:52,8
Oxymus Hospital,"Opposite Civil Hospital, Near Metro Pollar No. 876 Delhi Rohtak Road, Bahadurgarh",Yes (7),4,0,3,0,4,0,6,0,Yes,To Be Updated,Yes,Yes,Yes,2021-05-08 18:23,8
"RJ Super Speciality Hospital, B.garh","Delhi - Rohtak Rd, Near Rajesh Joon Office, Dalbir Nagar, Bahadurgarh, Haryana",Yes (56),21,27,8,3,80,27,18,5,Yes,No,Yes,Yes,Yes,2021-05-11 11:21,8
RS GAUR GLOBAL MULTISPECIALITY HOSPITAL,"Jhajjar Road Netaji Subhash Vihar, Haryana",Yes (10),Beds Over Utilized 7,10,0,0,8,12,4,2,Yes,No,Yes,Yes,Yes,2021-05-11 10:17,8
"SDH, Bahadurgarh","Madhya Marg, Old Industrial Area, Bahadurgarh, Haryana",No (0),0,0,0,0,25,12,0,0,Yes,To Be Updated,Yes,To Be Updated,Yes,2021-05-10 15:00,8
"Shivam Hospital, B.garh","Line Par, Shastri Nagar, Netaji Nagar, Bahadurgarh, Haryana",Yes (41),30,7,4,0,49,20,9,1,Yes,No,Yes,Yes,Yes,2021-05-10 17:36,8
"Swastik Hospital, Bahadurgarh","Jhajjar Rd, Shakti Nagar, Sakti Nagar, Bahadurgarh, Haryana",Yes (22),12,9,1,0,38,14,10,1,Yes,No,Yes,Yes,Yes,2021-05-10 11:50,8
World College Of Medical Sciences And Hospital,"Jhajjar Sampla Road, Gurwar, Jhajjar, Haryana",Yes (195),59,135,1,1,90,135,25,4,Yes,Yes,Yes,Yes,Yes,2021-05-11 09:58,8
ASHIRWAD BHAGAT HOSPITAL,"Old DC Rd, near bhagat hospital, Sonipat, Haryana 131001",Yes (1),0,0,1,1,13,0,2,3,Yes,No,Yes,Yes,Yes,2021-05-11 09:22,21
Bhagwan Dass Hospital,"Near Shahpur Turk, block-E, omaxe city, Sector 18, Sonipat, Haryana 131001",Yes (16),13,0,3,0,34,0,6,2,Yes,No,Yes,Yes,Yes,2021-05-10 19:07,21
"BPS MEDICAL COLLEGE KHANPUR , SONIPAT ( 01263283088)","Ganaur - Gohana Rd, Khanpur Kalan, Haryana",Yes (95),Beds Over Utilized 5,88,7,7,150,100,50,50,Yes,Yes,Yes,Yes,Yes,2021-05-11 10:12,21
CHC GANUR,CHC GANUR,Yes (6),6,0,0,0,8,0,0,0,Yes,No,Yes,No,Yes,2021-05-07 17:37,21
CHC Kharkhoda,"SH 20, Kharkhoda, Haryana 131402",Yes (10),5,5,0,0,5,5,0,0,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-07 18:08,21
"CHC, JUAN, SONIPAT, HARYANA","CHC, JUAN, SONIPAT, HARYANACHC, JUAN, SONIPAT, HARYANA, 131024",Yes (5),3,2,0,0,3,2,0,0,Yes,No,Yes,Yes,Yes,2021-05-07 22:41,21
"Civil Hospital, Sonipat","Delhi Road, Near Maharana Pratap Chowk, Sonipat, Haryana 131001",No (0),0,0,0,9,150,0,10,10,Yes,Yes,Yes,Yes,Yes,2021-05-09 13:17,21
"CYGNUS HOSPITAL, Sonipat","Old Rohtak Rd, near Hindu College of Engineering, Industrial Area, Sonipat, Haryana 131001",Yes (11),9,0,2,1,18,0,2,1,Yes,No,Yes,Yes,Yes,2021-05-10 19:55,21
Dayanand Hospital-Sonepat,"Kakroi Rd, Prem Nagar, West Ram Nagar, Sonipat, Haryana",Yes (14),14,0,0,0,23,0,2,2,Yes,Yes,Yes,Yes,Yes,2021-05-11 10:41,21
FIIMS Hospital,"Road, Bahalgarh, Sonipat, Haryana 131304",Yes (26),16,Beds Over Utilized 5,10,0,68,0,32,8,Yes,No,Yes,Yes,Yes,2021-05-11 09:01,21
GAJRAJ HOSPITAL,"Bus Stand, Gajraj Hospital Road, Near, Gohana, Haryana 131301",Yes (20),20,0,0,0,20,0,0,0,Yes,To Be Updated,Yes,Yes,Yes,2021-05-10 16:44,21
HARYANA HOSPITAL,"Vivekanand Chowk, Delhi Rd, behind Bullet Showroom, Janta Colony, Sonipat, Haryana 131001",No (0),0,0,0,2,16,0,9,4,Yes,No,No,No,Yes,2021-05-10 16:26,21
MEMORIAL HOSPITAL,"SH 11, near Mama Bhanja Chowk, Nandwani Nagar, Anand Nagar,, Sonipat, Haryana 131001",No (0),0,0,0,0,18,0,2,2,Yes,No,Yes,Yes,Yes,2021-05-11 09:44,21
NIDAAN HOSPITAL PVT.,"Murthal Rd, Sonipat, Haryana 131001",Yes (1),1,0,0,1,21,0,4,2,Yes,No,Yes,Yes,Yes,2021-05-11 11:21,21
OSCAR HOSPITAL,"SH 11, Lakshmi Nagar, Sonipat, Haryana 131001",No (0),0,0,0,0,16,0,4,3,Yes,No,Yes,Yes,Yes,2021-05-11 10:26,21
PHC PURKHAS,"Purkhas, Haryana 131102",Yes (30),0,30,0,0,0,30,0,0,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-06 21:23,21
"SANJIVNI HOSPITAL, SONIPAT","Mehlana Rd, Malviya Nagar, Sonipat, Haryana 131304",Yes (12),12,0,0,0,15,0,0,1,Yes,No,Yes,Yes,Yes,2021-05-08 01:04,21
SAXSENA HOSPITAL,"112/113, T.P. Scheme, Delhi Rd, Sonipat, Haryana 131304",Yes (1),0,0,1,0,16,0,6,0,Yes,No,Yes,Yes,Yes,2021-05-11 11:08,21
SDH GOHANA,"Devi Nagar, Uttam Nagar, Gohana, Haryana 131301",Yes (10),10,0,0,0,10,0,0,0,Yes,Yes,Yes,Yes,Yes,2021-05-07 22:41,21
SITA HOSPITAL SONIPAT,"Railway Rd, Ganaur, Haryana 131101",Yes (1),1,0,0,0,20,0,0,0,Yes,No,Yes,Yes,Yes,2021-05-09 13:52,21
SUNHERI DEVI HOSPITAL,"Mission Rd, Dev Nagar, Sonipat, Haryana 131001",No (0),0,0,0,0,16,0,4,0,Yes,No,Yes,Yes,Yes,2021-05-11 09:11,21
TULIP HOSPITAL,"T. P. Scheme, no.15, Delhi Rd, Vivekanand chowk, Sonipat, Haryana 131001",No (0),0,0,0,0,12,0,8,2,Yes,No,Yes,Yes,Yes,2021-05-09 19:13,21
Anchal Multispeciality Hospital,"Anchal Multi speciality Hospital, Krishna Colony, Bhiwani, Haryana 127027",No (0),0,0,0,0,21,0,8,2,Yes,Yes,Yes,Yes,Yes,2021-05-11 10:46,2
Ch. Bansilal Govt Hospital,"Bansi Lal General Hospital, Ghanta Ghar Chowk, SH 17, Krishna Colony, Bhiwani, Haryana 127021",Yes (54),8,46,0,1,102,73,51,9,Yes,Yes,Yes,Yes,Yes,2021-05-11 10:48,2
Chugh Hospital,"Meham Gate, Circular Road, Bhiwani",No (0),0,0,0,0,17,3,0,0,Yes,Yes,Yes,Yes,Yes,2021-05-11 10:53,2
ESI Hospital Bhiwani,"Stadium Rd, Housing Board Colony, Bhiwani, Haryana 127021",Yes (40),0,40,0,0,0,40,0,0,No,No,Yes,Yes,Yes,2021-05-11 10:48,2
Ganpatrai Hospital,"SH 17, Bank Colony, Bound Kalan, Krishna Colony, Bhiwani, Haryana 127021",Yes (10),4,4,2,1,4,4,2,1,Yes,No,Yes,Yes,Yes,2021-05-11 10:49,2
Jangra Multispecilaity Hospital,"Bank Colony, Old Bharat Nagar, Bhiwani, Haryana 127021",Yes (1),0,1,0,0,7,3,0,0,Yes,Yes,Yes,Yes,Yes,2021-05-11 10:49,2
Kadam Hospital,"Bank Colony Near New Bus Stand, Bhiwani",Yes (2),0,0,2,0,11,0,31,1,Yes,Yes,Yes,Yes,Yes,2021-05-11 10:22,2
Krishan Lal Jalan Hospital,"Jalan Nagar, M.C.Colony, Bhiwani, Haryana 127021",Yes (40),20,20,0,0,20,20,0,0,Yes,Yes,Yes,Yes,Yes,2021-05-11 10:49,2
Life Line Hospital,"Circular Rd, M.C.Colony, Bhiwani, Haryana 127021",Yes (9),0,0,9,1,18,2,9,1,Yes,Yes,Yes,Yes,Yes,2021-05-10 18:27,2
RPS HOSPITAL,,Yes (18),3,11,4,0,4,16,4,0,Yes,No,Yes,Yes,Yes,2021-05-11 10:50,2
Shree Ganesha Hospital,"Dadri Gate, Bhiwani",Yes (23),3,19,1,1,6,20,4,1,Yes,Yes,Yes,Yes,Yes,2021-05-11 10:53,2
SMSG Multispeciality Hospital,"Rohtak Gate, Bhiwani",Yes (30),2,17,11,2,2,17,11,2,Yes,Yes,Yes,Yes,Yes,2021-05-11 10:52,2
Spes Hospital,"Circular Rd, Bound Kalan, M.C.Colony, Bhiwani, Haryana 127021",No (0),0,0,0,0,4,0,8,0,Yes,Yes,Yes,Yes,Yes,2021-05-11 10:51,2
"Ayurvedic Medical College, Patikara","Village- Ptikra, Narnaul",Yes (172),51,121,0,0,75,125,0,0,Yes,Yes,Yes,Yes,Yes,2021-05-11 10:36,13
CHC ATELI,CHC Ateli,Yes (15),5,10,0,0,5,10,0,0,No,Yes,Yes,Yes,Yes,2021-05-11 10:36,13
CHC Kanina,CHC Kanina,Yes (36),7,29,0,0,20,30,0,0,No,No,Yes,Yes,Yes,2021-05-11 10:36,13
CHC Nangal Chaudhary,chc nangal choudhary,Yes (15),5,10,0,0,5,10,0,0,No,Yes,Yes,Yes,Yes,2021-05-11 10:37,13
