name,address,Availability_availability_of_beds,Availability_oxygen_beds,Availability_non_oxygen_beds,Availability_i_c_u_beds,Availability_ventilators,Allocated_oxygen_beds,Allocated_non_oxygen_beds,Allocated_i_c_u,Allocated_ventilators,Availability_availability_of_oxygen,Availability_antiviral_remdesivir_etc_,Availability_steroids,Availability_anticoagulant,Availability_antipyretic,updated_on,city
"Dayal Nursing Home, Sirsa","Dabwali Road, Sirsa",No (0),0,0,0,0,9,3,0,0,Yes,To Be Updated,Yes,Yes,Yes,2021-05-14 10:27,20
"Gupta Hospital, Sirsa","Dabwali Road, Sirsa Near Easy Day",No (0),0,0,0,0,4,3,5,0,Yes,To Be Updated,Yes,Yes,Yes,2021-05-14 10:37,20
"Jagdish Nursing Home, Sirsa","Gandhi Market, Parshuram Chowk, Sirsa",Yes (5),0,4,1,0,0,4,7,1,Yes,No,Yes,Yes,Yes,2021-05-14 10:13,20
"jCD Hospital, Sirsa","JCD Hospital, Barnala Road, Sirsa",Yes (25),0,25,0,0,10,40,0,0,Yes,No,Yes,Yes,Yes,2021-05-14 10:37,20
"Jeevan Jyoti Hospital, Sirsa",Dabwali Road Sirsa,No (0),0,0,0,0,7,1,6,3,Yes,No,Yes,Yes,Yes,2021-05-14 09:56,20
"Khurana Hospital, Sirsa",Dabwali Road Sirsa,Yes (5),4,0,1,0,6,0,4,0,Yes,No,Yes,Yes,Yes,2021-05-14 17:31,20
"Lalgarhia Hospital, Sirsa",Dabwali Road Sirsa,No (0),0,0,0,0,13,2,3,1,Yes,Yes,Yes,Yes,Yes,2021-05-14 12:32,20
"Medicare Hospital, Sirsa","Dabwali Road, Sirsa",Yes (1),0,0,1,1,1,6,6,2,Yes,Yes,Yes,Yes,Yes,2021-05-14 16:51,20
"Metro Health Care Hospital, Sirsa","Near Dena Bank, lal Batti Chowk, Sirsa",No (0),0,0,0,0,5,0,5,1,Yes,To Be Updated,Yes,Yes,Yes,2021-05-14 16:46,20
"Mittal Hospital, Sirsa","Near Jhunthra Petrol Pump, Dabwali Road Sirsa",Yes (2),1,1,0,0,14,1,4,0,Yes,No,Yes,Yes,Yes,2021-05-14 10:28,20
"New Life Care Hospital, Sirsa","Dabwali Road, Sirsa",Yes (3),2,1,0,0,7,2,3,0,Yes,No,Yes,Yes,Yes,2021-05-14 17:29,20
"Poonia COVID Care Center, Sirsa","Near Ambedkar chowk, opposite Seth tula ram dharamshala, Hisar Road, Sirsa, Haryana 125055",Yes (9),2,7,0,0,14,7,3,1,Yes,Yes,Yes,Yes,Yes,2021-05-14 16:35,20
"Sanjeevni Hospital, Sirsa (Wing -2, 1 &amp; 2nd Floor)","Under over bridge, hisar road, sirsa",Yes (20),0,20,0,0,45,30,16,6,Yes,Yes,Yes,Yes,Yes,2021-05-14 09:32,20
SDCH Dabwali,"Dabwali, District Sirsa",Yes (14),0,14,0,0,10,15,0,0,Yes,No,Yes,Yes,Yes,2021-05-14 09:41,20
"Shah Satnam Dera Hospital (Wing -2, 2nd floor), Sirsa","Begu Road, Sirsa",Yes (11),0,11,0,0,21,30,14,7,Yes,Yes,Yes,Yes,Yes,2021-05-14 09:17,20
"SPS Hospital, Sirsa","Near Sangwan Chowk, Dabwali Road, Sirsa",No (0),0,0,0,0,12,0,3,2,Yes,No,Yes,Yes,Yes,2021-05-14 09:32,20
"Suraksha Hospital, Sirsa","Dabwali Rd, opposite Hotel Aroma, Sirsa, Haryana 125055",No (0),0,0,0,0,10,3,11,7,Yes,Yes,Yes,Yes,Yes,2021-05-14 17:05,20
"Swastik Hospital, Sirsa","Ambedkar Chowk, Nandan Vatika, Sirsa,",Yes (5),0,4,1,0,5,5,5,1,Yes,No,Yes,Yes,Yes,2021-05-14 09:36,20
"Talwar Nursing Home, Sirsa","Under Over Bridge, Hisar Road, Sirsa",No (0),0,0,0,0,12,2,2,1,Yes,Yes,Yes,Yes,Yes,2021-05-14 10:42,20
"Tomar Nursing Home, Sirsa","Nandan Vatika, near surkhab Chock, Hathi park, Agrasain Colony, Sirsa, Haryana 125055",No (0),0,0,0,0,12,2,4,1,Yes,Yes,Yes,Yes,Yes,2021-05-14 09:20,20
"Vardan Hospital, Sirsa","Near Lal Batti Chowk, Sirsa",Yes (12),7,2,3,0,9,3,6,0,Yes,No,Yes,Yes,Yes,2021-05-14 15:59,20
Amar Hospotal,Assandh,No (0),0,0,0,0,0,0,0,0,Yes,Yes,Yes,Yes,Yes,2021-05-14 14:25,11
"AMRITDHARA, Chaura Bazar","Near ITI Chowk, Gahoon Vihar, Karnal, Haryana",Yes (4),4,0,0,0,38,0,26,2,Yes,No,Yes,Yes,Yes,2021-05-14 17:04,11
Arpana Hospital,"G.T. Road, Madhuban, Karnal, Karnal, Haryana",Yes (5),5,0,0,1,16,0,2,1,Yes,No,Yes,Yes,Yes,2021-05-14 16:52,11
CHC Assandh,"Assandh, Assandh Ruralpart, Haryana",Yes (10),10,0,0,0,10,0,0,0,Yes,No,Yes,No,Yes,2021-05-14 14:46,11
CHC Gharaunda,"Balinagar, Gharaunda, Haryana",Yes (10),10,0,0,0,10,0,0,0,Yes,No,Yes,No,Yes,2021-05-14 14:45,11
CHC Nissing,"SH 8, Gondar, Nissing, Haryana",Yes (10),10,0,0,0,10,0,0,0,Yes,No,Yes,No,Yes,2021-05-14 14:46,11
CHC Taraori,CHC Taraori,Yes (6),6,0,0,0,6,0,0,0,Yes,No,Yes,No,Yes,2021-05-14 14:46,11
Dr. Gian Bhushan Hospital,"Kunjpura Rd Old Char Chaman Dyal Singh Colony Karnal  132001 Republic of,",Yes (1),1,0,0,0,6,0,5,0,Yes,No,No,No,No,2021-05-14 16:32,11
Ishwar Kirpa Hospital,"Ishwar Kirpa Hospital, Sector -14",No (0),0,0,0,0,14,0,7,0,Yes,No,Yes,Yes,Yes,2021-05-14 11:32,11
"Kalpana Chawla Government Medical College, Karnal","Model Town, Karnal, Haryana",Yes (2),1,0,1,0,200,0,80,80,Yes,Yes,Yes,Yes,Yes,2021-05-14 09:11,11
Karnal Nursing Home,"26 Duggal Colony, Karnal",Yes (5),5,0,0,0,8,0,10,0,Yes,No,Yes,Yes,Yes,2021-05-14 14:22,11
Park Hospital karnal,"CHD City, NH-1, Sector 45, Karnal, Haryana",No (0),Beds Over Utilized 6,0,Beds Over Utilized 4,0,10,0,20,2,Yes,Yes,Yes,Yes,Yes,2021-05-14 17:05,11
Rama Superspeciality Hospital,Civil Hosp Chowk Karnal,No (0),0,0,0,0,8,0,6,0,Yes,No,Yes,Yes,Yes,2021-05-14 17:05,11
RP Welltar Hospital,"Vill. Bastara, District Karnal",No (0),0,0,0,0,10,4,4,1,Yes,No,Yes,No,Yes,2021-05-14 16:36,11
"Sanjiv Bansal Cygnus Hospital , Karnal","Railway Rd, Ibrahim Mandi, Karnal, Haryana",No (0),0,0,0,1,20,0,5,2,Yes,Yes,Yes,Yes,Yes,2021-05-14 09:46,11
Sarvodya Hospital Karnal,"Sector 14, Near Tau Devi Lal Chowk",Yes (1),1,0,0,0,12,0,10,0,Yes,Yes,Yes,Yes,Yes,2021-05-14 17:04,11
SDH Nilokheri,SDH Nilokheri,Yes (10),10,0,0,0,10,0,0,0,Yes,No,Yes,No,Yes,2021-05-14 14:46,11
Shri Ram Chand Memorial Hospital,"12, Ashoka colony,Opp Kalpana Chawla hospital, Karnal, Haryana",No (0),0,0,0,0,8,0,7,3,Yes,No,Yes,Yes,Yes,2021-05-14 17:05,11
Shri Sanatan Dharam Mahabir Dal,"Kunjpura Road, Karnal Near Sanatan Dharam Mandir",No (0),0,0,0,0,12,0,0,0,Yes,No,Yes,Yes,Yes,2021-05-14 17:05,11
SS Hospital,"Sector 14, Karnal",No (0),0,0,0,0,7,0,7,0,Yes,To Be Updated,Yes,Yes,Yes,2021-05-14 16:06,11
Swastik Hospital,Swastic Hospital Opp DCH,No (0),0,0,0,0,10,0,9,0,Yes,No,Yes,Yes,Yes,2021-05-14 15:28,11
Virk Hospital Karnal,"363-364, Randhir lane, near Dyal Singh College, Karnal, Haryana",No (0),0,0,0,0,37,0,8,1,Yes,Yes,Yes,Yes,Yes,2021-05-14 15:25,11
"AAROGYAM HOSPITAL, Kurukshetra","NEAR OLD BUS STAND, THANESAR, KURUSKHETRA",Yes (20),8,12,0,2,40,12,15,27,Yes,Yes,Yes,Yes,Yes,2021-05-14 15:37,12
"ADESH MEDICAL COLLEGE, SHAHBAD MOHRI KURUKSHETRA.","VILL. MOHRI, SHAHBAD, KURUSHETRA",Yes (87),22,65,0,1,30,70,5,11,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-14 15:41,12
AGGARWAL NURSING HOME,"SALARPUR ROAD, THANESAR, KURUKSHETRA.",Yes (2),0,0,2,0,20,7,3,7,Yes,Yes,Yes,Yes,Yes,2021-05-14 15:36,12
B.S. HEART CARE,"OPP. NEW BUS STAND, KURUKSHETRA.",Yes (18),18,0,0,18,18,0,8,20,Yes,Yes,Yes,Yes,Yes,2021-05-14 15:57,12
"CYGNUS HOSPITAL, Kurukshetra","NEAR OLD BUS STAND, THANESAR, KURUSKHETRA",No (0),0,0,0,0,7,4,1,4,Yes,Yes,Yes,Yes,Yes,2021-05-14 15:37,12
KURUKSHETRA NURSING HOME,,Yes (11),11,0,0,2,18,0,1,2,Yes,Yes,Yes,Yes,Yes,2021-05-14 15:41,12
LNJP CIVIL HOSPITAL.,LNJP HOSPITAL KURUKSHETRA.,Yes (12),12,0,0,0,100,0,0,0,Yes,Yes,Yes,Yes,Yes,2021-05-14 17:05,12
MIRI PIRI SHAHBAD,"SHAHBAD, KURUKSHETRA",Yes (3),3,0,0,1,10,0,4,4,Yes,Yes,Yes,Yes,Yes,2021-05-14 15:38,12
Nirogi Hospital,Shahabad Kurukshetra,Yes (2),2,0,0,3,5,2,0,3,Yes,Yes,Yes,Yes,Yes,2021-05-14 16:27,12
Saraswati Mission Hospital,"Ambala Road Dist. Kurukshetra, Pehowa, Haryana 136128",No (0),0,0,0,2,20,0,2,5,Yes,No,Yes,Yes,Yes,2021-05-14 15:34,12
"SIDHARTH HOSPITAL, SHAHBAD","SHAHBAD, KURUKSHETRA",Yes (4),0,4,0,2,8,4,4,3,Yes,Yes,Yes,Yes,Yes,2021-05-14 15:40,12
VERMA HOSPITAL,LADWA,Yes (2),0,0,2,1,9,2,2,2,Yes,No,Yes,Yes,Yes,2021-05-14 15:39,12
"Ayurvedic Medical College, Patikra",HUDA Sec. 1 Narnaul,Yes (175),17,158,0,0,40,160,0,0,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-14 11:37,13
CHC ATELI,CHC Ateli,Yes (10),0,10,0,0,5,10,0,0,No,Yes,Yes,Yes,Yes,2021-05-14 12:08,13
CHC Kanina,Kanina,Yes (11),0,11,0,0,13,12,0,0,Yes,Yes,Yes,Yes,Yes,2021-05-14 17:27,13
CHC Nangal Chaudhary,chc nangal choudhary,Yes (15),5,10,0,0,5,10,0,0,No,Yes,Yes,Yes,Yes,2021-05-14 12:10,13
CHC Sehlang,CHC SEHLANG,Yes (15),5,10,0,0,5,10,0,0,Yes,Yes,Yes,Yes,Yes,2021-05-14 12:12,13
Civil Hospital Narnaul,"Housing Board, Narnaul",No (0),0,0,0,0,80,0,0,7,Yes,Yes,Yes,Yes,Yes,2021-05-14 12:20,13
Jaipur Heart &amp; Multi Speciality Hospital,"Opp. Sadar Thana, Narnaul",No (0),0,0,0,0,6,3,4,2,Yes,Yes,Yes,Yes,Yes,2021-05-14 12:20,13
LAXMI NARAYANAN,"Laxmi Narayanan Hospital , Narnaul Road Mahendergarh",Yes (1),1,0,0,0,6,0,4,1,Yes,Yes,Yes,Yes,Yes,2021-05-14 17:23,13
Rainbow Multispecialty hospital and trauma Centre,"Singhana road, Narnaul",No (0),0,0,0,0,4,3,6,2,Yes,No,Yes,Yes,Yes,2021-05-14 16:12,13
Sammat Memorial Hospital,"Sastri colony, near bus stand, mahendergarh",Yes (6),0,6,0,2,10,6,3,2,Yes,No,Yes,Yes,Yes,2021-05-14 17:24,13
Sanwedna Hospital Narnaul,"HUDA Sector 1, Narnaul",Yes (5),3,0,2,0,11,0,10,0,Yes,Yes,Yes,Yes,Yes,2021-05-14 11:54,13
SDH Mahendergarh,SDH Mahendergarh,Yes (7),5,2,0,5,10,5,0,5,Yes,Yes,Yes,Yes,Yes,2021-05-14 12:12,13
SDH Mahendergarh,SDH Mahendergarh,Yes (15),10,5,0,0,10,5,0,0,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-14 17:31,13
Shanti Hospital Narnaul,Shanti Hospital Narnaul,Yes (8),1,7,0,0,9,7,7,2,Yes,Yes,Yes,Yes,Yes,2021-05-14 12:01,13
Sheela Multi Superspeciality Hospital,Behind Bus Stand Mahindergarh,No (0),0,0,0,0,6,0,3,1,Yes,No,Yes,Yes,Yes,2021-05-14 14:48,13
Shri Arvind Heart and Multispecialty Hospital,"Rao Tula Ram Chowk, Dadri Road Mahendergarh",Yes (2),0,2,0,0,6,5,6,3,Yes,Yes,Yes,Yes,Yes,2021-05-14 12:24,13
Vijay Hospital Narnaul,"HUDA Sector 1, Narnaul",No (0),0,0,0,0,8,0,15,2,Yes,Yes,Yes,Yes,Yes,2021-05-14 11:46,13
GH Charkhi Dadri,"Near Loharu Chowk,Charkhi Dadri",No (0),0,0,0,0,35,15,1,11,Yes,Yes,Yes,Yes,Yes,2021-05-14 12:28,3
Jaihind Hospital,Charkhi Dadri,Yes (1),0,1,0,0,7,1,5,0,Yes,Yes,Yes,To Be Updated,To Be Updated,2021-05-14 15:14,3
Murari Lal Rasiwasia Ayurvedic Hospital,"Delhi Road,Near Janta College",Yes (31),31,0,0,0,70,0,0,0,Yes,Yes,Yes,Yes,Yes,2021-05-14 09:48,3
Oscar Hospital,Charkhi Dadri,Yes (3),0,0,3,0,0,0,20,0,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-14 12:45,3
Pradhan Medicare Centre,"Loharu Rd, Charkhi Dadri, Haryana",No (0),0,0,Beds Over Utilized 3,0,10,0,0,0,To Be Updated,Yes,Yes,Yes,Yes,2021-05-14 16:49,3
Sunflag Hospital,Charkhi Dadri,No (0),0,0,0,0,6,0,6,0,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-13 16:09,3
"AADHAR Hospital, Hisar",Tosham Road Hisar,No (0),0,0,0,0,26,6,12,6,Yes,No,Yes,Yes,Yes,2021-05-14 17:01,7
Bharat Multispeciality Hospital,Hisar,No (0),0,0,0,0,24,0,2,2,Yes,No,Yes,Yes,Yes,2021-05-14 16:20,7
Central Medical Centre (CMC),CMC Hospital Delhi Road Hisar,No (0),0,0,0,0,36,13,10,3,Yes,Yes,Yes,Yes,Yes,2021-05-14 13:17,7
Churamani Hospital,CAMP CHOWK HISAR,No (0),0,0,0,0,2,0,22,5,No,No,No,No,No,2021-05-14 13:01,7
District Civil Hospital Hisar,Sirsa Road Hisar,No (0),Beds Over Utilized 4,0,0,0,72,0,3,5,Yes,Yes,Yes,No,Yes,2021-05-14 09:09,7
DR. ANANTRAM JANTA HOSPITAL PVT LTD BARWALA,Civil Hospital Road Barwala,No (0),0,0,0,0,17,0,0,3,Yes,No,Yes,Yes,Yes,2021-05-14 09:12,7
Geetanjali Hospital,Model Town Hisar,No (0),Beds Over Utilized 2,0,0,0,40,0,7,5,Yes,Yes,Yes,Yes,Yes,2021-05-14 17:29,7
Goswami Hospital,"NEAR BUS STAND, RISHI NAGAR",Yes (2),Beds Over Utilized 2,2,Beds Over Utilized 1,0,4,5,0,1,Yes,No,Yes,Yes,Yes,2021-05-14 11:43,7
Gupta Hospital Hisar,Sector 14 Hisar,Yes (5),5,0,0,0,30,0,5,0,Yes,Yes,Yes,No,Yes,2021-05-14 16:41,7
"GURU JAMBHESHWAR MULTISPECIALITY HOSPITAL, AGROHA","ADAMPUR ROAD, AGROHA",No (0),0,0,0,0,9,3,3,1,Yes,Yes,Yes,Yes,Yes,2021-05-14 16:21,7
Holy Help Hospital,Tosham Road Hisar,Yes (4),0,4,0,0,25,6,8,1,Yes,No,Yes,Yes,Yes,2021-05-14 10:44,7
Mahatma Gandhi Hospital,,No (0),0,0,0,0,19,13,10,8,Yes,Yes,Yes,Yes,Yes,2021-05-14 14:18,7
MAMC Agroha,"Maharaj Aggarsin Medical College, VPO Agroha",No (0),0,Beds Over Utilized 1,0,0,85,15,40,60,Yes,Yes,Yes,Yes,Yes,2021-05-14 09:22,7
Medi City Hospital,Model Town Hisar,Yes (13),13,0,0,0,13,0,0,0,Yes,No,No,No,No,2021-05-14 13:18,7
Military Hospital Hisar,Cantt Hisar,No (0),0,0,0,0,16,42,2,3,Yes,To Be Updated,Yes,Yes,Yes,2021-05-14 13:22,7
Noble Super Specialty Hospital,Hisar,Yes (5),5,0,0,0,12,0,7,1,Yes,No,Yes,To Be Updated,Yes,2021-05-14 13:19,7
OPJindal Institute of Cancer &amp; Research Hospital,Model Town Hisar,Yes (3),0,3,0,0,102,4,48,36,Yes,No,Yes,Yes,Yes,2021-05-13 10:32,7
PARDEEP KANSAL MULTISPECIALITY HOSPITAL FOR CHILDREN,"25- Inderprastha Colony, Hisar",Yes (5),0,3,2,2,0,6,7,3,Yes,No,Yes,Yes,Yes,2021-05-14 09:26,7
Parnami Hospital,Hisar,Yes (6),1,5,0,0,21,5,2,2,Yes,Yes,Yes,Yes,Yes,2021-05-14 11:09,7
Ravindra Hospital Hisar,Model Town HISAR,No (0),0,0,0,0,19,0,2,1,Yes,No,Yes,Yes,Yes,2021-05-14 13:20,7
Sapra Hospital,Rajgarh Road Hisar,No (0),0,0,0,0,35,3,8,10,Yes,No,Yes,Yes,Yes,2021-05-13 14:25,7
"Sarvodya Hospital, Hisar",Delhi Road Hisar,No (0),0,0,0,0,24,7,1,3,Yes,Yes,Yes,Yes,Yes,2021-05-14 16:21,7
Sewak Sabha Hospital,Near Bus Stand Hisar,No (0),0,0,0,0,16,3,8,1,Yes,Yes,Yes,Yes,Yes,2021-05-14 15:27,7
Shanti Devi Hospital,Delhi Road Hisar,No (0),0,0,0,0,26,0,12,2,Yes,No,Yes,Yes,Yes,2021-05-14 13:59,7
Shri Kali Devi Hospital Hansi,Delhi Road Hansi,Yes (13),8,0,5,0,8,0,5,0,Yes,No,Yes,Yes,Yes,2021-05-14 13:17,7
